method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
nested_rolling_selected,900.0,1.9358926646982815,2.7401869061031827,0.12422810153880827,0.8,0.49440716147953934,0.022942550792943883,20.558638980138564,29.81623739284644,1.4562366373165418,0.7988888888888889,0.4870813972020504,0.033341138616176935,0.18222222222222223,0.17920802487388632,0.149419267316848,0.5409017099681867,0.06333333333333334,0.07560951599492843,0.06001055024677745,0.5723294000124868,0.10888888888888888,0.11737813589740408,0.09438021846885265,0.6593465316301084,0.035555555555555556,0.03024116095888343,0.031797789549686775,0.7539602534562212,0.5504487790791913,-0.031697043247378494,-1.1357631233081542,75.44321648766106,0.026463419009642667,1.5414148441374091,2.3362447646443227,0.11399227935298568,0.9044444444444445,0.13111111111111112,0.12451929677186183,0.10808983535902601,0.618535697256058,6.499013294244102,0.312073248259788,0.25950635668227684
recommended,900.0,1.9368626983994384,2.73964966198642,0.1236112649318907,0.8033333333333333,0.4953872924504352,0.02167296174474853,20.577613744300553,29.83792963750942,1.4500133432953104,0.7977777777777778,0.4874115199558809,0.031458174979343834,0.18222222222222223,0.17764641646471305,0.14974480947346783,0.5397667020148462,0.06333333333333334,0.07518542195715132,0.06015932728119482,0.5671474058812511,0.10888888888888888,0.1167983295783543,0.09495663205233561,0.650312993027635,0.035555555555555556,0.029427196717815126,0.03171212281027345,0.7535102246543779,0.5501287960500518,-0.02221049655616859,-1.1156649182378156,62.3711311762501,0.05000000000000002,1.5381990520597446,2.3267144416100765,0.12214828951442747,0.91,0.13111111111111112,0.1241080046527062,0.10786871333461316,0.6239758983917811,6.406015304595308,0.3218681430192979,0.2532823599480691
