period,method,family,multiplier,composite_delta,ppg_crps,contribution_crps,played_crps,ppg_80_coverage,contribution_80_coverage,played_80_coverage,plus5_brier,impact_brier,impact_auc,zero_brier,extended_absence_brier
development_2017_2022,all_weights__w001,all_weights,0.01,-0.002114899579089502,1.8711136428998407,20.411367810939215,1.507172735712116,0.8361111111111111,0.8231481481481482,0.9074074074074074,0.06939069352488898,0.0971099171979278,0.7051811518324608,0.026772268059545974,0.10928356925001655
development_2017_2022,all_weights__w005,all_weights,0.05,-0.00212152716301528,1.8711580135610673,20.411251431511275,1.5071155276835844,0.8388888888888889,0.8231481481481482,0.9074074074074074,0.06942768199828599,0.09716545194881003,0.7044607329842932,0.02677749896147064,0.1092758851867791
development_2017_2022,all_weights__w012,all_weights,0.125,-0.002105611514799821,1.871253581660249,20.41135302348976,1.5071031506104493,0.8361111111111111,0.8222222222222222,0.9092592592592592,0.0695620751456298,0.09732996380736716,0.7015371727748692,0.026791040409600196,0.10926936333089167
development_2017_2022,all_weights__w025,all_weights,0.25,-0.0020008791795604886,1.8714541846818267,20.412641589787548,1.5073210535912474,0.8333333333333334,0.8231481481481482,0.9111111111111111,0.06961516714447791,0.09739408402799757,0.7009507853403142,0.026775039734730305,0.1092778559708603
development_2017_2022,all_weights__w038,all_weights,0.375,-0.0017884108086912986,1.8718368878391964,20.41538119598569,1.5077733788675718,0.8305555555555556,0.8194444444444444,0.9120370370370371,0.06964995980854344,0.0976063970579831,0.6964104712041885,0.026797836592016223,0.10930465729435629
development_2017_2022,all_weights__w050,all_weights,0.5,-0.0014747377763416614,1.8724249731654803,20.419694236309645,1.5084026974848863,0.8287037037037037,0.8166666666666667,0.9111111111111111,0.0696547270154023,0.09771030101286778,0.6935371727748691,0.026824484152467076,0.10935275558573589
development_2017_2022,all_weights__w062,all_weights,0.625,-0.001086043011600979,1.8731174118927274,20.42481088470786,1.5092286436871702,0.8296296296296296,0.8185185185185185,0.9111111111111111,0.06971736671499118,0.09757413523970508,0.6958324607329843,0.026846944919643977,0.10941071431545332
development_2017_2022,all_weights__w075,all_weights,0.75,-0.0006553220524180281,1.8738660116250054,20.430428706682697,1.5101628179101145,0.8314814814814815,0.8185185185185185,0.9120370370370371,0.06973824457529552,0.09753045460279347,0.6970219895287958,0.02690559415030219,0.1094678241732716
development_2017_2022,all_weights__w088,all_weights,0.875,-0.0002950989577600316,1.8745648597117444,20.4354308312712,1.5108629729282914,0.8305555555555556,0.8166666666666667,0.912962962962963,0.06976601435147846,0.09753732131251323,0.6967371727748691,0.02692825282853361,0.109512288104206
development_2017_2022,all_weights__w125,all_weights,1.25,0.0005508096646555938,1.8761660680045098,20.452075653445515,1.512177111095687,0.8287037037037037,0.8138888888888889,0.9138888888888889,0.06987848384415923,0.0978295451658479,0.6919706806282723,0.026949696589314034,0.10965338711875323
development_2017_2022,all_weights__w150,all_weights,1.5,0.0009107015102538529,1.8769324664382872,20.460550495212193,1.5125645489708488,0.8268518518518518,0.8157407407407408,0.9148148148148149,0.06992084619286455,0.09798411110251284,0.6895246073298429,0.026945702129868025,0.10971264300204427
recent_2020_2025,all_weights__w001,all_weights,0.01,-0.0002482444002028794,1.9138232048067165,20.524342528567892,1.534709045239293,0.8037037037037037,0.8101851851851852,0.9046296296296297,0.06354288941232203,0.09527826390479135,0.6733680555555556,0.02993132876267222,0.10967142685132077
recent_2020_2025,all_weights__w005,all_weights,0.05,-0.0003517007665454486,1.9137109977689668,20.5238876289488,1.5343569582537673,0.8055555555555556,0.8092592592592592,0.9046296296296297,0.06355847114386382,0.09536026348959185,0.6713628472222222,0.029915041794971224,0.10964297740837525
recent_2020_2025,all_weights__w012,all_weights,0.125,-0.0005098531082885494,1.9135452706792977,20.523370267738517,1.533800796743113,0.8046296296296296,0.8074074074074075,0.9064814814814814,0.06363299987744526,0.09537245100157658,0.6720138888888889,0.029876673905926632,0.10959784378953649
recent_2020_2025,all_weights__w025,all_weights,0.25,-0.000691643652522167,1.913320319586798,20.523546726130583,1.5331315552663045,0.8083333333333333,0.8064814814814815,0.9083333333333333,0.0636822225653472,0.09532134839018847,0.6730555555555555,0.02987486959644989,0.10954282347212488
recent_2020_2025,all_weights__w038,all_weights,0.375,-0.0007623407778428737,1.9132827293968446,20.524931431959374,1.5327331381321532,0.8101851851851852,0.8037037037037037,0.9074074074074074,0.0636292010614835,0.0953817308855331,0.6720225694444445,0.02986730334499004,0.10950888415903832
recent_2020_2025,all_weights__w050,all_weights,0.5,-0.0007266903930931434,1.913430885354919,20.52753370086445,1.532584312981073,0.8083333333333333,0.8037037037037037,0.9074074074074074,0.06358424188360592,0.09541075976469379,0.6715017361111111,0.02983346729545586,0.10950576590975458
recent_2020_2025,all_weights__w062,all_weights,0.625,-0.0006084470205031112,1.9136932914436973,20.531316978472514,1.5326357905600878,0.8074074074074075,0.8064814814814815,0.9074074074074074,0.06357883306465172,0.09543028938547808,0.671640625,0.029854147068868818,0.10951557502736672
recent_2020_2025,all_weights__w075,all_weights,0.75,-0.00044200805569794,1.9140639480454342,20.53648606162213,1.5327188722655374,0.8092592592592592,0.8111111111111111,0.9083333333333333,0.06362058402574834,0.09553244209691959,0.6691666666666667,0.029870248733978665,0.10952836640447734
recent_2020_2025,all_weights__w088,all_weights,0.875,-0.00022759590844145805,1.9144420867665901,20.542090588136585,1.532984137840902,0.8092592592592592,0.8074074074074075,0.9092592592592592,0.06365093903906459,0.09555553492269882,0.6687239583333333,0.029943586319336055,0.10955422637739168
recent_2020_2025,all_weights__w125,all_weights,1.25,0.0005877295229119728,1.9157557881677478,20.56104743121373,1.5342680235782233,0.8064814814814815,0.8018518518518518,0.9074074074074074,0.06374205708247983,0.09569760124105328,0.6673350694444444,0.029955125956218267,0.10967596372647494
recent_2020_2025,all_weights__w150,all_weights,1.5,0.0010590369033283142,1.9165717251100958,20.571470067980435,1.535004878058765,0.8083333333333333,0.8009259259259259,0.9083333333333333,0.06377421715238096,0.09585582060383364,0.6645659722222222,0.029900837737986893,0.10975516418204945
temporal_2023_2025,all_weights__w001,all_weights,0.01,0.00040702091572075716,1.9888597608163927,20.900163339214064,1.521658230142233,0.7648148148148148,0.7962962962962963,0.9092592592592592,0.0685835025356694,0.0970253063684579,0.6321875,0.03493763377495748,0.10512897424501956
temporal_2023_2025,all_weights__w005,all_weights,0.05,0.0002729755564090386,1.988728010891406,20.89944128430483,1.5212006284076744,0.7666666666666667,0.7944444444444444,0.9092592592592592,0.06862141932060525,0.09711692485373026,0.6302777777777778,0.03489290173700881,0.10510532038320249
temporal_2023_2025,all_weights__w012,all_weights,0.125,6.872318090489493e-05,1.9885709800816744,20.898641206115798,1.5204481899728084,0.7666666666666667,0.7907407407407407,0.9111111111111111,0.06855921851250481,0.09709335603135474,0.6310416666666666,0.03486196915539388,0.1050683453759199
temporal_2023_2025,all_weights__w025,all_weights,0.25,-0.00017235610380872401,1.9884122481991224,20.89865782220421,1.5194700229415996,0.7722222222222223,0.7888888888888889,0.9111111111111111,0.06860368290109572,0.09695819026347596,0.6335763888888889,0.034901547027850914,0.10502568130854618
temporal_2023_2025,all_weights__w038,all_weights,0.375,-0.00030475272400354303,1.988380694693182,20.899965457828504,1.5187961216457229,0.7777777777777778,0.7888888888888889,0.9092592592592592,0.06850062689405342,0.09683067941450058,0.6365625,0.03484340727776535,0.10500339137349621
temporal_2023_2025,all_weights__w050,all_weights,0.5,-0.00036115185667673355,1.988379616043039,20.901922707557457,1.5183979808967996,0.7777777777777778,0.7925925925925926,0.9092592592592592,0.06846725831786955,0.09676316096223356,0.6396527777777777,0.03472984795584087,0.10500205715341579
temporal_2023_2025,all_weights__w062,all_weights,0.625,-0.0003506040249156017,1.9884203774584492,20.905053745038146,1.5181876528891542,0.7759259259259259,0.7944444444444444,0.9092592592592592,0.06843398466180094,0.09688070076548641,0.6377083333333333,0.034747079154478715,0.10500720186542117
temporal_2023_2025,all_weights__w075,all_weights,0.75,-0.0002875885469556527,1.988571806125252,20.909575264865857,1.5180309115616084,0.7777777777777778,0.8018518518518518,0.9111111111111111,0.06849362219354549,0.09721182837181917,0.6306597222222222,0.03466926546072695,0.10501353692085745
temporal_2023_2025,all_weights__w088,all_weights,0.875,-0.00013857973270503532,1.988718062740017,20.914712238079993,1.5182251554299608,0.7777777777777778,0.7962962962962963,0.9111111111111111,0.06857529080961385,0.09720457772553154,0.6300347222222222,0.03481056997955713,0.10505602459451621
temporal_2023_2025,all_weights__w125,all_weights,1.25,0.00042064348998049894,1.989437952707967,20.927184101214444,1.5193176663531442,0.7759259259259259,0.7888888888888889,0.9074074074074074,0.06859160086015777,0.09731349843316656,0.6272916666666667,0.03476912839633246,0.10521058829389558
temporal_2023_2025,all_weights__w150,all_weights,1.5,0.0008622065801242584,1.989970481371222,20.934596251607527,1.520384501541693,0.7814814814814814,0.7888888888888889,0.9074074074074074,0.06853209242729666,0.09749412592793003,0.6228819444444444,0.03465003741823058,0.10530490775378283
development_2017_2022,component_ranks__w075,component_ranks,0.75,0.000291064513590511,1.8745361689424764,20.445274508566083,1.5128159812600648,0.8324074074074074,0.8185185185185185,0.9148148148148149,0.06980775252079495,0.09779364709954372,0.6914094240837696,0.026920834883891246,0.10947941830355405
development_2017_2022,component_ranks__w125,component_ranks,1.25,0.0002565971578640802,1.8753071318567993,20.4513261484997,1.51159085097838,0.8287037037037037,0.8194444444444444,0.9138888888888889,0.06976498391511925,0.09768957764320663,0.6953801047120419,0.026858867046002988,0.10963814310606741
recent_2020_2025,component_ranks__w075,component_ranks,0.75,3.1975729871680514e-05,1.9152958130219135,20.55064059856605,1.5328565231403692,0.8083333333333333,0.8018518518518518,0.9092592592592592,0.06368212420930072,0.09595421035023087,0.6601649305555556,0.029880399291961585,0.10950387170504286
recent_2020_2025,component_ranks__w125,component_ranks,1.25,-0.00036374646216630335,1.9148959318993548,20.546354493129424,1.5316762993739599,0.8092592592592592,0.8037037037037037,0.9074074074074074,0.0636727264099783,0.09543725161494541,0.6729340277777778,0.029774713576223237,0.10959202754260225
temporal_2023_2025,component_ranks__w075,component_ranks,0.75,7.707892506991776e-05,1.9902689590097886,20.925549156178626,1.517236967462011,0.7759259259259259,0.7888888888888889,0.9111111111111111,0.06851741957680649,0.09778992446043365,0.6163541666666666,0.03469132783377205,0.10497867973986551
temporal_2023_2025,component_ranks__w125,component_ranks,1.25,-0.0006824635461143425,1.989353350793843,20.914365776678117,1.5152878763892024,0.7759259259259259,0.7870370370370371,0.9074074074074074,0.06858177603672791,0.09680200282609437,0.6386111111111111,0.03465262139477332,0.10497323836142482
development_2017_2022,concentration__w075,concentration,0.75,0.00017588626185105483,1.8750724391730815,20.441463677190093,1.5121432858437358,0.8277777777777777,0.8185185185185185,0.9120370370370371,0.06976284438087592,0.0976059373337795,0.6956481675392671,0.026917499693140286,0.10956808876606827
development_2017_2022,concentration__w125,concentration,1.25,0.0001720479522904217,1.8751832210448165,20.441597516620746,1.5120266959144668,0.8277777777777777,0.8175925925925925,0.912962962962963,0.06984615921574738,0.09773843114015177,0.6936460732984293,0.026894537353232217,0.10956066959106732
recent_2020_2025,concentration__w075,concentration,0.75,9.443311813184252e-06,1.914857738578145,20.548056971186885,1.533296444406679,0.8083333333333333,0.8037037037037037,0.9083333333333333,0.06361848935594897,0.09560717030713382,0.6684114583333334,0.029898696669221885,0.109560839828383
recent_2020_2025,concentration__w125,concentration,1.25,-0.00024399563907984145,1.9144849124960805,20.5441882285197,1.5327178883549852,0.8083333333333333,0.8046296296296296,0.9092592592592592,0.06366798123297282,0.09575826321896877,0.6651302083333334,0.029836860585117843,0.10952974301493633
temporal_2023_2025,concentration__w075,concentration,0.75,-0.0002857113607731554,1.9889919677846322,20.915649683056163,1.5172778140359549,0.7777777777777778,0.7888888888888889,0.9111111111111111,0.06855388551182656,0.09713883892174534,0.6304861111111111,0.03476595770526023,0.10500074046020355
temporal_2023_2025,concentration__w125,concentration,1.25,-0.0005708246506967996,1.988541808471108,20.913759488240036,1.51645994647317,0.7777777777777778,0.7925925925925926,0.9111111111111111,0.0685667549655281,0.09738501921419054,0.6256944444444444,0.03463957859215561,0.10500027923033355
development_2017_2022,disagreement__w075,disagreement,0.75,2.0610379051211325e-05,1.8750877172750977,20.43980373522059,1.5115496719731283,0.8277777777777777,0.8166666666666667,0.9120370370370371,0.06979669238482714,0.09771903948308408,0.6938471204188482,0.026917589104766923,0.10949371249111076
development_2017_2022,disagreement__w125,disagreement,1.25,0.00018661428355049026,1.8751535703995754,20.440823937808503,1.51217383713623,0.8305555555555556,0.8166666666666667,0.912962962962963,0.06980521489221754,0.09759686338806577,0.6960083769633508,0.026954313914174452,0.10960184399613791
recent_2020_2025,disagreement__w075,disagreement,0.75,-0.00025052831123406616,1.9148996920324206,20.546507060694065,1.5321826850128237,0.8083333333333333,0.8037037037037037,0.9083333333333333,0.06370561634058997,0.09562573577860989,0.6685243055555555,0.029942883041751685,0.10949729325092523
recent_2020_2025,disagreement__w125,disagreement,1.25,-0.00010173300881322067,1.9148474717403974,20.54733792888152,1.5328469302096757,0.8092592592592592,0.8046296296296296,0.9083333333333333,0.06361861440994501,0.09571844965157911,0.6661111111111111,0.029866212277421478,0.10956772266808386
temporal_2023_2025,disagreement__w075,disagreement,0.75,-0.0003410626678833628,1.9890552499346523,20.92088180730752,1.5165976159132994,0.7759259259259259,0.7870370370370371,0.9111111111111111,0.06863741895766463,0.09720280984108574,0.6305902777777778,0.03483194388904234,0.10499069586091556
temporal_2023_2025,disagreement__w125,disagreement,1.25,-0.00045924825048027085,1.9890697079260142,20.919085242202083,1.5161786304434988,0.7796296296296297,0.7925925925925926,0.9092592592592592,0.06855367577122674,0.09742987704057372,0.6251388888888889,0.034643693609637254,0.1049602579779075
development_2017_2022,experience__w075,experience,0.75,0.00010860254090805377,1.8744519898807388,20.432145873645432,1.5130272502452078,0.8314814814814815,0.8138888888888889,0.9138888888888889,0.06978494554997289,0.09750586127351661,0.6992502617801047,0.026954071549343084,0.10976600153108966
development_2017_2022,experience__w125,experience,1.25,0.00038804704271888646,1.8750245990952745,20.441845362419407,1.5131155788753745,0.8277777777777777,0.8175925925925925,0.9157407407407407,0.06965450636717956,0.09765658871865045,0.6957905759162304,0.026883561705744973,0.1092933421534118
recent_2020_2025,experience__w075,experience,0.75,-0.0009514490566503442,1.9129540401791525,20.517197956377046,1.5327035277304022,0.8083333333333333,0.8018518518518518,0.9064814814814814,0.06362363376253384,0.09537967103855907,0.6733767361111112,0.029854915282349972,0.1095917000468838
recent_2020_2025,experience__w125,experience,1.25,-0.0002604705242316152,1.9161443772073847,20.542747294574045,1.5314208400448641,0.8064814814814815,0.8046296296296296,0.9111111111111111,0.06362136221839595,0.09572257777054487,0.6665451388888889,0.02988812132270953,0.10940096054266467
temporal_2023_2025,experience__w075,experience,0.75,-0.0016563785003019804,1.987244021599405,20.8769615448682,1.5151767564266412,0.7777777777777778,0.7944444444444444,0.9055555555555556,0.06833651660822603,0.09695554160983076,0.6375694444444444,0.03457693039625877,0.10496542663647854
temporal_2023_2025,experience__w125,experience,1.25,-0.00033591522949161234,1.9916522806201165,20.919119072592938,1.5147664080448753,0.774074074074074,0.7944444444444444,0.912962962962963,0.06861483768592747,0.09726093738908224,0.6269791666666666,0.03473768081943479,0.1050554901485728
development_2017_2022,market_gap__w075,market_gap,0.75,0.00010609607456046888,1.8752925738839628,20.441884294001966,1.5116183214817587,0.8296296296296296,0.8148148148148148,0.912962962962963,0.06976661655475613,0.09771032786746582,0.693930890052356,0.026952186755361436,0.10954558869172275
development_2017_2022,market_gap__w125,market_gap,1.25,-3.917835906630529e-05,1.8751072719569144,20.44040047378884,1.5112187012845435,0.8305555555555556,0.8157407407407408,0.912962962962963,0.0697084658899088,0.09762120752517962,0.6967120418848167,0.02683757896858224,0.10945980117245777
recent_2020_2025,market_gap__w075,market_gap,0.75,-0.0001009207300382009,1.914688846432651,20.54839258451446,1.5328989864722293,0.8064814814814815,0.8055555555555556,0.9083333333333333,0.06358273062613581,0.09567345223786805,0.6668142361111111,0.029956228784054142,0.1095695271084276
recent_2020_2025,market_gap__w125,market_gap,1.25,-0.0003018965053457334,1.9146155445913462,20.546183008611223,1.5321981078137068,0.8092592592592592,0.8009259259259259,0.9092592592592592,0.06359675135976482,0.09563085471062502,0.6680815972222223,0.02986273838208421,0.10958993280383708
temporal_2023_2025,market_gap__w075,market_gap,0.75,-0.00032528353701832824,1.9891470058155232,20.924315342672713,1.5163502314259576,0.7759259259259259,0.7925925925925926,0.9092592592592592,0.06842679055617498,0.09735328577688618,0.6261805555555555,0.03479847500685102,0.10496816304443843
temporal_2023_2025,market_gap__w125,market_gap,1.25,-0.0003895226139247754,1.9888807827407415,20.92183639613767,1.516440780386263,0.7777777777777778,0.7870370370370371,0.9111111111111111,0.0685844448531511,0.09729900559218845,0.6262847222222222,0.03479570796993332,0.1051290762417506
development_2017_2022,projection_rank__w075,projection_rank,0.75,-0.00012126607209539397,1.8746970245186254,20.436243595572225,1.5114845255938278,0.8324074074074074,0.812962962962963,0.912962962962963,0.06974512328211342,0.09766928345008939,0.6944502617801047,0.026939716451025015,0.10935344257367174
development_2017_2022,projection_rank__w125,projection_rank,1.25,0.0008969044902251699,1.8757895864944725,20.453112992182565,1.5139730808148515,0.8268518518518518,0.8194444444444444,0.9148148148148149,0.06988631395861991,0.09787287665524463,0.6914680628272252,0.026924891043588677,0.10967542104680705
recent_2020_2025,projection_rank__w075,projection_rank,0.75,-0.0009566221787303819,1.9150774141179514,20.53347608854993,1.5297648340515269,0.8074074074074075,0.7944444444444444,0.9101851851851852,0.06356231187322452,0.09551053385253154,0.6698350694444445,0.02984256568649391,0.10941078128933607
recent_2020_2025,projection_rank__w125,projection_rank,1.25,0.0008442902530882979,1.9149645913498283,20.553733987145414,1.5366274041145653,0.8037037037037037,0.8074074074074075,0.9064814814814814,0.06374673149416096,0.09555950916455895,0.67015625,0.029987349215519425,0.10996452026563333
temporal_2023_2025,projection_rank__w075,projection_rank,0.75,-0.0012321502169623244,1.990189353273626,20.908640074633812,1.5125613731290182,0.7759259259259259,0.7814814814814814,0.9148148148148149,0.06830134468713292,0.09697836399515049,0.6347916666666666,0.034645582210450596,0.10497353255124217
temporal_2023_2025,projection_rank__w125,projection_rank,1.25,0.0006404925193799205,1.9882834307579018,20.919554836573393,1.5217542185490358,0.7703703703703704,0.7944444444444444,0.9055555555555556,0.06854750966445143,0.09696083367827844,0.6360763888888888,0.03481110674100069,0.10551854013351769
development_2017_2022,recommended,reference,1.0,0.0,1.8751269805361126,20.44065233267064,1.5113618319003275,0.8268518518518518,0.8175925925925925,0.912962962962963,0.06979987451461474,0.0976616626826273,0.6946261780104712,0.026932788858084197,0.10955368013583737
recent_2020_2025,recommended,reference,1.0,0.0,1.9148304176040913,20.548168705538792,1.5332665464387607,0.8083333333333333,0.8037037037037037,0.9092592592592592,0.06364252234421965,0.09563763617469898,0.6678732638888889,0.02994183845363838,0.1095824644467124
temporal_2023_2025,recommended,reference,1.0,0.0,1.9889251547992965,20.919316374081554,1.5183641258666638,0.7777777777777778,0.7888888888888889,0.9111111111111111,0.06857273693105942,0.09720362024892147,0.6296875,0.03479874974769829,0.1050950935735999
development_2017_2022,room_hierarchy__w075,room_hierarchy,0.75,0.0003817344438949988,1.874552102661573,20.44605338418257,1.5131566545168218,0.8333333333333334,0.8175925925925925,0.9148148148148149,0.06968470510155476,0.09752933625059756,0.6982450261780104,0.026881539284683655,0.10951698219964369
development_2017_2022,room_hierarchy__w125,room_hierarchy,1.25,-6.754071015790952e-05,1.8761122488362287,20.43452866413343,1.5107142433715344,0.8314814814814815,0.812962962962963,0.9120370370370371,0.06974113016589548,0.09782570176094896,0.6906973821989528,0.026913287326870892,0.10930193080242082
recent_2020_2025,room_hierarchy__w075,room_hierarchy,0.75,-6.45591455731287e-05,1.9147246471020678,20.54977490910948,1.5329344292050846,0.8074074074074075,0.8037037037037037,0.9101851851851852,0.06368978854899944,0.09557119184060904,0.6685850694444444,0.029848160231618442,0.10973135494255984
recent_2020_2025,room_hierarchy__w125,room_hierarchy,1.25,-0.0006064995100588666,1.9147124478992643,20.53439739716122,1.5315988220592405,0.812037037037037,0.7972222222222223,0.9055555555555556,0.06372243824891333,0.09567345465865197,0.6666319444444444,0.02980597433249533,0.10931800843001548
temporal_2023_2025,room_hierarchy__w075,room_hierarchy,0.75,-0.00015636626543724663,1.9895493332431577,20.918900142849328,1.5172055702635239,0.7722222222222223,0.7907407407407407,0.912962962962963,0.06874801847191733,0.09715560133483618,0.6303125,0.03465614097622969,0.1053283615023201
temporal_2023_2025,room_hierarchy__w125,room_hierarchy,1.25,-0.0007716997306507212,1.9882944894878376,20.91401625307786,1.5157151110754683,0.7851851851851852,0.7833333333333333,0.9055555555555556,0.0686677910645998,0.09724985560050707,0.6291666666666667,0.03459406548886952,0.10498209562486809
development_2017_2022,room_share__w075,room_share,0.75,0.00044155762952802213,1.8742453417866987,20.448926633905433,1.5134627034990706,0.8296296296296296,0.8166666666666667,0.912962962962963,0.06963625017739888,0.0975130774974271,0.6984628272251309,0.026962556303805126,0.10958030594273153
development_2017_2022,room_share__w125,room_share,1.25,3.997972193214849e-05,1.8754265765066387,20.437809563785724,1.5115118190595158,0.8314814814814815,0.8175925925925925,0.912962962962963,0.06985746582753492,0.09774187126751209,0.6930848167539267,0.0269121697872846,0.10955265995824437
recent_2020_2025,room_share__w075,room_share,0.75,0.00015816994042272547,1.9142554551812274,20.549649163378522,1.5343440184111403,0.8074074074074075,0.8046296296296296,0.9092592592592592,0.06357406682114457,0.09554081451084473,0.6703645833333334,0.030028895617213405,0.10958220956948862
recent_2020_2025,room_share__w125,room_share,1.25,-0.0004638205543340268,1.914742605319888,20.542054839584164,1.5316595843815868,0.8111111111111111,0.8064814814814815,0.9083333333333333,0.06362480564527652,0.09567495172501314,0.668046875,0.029819474017028915,0.10950777275524345
temporal_2023_2025,room_share__w075,room_share,0.75,5.7415671725680184e-05,1.98915655820597,20.92066948145762,1.5183507928933924,0.7777777777777778,0.7888888888888889,0.912962962962963,0.0685871038277186,0.09718417840104228,0.6314236111111111,0.03485169049258444,0.1050490046805242
temporal_2023_2025,room_share__w125,room_share,1.25,-0.0004984557077429841,1.9888928684970497,20.920128616550592,1.5160593076207727,0.7814814814814814,0.7962962962962963,0.9092592592592592,0.06844941049189483,0.09737815102781956,0.6278125,0.03464630394355379,0.10501644799907088
development_2017_2022,scoring_mix__w075,scoring_mix,0.75,6.632212830814943e-05,1.8748105558350587,20.441144204333728,1.5118812135005977,0.8287037037037037,0.8194444444444444,0.9138888888888889,0.0697563385488746,0.09762575242947995,0.6954638743455498,0.026941878935941483,0.10951244773462485
development_2017_2022,scoring_mix__w125,scoring_mix,1.25,0.00013711444588815347,1.875071679935012,20.441820430432376,1.511941725079417,0.8287037037037037,0.8185185185185185,0.912962962962963,0.06974119544182678,0.09766908009169997,0.6947183246073299,0.02687923965940525,0.10957915322605655
recent_2020_2025,scoring_mix__w075,scoring_mix,0.75,-7.648996450115852e-06,1.9146939885848588,20.548745896925496,1.5332975367493056,0.8101851851851852,0.8055555555555556,0.9083333333333333,0.06352087846057868,0.09567952947263603,0.6676388888888889,0.029888990058248938,0.109558704037804
recent_2020_2025,scoring_mix__w125,scoring_mix,1.25,-0.0002909002782685022,1.9145516433095913,20.544340957576438,1.5324373065341665,0.8092592592592592,0.8018518518518518,0.9092592592592592,0.06359321716174614,0.09549063571977683,0.6713888888888889,0.029859728012891478,0.10950253019460632
temporal_2023_2025,scoring_mix__w075,scoring_mix,0.75,0.0001110331627705019,1.9893107329939927,20.923503572113933,1.5182716232999547,0.7777777777777778,0.7907407407407407,0.9092592592592592,0.06845182719891704,0.09741372547751416,0.6270486111111111,0.03468880548920194,0.10511617422830545
temporal_2023_2025,scoring_mix__w125,scoring_mix,1.25,-0.000581921659831397,1.98860485184914,20.912602613098354,1.5164452388828888,0.7759259259259259,0.7851851851851852,0.9111111111111111,0.0685340803424032,0.0970294855011138,0.6333333333333333,0.03475396984991164,0.10495023336960167
