period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,composite_delta,family,multiplier,direction
development_2017_2022,all_weights__w062,1080.0,1.8731174118927274,2.619457778912411,-0.15812299760849308,0.8296296296296296,0.5188313172085836,0.04203426144337774,20.42481088470786,29.125712049960548,-0.48209785776626995,0.8185185185185185,0.5072626320468746,0.032767172037084624,0.18333333333333332,0.18313878842502154,0.14930190245224664,0.5531391007581484,0.075,0.0834830205298056,0.06971736671499118,0.5557903582594941,0.11574074074074074,0.12109071242639315,0.09757413523970508,0.6958324607329843,0.028703703703703703,0.028400452044038592,0.026846944919643977,0.7143054829484301,0.5618699724967227,-0.012316854409740289,-1.2113816986434627,68.63088630262996,0.050000000000000024,1.5092286436871702,2.275867563590078,0.14822117761547787,0.9111111111111111,0.1287037037037037,0.12351681383450944,0.10941071431545332,0.5988501441142516,5.264673489673662,0.38072800906290544,0.13240344595269812,-0.001086043011600979,all_weights,0.625,lower
development_2017_2022,all_weights__w075,1080.0,1.8738660116250054,2.6194452303137346,-0.15815418505392487,0.8314814814814815,0.5189241236007452,0.042355316235148543,20.430428706682697,29.12884167137407,-0.4834478629655448,0.8185185185185185,0.5072740950229865,0.033580582450294105,0.18333333333333332,0.1832366000681042,0.14929793026658653,0.5531276483657436,0.075,0.08335724242700938,0.06973824457529552,0.5536894919610968,0.11574074074074074,0.12119725915476515,0.09753045460279347,0.6970219895287958,0.028703703703703703,0.02824808869154031,0.02690559415030219,0.7093391555705895,0.5621958512461227,-0.008381008557106101,-1.2091815914413704,66.17184491217957,0.05000000000000002,1.5101628179101145,2.275267403960555,0.150099951056967,0.9120370370370371,0.1287037037037037,0.12338359847502427,0.1094678241732716,0.597703346355859,5.25558913156312,0.3823393755293022,0.13225699264044802,-0.0006553220524180281,all_weights,0.75,lower
development_2017_2022,all_weights__w088,1080.0,1.8745648597117444,2.6194211313220532,-0.15819309797318087,0.8305555555555556,0.5191509513704228,0.041769336435525994,20.4354308312712,29.13156544385392,-0.48583728182659974,0.8166666666666667,0.506960776634191,0.0347215168944045,0.18333333333333332,0.1829941393078953,0.1492189661894436,0.554244256625209,0.075,0.08318479322469881,0.06976601435147846,0.5522806757374659,0.11574074074074074,0.1210987310418998,0.09753732131251323,0.6967371727748691,0.028703703703703703,0.028249468562970736,0.02692825282853361,0.7086933792552047,0.5628585828254077,-0.011107110193186224,-1.2071811587276389,63.88943413166236,0.050000000000000024,1.5108629729282914,2.274690559036837,0.15140606498223316,0.912962962962963,0.1287037037037037,0.12330590994000208,0.109512288104206,0.5981544201408268,5.248383076141371,0.3836316099240105,0.13215280903781212,-0.0002950989577600316,all_weights,0.875,lower
development_2017_2022,all_weights__w125,1080.0,1.8761660680045098,2.619387389129096,-0.15825568626208228,0.8287037037037037,0.5194283102175051,0.04154876526918444,20.452075653445515,29.13779637253099,-0.49349468774182464,0.8138888888888889,0.5071204391816592,0.03508162925120284,0.18333333333333332,0.18208231976997236,0.14930324224846847,0.5553723172770791,0.075,0.0826435589266779,0.06987848384415923,0.5503404639207108,0.11574074074074074,0.12076784983512914,0.0978295451658479,0.6919706806282723,0.028703703703703703,0.028012902322881075,0.026949696589314034,0.7072173191057536,0.5606642382709431,-0.017414700191691595,-1.2036782173313327,58.757310018246464,0.050000000000000024,1.512177111095687,2.273994698341937,0.15361396242032735,0.9138888888888889,0.1287037037037037,0.12312955546995763,0.10965338711875323,0.5960825388573308,5.238443053702147,0.38551445106587373,0.13217895712951117,0.0005508096646555938,all_weights,1.25,higher
development_2017_2022,all_weights__w150,1080.0,1.8769324664382872,2.6193821365650316,-0.15826742306372166,0.8268518518518518,0.5193068849258751,0.04125388578253075,20.460550495212193,29.140781666928202,-0.49555948744164807,0.8157407407407408,0.5072655974737078,0.035164671989896756,0.18333333333333332,0.18178708415176784,0.1494787618918259,0.5520167663024806,0.075,0.08238669500184953,0.06992084619286455,0.5468554974727814,0.11574074074074074,0.1204157900252184,0.09798411110251284,0.6895246073298429,0.028703703703703703,0.027990244018863495,0.026945702129868025,0.7125680371475137,0.5606244858075199,-0.019786434811567718,-1.2031181523543009,56.71921924680999,0.050000000000000024,1.5125645489708488,2.273757201981096,0.15408115999076794,0.9148148148148149,0.1287037037037037,0.12307855946600978,0.10971264300204427,0.5952721351080665,5.23774359449464,0.38574394869826756,0.13234661007210333,0.0009107015102538529,all_weights,1.5,higher
development_2017_2022,component_ranks__w075,1080.0,1.8745361689424764,2.61944883977342,-0.15825491751338375,0.8324074074074074,0.5191939644933279,0.04138909382984679,20.445274508566083,29.136256530220017,-0.495633983750677,0.8185185185185185,0.5073424958377148,0.03471239892807232,0.18333333333333332,0.18255843918562092,0.1493485462693764,0.5538720538720538,0.075,0.08264282706444008,0.06980775252079495,0.5495742656236483,0.11574074074074074,0.12077648302990027,0.09779364709954372,0.6914094240837696,0.028703703703703703,0.028082802434039603,0.026920834883891246,0.7086780036286479,0.563428763468103,-0.008632170942838219,-1.2051833070881184,62.16100211343917,0.05000000000000002,1.5128159812600648,2.276633543743949,0.14983041000695863,0.9148148148148149,0.1287037037037037,0.12354955998664771,0.10947941830355405,0.6003792077921085,5.246666012787433,0.3842614422984447,0.1323560898865706,0.000291064513590511,component_ranks,0.75,lower
development_2017_2022,component_ranks__w125,1080.0,1.8753071318567993,2.6193869180513873,-0.15826014960972318,0.8287037037037037,0.5195081055586637,0.04089561554106125,20.4513261484997,29.133976925152844,-0.4919772499484996,0.8194444444444444,0.5074596255296782,0.03504070616885402,0.18333333333333332,0.18220910879394983,0.14930796408833857,0.5520453972834926,0.075,0.08285509277349593,0.06976498391511925,0.5531210222568247,0.11574074074074074,0.12087977144783721,0.09768957764320663,0.6953801047120419,0.028703703703703703,0.028192636374010392,0.026858867046002988,0.7104000738030075,0.5635191043468173,-0.012250362964226744,-1.2121477079486216,61.5879614440646,0.05000000000000002,1.51159085097838,2.2740600134514466,0.15378590273363477,0.9138888888888889,0.1287037037037037,0.1230166199854577,0.10963814310606741,0.5962736718170628,5.240264638152567,0.3848006249408875,0.13170386003794368,0.0002565971578640802,component_ranks,1.25,higher
development_2017_2022,concentration__w075,1080.0,1.8750724391730815,2.619400334839434,-0.15823413376952075,0.8277777777777777,0.5190860534133483,0.04195537464362964,20.441463677190093,29.132085489298138,-0.4886301381706904,0.8185185185185185,0.5068984968674809,0.03494499057480427,0.18333333333333332,0.18246470431304684,0.14918683835310076,0.5571245333150096,0.075,0.0828911864749407,0.06976284438087592,0.5520705891076262,0.11574074074074074,0.12083628093059191,0.0976059373337795,0.6956481675392671,0.028703703703703703,0.028247978883397095,0.026917499693140286,0.708032227313263,0.5622126124393633,-0.010262764095114774,-1.205653188365082,61.891331305823435,0.050000000000000024,1.5121432858437358,2.274610083032244,0.1526954656825236,0.9120370370370371,0.1287037037037037,0.12313617268564628,0.10956808876606827,0.5978791886788125,5.244570660013988,0.3844512404355315,0.13213170384762354,0.00017588626185105483,concentration,0.75,lower
development_2017_2022,concentration__w125,1080.0,1.8751832210448165,2.619409836202704,-0.15820608390169463,0.8277777777777777,0.5192156837811989,0.04387328318147965,20.441597516620746,29.127561312236026,-0.49183532870903507,0.8175925925925925,0.507066581791953,0.033231875962586255,0.18333333333333332,0.18258135647660562,0.1492591877982082,0.554851233422662,0.075,0.08292193970768383,0.06984615921574738,0.5480542270665727,0.11574074074074074,0.12092148297504679,0.09773843114015177,0.6936460732984293,0.028703703703703703,0.02812711210454657,0.026894537353232217,0.7118915095790154,0.5627794017863533,-0.012428470493849491,-1.2066490960528427,61.86188200029972,0.050000000000000024,1.5120266959144668,2.2752701199156045,0.15191470520146907,0.912962962962963,0.1287037037037037,0.12331648495544606,0.10956066959106732,0.5982538092798875,5.242769869448222,0.38466025722431907,0.13205261049698125,0.0001720479522904217,concentration,1.25,higher
development_2017_2022,disagreement__w075,1080.0,1.8750877172750977,2.619397291545526,-0.15823765368986442,0.8277777777777777,0.5192946652922907,0.04231101059476322,20.43980373522059,29.12989870228875,-0.4827862870376726,0.8166666666666667,0.5068129955873674,0.034337349645334136,0.18333333333333332,0.18208216384778814,0.14937502379804762,0.5533223390366248,0.075,0.08286704503767292,0.06979669238482714,0.5516998479961442,0.11574074074074074,0.12075769774588505,0.09771903948308408,0.6938471204188482,0.028703703703703703,0.02805457121697051,0.026917589104766923,0.710569205695132,0.561754068297712,-0.015274837817552614,-1.2069556845083922,61.82874850440952,0.050000000000000024,1.5115496719731283,2.274487741988766,0.1526418440355035,0.9120370370370371,0.1287037037037037,0.12321573253824783,0.10949371249111076,0.5990183411188159,5.255907118701151,0.38323935549888033,0.13297588548203812,2.0610379051211325e-05,disagreement,0.75,lower
development_2017_2022,disagreement__w125,1080.0,1.8751535703995754,2.6194113997278015,-0.15821966862035808,0.8305555555555556,0.5192034843520804,0.044026419484495205,20.440823937808503,29.128734946938607,-0.49521980930800136,0.8166666666666667,0.5071081246487837,0.03478609668204935,0.18333333333333332,0.18253881007812073,0.14914923665785867,0.5565576398909732,0.075,0.08298938893318561,0.06980521489221754,0.5526514168489477,0.11574074074074074,0.12079242282327882,0.09759686338806577,0.6960083769633508,0.028703703703703703,0.028120982477509375,0.026954313914174452,0.6988222270057505,0.5612638022046591,-0.017794977914456753,-1.2051002763250838,61.919230816264324,0.050000000000000024,1.51217383713623,2.2751213216989616,0.15323115773591803,0.912962962962963,0.1287037037037037,0.12318621191884416,0.10960184399613791,0.5967859081491449,5.230207128784804,0.38598255089334743,0.13109599766387406,0.00018661428355049026,disagreement,1.25,higher
development_2017_2022,experience__w075,1080.0,1.8744519898807388,2.6193943550584975,-0.15831089812493918,0.8314814814814815,0.5197776364989934,0.045449158735132666,20.432145873645432,29.118231688679717,-0.44754106908961144,0.8138888888888889,0.5068134972752152,0.03822314873279753,0.18333333333333332,0.18181425382323918,0.1492924112727322,0.5529844934606839,0.075,0.08234162427403437,0.06978494554997289,0.5571003101867299,0.11574074074074074,0.12097565101835486,0.09750586127351661,0.6992502617801047,0.028703703703703703,0.02852928384105489,0.026954071549343084,0.7135520772471479,0.5651670073285243,-0.007863251673645886,-1.2037848028008669,63.77993034038006,0.05000000000000002,1.5130272502452078,2.2724014992540744,0.15242697031899644,0.9138888888888889,0.1287037037037037,0.12285222916010038,0.10976600153108966,0.5931238006406777,5.240088182697417,0.386284857392149,0.13265941260136443,0.00010860254090805377,experience,0.75,lower
development_2017_2022,experience__w125,1080.0,1.8750245990952745,2.619412038759747,-0.15814128545843256,0.8277777777777777,0.5195979428597194,0.04162873150756674,20.441845362419407,29.131192985637867,-0.5212080492357264,0.8175925925925925,0.5072127391955819,0.039560332733690584,0.18333333333333332,0.18218897739018283,0.14928882591250875,0.5559392107011155,0.075,0.08281638880930794,0.06965450636717956,0.5582248915582249,0.11574074074074074,0.12046663531058663,0.09765658871865045,0.6957905759162304,0.028703703703703703,0.0279300371231193,0.026883561705744973,0.7066637965497095,0.5637931848647617,-0.010468258860532858,-1.2091588411856697,60.132558430867576,0.05000000000000003,1.5131155788753745,2.276863723605861,0.15618235979358752,0.9157407407407407,0.1287037037037037,0.12312379030808902,0.1092933421534118,0.6036666946995007,5.25177423209576,0.3825273663428138,0.13198646480767376,0.00038804704271888646,experience,1.25,higher
development_2017_2022,market_gap__w075,1080.0,1.8752925738839628,2.6194406074718657,-0.15826502958245126,0.8296296296296296,0.5193822321835161,0.042349868063878526,20.441884294001966,29.122557579505944,-0.4933198951501263,0.8148148148148148,0.5070496475244061,0.03504976167625129,0.18333333333333332,0.18274512110784574,0.1493091721210526,0.5533738748024463,0.075,0.08280108127120674,0.06976661655475613,0.5527379231082935,0.11574074074074074,0.12108243048880633,0.09771032786746582,0.693930890052356,0.028703703703703703,0.028072163562390232,0.026952186755361436,0.7025738798856054,0.5652943095199829,-0.00503805111096441,-1.2070378118680785,61.88460272778295,0.050000000000000024,1.5116183214817587,2.2750691753349206,0.15031212289209564,0.912962962962963,0.1287037037037037,0.12333762879803192,0.10954558869172275,0.5992477006704944,5.25416182151231,0.3832212793028821,0.13286102172987901,0.00010609607456046888,market_gap,0.75,lower
development_2017_2022,market_gap__w125,1080.0,1.8751072719569144,2.6193949013334223,-0.15821849335296057,0.8305555555555556,0.5192314850015813,0.041489361898836674,20.44040047378884,29.129375602020787,-0.4822941529385216,0.8157407407407408,0.5068297958893306,0.034032118016103285,0.18333333333333332,0.1822677374231472,0.1491678031596392,0.5591057972010353,0.075,0.08286799190099998,0.0697084658899088,0.5567295690752481,0.11574074074074074,0.12083328869091796,0.09762120752517962,0.6967120418848167,0.028703703703703703,0.02817878550201156,0.02683757896858224,0.7180878870813986,0.5609821531911025,-0.016423501353786785,-1.2060992577296525,61.86527503599367,0.050000000000000024,1.5112187012845435,2.273290003528318,0.15463496801371135,0.912962962962963,0.1287037037037037,0.12303597055772592,0.10945980117245777,0.5996299665899586,5.233279470788694,0.3856664481020772,0.13129133887014277,-3.917835906630529e-05,market_gap,1.25,higher
development_2017_2022,projection_rank__w075,1080.0,1.8746970245186254,2.6194146155182985,-0.15824272195882638,0.8324074074074074,0.519116917474598,0.0447191132241207,20.436243595572225,29.120416471747667,-0.49585688450688414,0.812962962962963,0.5073278270970499,0.033433416726830145,0.18333333333333332,0.1824459660575254,0.14929189090511336,0.5536888155935775,0.075,0.082973090693412,0.06974512328211342,0.5549870858512834,0.11574074074074074,0.12075247406903905,0.09766928345008939,0.6944502617801047,0.028703703703703703,0.02842891588552739,0.026939716451025015,0.700052277130293,0.5618578695720211,-0.014910173200689564,-1.1955728537675698,62.38680078845669,0.050000000000000024,1.5114845255938278,2.277362025268485,0.14302608469780353,0.912962962962963,0.1287037037037037,0.12366476879974984,0.10935344257367174,0.6027798377663438,5.2382400292318785,0.3850422788641917,0.13147550412723907,-0.00012126607209539397,projection_rank,0.75,lower
development_2017_2022,projection_rank__w125,1080.0,1.8757895864944725,2.619458794984407,-0.1583137718129291,0.8268518518518518,0.5193127930210902,0.041557149702480256,20.453112992182565,29.12404774726841,-0.5078865497059067,0.8194444444444444,0.5070726412373959,0.03683061330692333,0.18333333333333332,0.1824132861493495,0.14946812306319854,0.55002405002405,0.075,0.08257077432186274,0.06988631395861991,0.5500438710315253,0.11574074074074074,0.12097001252644406,0.09787287665524463,0.6914680628272252,0.028703703703703703,0.027989717914493322,0.026924891043588677,0.7059411421015407,0.5657130869090435,-0.0012396272630549236,-1.2157187326803498,61.34845040367005,0.050000000000000024,1.5139730808148515,2.2731070588267435,0.16115244731567777,0.9148148148148149,0.1287037037037037,0.12266307132932326,0.10967542104680705,0.595929632489545,5.249347606040149,0.3836045069911913,0.132405703756409,0.0008969044902251699,projection_rank,1.25,higher
development_2017_2022,recommended,1080.0,1.8751269805361126,2.619406416427509,-0.15822055221451223,0.8268518518518518,0.5192404582863887,0.04384441307819298,20.44065233267064,29.13393107486715,-0.488142847793987,0.8175925925925925,0.5069522671006016,0.03454597998826142,0.18333333333333332,0.18260911575373637,0.149256049752811,0.5545076616505188,0.075,0.08291952922617919,0.06979987451461474,0.5510077979213782,0.11574074074074074,0.12092843036244913,0.0976616626826273,0.6946261780104712,0.028703703703703703,0.028152735465998904,0.026932788858084197,0.7080783541929334,0.5613539192197524,-0.01533020290083696,-1.2054764179382278,61.87883348177808,0.050000000000000024,1.5113618319003275,2.2743340008133606,0.15250540792688055,0.912962962962963,0.1287037037037037,0.12323172438375352,0.10955368013583737,0.5980856122753232,5.2432819660959895,0.38455770847498627,0.13210956937775473,0.0,reference,1.0,reference
development_2017_2022,room_hierarchy__w075,1080.0,1.874552102661573,2.6194135423880387,-0.15832136274163822,0.8333333333333334,0.5195238023999094,0.04150875258258907,20.44605338418257,29.133295658065133,-0.4965836767874723,0.8175925925925925,0.5068306348804449,0.03315950914246296,0.18333333333333332,0.18269560146555505,0.1492337497585174,0.5568153187200806,0.075,0.08293629744991375,0.06968470510155476,0.5569890878532854,0.11574074074074074,0.1207857298789994,0.09752933625059756,0.6982450261780104,0.028703703703703703,0.027954737988350402,0.026881539284683655,0.703373412466558,0.5609142272528231,-0.0211701332238987,-1.2046422241167192,62.1640511094511,0.050000000000000024,1.5131566545168218,2.2777541799472103,0.15229320003479405,0.9148148148148149,0.1287037037037037,0.1231397268724616,0.10951698219964369,0.5989801145268695,5.245312952540654,0.3843192856701591,0.13214257162656776,0.0003817344438949988,room_hierarchy,0.75,lower
development_2017_2022,room_hierarchy__w125,1080.0,1.8761122488362287,2.6194241583814835,-0.15819839738517824,0.8314814814814815,0.5192283231688292,0.04539664572293195,20.43452866413343,29.113203033708203,-0.4821858421937916,0.812962962962963,0.5072179183576158,0.036140449589947776,0.18333333333333332,0.1822849942897304,0.14954848266570467,0.5467601181886896,0.075,0.08273383455863238,0.06974113016589548,0.5563959020749144,0.11574074074074074,0.12090632992653973,0.09782570176094896,0.6906973821989528,0.028703703703703703,0.028444632526682393,0.026913287326870892,0.7092930286909191,0.561320072945479,-0.011504944324845574,-1.2075971195245299,61.55863497891103,0.050000000000000024,1.5107142433715344,2.2706694000274825,0.15412970089071248,0.9120370370370371,0.1287037037037037,0.12313211616248239,0.10930193080242082,0.6033455913271508,5.245028674485196,0.3840695104889588,0.13204810374597334,-6.754071015790952e-05,room_hierarchy,1.25,higher
