candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
all_weights__w005,recommended,development_2017_2022,ppg_crps,1080,6,-0.003968966975045349,-0.0060398377900738615,-0.0015280093545922007,0.9995
all_weights__w005,recommended,development_2017_2022,contribution_crps,1080,6,-0.02940090115936847,-0.04477626770305495,-0.013762716487026311,1.0
all_weights__w005,recommended,development_2017_2022,played_crps,1080,6,-0.004246304216743194,-0.010330561487154968,0.00171435692042376,0.908
all_weights__w005,recommended,development_2017_2022,plus3_brier_row,1080,6,-0.00035715156124960235,-0.00121223076972924,0.0005088551610102432,0.78
all_weights__w005,recommended,development_2017_2022,plus5_brier_row,1080,6,-0.00037219251632875214,-0.0007986300595835413,1.2089699037666889e-05,0.9705
all_weights__w005,recommended,development_2017_2022,impact_brier_row,1080,6,-0.0004962107338172623,-0.001095187172031772,0.00014973992510279398,0.9185
all_weights__w005,recommended,development_2017_2022,zero_brier_row,1080,6,-0.00015528989661355662,-0.00044115718180531664,0.00011418107803950694,0.8685
all_weights__w005,recommended,development_2017_2022,extended_absence_brier_row,1080,6,-0.0002777949490582714,-0.0009029895155170898,0.0004051316389011418,0.793
all_weights__w005,recommended,recent_2020_2025,ppg_crps,1080,6,-0.00111941983512462,-0.0034158157658746597,0.000878937955426142,0.84
all_weights__w005,recommended,recent_2020_2025,contribution_crps,1080,6,-0.02428107658999272,-0.04276908392429752,-0.00399811982903363,0.99
all_weights__w005,recommended,recent_2020_2025,played_crps,1080,6,0.0010904118150066259,-0.0038151421427005923,0.004422017640756054,0.267
all_weights__w005,recommended,recent_2020_2025,plus3_brier_row,1080,6,3.2819714581190524e-05,-0.0007686120065127521,0.0008455992140731962,0.4475
all_weights__w005,recommended,recent_2020_2025,plus5_brier_row,1080,6,-8.405120035581806e-05,-0.00038230627432392063,0.00017653614121788703,0.699
all_weights__w005,recommended,recent_2020_2025,impact_brier_row,1080,6,-0.00027737268510712664,-0.0009700484770848425,0.00048761603943450396,0.725
all_weights__w005,recommended,recent_2020_2025,zero_brier_row,1080,6,-2.6796658667157592e-05,-0.0004531968684417912,0.0003976596020553502,0.5305
all_weights__w005,recommended,recent_2020_2025,extended_absence_brier_row,1080,6,6.051296166287956e-05,-0.0003648984764494618,0.0005889666767615685,0.404
all_weights__w005,recommended,temporal_2023_2025,ppg_crps,540,3,-0.00019714390789053726,-0.0029664539445908755,0.0022300396986502952,0.5965
all_weights__w005,recommended,temporal_2023_2025,contribution_crps,540,3,-0.019875089776720367,-0.039976818118951624,0.019345676945793568,0.955
all_weights__w005,recommended,temporal_2023_2025,played_crps,540,3,0.002836502541010497,0.0006444031578312774,0.004447272274655719,0.0
all_weights__w005,recommended,temporal_2023_2025,plus3_brier_row,540,3,-0.00027472744566068143,-0.0013573237907541726,0.0012222025561849093,0.733
all_weights__w005,recommended,temporal_2023_2025,plus5_brier_row,540,3,4.8682389545830244e-05,-0.00026909918344604955,0.0003985266458055843,0.3825
