method,slice_type,slice_value,metric,n_rows,value
qb_tds_lightgbm,position,RB,mae,1011,2.7516262439899584
qb_tds_lightgbm,position,RB,bias,1011,0.098662443872309
qb_tds_lightgbm,position,RB,spearman,1011,0.7429801498355807
qb_tds_random_forest,position,RB,rmse,1011,3.494327444519768
qb_tds_random_forest,position,RB,mae,1011,2.7359520323689055
qb_tds_random_forest,position,RB,bias,1011,0.04760888118501954
qb_tds_random_forest,position,RB,spearman,1011,0.746335948180294
qb_yardage_lasso,position,RB,rmse,1011,3.5313790765404023
qb_yardage_lasso,position,RB,mae,1011,2.7359316217734526
qb_yardage_lasso,position,RB,bias,1011,-0.20021680065319797
qb_yardage_lasso,position,RB,spearman,1011,0.7374080417268847
qb_yardage_lightgbm,position,RB,rmse,1011,3.4895999753980265
qb_yardage_lightgbm,position,RB,mae,1011,2.752252327247044
qb_yardage_lightgbm,position,RB,bias,1011,0.10337265135254928
qb_yardage_lightgbm,position,RB,spearman,1011,0.7443306532566959
qb_yardage_random_forest,position,RB,rmse,1011,3.497780749690829
qb_yardage_random_forest,position,RB,mae,1011,2.737784718119298
qb_yardage_random_forest,position,RB,bias,1011,0.046761063211439434
qb_yardage_random_forest,position,RB,spearman,1011,0.746260803239307
team_rush_scoring_lasso,position,RB,rmse,1011,3.533606221173496
team_rush_scoring_lasso,position,RB,mae,1011,2.741114919672707
team_rush_scoring_lasso,position,RB,bias,1011,-0.1895559502940897
team_rush_scoring_lasso,position,RB,spearman,1011,0.7375158470212214
team_rush_scoring_lightgbm,position,RB,rmse,1011,3.502220087913778
team_rush_scoring_lightgbm,position,RB,mae,1011,2.7577188821642222
team_rush_scoring_lightgbm,position,RB,bias,1011,0.1044086921656003
team_rush_scoring_lightgbm,position,RB,spearman,1011,0.7432893809651361
team_rush_scoring_random_forest,position,RB,rmse,1011,3.487841285484106
team_rush_scoring_random_forest,position,RB,mae,1011,2.736394232952802
team_rush_scoring_random_forest,position,RB,bias,1011,0.052647557966279936
team_rush_scoring_random_forest,position,RB,spearman,1011,0.746261087747274
team_support_lasso,position,RB,rmse,1011,3.5369490547712807
team_support_lasso,position,RB,mae,1011,2.7423584270772308
team_support_lasso,position,RB,bias,1011,-0.17959151144591923
team_support_lasso,position,RB,spearman,1011,0.7351110347210849
team_support_lightgbm,position,RB,rmse,1011,3.5005959837643945
team_support_lightgbm,position,RB,mae,1011,2.761577163042886
team_support_lightgbm,position,RB,bias,1011,0.09702348526245708
team_support_lightgbm,position,RB,spearman,1011,0.7448805033875359
team_support_random_forest,position,RB,rmse,1011,3.508344374744289
team_support_random_forest,position,RB,mae,1011,2.743639308497958
team_support_random_forest,position,RB,bias,1011,0.0114778878865084
team_support_random_forest,position,RB,spearman,1011,0.7415157735601033
trajectory_base_lasso,position,RB,rmse,1011,3.535373411417564
trajectory_base_lasso,position,RB,mae,1011,2.742352906604639
trajectory_base_lasso,position,RB,bias,1011,-0.16233475889695545
trajectory_base_lasso,position,RB,spearman,1011,0.7355503440534926
trajectory_base_lightgbm,position,RB,rmse,1011,3.491375669486134
trajectory_base_lightgbm,position,RB,mae,1011,2.757275789740964
trajectory_base_lightgbm,position,RB,bias,1011,0.1090990016249823
trajectory_base_lightgbm,position,RB,spearman,1011,0.7443757521570918
trajectory_base_random_forest,position,RB,rmse,1011,3.4886829217142825
trajectory_base_random_forest,position,RB,mae,1011,2.74193897029712
trajectory_base_random_forest,position,RB,bias,1011,0.05472214974686281
trajectory_base_random_forest,position,RB,spearman,1011,0.7458183875444029
trajectory_base_tree_average,position,RB,rmse,1011,3.4837881199651335
trajectory_base_tree_average,position,RB,mae,1011,2.7459343328976145
trajectory_base_tree_average,position,RB,bias,1011,0.08191057568592255
trajectory_base_tree_average,position,RB,spearman,1011,0.7469266157511232
trajectory_base_equal_thirds,position,RB,rmse,1011,3.478700363179349
trajectory_base_equal_thirds,position,RB,mae,1011,2.7258924443460617
trajectory_base_equal_thirds,position,RB,bias,1011,0.0004954641582965271
trajectory_base_equal_thirds,position,RB,spearman,1011,0.7457705785933839
qb_yardage_tree_average,position,RB,rmse,1011,3.487105271801238
qb_yardage_tree_average,position,RB,mae,1011,2.7404084616530877
qb_yardage_tree_average,position,RB,bias,1011,0.07506685728199433
qb_yardage_tree_average,position,RB,spearman,1011,0.7462746744542674
qb_yardage_equal_thirds,position,RB,rmse,1011,3.4792549364088896
qb_yardage_equal_thirds,position,RB,mae,1011,2.717164345184499
qb_yardage_equal_thirds,position,RB,bias,1011,-0.016694362029736367
qb_yardage_equal_thirds,position,RB,spearman,1011,0.7466495340227316
qb_tds_tree_average,position,RB,rmse,1011,3.4880344076881404
qb_tds_tree_average,position,RB,mae,1011,2.7397541134161707
qb_tds_tree_average,position,RB,bias,1011,0.07313566252866423
qb_tds_tree_average,position,RB,spearman,1011,0.7459092849367033
qb_tds_equal_thirds,position,RB,rmse,1011,3.4814830377315182
qb_tds_equal_thirds,position,RB,mae,1011,2.7190516162361704
qb_tds_equal_thirds,position,RB,bias,1011,-0.012713961459980896
qb_tds_equal_thirds,position,RB,spearman,1011,0.7456997941724619
qb_style_tree_average,position,RB,rmse,1011,3.485204112606305
qb_style_tree_average,position,RB,mae,1011,2.7332585676134293
qb_style_tree_average,position,RB,bias,1011,0.05327881429200574
qb_style_tree_average,position,RB,spearman,1011,0.745313513641324
qb_style_equal_thirds,position,RB,rmse,1011,3.4784956535286975
qb_style_equal_thirds,position,RB,mae,1011,2.7142357244589568
qb_style_equal_thirds,position,RB,bias,1011,-0.02770147307362584
qb_style_equal_thirds,position,RB,spearman,1011,0.7455374272176047
team_support_tree_average,position,RB,rmse,1011,3.4984748424737018
team_support_tree_average,position,RB,mae,1011,2.7490644276044236
team_support_tree_average,position,RB,bias,1011,0.05425068657448275
team_support_tree_average,position,RB,spearman,1011,0.7452149925967662
team_support_equal_thirds,position,RB,rmse,1011,3.4904633781206966
team_support_equal_thirds,position,RB,mae,1011,2.7279189637919186
team_support_equal_thirds,position,RB,bias,1011,-0.023696712765651273
team_support_equal_thirds,position,RB,spearman,1011,0.7439502966207894
team_rush_scoring_tree_average,position,RB,rmse,1011,3.488567139201349
team_rush_scoring_tree_average,position,RB,mae,1011,2.743579369581352
team_rush_scoring_tree_average,position,RB,bias,1011,0.07852812506594012
team_rush_scoring_tree_average,position,RB,spearman,1011,0.746626343720282
team_rush_scoring_equal_thirds,position,RB,rmse,1011,3.480562986897501
team_rush_scoring_equal_thirds,position,RB,mae,1011,2.720481830947521
team_rush_scoring_equal_thirds,position,RB,bias,1011,-0.010833233387403168
team_rush_scoring_equal_thirds,position,RB,spearman,1011,0.7466793202649866
all_environment_tree_average,position,RB,rmse,1011,3.490241812950297
all_environment_tree_average,position,RB,mae,1011,2.741020527928729
all_environment_tree_average,position,RB,bias,1011,0.04780214432774718
all_environment_tree_average,position,RB,spearman,1011,0.7456985574337484
all_environment_equal_thirds,position,RB,rmse,1011,3.4819021990029126
all_environment_equal_thirds,position,RB,mae,1011,2.719878264533077
all_environment_equal_thirds,position,RB,bias,1011,-0.03531621272921276
all_environment_equal_thirds,position,RB,spearman,1011,0.746282605839632
all_environment_lasso,position,TE,rmse,802,2.3064936340257156
all_environment_lasso,position,TE,mae,802,1.7897875992382275
all_environment_lasso,position,TE,bias,802,-0.12093797473647538
all_environment_lasso,position,TE,spearman,802,0.6986522229538333
all_environment_lightgbm,position,TE,rmse,802,2.304401805762149
all_environment_lightgbm,position,TE,mae,802,1.8136631601475597
all_environment_lightgbm,position,TE,bias,802,0.33527247031697005
all_environment_lightgbm,position,TE,spearman,802,0.7043514192551112
all_environment_random_forest,position,TE,rmse,802,2.325785263188832
all_environment_random_forest,position,TE,mae,802,1.8441778203201968
all_environment_random_forest,position,TE,bias,802,0.438918902620538
all_environment_random_forest,position,TE,spearman,802,0.69833678557751
qb_style_lasso,position,TE,rmse,802,2.3167660309153146
qb_style_lasso,position,TE,mae,802,1.7971405883543807
qb_style_lasso,position,TE,bias,802,-0.16740867409024812
qb_style_lasso,position,TE,spearman,802,0.6971358126829762
qb_style_lightgbm,position,TE,rmse,802,2.2869086418411624
qb_style_lightgbm,position,TE,mae,802,1.7886716308638841
qb_style_lightgbm,position,TE,bias,802,0.26007176176397795
qb_style_lightgbm,position,TE,spearman,802,0.7013590873433497
qb_style_random_forest,position,TE,rmse,802,2.3158563580106106
qb_style_random_forest,position,TE,mae,802,1.8279953240348261
qb_style_random_forest,position,TE,bias,802,0.3979385354286229
qb_style_random_forest,position,TE,spearman,802,0.6999859906549054
qb_tds_lasso,position,TE,rmse,802,2.3155244367873333
qb_tds_lasso,position,TE,mae,802,1.7916265897707324
qb_tds_lasso,position,TE,bias,802,-0.14696509376600114
qb_tds_lasso,position,TE,spearman,802,0.696509303184618
qb_tds_lightgbm,position,TE,rmse,802,2.3049347091284296
qb_tds_lightgbm,position,TE,mae,802,1.8061671768570915
qb_tds_lightgbm,position,TE,bias,802,0.3066823648732911
qb_tds_lightgbm,position,TE,spearman,802,0.7012610335661947
qb_tds_random_forest,position,TE,rmse,802,2.3194648952008574
qb_tds_random_forest,position,TE,mae,802,1.831837323644279
qb_tds_random_forest,position,TE,bias,802,0.40032156064483576
qb_tds_random_forest,position,TE,spearman,802,0.7007159607617695
qb_yardage_lasso,position,TE,rmse,802,2.3233519776394767
qb_yardage_lasso,position,TE,mae,802,1.801791376182624
qb_yardage_lasso,position,TE,bias,802,-0.17747181924729172
qb_yardage_lasso,position,TE,spearman,802,0.695406153764731
qb_yardage_lightgbm,position,TE,rmse,802,2.303464467024487
qb_yardage_lightgbm,position,TE,mae,802,1.8154708272427804
qb_yardage_lightgbm,position,TE,bias,802,0.3450704728833338
qb_yardage_lightgbm,position,TE,spearman,802,0.705024346595618
qb_yardage_random_forest,position,TE,rmse,802,2.318489527492862
qb_yardage_random_forest,position,TE,mae,802,1.8296613951344591
qb_yardage_random_forest,position,TE,bias,802,0.41239682049931514
qb_yardage_random_forest,position,TE,spearman,802,0.7005810798831598
team_rush_scoring_lasso,position,TE,rmse,802,2.3171490401613966
team_rush_scoring_lasso,position,TE,mae,802,1.7914514248603277
team_rush_scoring_lasso,position,TE,bias,802,-0.14519116811753205
team_rush_scoring_lasso,position,TE,spearman,802,0.6966184515050657
team_rush_scoring_lightgbm,position,TE,rmse,802,2.2975256880380863
team_rush_scoring_lightgbm,position,TE,mae,802,1.8081558888843074
team_rush_scoring_lightgbm,position,TE,bias,802,0.3341407636323904
team_rush_scoring_lightgbm,position,TE,spearman,802,0.7035478810443475
team_rush_scoring_random_forest,position,TE,rmse,802,2.3234881030589647
team_rush_scoring_random_forest,position,TE,mae,802,1.832176030012934
team_rush_scoring_random_forest,position,TE,bias,802,0.40795104883196703
team_rush_scoring_random_forest,position,TE,spearman,802,0.6954742551517964
team_support_lasso,position,TE,rmse,802,2.306856534194447
team_support_lasso,position,TE,mae,802,1.7870932635656387
team_support_lasso,position,TE,bias,802,-0.13936399636765373
team_support_lasso,position,TE,spearman,802,0.693670725711049
team_support_lightgbm,position,TE,rmse,802,2.305035352282144
team_support_lightgbm,position,TE,mae,802,1.8176919991642242
team_support_lightgbm,position,TE,bias,802,0.3380887025670705
team_support_lightgbm,position,TE,spearman,802,0.7046280708980056
team_support_random_forest,position,TE,rmse,802,2.324860191783609
team_support_random_forest,position,TE,mae,802,1.8423246520512409
team_support_random_forest,position,TE,bias,802,0.43656494227096976
team_support_random_forest,position,TE,spearman,802,0.7007584662807438
trajectory_base_lasso,position,TE,rmse,802,2.315017231332118
trajectory_base_lasso,position,TE,mae,802,1.7940600100366042
trajectory_base_lasso,position,TE,bias,802,-0.14994698851750796
trajectory_base_lasso,position,TE,spearman,802,0.6922182877081439
trajectory_base_lightgbm,position,TE,rmse,802,2.3040411605818663
trajectory_base_lightgbm,position,TE,mae,802,1.8138087457182683
trajectory_base_lightgbm,position,TE,bias,802,0.3409728195107065
trajectory_base_lightgbm,position,TE,spearman,802,0.7017824273470102
trajectory_base_random_forest,position,TE,rmse,802,2.3214171401675476
trajectory_base_random_forest,position,TE,mae,802,1.8315929979962113
trajectory_base_random_forest,position,TE,bias,802,0.38994448917800745
trajectory_base_random_forest,position,TE,spearman,802,0.6990777240205613
trajectory_base_tree_average,position,TE,rmse,802,2.3065071522379745
trajectory_base_tree_average,position,TE,mae,802,1.8181249756646694
trajectory_base_tree_average,position,TE,bias,802,0.365458654344357
trajectory_base_tree_average,position,TE,spearman,802,0.7023323032713652
trajectory_base_equal_thirds,position,TE,rmse,802,2.268237227877861
trajectory_base_equal_thirds,position,TE,mae,802,1.7695087014646862
trajectory_base_equal_thirds,position,TE,bias,802,0.193656773390402
trajectory_base_equal_thirds,position,TE,spearman,802,0.7055890151195904
qb_yardage_tree_average,position,TE,rmse,802,2.3047049115745644
qb_yardage_tree_average,position,TE,mae,802,1.8174772589801629
qb_yardage_tree_average,position,TE,bias,802,0.3787336466913244
qb_yardage_tree_average,position,TE,spearman,802,0.7047530836786001
qb_yardage_equal_thirds,position,TE,rmse,802,2.2662124119616145
qb_yardage_equal_thirds,position,TE,mae,802,1.7689445105889667
qb_yardage_equal_thirds,position,TE,bias,802,0.19333182471178573
qb_yardage_equal_thirds,position,TE,spearman,802,0.7081233172241365
qb_tds_tree_average,position,TE,rmse,802,2.305557264964986
qb_tds_tree_average,position,TE,mae,802,1.8135263833900974
qb_tds_tree_average,position,TE,bias,802,0.3535019627590635
qb_tds_tree_average,position,TE,spearman,802,0.7027850059333585
qb_tds_equal_thirds,position,TE,rmse,802,2.2688835184147247
qb_tds_equal_thirds,position,TE,mae,802,1.7710184668014732
qb_tds_equal_thirds,position,TE,bias,802,0.1866796105840419
qb_tds_equal_thirds,position,TE,spearman,802,0.7075685962417421
qb_style_tree_average,position,TE,rmse,802,2.2928901378737363
qb_style_tree_average,position,TE,mae,802,1.8017972231553914
qb_style_tree_average,position,TE,bias,802,0.32900514859630037
qb_style_tree_average,position,TE,spearman,802,0.7030112002415155
qb_style_equal_thirds,position,TE,rmse,802,2.261401552885002
qb_style_equal_thirds,position,TE,mae,802,1.7634903724701707
qb_style_equal_thirds,position,TE,bias,802,0.1635338743674509
qb_style_equal_thirds,position,TE,spearman,802,0.7077134178250639
team_support_tree_average,position,TE,rmse,802,2.3095610709339938
team_support_tree_average,position,TE,mae,802,1.824947163832874
team_support_tree_average,position,TE,bias,802,0.3873268224190201
team_support_tree_average,position,TE,spearman,802,0.704956717322939
team_support_equal_thirds,position,TE,rmse,802,2.267733491803485
team_support_equal_thirds,position,TE,mae,802,1.7732689399262196
team_support_equal_thirds,position,TE,bias,802,0.21176321615679553
team_support_equal_thirds,position,TE,spearman,802,0.7077812516917361
team_rush_scoring_tree_average,position,TE,rmse,802,2.3037886859004293
team_rush_scoring_tree_average,position,TE,mae,802,1.8143246928185326
team_rush_scoring_tree_average,position,TE,bias,802,0.3710459062321787
team_rush_scoring_tree_average,position,TE,spearman,802,0.7012444141452154
team_rush_scoring_equal_thirds,position,TE,rmse,802,2.267381668600643
team_rush_scoring_equal_thirds,position,TE,mae,802,1.7694676774631561
team_rush_scoring_equal_thirds,position,TE,bias,802,0.1989668814489418
team_rush_scoring_equal_thirds,position,TE,spearman,802,0.7054408669783349
all_environment_tree_average,position,TE,rmse,802,2.308993475645571
all_environment_tree_average,position,TE,mae,802,1.823128210810662
all_environment_tree_average,position,TE,bias,802,0.3870956864687541
all_environment_tree_average,position,TE,spearman,802,0.701823374801503
all_environment_equal_thirds,position,TE,rmse,802,2.2687316333339957
all_environment_equal_thirds,position,TE,mae,802,1.774863069417968
all_environment_equal_thirds,position,TE,bias,802,0.21775113273367763
all_environment_equal_thirds,position,TE,spearman,802,0.7081558965555063
all_environment_lasso,position,WR,rmse,1503,3.1368564832835735
all_environment_lasso,position,WR,mae,1503,2.486530151408597
all_environment_lasso,position,WR,bias,1503,0.16400565767907754
all_environment_lasso,position,WR,spearman,1503,0.7538542560333569
all_environment_lightgbm,position,WR,rmse,1503,3.123655575165283
all_environment_lightgbm,position,WR,mae,1503,2.4781183992797757
all_environment_lightgbm,position,WR,bias,1503,0.3123431591535716
all_environment_lightgbm,position,WR,spearman,1503,0.7560417637098037
all_environment_random_forest,position,WR,rmse,1503,3.1119114882767556
all_environment_random_forest,position,WR,mae,1503,2.465019279771615
all_environment_random_forest,position,WR,bias,1503,0.23271273807923212
all_environment_random_forest,position,WR,spearman,1503,0.7557053842451424
qb_style_lasso,position,WR,rmse,1503,3.140049124491269
qb_style_lasso,position,WR,mae,1503,2.4819100922533415
qb_style_lasso,position,WR,bias,1503,0.1754149115097852
qb_style_lasso,position,WR,spearman,1503,0.754328659337949
qb_style_lightgbm,position,WR,rmse,1503,3.121796374306505
qb_style_lightgbm,position,WR,mae,1503,2.473015698300224
qb_style_lightgbm,position,WR,bias,1503,0.2954714815396123
qb_style_lightgbm,position,WR,spearman,1503,0.7532201761568261
qb_style_random_forest,position,WR,rmse,1503,3.1140413132006217
qb_style_random_forest,position,WR,mae,1503,2.468200716302343
qb_style_random_forest,position,WR,bias,1503,0.25543674230865165
qb_style_random_forest,position,WR,spearman,1503,0.755264443783533
qb_tds_lasso,position,WR,rmse,1503,3.1470274340918523
qb_tds_lasso,position,WR,mae,1503,2.4849206699142306
qb_tds_lasso,position,WR,bias,1503,0.1812795528181164
qb_tds_lasso,position,WR,spearman,1503,0.7526346152820347
qb_tds_lightgbm,position,WR,rmse,1503,3.1292189713063996
qb_tds_lightgbm,position,WR,mae,1503,2.4835821150632813
qb_tds_lightgbm,position,WR,bias,1503,0.31429547815226977
qb_tds_lightgbm,position,WR,spearman,1503,0.753972064956777
qb_tds_random_forest,position,WR,rmse,1503,3.1121381407009356
qb_tds_random_forest,position,WR,mae,1503,2.4673656633441414
qb_tds_random_forest,position,WR,bias,1503,0.259619370352702
qb_tds_random_forest,position,WR,spearman,1503,0.7565526943193294
qb_yardage_lasso,position,WR,rmse,1503,3.1422331292834045
qb_yardage_lasso,position,WR,mae,1503,2.4846704941405644
qb_yardage_lasso,position,WR,bias,1503,0.1666030047493643
qb_yardage_lasso,position,WR,spearman,1503,0.7537527100180256
qb_yardage_lightgbm,position,WR,rmse,1503,3.1259620580636365
qb_yardage_lightgbm,position,WR,mae,1503,2.4811553581103793
qb_yardage_lightgbm,position,WR,bias,1503,0.3247461686331955
qb_yardage_lightgbm,position,WR,spearman,1503,0.7554869917562704
qb_yardage_random_forest,position,WR,rmse,1503,3.1128847174237118
qb_yardage_random_forest,position,WR,mae,1503,2.4693823444652727
qb_yardage_random_forest,position,WR,bias,1503,0.2521236030790558
qb_yardage_random_forest,position,WR,spearman,1503,0.755756758969012
team_rush_scoring_lasso,position,WR,rmse,1503,3.1410912014894956
team_rush_scoring_lasso,position,WR,mae,1503,2.4855985096707323
team_rush_scoring_lasso,position,WR,bias,1503,0.18164949219948343
team_rush_scoring_lasso,position,WR,spearman,1503,0.7540966319148594
team_rush_scoring_lightgbm,position,WR,rmse,1503,3.121145311427949
team_rush_scoring_lightgbm,position,WR,mae,1503,2.478121932708635
team_rush_scoring_lightgbm,position,WR,bias,1503,0.31851613430183934
team_rush_scoring_lightgbm,position,WR,spearman,1503,0.7560711223358274
team_rush_scoring_random_forest,position,WR,rmse,1503,3.1150843193950455
team_rush_scoring_random_forest,position,WR,mae,1503,2.468848254301862
team_rush_scoring_random_forest,position,WR,bias,1503,0.26112618108216995
team_rush_scoring_random_forest,position,WR,spearman,1503,0.755193473080268
team_support_lasso,position,WR,rmse,1503,3.143171496537452
team_support_lasso,position,WR,mae,1503,2.4857019560490654
team_support_lasso,position,WR,bias,1503,0.19011391943119513
team_support_lasso,position,WR,spearman,1503,0.7524705932764831
team_support_lightgbm,position,WR,rmse,1503,3.13116149015394
team_support_lightgbm,position,WR,mae,1503,2.484231689002937
team_support_lightgbm,position,WR,bias,1503,0.3343461524444375
team_support_lightgbm,position,WR,spearman,1503,0.7540766924699663
team_support_random_forest,position,WR,rmse,1503,3.110700255634163
team_support_random_forest,position,WR,mae,1503,2.462439556703473
team_support_random_forest,position,WR,bias,1503,0.2490845808187971
team_support_random_forest,position,WR,spearman,1503,0.7564061448414668
trajectory_base_lasso,position,WR,rmse,1503,3.150176712011094
trajectory_base_lasso,position,WR,mae,1503,2.490314379286591
trajectory_base_lasso,position,WR,bias,1503,0.20272476166976772
trajectory_base_lasso,position,WR,spearman,1503,0.7525112254664228
trajectory_base_lightgbm,position,WR,rmse,1503,3.1275630606485207
trajectory_base_lightgbm,position,WR,mae,1503,2.4826034745519623
trajectory_base_lightgbm,position,WR,bias,1503,0.3289120431323081
trajectory_base_lightgbm,position,WR,spearman,1503,0.7547402111486823
trajectory_base_random_forest,position,WR,rmse,1503,3.117788109748189
trajectory_base_random_forest,position,WR,mae,1503,2.471818367226272
trajectory_base_random_forest,position,WR,bias,1503,0.27991959950419065
trajectory_base_random_forest,position,WR,spearman,1503,0.7544369929948044
trajectory_base_tree_average,position,WR,rmse,1503,3.1151989702164173
trajectory_base_tree_average,position,WR,mae,1503,2.472733715774457
trajectory_base_tree_average,position,WR,bias,1503,0.30441582131824946
trajectory_base_tree_average,position,WR,spearman,1503,0.7558326759385162
trajectory_base_equal_thirds,position,WR,rmse,1503,3.1018119665923605
trajectory_base_equal_thirds,position,WR,mae,1503,2.4572867440034183
trajectory_base_equal_thirds,position,WR,bias,1503,0.2705188014354222
trajectory_base_equal_thirds,position,WR,spearman,1503,0.7554138955978936
qb_yardage_tree_average,position,WR,rmse,1503,3.112508411430119
qb_yardage_tree_average,position,WR,mae,1503,2.471420129457413
qb_yardage_tree_average,position,WR,bias,1503,0.28843488585612564
qb_yardage_tree_average,position,WR,spearman,1503,0.756951599470101
qb_yardage_equal_thirds,position,WR,rmse,1503,3.0975492605977872
qb_yardage_equal_thirds,position,WR,mae,1503,2.4534544194534154
qb_yardage_equal_thirds,position,WR,bias,1503,0.2478242588205386
qb_yardage_equal_thirds,position,WR,spearman,1503,0.7568129538072421
qb_tds_tree_average,position,WR,rmse,1503,3.1135226585550986
qb_tds_tree_average,position,WR,mae,1503,2.470350678533986
qb_tds_tree_average,position,WR,bias,1503,0.286957424252486
qb_tds_tree_average,position,WR,spearman,1503,0.7564510051644607
qb_tds_equal_thirds,position,WR,rmse,1503,3.1013764756648325
qb_tds_equal_thirds,position,WR,mae,1503,2.4553415158725547
qb_tds_equal_thirds,position,WR,bias,1503,0.2517314671076961
qb_tds_equal_thirds,position,WR,spearman,1503,0.7562217610101553
qb_style_tree_average,position,WR,rmse,1503,3.110268852453592
qb_style_tree_average,position,WR,mae,1503,2.4652934592544713
qb_style_tree_average,position,WR,bias,1503,0.27545411192413194
qb_style_tree_average,position,WR,spearman,1503,0.7558827482693102
qb_style_equal_thirds,position,WR,rmse,1503,3.0963227803024616
qb_style_equal_thirds,position,WR,mae,1503,2.4501737557118113
qb_style_equal_thirds,position,WR,bias,1503,0.24210771178601642
qb_style_equal_thirds,position,WR,spearman,1503,0.7566349624431262
team_support_tree_average,position,WR,rmse,1503,3.1147611803416266
team_support_tree_average,position,WR,mae,1503,2.4685388062726887
team_support_tree_average,position,WR,bias,1503,0.29171536663161735
team_support_tree_average,position,WR,spearman,1503,0.7560056315794884
team_support_equal_thirds,position,WR,rmse,1503,3.0997997922441862
team_support_equal_thirds,position,WR,mae,1503,2.4534468872698567
team_support_equal_thirds,position,WR,bias,1503,0.25784821756480986
team_support_equal_thirds,position,WR,spearman,1503,0.7554380685081787
team_rush_scoring_tree_average,position,WR,rmse,1503,3.1106678217811163
team_rush_scoring_tree_average,position,WR,mae,1503,2.468786412180612
team_rush_scoring_tree_average,position,WR,bias,1503,0.28982115769200467
team_rush_scoring_tree_average,position,WR,spearman,1503,0.7573297476207839
team_rush_scoring_equal_thirds,position,WR,rmse,1503,3.097220614133398
team_rush_scoring_equal_thirds,position,WR,mae,1503,2.4527168569780002
team_rush_scoring_equal_thirds,position,WR,bias,1503,0.25376393586116425
team_rush_scoring_equal_thirds,position,WR,spearman,1503,0.7573596302081751
all_environment_tree_average,position,WR,rmse,1503,3.1105484582354435
all_environment_tree_average,position,WR,mae,1503,2.4665489547000408
all_environment_tree_average,position,WR,bias,1503,0.2725279486164019
all_environment_tree_average,position,WR,spearman,1503,0.757271148768159
all_environment_equal_thirds,position,WR,rmse,1503,3.096594109094633
all_environment_equal_thirds,position,WR,mae,1503,2.4521825612362647
all_environment_equal_thirds,position,WR,bias,1503,0.23635385163729375
all_environment_equal_thirds,position,WR,spearman,1503,0.7573133572601658
all_environment_lasso,history_depth,other_no_history,rmse,27,2.5734218591002915
all_environment_lasso,history_depth,other_no_history,mae,27,2.052663466295382
all_environment_lasso,history_depth,other_no_history,bias,27,0.060253865412476515
all_environment_lasso,history_depth,other_no_history,spearman,27,0.2704517704517705
all_environment_lightgbm,history_depth,other_no_history,rmse,27,2.669072609415074
all_environment_lightgbm,history_depth,other_no_history,mae,27,2.1180527257013
all_environment_lightgbm,history_depth,other_no_history,bias,27,0.7010615354950104
all_environment_lightgbm,history_depth,other_no_history,spearman,27,0.40476190476190477
all_environment_random_forest,history_depth,other_no_history,rmse,27,2.522899611720814
all_environment_random_forest,history_depth,other_no_history,mae,27,1.9701051867451012
all_environment_random_forest,history_depth,other_no_history,bias,27,0.8029024197523789
all_environment_random_forest,history_depth,other_no_history,spearman,27,0.4694749694749695
qb_style_lasso,history_depth,other_no_history,rmse,27,2.5371967456187052
qb_style_lasso,history_depth,other_no_history,mae,27,1.9144337967387786
qb_style_lasso,history_depth,other_no_history,bias,27,0.10015206396868716
qb_style_lasso,history_depth,other_no_history,spearman,27,0.30341880341880345
qb_style_lightgbm,history_depth,other_no_history,rmse,27,2.645082193816073
qb_style_lightgbm,history_depth,other_no_history,mae,27,2.0646083243352615
qb_style_lightgbm,history_depth,other_no_history,bias,27,0.6358256713149386
qb_style_lightgbm,history_depth,other_no_history,spearman,27,0.37973137973137966
qb_style_random_forest,history_depth,other_no_history,rmse,27,2.570818403519845
qb_style_random_forest,history_depth,other_no_history,mae,27,1.9833624677639645
qb_style_random_forest,history_depth,other_no_history,bias,27,0.7822597100886647
qb_style_random_forest,history_depth,other_no_history,spearman,27,0.4566544566544566
qb_tds_lasso,history_depth,other_no_history,rmse,27,2.5315664441340715
qb_tds_lasso,history_depth,other_no_history,mae,27,1.9110892715273484
qb_tds_lasso,history_depth,other_no_history,bias,27,0.0923112916348335
qb_tds_lasso,history_depth,other_no_history,spearman,27,0.3119658119658119
qb_tds_lightgbm,history_depth,other_no_history,rmse,27,2.6588232337774094
qb_tds_lightgbm,history_depth,other_no_history,mae,27,2.102582353689922
qb_tds_lightgbm,history_depth,other_no_history,bias,27,0.7021360228248987
qb_tds_lightgbm,history_depth,other_no_history,spearman,27,0.43345543345543347
qb_tds_random_forest,history_depth,other_no_history,rmse,27,2.5796181857416425
qb_tds_random_forest,history_depth,other_no_history,mae,27,2.0194344798216965
qb_tds_random_forest,history_depth,other_no_history,bias,27,0.7830750239279196
qb_tds_random_forest,history_depth,other_no_history,spearman,27,0.47496947496947495
qb_yardage_lasso,history_depth,other_no_history,rmse,27,2.5627364567866677
qb_yardage_lasso,history_depth,other_no_history,mae,27,1.9510117107848883
qb_yardage_lasso,history_depth,other_no_history,bias,27,0.0812304914568304
qb_yardage_lasso,history_depth,other_no_history,spearman,27,0.2515262515262515
qb_yardage_lightgbm,history_depth,other_no_history,rmse,27,2.672011081368516
qb_yardage_lightgbm,history_depth,other_no_history,mae,27,2.1244128275424763
qb_yardage_lightgbm,history_depth,other_no_history,bias,27,0.7330832632034093
qb_yardage_lightgbm,history_depth,other_no_history,spearman,27,0.4426129426129426
qb_yardage_random_forest,history_depth,other_no_history,rmse,27,2.5761565856246187
