league,domain,family,position,candidate,rows,residual_spearman,residual_pvalue,volume_adjusted_rank_corr,volume_adjusted_pvalue,volume_adjusted_rows,residual_qvalue,volume_adjusted_qvalue
dk,receiving,role_style,RB,rec_yac_per_route,493,0.04389178192934648,0.330776710563926,0.04107427377268309,0.3627877516762679,493,0.6106646964257095,0.707085626629952
dk,receiving,role_style,WR,rec_yac_per_route,1015,0.061827907916253304,0.04892596159186496,0.048795129545468385,0.12028532964137045,1015,0.31801875034712224,0.6035801422736756
dk,receiving,role_style,TE,rec_yac_per_route,501,0.07970357604398827,0.07468602930034557,0.07601880149871108,0.0891796453249108,501,0.47417936814782813,0.5530474506659505
dk,receiving,tackle_breaking,RB,rec_mtf_per_reception,493,0.09003791393593372,0.04570026026745448,0.08848730198171517,0.04957617620974274,493,0.3206153274101272,0.39660940967794184
dk,receiving,tackle_breaking,WR,rec_mtf_per_reception,1015,0.04428335168836989,0.15860485758500015,0.031693219620748135,0.31310628164587856,1015,0.34364385810083364,0.7390642882446535
dk,receiving,tackle_breaking,TE,rec_mtf_per_reception,501,0.1222837976460632,0.006133892715422423,0.12343857870504224,0.005664149287143208,501,0.0797406053004915,0.0736339407328617
dk,receiving,participation,RB,rec_route_rate,493,0.06093746270221917,0.17674276300340272,0.05594434513566593,0.21498126563065792,493,0.5302282890102081,0.6151381294440423
dk,receiving,participation,WR,rec_route_rate,1015,-0.048614281904757216,0.12166749819071715,-0.04643808920774148,0.13928772514007898,1015,0.34364385810083364,0.6035801422736756
dk,receiving,participation,TE,rec_route_rate,501,-0.00968655505545896,0.8287711007980934,-0.02822682470881029,0.5284660823133095,501,0.9281601160267406,0.8584623669729707
dk,receiving,alignment,RB,rec_slot_rate,493,-0.018157578204097875,0.6875564124097306,-0.0226948015881334,0.6151808531126314,493,0.8684923104122914,0.777070551300166
dk,receiving,alignment,WR,rec_slot_rate,1015,0.019663196607910535,0.5314857422140553,0.02101015267461545,0.5037425011258172,1015,0.6281195135257017,0.7390642882446535
dk,receiving,alignment,TE,rec_slot_rate,501,0.00808402831860579,0.8567631840246837,-0.006285394714845224,0.8883944087628547,501,0.9281601160267406,0.9424628023401529
dk,receiving,alignment,RB,rec_wide_rate,493,0.003834169793558928,0.9323277008615356,0.000299975715666397,0.99469918566185,493,0.9461369087782588,0.99469918566185
dk,receiving,alignment,WR,rec_wide_rate,1015,-0.020092243243850387,0.5225654495042472,-0.02187698921721168,0.48630052163423965,1015,0.6281195135257017,0.7390642882446535
dk,receiving,alignment,TE,rec_wide_rate,501,-0.00018995195215065113,0.9966161179613715,-0.011030902564138582,0.8054532841120517,501,0.9966161179613715,0.9424628023401529
dk,receiving,grade,RB,rec_route_grade,493,0.03689297553584785,0.41372508249516793,0.032788836415243876,0.4676073385753512,493,0.6530886275279122,0.707085626629952
dk,receiving,grade,WR,rec_route_grade,1015,0.04546854711833982,0.1477432027120979,0.019160198273578347,0.5420408216622364,1015,0.34364385810083364,0.7390642882446535
dk,receiving,grade,TE,rec_route_grade,501,0.03798739326830916,0.3961844419738988,0.028264358694494587,0.5279177279573574,501,0.8385583099285622,0.8584623669729707
dk,receiving,efficiency,RB,rec_targeted_qb_rating,493,0.05750639268161459,0.20242857648027426,0.05780797393017168,0.20006766185260524,493,0.5398095372807314,0.6151381294440423
dk,receiving,efficiency,WR,rec_targeted_qb_rating,1015,0.07098314983074891,0.023726871591566553,0.06029521194858043,0.05481631053358464,1015,0.3084493306903652,0.6035801422736756
dk,receiving,efficiency,TE,rec_targeted_qb_rating,501,-0.048072872010391884,0.28284520845954786,-0.04739148741086926,0.28973172184274615,501,0.8385583099285622,0.8584623669729707
dk,rushing,efficiency,RB,rush_ypa,511,0.0974195248560822,0.027662096449500274,0.09172398672900439,0.03819625727595593,511,0.3206153274101272,0.39660940967794184
dk,rushing,efficiency,QB,rush_ypa,98,-0.05002900879189538,0.6246902359115968,-0.11869074589981873,0.24441481258999634,98,0.8808052175686303,0.6073128724606922
dk,rushing,earning,RB,rush_first_downs_per_attempt,511,0.03457941548932924,0.4353924183519414,0.02996178821268867,0.49917490121734653,511,0.6530886275279122,0.707085626629952
dk,rushing,earning,QB,rush_first_downs_per_attempt,98,-0.10971535108546875,0.2821771454154941,-0.158624302262648,0.1187486959361672,98,0.8808052175686303,0.6073128724606922
dk,rushing,tackle_breaking,RB,rush_mtf_per_attempt,511,0.03953192804336538,0.37250462637252413,0.03250821455458829,0.463404484502577,511,0.6385793594957556,0.707085626629952
dk,rushing,tackle_breaking,QB,rush_mtf_per_attempt,98,0.12217064772011325,0.23075932940409302,0.040196212924248624,0.6943375619627346,98,0.8808052175686303,0.6943375619627346
dk,rushing,tackle_breaking,RB,rush_yco_per_attempt,511,0.08440806622546373,0.05654627440616035,0.07497259189119826,0.09045326681493064,511,0.3206153274101272,0.4786259013158335
dk,rushing,tackle_breaking,QB,rush_yco_per_attempt,98,0.13121579103468997,0.19778780294329243,0.06457333096076166,0.5275820914914718,98,0.8808052175686303,0.6343439186103923
dk,rushing,explosiveness,RB,rush_explosive_per_attempt,511,0.11040718256657052,0.012513761950910245,0.10742030255130129,0.015125693177169806,511,0.30033028682184587,0.36301663625207536
dk,rushing,explosiveness,QB,rush_explosive_per_attempt,98,-0.03483323043255761,0.7334722195537744,-0.06629152801335417,0.5166315468992585,98,0.8808052175686303,0.6343439186103923
dk,rushing,explosiveness,RB,rush_breakaway_percent,511,0.045335183715879385,0.3063872474863741,0.037597373579917805,0.3963718209246437,511,0.6106646964257095,0.707085626629952
dk,rushing,explosiveness,QB,rush_breakaway_percent,98,0.016284139005179093,0.873553109803499,-0.09987504942063577,0.3278389623975518,98,0.9529670288765444,0.6073128724606922
dk,rushing,explosiveness,RB,rush_breakaway_yards_per_attempt,511,0.06326164073183362,0.153298350301156,0.055437145321012724,0.21090999913480662,511,0.5255943438896776,0.6151381294440423
dk,rushing,explosiveness,QB,rush_breakaway_yards_per_attempt,98,-0.001974964470109018,0.9846015335127141,-0.12200855616741105,0.23138329187744272,98,0.9846015335127141,0.6073128724606922
dk,rushing,scheme,RB,rush_gap_share,511,0.0029959524783716293,0.9461369087782588,0.0027039201128077036,0.9513804133733841,511,0.9461369087782588,0.99469918566185
dk,rushing,scheme,QB,rush_gap_share,98,0.04435878801546121,0.6644998416263459,-0.1154118759896847,0.2577831602186756,98,0.8808052175686303,0.6073128724606922
dk,rushing,scheme,RB,rush_zone_share,511,-0.010354319064277336,0.8153765571290005,-0.013132194563984238,0.7671207991187386,511,0.9318589224331435,0.9205449589424864
dk,rushing,scheme,QB,rush_zone_share,98,0.09015902205308017,0.37730274825773125,0.05270761537150455,0.6062438022383082,98,0.8808052175686303,0.6613568751690635
dk,rushing,grade,RB,rush_run_grade,511,0.06362962387586997,0.15091682481155508,0.047688045719136325,0.28193830932851943,511,0.5255943438896776,0.6151381294440423
dk,rushing,grade,QB,rush_run_grade,98,-0.034760986369650644,0.7340043479738585,-0.1471550666572515,0.148190018721192,98,0.8808052175686303,0.6073128724606922
dk,rushing,tackle_breaking,RB,rush_elusive_rating,511,0.08115438856723123,0.06679485987710983,0.07290710881245863,0.09971372944079865,511,0.3206153274101272,0.4786259013158335
dk,rushing,qb_style,QB,rush_designed_yards_per_attempt,98,0.05056455571919489,0.6209830935161778,-0.09457866819393182,0.3542658422687371,98,0.8808052175686303,0.6073128724606922
dk,rushing,qb_style,QB,rush_scramble_share,98,-0.043883949502623414,0.6678782798758809,0.06441142555990487,0.5286199321753269,98,0.8808052175686303,0.6343439186103923
beta,receiving,earning,RB,rec_yprr,493,0.024924995998462443,0.5808759665548953,0.021801159642242978,0.6291717700611003,493,0.7745012887398603,0.8342990897234515
beta,receiving,earning,WR,rec_yprr,1015,0.038490171945241514,0.2204984194699188,0.011816262603059152,0.7069136821538775,1015,0.3583099316386181,0.9124040158079542
beta,receiving,earning,TE,rec_yprr,501,0.04109454790128586,0.3586656416024223,0.027204542567819207,0.5435115064890039,501,0.7419274754024657,0.8832061980446314
beta,receiving,earning,RB,rec_first_downs_per_route,493,0.00546894924040475,0.9035935809622793,0.0017112450583367756,0.9697679047171947,493,0.9035935809622794,0.9697679047171947
beta,receiving,earning,WR,rec_first_downs_per_route,1015,0.053076827324429754,0.0910115429884361,0.02657263132195578,0.39772830836006756,1015,0.296581065497796,0.9124040158079542
beta,receiving,earning,TE,rec_first_downs_per_route,501,-0.002089088328193949,0.9627974614004418,-0.01759557835807728,0.6944014716475542,501,0.9627974614004418,0.9027219131418205
beta,receiving,earning,RB,rec_targets_per_route,493,-0.009423086981229492,0.8346824355212783,-0.01468529448216113,0.7449871119722273,493,0.9035935809622794,0.8939845343666729
beta,receiving,earning,WR,rec_targets_per_route,1015,0.03854908241951265,0.21979234686900512,0.012164688558067276,0.6986878293502465,1015,0.3583099316386181,0.9124040158079542
beta,receiving,earning,TE,rec_targets_per_route,501,0.017439147598438138,0.6969835704303375,0.0007874232699087897,0.9859731971732781,501,0.9627974614004418,0.9859731971732781
beta,receiving,scoring,RB,rec_touchdowns_per_route,493,0.016326302007191755,0.7176460043685587,0.009385665358336041,0.8353295641692653,493,0.8611752052422705,0.9112686154573804
beta,receiving,scoring,WR,rec_touchdowns_per_route,1015,0.0144806017643394,0.6449463250961822,-0.0013437759406977772,0.9658938781030113,1015,0.838430222625037,0.9658938781030113
beta,receiving,scoring,TE,rec_touchdowns_per_route,501,0.0022126496172084464,0.9605988130688952,-0.002166863402982194,0.9614134985515783,501,0.9627974614004418,0.9859731971732781
beta,receiving,efficiency,RB,rec_yards_per_target,493,0.05009955611060753,0.2668851861826701,0.05539155671151111,0.21955478150582663,493,0.5571262838698819,0.6394147509585526
beta,receiving,efficiency,WR,rec_yards_per_target,1015,-0.0007706249059705357,0.9804369219089111,-0.014960174704852856,0.6340341169075305,1015,0.9804369219089111,0.9124040158079542
beta,receiving,efficiency,TE,rec_yards_per_target,501,0.07537046552785687,0.0919494065658677,0.07042104296744185,0.11542876147745414,501,0.39844742845209336,0.5001912997356346
beta,receiving,role_style,RB,rec_adot,493,-0.07319841238932671,0.1045207916721572,-0.07026112621457936,0.11922945826444323,493,0.40391284523866056,0.5723013996693276
beta,receiving,role_style,WR,rec_adot,1015,-0.025247851337232143,0.42168010956484603,-0.022250583244022477,0.47888506654452906,1015,0.6090934915936664,0.9124040158079542
beta,receiving,role_style,TE,rec_adot,501,0.05530848240741862,0.2165235505579214,0.04491874550473141,0.3156617732576013,501,0.6961379777301645,0.7796129033745217
beta,receiving,role_style,RB,rec_yac_per_route,493,0.042884092337399336,0.34200988949999056,0.03947573484401629,0.381780953607146,493,0.5863026677142695,0.6627210356938338
beta,receiving,role_style,WR,rec_yac_per_route,1015,0.0611090226561034,0.05161913796414759,0.045082991697400335,0.1512124873160138,1015,0.296581065497796,0.8171960568658898
beta,receiving,role_style,TE,rec_yac_per_route,501,0.07891272727359705,0.07762318808308545,0.07353737218162627,0.100154663010376,501,0.39844742845209336,0.5001912997356346
beta,receiving,tackle_breaking,RB,rec_mtf_per_reception,493,0.09442755833035076,0.03608262536456681,0.09296946823561918,0.03906628127942599,493,0.28866100291653446,0.3125302502354079
beta,receiving,tackle_breaking,WR,rec_mtf_per_reception,1015,0.039939687448372285,0.2035933350761374,0.025576919473942382,0.4156530840271604,1015,0.3583099316386181,0.9124040158079542
beta,receiving,tackle_breaking,TE,rec_mtf_per_reception,501,0.11356279766291183,0.01096651581594626,0.11433366279899315,0.010432786394586308,501,0.1425647056073014,0.135626223129622
beta,receiving,participation,RB,rec_route_rate,493,0.0563631244331344,0.21156233947271766,0.05014795628968711,0.2664228128993969,493,0.5571262838698819,0.6394147509585526
beta,receiving,participation,WR,rec_route_rate,1015,-0.043921117750746655,0.1620421340041906,-0.04130192867740654,0.18858370543058997,1015,0.3583099316386181,0.8171960568658898
beta,receiving,participation,TE,rec_route_rate,501,-0.01599411700531065,0.7209979292061739,-0.04175870770080392,0.3509446458017471,501,0.9627974614004418,0.7796129033745217
beta,receiving,alignment,RB,rec_slot_rate,493,-0.031841024738127305,0.4805801977104406,-0.03737444814261327,0.40765339072148726,493,0.7203223083913588,0.6627210356938338
beta,receiving,alignment,WR,rec_slot_rate,1015,0.004671799428452215,0.88182463421436,0.006255658849191579,0.8422190915150346,1015,0.95531002039889,0.9124040158079542
beta,receiving,alignment,TE,rec_slot_rate,501,0.008525999859999453,0.8490235333406606,-0.0114231542936177,0.7986810449446049,501,0.9627974614004418,0.9438957803890786
beta,receiving,alignment,RB,rec_wide_rate,493,-0.01720326241577461,0.703178771846924,-0.021570707681569868,0.6328016421969398,493,0.8611752052422705,0.8342990897234515
beta,receiving,alignment,WR,rec_wide_rate,1015,-0.00493600499665768,0.8751946586051138,-0.007043283162920482,0.8226649488117783,1015,0.95531002039889,0.9124040158079542
beta,receiving,alignment,TE,rec_wide_rate,501,-0.003245883307950853,0.9422267536636393,-0.01825518780772536,0.6835528822618206,501,0.9627974614004418,0.9027219131418205
beta,receiving,grade,RB,rec_route_grade,493,0.03197290730312855,0.4787634701376633,0.02695613292457722,0.5504322952409358,493,0.7203223083913588,0.8256484428614037
beta,receiving,grade,WR,rec_route_grade,1015,0.05303683978426736,0.09125571246086031,0.02121289877605825,0.4996336394416325,1015,0.296581065497796,0.9124040158079542
beta,receiving,grade,TE,rec_route_grade,501,0.049607260727061064,0.26774537605006327,0.036122868362229506,0.41979156335551165,501,0.6961379777301645,0.7796129033745217
beta,receiving,efficiency,RB,rec_targeted_qb_rating,493,0.049956882224607306,0.2682513690816261,0.051359510372336596,0.255027491031715,493,0.5571262838698819,0.6394147509585526
beta,receiving,efficiency,WR,rec_targeted_qb_rating,1015,0.0744565380565983,0.017668812886813143,0.06137553707408599,0.05060658190868408,1015,0.22969456752857087,0.657885564812893
beta,receiving,efficiency,TE,rec_targeted_qb_rating,501,-0.03772164751256605,0.399499409832097,-0.03661694395696998,0.41345702939879075,501,0.7419274754024657,0.7796129033745217
beta,rushing,efficiency,RB,rush_ypa,511,0.1023216517303673,0.02069939675647358,0.094483557520258,0.03273010886919628,511,0.24839276107768296,0.3125302502354079
beta,rushing,efficiency,QB,rush_ypa,90,0.011203029180557269,0.9165353915319832,-0.0711042010974041,0.5054314737190845,90,0.916535391531983,0.6636267383148803
beta,rushing,earning,RB,rush_first_downs_per_attempt,511,0.04576903847726891,0.3017767370961861,0.03958950923333518,0.3718081134416579,511,0.5571262838698819,0.6627210356938338
beta,rushing,earning,QB,rush_first_downs_per_attempt,90,-0.06580144354323986,0.5377693607505063,-0.12204057596853289,0.25184323204497844,90,0.916535391531983,0.6636267383148803
beta,rushing,tackle_breaking,RB,rush_mtf_per_attempt,511,0.029194826372642122,0.5102283017772125,0.0194767405808465,0.660486779364399,511,0.7203223083913588,0.8342990897234515
beta,rushing,tackle_breaking,QB,rush_mtf_per_attempt,90,0.1818960128802725,0.08619114629401298,0.09845826439810294,0.3558788978564024,90,0.42184086591720366,0.6636267383148803
beta,rushing,tackle_breaking,RB,rush_yco_per_attempt,511,0.08337841989355492,0.05963807800295241,0.06995672932268943,0.11423143821746659,511,0.3578284680177145,0.5723013996693276
beta,rushing,tackle_breaking,QB,rush_yco_per_attempt,90,0.2143812585162764,0.04245569495937253,0.14962873261525853,0.15925006010882686,90,0.42184086591720366,0.6636267383148803
beta,rushing,explosiveness,RB,rush_explosive_per_attempt,511,0.11048618960148224,0.012450445113222424,0.10644915154895185,0.016072446116631948,511,0.24839276107768296,0.3125302502354079
beta,rushing,explosiveness,QB,rush_explosive_per_attempt,90,-0.01965078097532577,0.8541425128333895,-0.06335545359842314,0.5530222819290669,90,0.916535391531983,0.6636267383148803
beta,rushing,explosiveness,RB,rush_breakaway_percent,511,0.0467823229988888,0.29118892428665755,0.03619769148044313,0.41420064730864614,511,0.5571262838698819,0.6627210356938338
beta,rushing,explosiveness,QB,rush_breakaway_percent,90,0.039200449637135565,0.7137452724481457,-0.09067198216588435,0.3953704500569706,90,0.916535391531983,0.6636267383148803
beta,rushing,explosiveness,RB,rush_breakaway_yards_per_attempt,511,0.06561488858194083,0.13855089042407995,0.05483185800932441,0.2159435585752581,511,0.4156526712722398,0.6394147509585526
beta,rushing,explosiveness,QB,rush_breakaway_yards_per_attempt,90,0.02351085951364149,0.8259052840011889,-0.1116998883896015,0.29456958711740105,90,0.916535391531983,0.6636267383148803
beta,rushing,scheme,RB,rush_gap_share,511,-0.011050165971055183,0.8032151302747357,-0.011476707961661926,0.7957836050608906,511,0.9035935809622794,0.9094669772124465
beta,rushing,scheme,QB,rush_gap_share,90,0.08407195321615964,0.4307997524419722,-0.08066782569896325,0.44975852007334755,90,0.8615995048839444,0.6636267383148803
beta,rushing,scheme,RB,rush_zone_share,511,0.006539562835316187,0.8827623264613579,0.0028580422656791175,0.9486128406406554,511,0.9035935809622794,0.9697679047171947
beta,rushing,scheme,QB,rush_zone_share,90,0.17178136333286045,0.10546021647930091,0.12322248967004971,0.2472453043940044,90,0.42184086591720366,0.6636267383148803
beta,rushing,grade,RB,rush_run_grade,511,0.06927561571812728,0.11780791319460934,0.04654036529488181,0.2936942200494076,511,0.40391284523866056,0.6407873891987075
beta,rushing,grade,QB,rush_run_grade,90,0.016759891516719815,0.8754129306962384,-0.11171540307533452,0.29450210466943777,90,0.916535391531983,0.6636267383148803
beta,rushing,tackle_breaking,RB,rush_elusive_rating,511,0.07246886468383894,0.10177235818979195,0.06073252101025822,0.17044326875342344,511,0.40391284523866056,0.6394147509585526
beta,rushing,qb_style,QB,rush_designed_yards_per_attempt,90,0.13516895089928796,0.203999553472373,-0.009217588339217497,0.9312874138287338,90,0.611998660417119,0.9312874138287338
beta,rushing,qb_style,QB,rush_scramble_share,90,-0.09380775010732491,0.3791628084365517,0.014564095145869385,0.8916291991552328,90,0.8615995048839444,0.9312874138287338
