study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,production,core_strict,all_2017_2025,660,1.9177173951283155,25.433723786472534,1.3582649631831252,-0.354238042336521,-2.2001273156154943,0.0809470084586204,0.8151515151515152,-0.0005064412388309375,0.08565485733047282,0.0036012370482262695,2.975113597601988,3.0560606060606066
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,ridge_swap,core_strict,all_2017_2025,660,1.9141726640768508,25.40034432689638,1.3573587496760866,-0.34980432244799786,-2.1418182245509625,0.08042432775716399,0.8151515151515152,-0.0005002762783031939,0.08566879718780934,0.003590560405166051,2.9756362783034422,3.0560606060606066
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,production,core_strict,development_2017_2022,408,1.9259321057086443,25.512702062726934,1.3180785690493275,-0.4869854208239591,-3.2457789676741777,0.12363515739392397,0.8259803921568627,0.011857578027426777,0.07642690144970038,0.003244621053202569,2.95969817593941,3.083333333333334
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,ridge_swap,core_strict,development_2017_2022,408,1.921256517221654,25.461948605298314,1.3174795930505454,-0.4680652769050677,-3.0069859288206944,0.12509087819165265,0.8284313725490197,0.011697452088750657,0.0764233027345147,0.0032647921110071578,2.958242455141683,3.083333333333334
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,production,core_strict,recent_2020_2025,504,1.9094373742345432,25.60129543565169,1.3877860684213859,-0.22812512253900247,-0.4885644464209179,0.10235698613492247,0.8134920634920635,-0.010271572914021199,0.09180648694452855,0.004076085171786145,2.9730398392619026,3.075396825396826
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,ridge_swap,core_strict,recent_2020_2025,504,1.9059965976969444,25.57030882301759,1.3863574015369777,-0.23385932801906384,-0.5534293931207137,0.10132859846036212,0.8115079365079365,-0.01021202848995223,0.09184182252317254,0.004050614339028086,2.9740682269364633,3.075396825396826
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,production,core_strict,temporal_2023_2025,252,1.9044173875220687,25.305854196346377,1.4233286489235597,-0.13931371526162126,-0.5071674979966722,0.011832862563367083,0.7976190476190477,-0.02052437719372434,0.10059535732791394,0.004178615325883689,3.0000718993413944,3.0119047619047628
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,ridge_swap,core_strict,temporal_2023_2025,252,1.9027035685090745,25.3006040666266,1.4219250032602964,-0.15833420570798012,-0.7410705128761587,0.008107055625134656,0.7936507936507936,-0.020248979348771304,0.10063769296933403,0.004117994786185211,3.003797706279629,3.0119047619047628
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,production,core_main,all_2017_2025,942,1.936229339252226,23.77068209232475,1.3922314260824182,-0.2532117227898531,-1.651433336577477,0.051470855458481464,0.8121019108280255,-0.0012810468630277405,0.09457467730160259,0.004099403033097036,3.1289962358366346,3.1804670912951174
2026-08-03_ridge_swap_downstream,results_template_beta,2026-08-03_ridge_swap_downstream__results_template_beta,beta,current_direct,production,ridge_swap,core_main,all_2017_2025,942,1.934064097465642,23.746382688399294,1.3916503929273782,-0.25208097359420256,-1.627614546914308,0.05074860465798894,0.8131634819532909,-0.00121184788534906,0.09460869355159131,0.004089078372072894,3.1297184866371275,3.1804670912951174
