period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
full_2017_2025,asymmetric_add_w025,1620.0,2.341725586275892,3.2450572460561893,-1.653952961135344,0.7722222222222223,0.6324856957343689,0.19691798268938,26.81597071556792,36.43052886688177,-17.369631190390376,0.7592592592592593,0.6184752507566981,0.17610952460628831,0.35987654320987655,0.19627123108435152,0.25905295908473464,0.5009883041032401,0.17962962962962964,0.09494920847194767,0.1542325711911068,0.5478268289466539,0.17037037037037037,0.08935156083458062,0.13648765945964977,0.7361084152864045,0.025925925925925925,0.044249103624433225,0.025123263654134982,0.7255265857927455,0.5541781893975207,0.05625496506974513,0.612673032707139,60.978646783153344,0.050000000000000024,1.5137059479427555,2.2891911944543386,0.1037957470067757,0.9123456790123456,0.13024691358024693,0.12310781928053006,0.10944865694120089,0.6074692481306698,4.917241565725124,0.4332959062681147,0.11267635681837193
full_2017_2025,bull_add_w050,1620.0,2.340995143271395,3.2449948591449536,-1.6538358689200305,0.7728395061728395,0.6321233694272389,0.19736930001520336,26.8061452992706,36.41794611175806,-17.383801214913426,0.7598765432098765,0.6185859685592788,0.1748554582729533,0.35987654320987655,0.19633370848177356,0.2589140853678176,0.5013273875194146,0.17962962962962964,0.09451054845065819,0.15412409557636467,0.5520467291894533,0.17037037037037037,0.08895629570812143,0.13648828773434654,0.7364939182194618,0.025925925925925925,0.04481749305586365,0.02525253653272752,0.7276842295853703,0.5529635131434705,0.048350998118468685,0.6192083616610676,60.567539789766215,0.050000000000000024,1.5150454104797622,2.2935030620689263,0.09435586770700967,0.9123456790123456,0.13024691358024693,0.12417451814819391,0.10964886117801012,0.6052257155254475,4.894268403814587,0.43565450808247336,0.11083199690146879
full_2017_2025,bull_replace_symmetric_w075,1620.0,2.341838662296982,3.2450995732924817,-1.6539693324942473,0.7709876543209877,0.6326126483482738,0.19923708487007247,26.81523655859638,36.4222367969009,-17.402692177030257,0.7592592592592593,0.6184059656886916,0.17416092495375962,0.35987654320987655,0.19594548273338358,0.2590820157732315,0.5015225672418955,0.17962962962962964,0.0945154593100554,0.15405782462344195,0.5544307659687799,0.17037037037037037,0.08916558178264482,0.13650824159851102,0.7366502760524499,0.025925925925925925,0.045198568567008046,0.025298342560386947,0.7221090590862455,0.5534078107220334,0.0484046202719316,0.6178909994016271,60.35823254045502,0.050000000000000024,1.514737585101838,2.2952720864472984,0.0911097543453683,0.9117283950617284,0.13024691358024693,0.12436606859263286,0.10939093539148263,0.6095916905203179,4.904326392896177,0.4345247153778476,0.11135974800908219
full_2017_2025,incumbent,1620.0,2.3437519065605734,3.245302321934782,-1.6543567341352419,0.7679012345679013,0.6333528156877607,0.1984190383233399,26.754952329568784,36.375340658040315,-17.099683932346622,0.7672839506172839,0.6179194189920982,0.17386481282139704,0.35987654320987655,0.19633473731556025,0.2586537627089789,0.5047016810267115,0.17962962962962964,0.096976114754925,0.15365965498497278,0.5511339689040929,0.17037037037037037,0.09214903345300693,0.13493854681015133,0.7466787439613527,0.025925925925925925,0.04423567586534569,0.025058193518144544,0.7330330738125415,0.5511316106958931,0.059169666965585184,0.6010454410740768,62.02740871564406,0.05000000000000002,1.5129020019412998,2.2819417952848937,0.13521589748600077,0.9092592592592592,0.13024691358024693,0.1217716664675061,0.10936487960404846,0.6132782148611331,5.8522582137063335,0.34203057647468127,0.18509256035124946
recent_2020_2025,asymmetric_add_w025,1080.0,2.306550552213693,3.2085495809219844,-1.5660126783622246,0.7777777777777778,0.6269836810942258,0.19098384528747003,26.199608033238352,35.80754050407184,-16.157431002390663,0.762962962962963,0.610906333913274,0.16475395473555116,0.35185185185185186,0.1947393148368987,0.2545171729512678,0.5076052631578948,0.16666666666666666,0.0919911775112313,0.14422951231273393,0.550283950617284,0.1685185185185185,0.08879031003068945,0.13550596503096898,0.7339509043295235,0.027777777777777776,0.0443035683725292,0.02612079756271224,0.7715238095238095,0.575127927702155,0.07914184311429165,0.5807912223727488,61.368683145245534,0.050000000000000024,1.5339696992024512,2.2959908431144487,0.16554724620209538,0.9101851851851852,0.1361111111111111,0.12344858378707615,0.11163411263627492,0.6320624712907671,5.345634028209654,0.38391769070058135,0.14689237059012383
recent_2020_2025,bull_add_w050,1080.0,2.3046788299519902,3.208410766953234,-1.5659390645600904,0.7805555555555556,0.6265461155312063,0.19282609612235246,26.18242680306273,35.793696388708426,-16.178310385413887,0.7648148148148148,0.6111448300161604,0.16254135097297517,0.35185185185185186,0.19489445825179247,0.25411161641921415,0.5106466165413533,0.16666666666666666,0.09167142682860567,0.14393361117103903,0.5582037037037038,0.1685185185185185,0.08850824412067661,0.13534035817759624,0.7348503389706063,0.027777777777777776,0.04496796162805556,0.026210677242523052,0.7780952380952381,0.5732930245642401,0.06788733719955369,0.5922848850568304,60.9290581146336,0.050000000000000024,1.53566091943013,2.30070200484505,0.15674224799041125,0.9101851851851852,0.1361111111111111,0.12437016648269468,0.11187677033831107,0.6292334725958979,5.315994246786167,0.38666368654101396,0.14433775351483644
recent_2020_2025,bull_replace_symmetric_w075,1080.0,2.3055016466890317,3.2084430786342124,-1.5660635283684121,0.7768518518518519,0.6271853164772855,0.1926474501464297,26.190492620483724,35.795991196819244,-16.202185087916426,0.7648148148148148,0.6108159865363788,0.16385404080236887,0.35185185185185186,0.19465933215099443,0.2540494989522232,0.5133533834586466,0.16666666666666666,0.0916244434623485,0.14396429973272631,0.5574814814814815,0.1685185185185185,0.08880088320913081,0.13521013056951636,0.7381605031939108,0.027777777777777776,0.045430950154193184,0.026265899657647182,0.7727619047619048,0.5741334266529803,0.07008178352538215,0.5905326017173338,60.656428540428635,0.050000000000000024,1.5355999488087697,2.3027554564065102,0.15272369855523524,0.9092592592592592,0.1361111111111111,0.12468404143169375,0.11158012847112826,0.6332363599244628,5.316819482663976,0.3869550973653417,0.14469190824598532
recent_2020_2025,incumbent,1080.0,2.3068576727057555,3.208533861706078,-1.5662496154423564,0.774074074074074,0.6281805705188308,0.19270668759185344,26.1412536713906,35.77058902495629,-15.867189490968162,0.7675925925925926,0.6099872112916502,0.16375900625306894,0.35185185185185186,0.1961376117418711,0.2536172012336594,0.5140187969924812,0.16666666666666666,0.09442860121266901,0.14362198758445524,0.5533888888888889,0.1685185185185185,0.09203481138796397,0.13386262297201446,0.7450255757605424,0.027777777777777776,0.0443286095523702,0.02595586308989717,0.7848571428571428,0.5717853048649607,0.07636994049396666,0.5784165345515803,62.42564934440511,0.05000000000000002,1.5369480919032934,2.2933265717321034,0.20039847661237106,0.9064814814814814,0.1361111111111111,0.12208923833886076,0.11167300735590892,0.6365757449818084,6.4203052068634054,0.30634137437863945,0.24738470244197228
temporal_2023_2025,asymmetric_add_w025,540.0,2.347513636731433,3.270402665487949,-1.4057172310892105,0.7592592592592593,0.6123319043735259,0.16753529847000964,26.307023214838622,36.170881106869814,-15.906293631331687,0.7555555555555555,0.6016423578464902,0.15488407888773087,0.34814814814814815,0.19176924608329637,0.254194747266719,0.5002871131528046,0.17592592592592593,0.0870155517665459,0.151828941290034,0.5797516262566529,0.1648148148148148,0.08497710545106424,0.1356093735040386,0.7069060016442861,0.03333333333333333,0.04700498858311867,0.0300796348505851,0.7737335036185611,0.5476885368234226,0.07167460946177609,0.5073988831585727,62.37543167380396,0.05000000000000002,1.5241937004503887,2.3410979929277693,0.005923393486364911,0.9092592592592592,0.13148148148148148,0.12350172802234148,0.10841441246039173,0.6020300909937235,5.83431550306988,0.34843643972203703,0.17516392332017533
temporal_2023_2025,bull_add_w050,540.0,2.345999841070368,3.270058179076147,-1.4056183909667976,0.7685185185185185,0.6120376106023975,0.16991940162956076,26.290142620039994,36.14874231541841,-15.918370223959641,0.7574074074074074,0.601756990334686,0.15343701551548838,0.34814814814814815,0.19179508880193896,0.2538154333329247,0.5012542311411993,0.17592592592592593,0.08668572477757595,0.15142306632003694,0.5917445298639858,0.1648148148148148,0.08510621420189134,0.13526496448813027,0.7091357532574304,0.03333333333333333,0.04767698900699606,0.030263363478652244,0.7722435078756917,0.5493701019298781,0.07324754581158067,0.5220142275275383,61.965464881056526,0.05000000000000002,1.528001248166671,2.348683133049466,-0.0013578343050968536,0.9074074074074074,0.13148148148148148,0.12431399859347889,0.10862415162810948,0.6009189465149104,5.801451852931092,0.3504287228285652,0.17169265171740855
