lock_version,model_run_id,candidate_id,forecast_origin,model_name,parameters_json,selection_end_season,selection_metric,selection_score,selection_seasons,selection_start_season
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2017,expert_recalibrated_ridge,"{""alpha"": 1.0}",2016,rmse,3.58724456651108,4,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2018,expert_recalibrated_ridge,"{""alpha"": 1.0}",2017,rmse,3.501896360428426,5,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2019,expert_recalibrated_ridge,"{""alpha"": 1.0}",2018,rmse,3.4971143268693954,6,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2020,expert_recalibrated_ridge,"{""alpha"": 1.0}",2019,rmse,3.45305737662792,7,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2021,expert_recalibrated_ridge,"{""alpha"": 1.0}",2020,rmse,3.4464488592945997,8,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2022,expert_recalibrated_ridge,"{""alpha"": 1.0}",2021,rmse,3.404911341354058,9,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2023,expert_recalibrated_ridge,"{""alpha"": 1.0}",2022,rmse,3.3522483819867284,10,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2024,expert_recalibrated_ridge,"{""alpha"": 1.0}",2023,rmse,3.343209233036693,11,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2025,expert_recalibrated_ridge,"{""alpha"": 1.0}",2024,rmse,3.3279354551016174,12,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2026,expert_recalibrated_ridge,"{""alpha"": 1.0}",2025,rmse,3.3004280258104037,13,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,3,2017,conditional_ppg_lasso,"{""alpha"": 0.03}",2016,rmse,3.5804189516933507,4,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,3,2018,conditional_ppg_lasso,"{""alpha"": 0.03}",2017,rmse,3.4892090987701843,5,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2019,conditional_ppg_lasso,"{""alpha"": 0.01}",2018,rmse,3.475905269741864,6,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2020,conditional_ppg_lasso,"{""alpha"": 0.01}",2019,rmse,3.432501479551753,7,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2021,conditional_ppg_lasso,"{""alpha"": 0.01}",2020,rmse,3.4183125023524834,8,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2022,conditional_ppg_lasso,"{""alpha"": 0.01}",2021,rmse,3.377361886259003,9,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2023,conditional_ppg_lasso,"{""alpha"": 0.01}",2022,rmse,3.31858051013688,10,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2024,conditional_ppg_lasso,"{""alpha"": 0.01}",2023,rmse,3.302619763153284,11,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2025,conditional_ppg_lasso,"{""alpha"": 0.01}",2024,rmse,3.2882554921241254,12,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,2,2026,conditional_ppg_lasso,"{""alpha"": 0.01}",2025,rmse,3.2663611559699604,13,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2017,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2016,rmse,3.555060178028845,4,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2018,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2017,rmse,3.4650897064726807,5,2013
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T192300Z_ddcb796e,0,2019,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2018,rmse,3.4424873793193007,6,2013
