Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
231,Derrick Brown,CAR,DE,17,0,0,0,0,0,0,0,0,2.1,1,0.9,0.5,6.8,115.32
232,Reed Blankenship,PHI,S,17,0,0,0,0,0,0,0,0,0.1,1.6,1.1,0.6,6.8,115.22
233,Jason Sanders,MIA,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.8,115.2
234,Matt Milano,BUF,LB,17,0,0,0,0,0,0,0,0,1.2,1.5,0.8,0.4,6.8,115.14
235,Jack Gibbens,TEN,LB,17,0,0,0,0,0,0,0,0,1.1,0.9,0.8,0.4,6.8,115.07
236,Dalton Schultz,HOU,TE,17,0,0,0,0,0,56.2,591.6,4.7,0,0,0,0,6.8,115.06
237,Indianapolis Colts,IND,DST,17,0,0,0,0,0,0,0,0,45.5,12.3,17,9.9,6.8,115
238,Elandon Roberts,PIT,LB,17,0,0,0,0,0,0,0,0,2.9,0.1,0.6,0.3,6.8,114.88
239,Michael Badgley,DET,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.7,114.6
240,Devon Witherspoon,SEA,CB,17,0,0,0,0,0,0,0,0,2.9,1.6,1,0.5,6.7,114.53
241,Andrew Van Ginkel,MIN,OLB,17,0,0,0,0,0,0,0,0,4.7,1.2,0.9,0.4,6.7,114.39
242,Younghoe Koo,ATL,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.7,114.2
242,Harrison Butker,KC,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.7,114.2
244,San Francisco 49ers,SF,DST,17,0,0,0,0,0,0,0,0,44.6,13.9,10,10.6,6.7,114
245,Josh Downs,IND,WR,17,0,0,0,5.4,0,57.3,650.4,3.3,0,0,0,0,6.7,113.83
246,DeForest Buckner,IND,DT,17,0,0,0,0,0,0,0,0,7,0.3,0.8,0.4,6.6,113
246,Cleveland Browns,CLE,DST,17,0,0,0,0,0,0,0,0,45.5,13.4,14,10.6,6.6,113
248,Darnell Mooney,ATL,WR,17,0,0,0,11.2,0,47.3,658.1,3.8,0,0,0,0,6.6,112.98
249,Boye Mafe,SEA,LB,17,0,0,0,0,0,0,0,0,6.9,0.3,0.8,0.4,6.6,112.43
250,Damone Clark,DAL,LB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.9,0.5,6.6,112.31
251,Philadelphia Eagles,PHI,DST,17,0,0,0,0,0,0,0,0,45.1,13.4,16,10.1,6.6,112
252,Harrison Smith,MIN,S,17,0,0,0,0,0,0,0,0,1.6,2.1,1.3,0.6,6.6,111.97
253,Xavier Legette,CAR,WR,17,0,0,0,31.7,0.2,47.7,632.5,3.6,0,0,0,0,6.6,111.67
254,Evan McPherson,CIN,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.6,111.6
255,Bryce Huff,PHI,DE,17,0,0,0,0,0,0,0,0,11,0.3,0.7,0.3,6.6,111.4
256,Jake Elliott,PHI,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.5,111.3
257,Anders Carlson,GB,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.5,111.2
258,Justin Reid,KC,S,17,0,0,0,0,0,0,0,0,1.3,0.8,1.1,0.6,6.5,111.11
259,Jake Moody,SF,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.5,111.1
260,Pittsburgh Steelers,PIT,DST,17,0,0,0,0,0,0,0,0,46,13,19,9.4,6.5,111
261,Byron Young,LAR,OLB,17,0,0,0,0,0,0,0,0,8.1,0.3,0.7,0.4,6.5,110.92
262,Ivan Pace Jr.,MIN,LB,17,0,0,0,0,0,0,0,0,2.4,0.8,0.8,0.4,6.5,110.78
263,Jeremiah Owusu-Koramoah,CLE,LB,17,0,0,0,0,0,0,0,0,2,0.8,0.8,0.4,6.5,110.75
264,Julian Love,SEA,S,17,0,0,0,0,0,0,0,0,0.4,2.3,0.9,0.4,6.5,110.68
265,Tyler Bass,BUF,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.5,110.5
266,Adonai Mitchell,IND,WR,17,0,0,0,4.4,0,46.7,655.1,3.7,0,0,0,0,6.5,110.3
267,Denzel Perryman,LAC,LB,17,0,0,0,0,0,0,0,0,1,1,0.8,0.4,6.5,110.15
268,Kansas City Chiefs,KC,DST,17,0,0,0,0,0,0,0,0,45.3,12.9,15,10.3,6.5,110
268,New England Patriots,NE,DST,17,0,0,0,0,0,0,0,0,40.2,12.3,15,9.7,6.5,110
270,Marvin Mims Jr.,DEN,WR,17,0,0,0,39.3,0.2,46.8,635.7,3,0,0,0,0,6.4,109.5
271,Ty Chandler,MIN,RB,17,0,0,0,541.7,3.8,22.8,171.1,0.8,0,0,0,0,6.4,109.48
272,Drue Tranquill,KC,LB,17,0,0,0,0,0,0,0,0,3.6,0.6,0.7,0.4,6.4,109.47
273,Joshua Karty,LAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.4,109.4
274,Buffalo Bills,BUF,DST,17,0,0,0,0,0,0,0,0,43,13.5,14,10,6.4,109
274,Cincinnati Bengals,CIN,DST,17,0,0,0,0,0,0,0,0,43.7,13,11,10.1,6.4,109
274,Denver Broncos,DEN,DST,17,0,0,0,0,0,0,0,0,39.1,11.4,19,10.6,6.4,109
277,David Long Jr.,MIA,LB,17,0,0,0,0,0,0,0,0,0.6,0.5,0.9,0.4,6.4,108.97
278,Cole Kmet,CHI,TE,17,0,0,0,0,0,55.5,555.9,4.3,0,0,0,0,6.4,108.94
279,Jason Myers,SEA,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.4,108.6
280,Donovan Wilson,DAL,S,17,0,0,0,0,0,0,0,0,2.8,0.8,0.9,0.5,6.4,108.51
281,Budda Baker,ARI,S,17,0,0,0,0,0,0,0,0,0.1,1,0.9,0.5,6.4,108.47
282,Michael Wilson,ARI,WR,17,0,0,0,1.4,0,47,623.4,3.8,0,0,0,0,6.4,108.38
283,Trey Benson,ARI,RB,17,0,0,0,571.4,4.1,18.8,139.7,0.9,0,0,0,0,6.4,108.31
284,Chris Boswell,PIT,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.4,108.3
285,Chase McLaughlin,TB,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.4,108.2
286,Sam Hubbard,CIN,DE,17,0,0,0,0,0,0,0,0,6.7,0.2,0.9,0.4,6.4,108.14
287,Quentin Johnston,LAC,WR,17,0,0,0,13.6,0.1,47.3,600.4,3.8,0,0,0,0,6.4,108.05
288,New Orleans Saints,NO,DST,17,0,0,0,0,0,0,0,0,41.3,13.2,8,9.6,6.4,108
289,Kobie Turner,LAR,NT,17,0,0,0,0,0,0,0,0,9,0.4,0.5,0.3,6.4,107.95
290,Ja'Lynn Polk,NE,WR,17,0,0,0,5.7,0,50.7,631.5,3.2,0,0,0,0,6.3,107.47
291,L'Jarius Sneed,TEN,CB,17,0,0,0,0,0,0,0,0,1.7,2.4,1.1,0.6,6.3,107.34
291,George Karlaftis,KC,DE,17,0,0,0,0,0,0,0,0,7.7,0.3,0.9,0.4,6.3,107.34
293,Cameron Dicker,LAC,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.3,107.2
294,Christian Wilkins,LV,DT,17,0,0,0,0,0,0,0,0,5.4,0.3,0.9,0.5,6.3,107.18
295,Camryn Bynum,MIN,S,17,0,0,0,0,0,0,0,0,0.3,1.6,1.3,0.6,6.3,107.11
296,Detroit Lions,DET,DST,17,0,0,0,0,0,0,0,0,42.8,13.8,13,9.1,6.3,107
296,Los Angeles Chargers,LAC,DST,17,0,0,0,0,0,0,0,0,42.9,12,15,10.6,6.3,107
298,Kamren Curl,LAR,S,17,0,0,0,0,0,0,0,0,1.3,0.3,0.8,0.4,6.3,106.61
299,Grant Delpit,CLE,S,17,0,0,0,0,0,0,0,0,0.7,1.7,1,0.5,6.3,106.59
300,Matt Gay,IND,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.3,106.5
300,Krys Barnes,ARI,ILB,17,0,0,0,0,0,0,0,0,1.5,0.9,0.6,0.3,6.3,106.5
302,Dontayvion Wicks,GB,WR,17,0,0,0,4.6,0,44.7,592.5,4.2,0,0,0,0,6.3,106.46
303,T.J. Hockenson,MIN,TE,17,0,0,0,0,0,57.8,566.8,3.5,0,0,0,0,6.2,106.18
304,P.J. Locke,DEN,S,17,0,0,0,0,0,0,0,0,3.2,1.2,0.9,0.4,6.2,106.04
305,New York Giants,NYG,DST,17,0,0,0,0,0,0,0,0,41.8,11.9,19,10.3,6.2,106
306,Pat Freiermuth,PIT,TE,17,0,0,0,0,0,53.8,551.8,4,0,0,0,0,6.2,105.88
307,Matt Prater,ARI,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.2,105.8
308,De'Vondre Campbell,SF,LB,17,0,0,0,0,0,0,0,0,0.1,0.9,0.8,0.4,6.2,105.57
309,Wil Lutz,DEN,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.2,105.3
310,Cairo Santos,CHI,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.2,105.2
311,Amani Hooker,TEN,S,17,0,0,0,0,0,0,0,0,0.1,1.4,1.1,0.6,6.2,105.17
312,Antonio Gibson,NE,RB,17,0,0,0,380,2.2,38.4,285.2,1.3,0,0,0,0,6.2,105.12
313,Daniel Carlson,LV,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.2,105.1
314,Seattle Seahawks,SEA,DST,17,0,0,0,0,0,0,0,0,43.8,12.9,13,9.3,6.2,105
315,Javon Hargrave,SF,DL,17,0,0,0,0,0,0,0,0,7.7,0.2,0.6,0.3,6.2,104.89
316,Dustin Hopkins,CLE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.2,104.8
317,Quinnen Williams,NYJ,DL,17,0,0,0,0,0,0,0,0,6.7,0.7,0.8,0.4,6.2,104.79
318,Kendrick Bourne,NE,WR,17,0,0,0,13.9,0,47.6,582.7,3.7,0,0,0,0,6.2,104.66
319,Jordan Poyer,MIA,S,17,0,0,0,0,0,0,0,0,0.6,1.8,1.1,0.6,6.1,104.22
320,Malcolm Koonce,LV,DE,17,0,0,0,0,0,0,0,0,7.8,0.5,0.7,0.3,6.1,104.21
321,Cam Little,JAX,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.1,104.2
322,Rashan Gary,GB,DL,17,0,0,0,0,0,0,0,0,9.3,0.3,0.6,0.3,6.1,104.11
323,Christian Harris,HOU,LB,17,0,0,0,0,0,0,0,0,1,0.6,0.9,0.4,6.1,104.1
324,Jacksonville Jaguars,JAX,DST,17,0,0,0,0,0,0,0,0,42.5,12.3,12,10.3,6.1,104
325,Zach Allen,DEN,DE,17,0,0,0,0,0,0,0,0,5.7,0.2,0.9,0.5,6.1,103.94
326,Tyrel Dodson,SEA,LB,17,0,0,0,0,0,0,0,0,2.1,0.3,0.6,0.3,6.1,103.72
327,Greg Zuerlein,NYJ,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6.1,103.7
328,Micah McFadden,NYG,ILB,17,0,0,0,0,0,0,0,0,1.3,0.5,0.9,0.4,6.1,103.36
329,Blake Corum,LAR,RB,17,0,0,0,530.7,4.2,17.4,131.7,0.8,0,0,0,0,6.1,103.14
330,Miami Dolphins,MIA,DST,17,0,0,0,0,0,0,0,0,44.5,12.7,15,10.6,6.1,103
330,Green Bay Packers,GB,DST,17,0,0,0,0,0,0,0,0,42.5,12.8,11,9.5,6.1,103
330,Chicago Bears,CHI,DST,17,0,0,0,0,0,0,0,0,40.8,13.7,13,9.3,6.1,103
333,Cameron Heyward,PIT,DT,17,0,0,0,0,0,0,0,0,6.1,0.2,0.7,0.4,6,102.82
334,Blake Grupe,NO,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6,102.8
335,Jabrill Peppers,NE,S,17,0,0,0,0,0,0,0,0,0.7,1.2,1.1,0.5,6,102.79
336,Christian Barmore,NE,DT,17,0,0,0,0,0,0,0,0,6,0.3,0.7,0.4,6,102.75
337,Kevin Byard III,CHI,S,17,0,0,0,0,0,0,0,0,0.1,1.5,1.1,0.5,6,102.52
338,Eddy Piñeiro,CAR,K,17,0,0,0,0,0,0,0,0,0,0,0,0,6,102.5
339,Josh Sweat,PHI,DE,17,0,0,0,0,0,0,0,0,8.8,0.5,0.9,0.4,6,102.36
340,Jordan Whitehead,TB,S,17,0,0,0,0,0,0,0,0,0.2,2.3,1.1,0.6,6,102.24
341,Ed Oliver,BUF,DT,17,0,0,0,0,0,0,0,0,6.2,0.5,0.7,0.4,6,102.04
342,Preston Smith,GB,DL,17,0,0,0,0,0,0,0,0,8,0.2,0.7,0.4,6,101.8
343,Jalen Pitre,HOU,S,17,0,0,0,0,0,0,0,0,0.5,2.1,1.1,0.5,6,101.75
343,Tyler Allgeier,ATL,RB,17,0,0,0,527.7,3.3,18.6,146.8,1,0,0,0,0,6,101.75
345,Zach Sieler,MIA,DT,17,0,0,0,0,0,0,0,0,6.2,0.5,0.9,0.4,6,101.64
346,Malachi Corley,NYJ,WR,17,0,0,0,50.5,0.3,46.9,517.8,3.3,0,0,0,0,6,101.48
347,Jalen Thompson,ARI,S,17,0,0,0,0,0,0,0,0,0.6,2,0.9,0.4,6,101.42
348,Pete Werner,NO,LB,17,0,0,0,0,0,0,0,0,0.7,0.6,0.8,0.4,6,101.34
349,Dorance Armstrong,WAS,DE,17,0,0,0,0,0,0,0,0,8.6,0.2,0.6,0.3,6,101.17
350,DaRon Bland,DAL,CB,17,0,0,0,0,0,0,0,0,0,4.7,1.1,0.6,6,101.15
351,Jevon Holland,MIA,S,17,0,0,0,0,0,0,0,0,0.8,1.2,1,0.5,5.9,101.11
352,Graham Gano,NYG,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.9,101.1
353,Julian Blackmon,IND,S,17,0,0,0,0,0,0,0,0,0.6,2.3,1.1,0.6,5.9,101.07
354,Tampa Bay Buccaneers,TB,DST,17,0,0,0,0,0,0,0,0,42.2,12.2,18,10.1,5.9,101
354,Las Vegas Raiders,LV,DST,17,0,0,0,0,0,0,0,0,42.6,12.1,14,9.4,5.9,101
356,Darius Slayton,NYG,WR,17,0,0,0,1.4,0,41.6,616.4,3.1,0,0,0,0,5.9,100.98
357,Darrick Forrest,WAS,S,17,0,0,0,0,0,0,0,0,0.1,2.5,1,0.5,5.9,100.77
358,Trent McDuffie,KC,CB,17,0,0,0,0,0,0,0,0,2.1,0.8,1.1,0.6,5.9,100.62
358,Minkah Fitzpatrick,PIT,S,17,0,0,0,0,0,0,0,0,0.1,1.8,0.9,0.5,5.9,100.62
360,Will Reichard,MIN,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.9,100.5
361,Roman Wilson,PIT,WR,17,0,0,0,18.7,0.1,43.3,575.8,3.3,0,0,0,0,5.9,100.3
362,Derek Stingley Jr.,HOU,CB,17,0,0,0,0,0,0,0,0,0.7,3.5,1.1,0.6,5.9,100.24
363,Brian Branch,DET,DB,17,0,0,0,0,0,0,0,0,1.3,1.8,0.8,0.4,5.9,100.21
364,Los Angeles Rams,LAR,DST,17,0,0,0,0,0,0,0,0,41.2,12.6,8,8.4,5.9,100
364,Carolina Panthers,CAR,DST,17,0,0,0,0,0,0,0,0,40.1,12.3,5,8.2,5.9,100
364,Atlanta Falcons,ATL,DST,17,0,0,0,0,0,0,0,0,42.1,12.5,19,9,5.9,100
367,Mike Danna,KC,DE,17,0,0,0,0,0,0,0,0,6,0.3,0.8,0.4,5.9,99.85
368,Marcus Maye,MIA,S,17,0,0,0,0,0,0,0,0,0.9,1.4,1.1,0.6,5.9,99.83
369,Jermaine Burton,CIN,WR,17,0,0,0,4.2,0,42.9,567.5,3.6,0,0,0,0,5.9,99.62
370,Chuba Hubbard,CAR,RB,17,0,0,0,504.2,3.5,21.7,150.1,0.7,0,0,0,0,5.8,99.08
371,Luke Musgrave,GB,TE,17,0,0,0,0,0,48,534.3,3.6,0,0,0,0,5.8,99.03
372,Minnesota Vikings,MIN,DST,17,0,0,0,0,0,0,0,0,42.3,11.9,22,9.9,5.8,99
372,Washington Commanders,WAS,DST,17,0,0,0,0,0,0,0,0,42.3,12.2,9,9.9,5.8,99
374,Chad Ryland,NE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.8,98.9
375,Talanoa Hufanga,SF,S,17,0,0,0,0,0,0,0,0,1,2.5,0.9,0.5,5.8,98.65
376,Daron Payne,WAS,DT,17,0,0,0,0,0,0,0,0,6.6,0.2,0.8,0.4,5.8,98.42
377,Kenny Moore II,IND,CB,17,0,0,0,0,0,0,0,0,1.4,1.6,1.2,0.6,5.8,98.33
378,Jaleel McLaughlin,DEN,RB,17,0,0,0,462.8,2.5,25.6,173.5,1.2,0,0,0,0,5.8,98.03
379,Tennessee Titans,TEN,DST,17,0,0,0,0,0,0,0,0,41.5,12,12,9.3,5.8,98
380,Leonard Williams,SEA,DE,17,0,0,0,0,0,0,0,0,4.7,0.3,0.8,0.4,5.8,97.99
381,Travon Walker,JAX,OLB,17,0,0,0,0,0,0,0,0,7.3,0.5,0.8,0.4,5.7,97.61
382,Jamien Sherwood,NYJ,LB,17,0,0,0,0,0,0,0,0,2.4,0.6,0.7,0.3,5.7,97.48
383,Zach Harrison,ATL,DL,17,0,0,0,0,0,0,0,0,6.6,0.4,0.6,0.3,5.7,97.32
384,Paulson Adebo,NO,CB,17,0,0,0,0,0,0,0,0,0,2,1,0.5,5.7,97.05
384,Tre'Von Moehrig,LV,S,17,0,0,0,0,0,0,0,0,1,1.3,1.1,0.6,5.7,97.05
386,Arizona Cardinals,ARI,DST,17,0,0,0,0,0,0,0,0,40.1,12,6,10.1,5.7,97
387,Tony Adams,NYJ,S,17,0,0,0,0,0,0,0,0,0.1,1.8,1,0.5,5.7,96.97
388,Kendre Miller,NO,RB,17,0,0,0,458.2,3.3,20.3,159.8,1,0,0,0,0,5.7,96.95
389,Jordan Battle,CIN,S,17,0,0,0,0,0,0,0,0,1.4,0.5,0.8,0.4,5.7,96.68
389,David Onyemata,ATL,DL,17,0,0,0,0,0,0,0,0,5.9,0.3,0.7,0.3,5.7,96.68
391,Vita Vea,TB,NT,17,0,0,0,0,0,0,0,0,6.6,0.3,0.7,0.4,5.7,96.57
392,Will Anderson Jr.,HOU,DE,17,0,0,0,0,0,0,0,0,6.9,0.4,0.7,0.4,5.7,96.43
393,Dexter Lawrence II,NYG,DL,17,0,0,0,0,0,0,0,0,5.3,0.2,0.8,0.4,5.7,96.31
394,Rashod Bateman,BAL,WR,17,0,0,0,4.2,0,42.7,555,3.2,0,0,0,0,5.7,96.27
395,Nick Folk,TEN,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.6,96
395,Arden Key,TEN,OLB,17,0,0,0,0,0,0,0,0,7.5,0.3,0.7,0.4,5.6,96
397,Trenton Simpson,BAL,ILB,17,0,0,0,0,0,0,0,0,0.8,0.4,0.7,0.3,5.6,95.96
398,Richie Grant,ATL,S,17,0,0,0,0,0,0,0,0,1.1,1.1,0.9,0.4,5.6,95.92
399,Baron Browning,DEN,OLB,17,0,0,0,0,0,0,0,0,6,0.7,0.8,0.4,5.6,95.75
400,Jarran Reed,SEA,NT,17,0,0,0,0,0,0,0,0,4.3,0.2,0.8,0.4,5.6,95.51
401,Tyler Boyd,TEN,WR,17,0,0,0,6.7,0,49.9,544.6,2.6,0,0,0,0,5.6,95.48
402,Kerby Joseph,DET,S,17,0,0,0,0,0,0,0,0,0.1,2.3,0.9,0.5,5.6,95.47
403,Samson Ebukam,IND,DE,17,0,0,0,0,0,0,0,0,7.2,0.2,0.7,0.4,5.6,95.24
404,Christian Gonzalez,NE,CB,17,0,0,0,0,0,0,0,0,2.1,2,0.9,0.5,5.6,95.22
405,Zay Jones,ARI,WR,17,0,0,0,2.9,0,47.2,516.8,3.3,0,0,0,0,5.6,95.17
406,Morgan Fox,LAC,DL,17,0,0,0,0,0,0,0,0,8.4,0.3,0.7,0.3,5.6,95.08
407,Nate Hobbs,LV,CB,17,0,0,0,0,0,0,0,0,1.2,0.9,1,0.5,5.6,95.04
408,Jordan Fuller,CAR,S,17,0,0,0,0,0,0,0,0,0.1,1.9,0.9,0.5,5.6,94.97
408,Ricky Pearsall,SF,WR,17,0,0,0,22.2,0.1,39.6,525.5,3.5,0,0,0,0,5.6,94.97
410,Antonio Johnson,JAX,S,17,0,0,0,0,0,0,0,0,3,3,0.7,0.4,5.6,94.85
411,Isaiah McDuffie,GB,LB,17,0,0,0,0,0,0,0,0,0.5,0.3,0.6,0.3,5.6,94.75
412,Alohi Gilman,LAC,S,17,0,0,0,0,0,0,0,0,0.1,1.4,1.2,0.6,5.6,94.67
413,Roger McCreary,TEN,CB,17,0,0,0,0,0,0,0,0,0.9,1.2,1.1,0.5,5.6,94.53
414,Chase Young,NO,DE,17,0,0,0,0,0,0,0,0,7.9,0.4,0.7,0.3,5.6,94.48
415,Harrison Phillips,MIN,DL,17,0,0,0,0,0,0,0,0,2.5,0.2,1,0.5,5.5,93.95
416,Tyrann Mathieu,NO,S,17,0,0,0,0,0,0,0,0,0.5,2,1,0.5,5.5,93.85
417,Rasul Douglas,BUF,CB,17,0,0,0,0,0,0,0,0,0.9,2.8,1,0.5,5.5,93.48
418,Marcus Williams,BAL,S,17,0,0,0,0,0,0,0,0,0.1,2.1,1,0.5,5.5,93.37
419,Jason Pinnock,NYG,S,17,0,0,0,0,0,0,0,0,2.3,1.1,1.2,0.6,5.5,93.31
420,Rico Dowdle,DAL,RB,17,0,0,0,458.6,3,19,145.7,0.9,0,0,0,0,5.5,92.73
421,Greg Rousseau,BUF,DE,17,0,0,0,0,0,0,0,0,6.3,0.2,0.6,0.3,5.5,92.71
422,Tyler Conklin,NYJ,TE,17,0,0,0,0,0,49.8,493.9,3.1,0,0,0,0,5.5,92.69
423,Benjamin St-Juste,WAS,CB,17,0,0,0,0,0,0,0,0,1.6,0.9,1,0.5,5.4,92.32
424,Darnell Savage,JAX,S,17,0,0,0,0,0,0,0,0,0.1,0.7,1,0.5,5.4,92.02
425,Jermaine Johnson,NYJ,LB,17,0,0,0,0,0,0,0,0,5.5,0.7,0.8,0.4,5.4,91.95
426,Chigoziem Okonkwo,TEN,TE,17,0,0,0,0.9,0,47,502.8,3,0,0,0,0,5.4,91.87
427,Cameron Jordan,NO,DE,17,0,0,0,0,0,0,0,0,5.5,0.2,0.7,0.3,5.4,91.3
428,Shaq Thompson,CAR,LB,17,0,0,0,0,0,0,0,0,0.8,0.2,0.6,0.3,5.4,90.96
429,Jonathan Allen,WAS,DT,17,0,0,0,0,0,0,0,0,5.5,0.6,0.8,0.4,5.4,90.95
430,Brandon Jones,DEN,S,17,0,0,0,0,0,0,0,0,1.7,1.4,0.9,0.4,5.3,90.89
431,Jadeveon Clowney,CAR,OLB,17,0,0,0,0,0,0,0,0,7.6,0.3,0.6,0.3,5.3,90.87
432,Nakobe Dean,PHI,LB,17,0,0,0,0,0,0,0,0,1.3,0.4,0.7,0.3,5.3,90.61
433,Hunter Henry,NE,TE,17,0,0,0,0,0,43.3,455,3.9,0,0,0,0,5.3,90.55
434,Arik Armstead,JAX,DL,17,0,0,0,0,0,0,0,0,5.4,0.4,0.7,0.4,5.3,90.48
435,Marshon Lattimore,NO,CB,17,0,0,0,0,0,0,0,0,0.1,1.7,0.9,0.5,5.3,90.47
436,DeMarcus Walker,CHI,DE,17,0,0,0,0,0,0,0,0,7.1,0.2,0.7,0.4,5.3,90.42
437,Aidan O'Connell,LV,QB,17,1647.1,8.9,5.6,27.3,0.3,0,0,0,0,0,0,0,5.3,90.41
437,Elijah Moore,CLE,WR,17,0,0,0,20.2,0.1,43,502.9,2.9,0,0,0,0,5.3,90.41
439,Juan Thornhill,CLE,S,17,0,0,0,0,0,0,0,0,0.5,0.9,0.9,0.5,5.3,90.35
440,Kendall Fuller,MIA,CB,17,0,0,0,0,0,0,0,0,0,1.7,1.1,0.6,5.3,90.3
441,Calais Campbell,MIA,DT,17,0,0,0,0,0,0,0,0,5.8,0.2,0.7,0.4,5.3,90.26
442,DJ Chark,LAC,WR,17,0,0,0,1.4,0,34.3,491.2,4.1,0,0,0,0,5.3,90.21
443,E.J. Speed,IND,LB,17,0,0,0,0,0,0,0,0,1.7,0.3,0.8,0.4,5.3,90.19
444,Cobie Durant,LAR,DB,17,0,0,0,0,0,0,0,0,1.6,2.3,0.7,0.4,5.3,90.12
445,Kyle Van Noy,BAL,OLB,17,0,0,0,0,0,0,0,0,6.7,0.2,0.7,0.3,5.3,90.04
446,Marlon Humphrey,BAL,CB,17,0,0,0,0,0,0,0,0,2,2.1,1,0.5,5.3,89.95
447,Joey Slye,NE,K,17,0,0,0,0,0,0,0,0,0,0,0,0,5.3,89.9
448,Byron Murphy Jr.,MIN,CB,17,0,0,0,0,0,0,0,0,0.4,1.7,1.3,0.6,5.3,89.88
449,Joey Bosa,LAC,OLB,17,0,0,0,0,0,0,0,0,7.4,0.4,0.6,0.3,5.3,89.83
450,Edgerrin Cooper,GB,LB,17,0,0,0,0,0,0,0,0,0,0.6,0.7,0.4,5.3,89.8
451,Ifeatu Melifonwu,DET,S,17,0,0,0,0,0,0,0,0,4.3,1.6,0.7,0.3,5.3,89.66
452,DeMarcus Lawrence,DAL,DE,17,0,0,0,0,0,0,0,0,5.8,0.2,0.7,0.4,5.3,89.41
453,Sheldon Rankins,CIN,DT,17,0,0,0,0,0,0,0,0,5.7,0.2,0.7,0.4,5.2,89.14
454,Xavier Woods,CAR,S,17,0,0,0,0,0,0,0,0,0.1,1,0.9,0.5,5.2,89.07
455,Jack Sanborn,CHI,LB,17,0,0,0,0,0,0,0,0,2.6,0.4,0.6,0.3,5.2,89.02
456,Dennis Gardeck,ARI,OLB,17,0,0,0,0,0,0,0,0,6.4,0.7,0.5,0.2,5.2,88.98
457,Darius Slay Jr.,PHI,CB,17,0,0,0,0,0,0,0,0,0,1.9,1.2,0.6,5.2,88.85
458,Leo Chenal,KC,LB,17,0,0,0,0,0,0,0,0,3.2,0.3,0.6,0.3,5.2,88.84
459,D.J. Reed,NYJ,CB,17,0,0,0,0,0,0,0,0,0,1.2,1.1,0.6,5.2,88.6
460,Kenny Clark,GB,DL,17,0,0,0,0,0,0,0,0,5.4,0.3,0.8,0.4,5.2,88.58
461,Jalen Carter,PHI,DT,17,0,0,0,0,0,0,0,0,6.5,0.4,0.7,0.4,5.2,88.4
462,Brandon Stephens,BAL,CB,17,0,0,0,0,0,0,0,0,0.4,1.3,1.1,0.6,5.2,88.28
463,Yaya Diaby,TB,OLB,17,0,0,0,0,0,0,0,0,6.5,0.3,0.6,0.3,5.2,88.2
463,Troy Franklin,DEN,WR,17,0,0,0,10.8,0.1,39.3,506.7,2.9,0,0,0,0,5.2,88.2
465,Anfernee Jennings,NE,LB,17,0,0,0,0,0,0,0,0,2.1,0.2,0.7,0.4,5.2,88.12
466,Justin Jones,ARI,DT,17,0,0,0,0,0,0,0,0,4.5,0.2,0.6,0.3,5.2,88.1
467,Jaelan Phillips,MIA,LB,12,0,0,0,0,0,0,0,0,4.8,0.4,0.6,0.3,7.3,88.06
468,Jalen Tolbert,DAL,WR,17,0,0,0,1.4,0,39.7,503.4,3,0,0,0,0,5.2,87.73
469,Juwan Johnson,NO,TE,17,0,0,0,0,0,41.7,440.4,3.8,0,0,0,0,5.2,87.69
470,Andre Cisco,JAX,S,17,0,0,0,0,0,0,0,0,0.9,2.3,1,0.5,5.1,87.33
471,Alontae Taylor,NO,CB,17,0,0,0,0,0,0,0,0,0.6,0.7,0.8,0.4,5.1,87.17
