Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
1508,Deyon Sizer,DEN,DE,17,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,0.6,11.02
1508,Antonio Gandy-Golden,WAS,TE,17,0,0,0,0,0,6.1,73.7,0.1,0,0,0,0,0.6,11.02
1511,Brandin Bryant,BUF,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,11.01
1512,Matt Dickerson,LV,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.98
1513,Eric Saubert,DEN,TE,17,0,0,0,0,0,5.8,56.7,0.4,0,0,0,0,0.6,10.97
1514,Daurice Fountain,KC,WR,17,0,0,0,0,0,5,60.6,0.4,0,0,0,0,0.6,10.96
1515,Kyle Peko,TEN,DT,7,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,1.6,10.94
1516,Shareef Miller,ARI,OLB,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.93
1516,Cam Murray,ARI,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.93
1518,Joe Jackson,CLE,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.88
1518,Benito Jones,MIA,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.88
1518,T.Y. McGill,PHI,DT,16,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.7,10.88
1521,Tyler Shelvin,CIN,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,10.86
1522,J.J. Arcega-Whiteside,PHI,WR,17,0,0,0,0,0,5.7,73.9,0.1,0,0,0,0,0.6,10.84
1523,Saivion Smith,SEA,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.6,10.8
1524,Sam Kamara,CHI,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.78
1525,Zeandae Johnson,MIN,DT,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.6,10.75
1526,Chad Henne,KC,QB,17,174.8,0.8,0.6,7.3,0.2,0,0,0,0,0,0,0,0.6,10.72
1527,Seth Williams,DEN,WR,17,0,0,0,0,0,6,77,0,0,0,0,0,0.6,10.7
1528,Mike Panasiuk,CAR,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.68
1528,Josh Avery,GB,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.68
1530,Khari Blasingame,TEN,FB,17,0,0,0,42.1,0.1,3.7,30.1,0.2,0,0,0,0,0.6,10.67
1531,Corey Clement,DAL,RB,17,0,0,0,41,0.4,3,20.5,0.1,0,0,0,0,0.6,10.65
1532,Malik Taylor,GB,WR,17,0,0,0,0.2,0,5.6,68.2,0.2,0,0,0,0,0.6,10.64
1533,Nigel Warrior,BAL,S,17,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.6,10.62
1534,Jovan Swann,BAL,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.58
1535,Anthony Zettel,SF,DE,17,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.1,0.6,10.55
1536,Daniel Ekuale,JAX,DT,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.6,10.5
1537,Malik McDowell,CLE,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.48
1538,Quinton Bohanna,DAL,DL,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,10.43
1539,John Wolford,LAR,QB,17,192.9,0.7,0.6,12.9,0,0,0,0,0,0,0,0,0.6,10.41
1540,Stephen Anderson,LAC,TE,17,0,0,0,0,0,5.7,63.5,0.2,0,0,0,0,0.6,10.4
1541,Damion Square,CLE,DT,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0.6,10.24
1542,Jordon Scott,MIN,DT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.13
1543,Alex Armah,NO,RB,17,0,0,0,17.2,0.2,4.2,33,0.3,0,0,0,0,0.6,10.12
1544,Demarcus Christmas,PIT,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,10.11
1545,Roy Lopez,HOU,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,10.01
1545,Braxton Hoyett,BAL,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,10.01
1547,Darwin Thompson,TB,RB,17,0,0,0,51.4,0,5.1,23.1,0,0,0,0,0,0.6,10
1548,Naquan Jones,TEN,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,9.96
1549,Davontae Harris,SF,DB,14,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,9.9
1550,Frank Herron,CAR,DE,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.6,9.84
1551,Colby Parkinson,SEA,TE,17,0,0,0,0,0,4.3,46.8,0.5,0,0,0,0,0.6,9.83
1552,Austin Faoliu,DAL,NT,17,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.6,9.78
1552,Eno Benjamin,ARI,RB,17,0,0,0,55.4,0.2,2.8,18.4,0,0,0,0,0,0.6,9.78
1554,Ashton Dulin,IND,WR,17,0,0,0,0.1,0,5.7,63.1,0.1,0,0,0,0,0.6,9.77
1555,Kobe Smith,TB,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,9.76
1556,C.J. Beathard,JAX,QB,17,184.2,0.9,0.7,4.9,0.1,0,0,0,0,0,0,0,0.6,9.66
1556,Dominique Dafney,GB,TE,17,0,0,0,0,0,3.7,42.1,0.6,0,0,0,0,0.6,9.66
1558,Kyle Allen,WAS,QB,17,178,1,1.1,3.3,0.1,0,0,0,0,0,0,0,0.6,9.65
1559,Jullian Taylor,TEN,DL,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,9.61
1559,Marlon Tuipulotu,PHI,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,9.61
1559,Joey Ivie,IND,NT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.6,9.61
1562,Akeem Spence,NE,DL,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.6,9.57
1563,Renell Wren,CIN,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.6,9.54
1564,Josiah Bronson,NO,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,9.46
1565,Feleipe Franks,ATL,TE,17,157.6,1,1,6.4,0.1,0,0,0,0,0,0,0,0.5,9.34
1566,Jaylen Twyman,MIN,DT,16,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,9.31
1566,Daniel Wise,WAS,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.5,9.31
1568,Pooka Williams Jr.,CIN,WR,17,0,0,0,69,0,2,14,0,0,0,0,0,0.5,9.3
1569,Andrew Beck,DEN,FB,17,0,0,0,6.1,0.1,5.3,47.5,0.1,0,0,0,0,0.5,9.21
1570,Kamal Martin,GB,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.5,9.19
1571,Darius Harris,KC,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,9.17
1572,J.P. Holtz,CHI,TE,17,0,0,0,0,0,4.2,52.6,0.3,0,0,0,0,0.5,9.16
1573,Curtis Riley,TB,FS,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.5,9.1
1574,Charlie Woerner,SF,TE,17,0,0,0,0,0,4.8,54.6,0.2,0,0,0,0,0.5,9.06
1575,Stanley Morgan Jr.,CIN,WR,17,0,0,0,0.1,0,6.3,54.7,0.1,0,0,0,0,0.5,9.03
1576,Tyler Matakevich,BUF,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.92
1577,Kevin Peterson,TEN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.5,8.9
1578,Ian Book,NO,QB,17,145.9,0.9,0.9,11.1,0,0,0,0,0,0,0,0,0.5,8.75
1579,Ezekiel Turner,ARI,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.67
1580,Isaiah Mack,DEN,DT,17,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,0.5,8.62
1581,Joel Iyiegbuniwe,CHI,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.5,8.57
1582,Greg Dortch,ARI,WR,17,0,0,0,0,0,4.1,46.9,0.3,0,0,0,0,0.5,8.54
1583,Josh Woods,CHI,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,8.5
1583,Dylan Mabin,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.5
1585,Joe Reed,LAC,WR,17,0,0,0,10.4,0,4.4,52,0,0,0,0,0,0.5,8.44
1586,KJ Hill Jr.,LAC,WR,17,0,0,0,0,0,4.8,53.7,0.1,0,0,0,0,0.5,8.37
1587,Caraun Reid,CAR,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.5,8.34
1588,Tim Boyle,DET,QB,17,147,0.8,0.6,4.3,0,0,0,0,0,0,0,0,0.5,8.31
1589,P.J. Locke,DEN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,8.3
1590,Derrick Barnes,DET,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.27
1591,Brian Price,DET,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.5,8.25
1592,Milo Eifler,NYJ,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.5,8.22
1593,DeAndre Carter,WAS,WR,17,0,0,0,0,0,3.8,45.1,0.3,0,0,0,0,0.5,8.21
1594,Robert Nkemdiche,SEA,NT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.5,8.1
1594,Stantley Thomas-Oliver,CAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.1
1594,Calvin Munson,MIA,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,8.1
1597,Joe Jones,TB,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.07
1597,Tegray Scales,PIT,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.07
1599,Eddie Vanderdoes,SF,NT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.5,8.04
1600,Steven Parker,DAL,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.5,8
1601,Jeremy Sprinkle,DAL,TE,17,0,0,0,0,0,4,41.7,0.3,0,0,0,0,0.5,7.97
1602,Reggie Walker,ARI,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.5,7.94
1603,Kyle Wilber,LV,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.92
1603,Wynton McManis,NO,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.92
1603,De'Jon Harris,GB,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.92
1606,Andrew Adams,PHI,SS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,7.9
1607,Mike Glennon,NYG,QB,17,183,0.8,1,3.7,0,0,0,0,0,0,0,0,0.5,7.89
1608,Buddy Howell,LAR,RB,17,0,0,0,15.4,0.2,3.3,22.9,0.2,0,0,0,0,0.5,7.88
1609,Sharif Finch,NYJ,DE,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0.5,7.85
1610,Zach Davidson,MIN,TE,17,0,0,0,0,0,5.2,46.2,0.1,0,0,0,0,0.5,7.82
1611,Jashon Cornell,DET,DL,5,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,1.6,7.81
1612,Myles Hartsfield,CAR,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,7.8
1613,Justin March-Lillard,TEN,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,7.77
1614,Michael Burton,KC,FB,17,0,0,0,14,0.1,4,25.5,0.2,0,0,0,0,0.5,7.75
1615,Cooper Rush,DAL,QB,17,141.3,0.6,0.5,2.6,0.1,0,0,0,0,0,0,0,0.5,7.71
1616,Derek Watt,PIT,FB,17,0,0,0,39.2,0.3,1.5,8.3,0.1,0,0,0,0,0.5,7.7
1617,Gerri Green,LV,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.5,7.69
1618,David Parry,ARI,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.4,7.65
1619,Isaiah McDuffie,GB,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.57
1619,Paddy Fisher,CAR,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.57
1619,Tuf Borland,MIN,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.57
1619,Evan Weaver,ARI,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.57
1623,Sean Davis,IND,FS,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.5
1623,Darius Philon,LV,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7.5
1625,Nate Evans,SEA,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.42
1625,Buddy Johnson,PIT,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.42
1625,Shaun Bradley,PHI,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.42
1625,Calvin Bundage,PIT,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.42
1625,Curtis Robinson,DEN,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.42
1630,Dean Marlowe,DET,S,17,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0.4,7.39
1630,Brian Hoyer,NE,QB,17,125.5,0.7,0.4,1.7,0.1,0,0,0,0,0,0,0,0.4,7.39
1632,Edmond Robinson,NYJ,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,7.37
1633,Chapelle Russell,JAX,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.4,7.36
1634,Carter Coughlin,NYG,ILB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,7.34
1635,Christian Rozeboom,LAR,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.27
1636,Elijah Qualls,NYG,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.4,7.25
1637,Logan Woodside,TEN,QB,17,101.1,0.8,0.3,7.7,0,0,0,0,0,0,0,0,0.4,7.21
1638,Mason Schreck,CIN,TE,17,0,0,0,0,0,3.5,36.5,0.3,0,0,0,0,0.4,7.2
1639,Max Richardson,LV,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,7.19
1639,Zack Baun,NO,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,7.19
1641,Jabril Cox,DAL,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,7.17
1642,James Vaughters,CHI,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0,0.4,7.16
1643,Darqueze Dennard,ARI,CB,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,1.4,7.15
1644,Mekhi Sargent,TEN,RB,17,0,0,0,61.1,0.2,0,0.1,0,0,0,0,0,0.4,7.12
1645,Peter Kalambayi,DEN,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,7.1
1646,Walter Palmore,SEA,DL,17,0,0,0,0,0,0,0,0,0.5,0.2,0.4,0.2,0.4,7.05
1647,John Daka,LAR,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,7.04
1648,Eric Stokes,GB,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7
1648,Gabe Wright,WAS,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,7
1650,Austin Calitro,CHI,ILB,14,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,6.97
1651,Garrett Griffin,NO,TE,17,0,0,0,0,0,3,36.6,0.3,0,0,0,0,0.4,6.96
1652,Geno Stone,BAL,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,6.95
1653,TJ Brunson,NYG,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.94
1654,Grant Stuard,TB,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1654,Markus Bailey,CIN,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1654,Cassh Maluia,NE,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.92
1657,Chandon Sullivan,GB,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,6.9
1658,Curtis Weaver,CLE,OLB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.84
1659,J.T. Hassell,NYJ,SS,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2.3,6.8
1660,Briean Boddy-Calhoun,SF,CB,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0,0.4,6.78
1661,Jonas Griffith,DEN,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.77
1661,Mack Hollins,MIA,WR,17,0,0,0,0.3,0,3.9,41.9,0.1,0,0,0,0,0.4,6.77
1663,Chase Daniel,LAC,QB,17,121.2,0.6,0.4,5.1,0,0,0,0,0,0,0,0,0.4,6.76
1663,Geno Smith,SEA,QB,17,113.1,0.7,0.2,2.4,0,0,0,0,0,0,0,0,0.4,6.76
1665,Marcus Allen,PIT,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.75
1666,Colt McCoy,ARI,QB,17,114.4,0.5,0.5,11.2,0,0,0,0,0,0,0,0,0.4,6.7
1667,Jordan Glasgow,IND,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.69
1667,Tae Davis,HOU,ILB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.69
1667,Isaiah Kaufusi,IND,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.69
1670,Janarius Robinson,MIN,DE,10,0,0,0,0,0,0,0,0,0.4,0,0.1,0,0.7,6.68
1671,David Blough,DET,QB,17,133.5,0.7,1.1,9.3,0,0,0,0,0,0,0,0,0.4,6.67
1672,Sean Chandler,CAR,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.55
1673,Jabari Zuniga,NYJ,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0,0.4,6.51
1673,Ben Ellefson,MIN,TE,17,0,0,0,0,0,4.8,41.1,0,0,0,0,0,0.4,6.51
1675,Ade Ogundeji,ATL,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.47
1676,Gabe Nabers,LAC,FB,17,0,0,0,9,0.1,3.1,21.9,0.2,0,0,0,0,0.4,6.44
1677,Victor Dimukeje,ARI,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.42
1677,Cole Christiansen,LAC,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.42
1677,Robert McCray,DET,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.42
1677,Nick Dzubnar,TEN,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.42
1677,Te'von Coney,LV,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.42
1682,Del'Shawn Phillips,NYJ,LB,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0,0.4,6.41
1683,Joe Walker,WAS,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6.4
1684,Jonathan Celestin,CAR,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.37
1684,John Ursua,SEA,WR,17,0,0,0,0,0,2.9,37.2,0.2,0,0,0,0,0.4,6.37
1686,Lee Smith,ATL,TE,17,0,0,0,0,0,3.9,31.7,0.2,0,0,0,0,0.4,6.32
1687,Amen Ogbongbemiga,LAC,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.27
1687,Alani Pututau,ATL,DE,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.27
1687,Andre Smith Jr.,BUF,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.27
1690,Jaelan Phillips,MIA,LB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.22
1691,Tipa Galeai,GB,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.4,6.21
1692,Elijah Sullivan,SF,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,6.19
1693,Dorian Etheridge,ATL,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.17
1694,Daniel Thomas,JAX,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6.15
1695,Chris Streveler,ARI,QB,17,97.4,0.6,0.5,6.1,0.1,0,0,0,0,0,0,0,0.4,6.11
1695,Trenton Irwin,CIN,WR,17,0,0,0,0,0,3.6,45.1,0,0,0,0,0,0.4,6.11
1697,Daelin Hayes,BAL,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.4,6.07
1697,Roderic Teamer,LV,S,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.4,6.07
1699,Dwayne Haskins,PIT,QB,17,131.1,0.4,0.6,3.8,0,0,0,0,0,0,0,0,0.4,6.02
1700,Ledarius Mack,CHI,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.4,6.01
1701,Clayton Fejedelem,MIA,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6
1701,Doug Middleton,CAR,SS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.4,6
1701,Malik Jefferson,IND,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,6
1704,Rashad Weaver,TEN,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.92
1704,Jamir Jones,PIT,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.92
1706,Trevon Wesco,NYJ,TE,17,0,0,0,0.1,0,3.5,35.4,0.1,0,0,0,0,0.3,5.9
1707,JaCoby Stevens,PHI,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.86
1707,Christian Kuntz,PIT,LS,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.86
1707,Tavante Beckett,DET,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.86
1710,Erroll Thompson,ATL,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.77
1710,Andre Mintze,DEN,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.77
1710,Quinton Bell,TB,OLB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.77
1713,Bobby Price,DET,CB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.75
1713,Kavon Frazier,CIN,SS,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.75
1715,James Burgess Jr.,SF,ILB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.3,5.72
1716,Leighton McCarthy,TB,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.71
1717,Jordan Richards,BAL,SS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.7
1717,Tavon Wilson,SF,SS,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.7
1717,Trayvon Henderson,CIN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.7
1720,Willie Harvey,CLE,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.67
1721,C.J. Board,NYG,WR,17,0,0,0,0.3,0,2.7,36.3,0.1,0,0,0,0,0.3,5.61
1722,Jalen Elliott,DET,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.6
1723,Marqui Christian,CHI,SS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.55
1723,Tedric Thompson,DEN,FS,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.55
1725,Randy Ramsey,GB,LB,17,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.51
1726,JuJu Hughes,LAR,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.5
1726,J.R. Reed,LAR,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.5
1728,Kylan Johnson,MIA,LB,14,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.4,5.44
1728,Le'Veon Bell,BAL,RB,17,0,0,0,38.7,0,2.9,21.2,0,0,0,0,0,0.3,5.44
1730,Nsimba Webster,CHI,WR,17,0,0,0,1.4,0,2.1,36.3,0.1,0,0,0,0,0.3,5.42
1731,James Onwualu,LV,OLB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.4
1731,Zach Gentry,PIT,TE,17,0,0,0,0,0,3,27,0.2,0,0,0,0,0.3,5.4
1733,Brandon Zylstra,CAR,WR,17,0,0,0,0.1,0,3.4,30.7,0.1,0,0,0,0,0.3,5.38
1734,Kylie Fitts,ARI,OLB,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.3,5.37
1735,Dayo Odeyingbo,IND,DE,8,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.7,5.36
1736,Innis Gaines,GB,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.25
1736,Christian Uphoff,GB,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5.25
1738,Cale Garrett,NYG,LB,15,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0.3,5.21
1739,Case Keenum,CLE,QB,17,111.8,0.7,0.6,3.2,0,0,0,0,0,0,0,0,0.3,5.19
1740,Cameron McGrone,NE,LB,16,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.3,5.17
1741,Kareem Orr,LAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.15
1742,Marvell Tell III,IND,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,5.05
1743,Shawn Davis,IND,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,5
1744,Sheldrick Redwine,NYJ,S,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0,1.6,4.95
1745,Luther Kirk IV,MIN,S,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,4.9
1746,Jonathan Owens,HOU,S,16,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.3,4.8
