Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameHalfPointPPR,FantasyPointsHalfPointPpr
254,Baltimore Ravens,BAL,DST,16,0,0,0,0,0,0,0,0,42,15,13,12,6.8,108
257,Mitchell Trubisky,CHI,QB,10,1723,10,7,130,1,0,0,0,0,0,0,0,10.8,107.92
258,Kevin Pierre-Louis,WAS,ILB,16,0,0,0,0,0,0,0,0,3.6,1.5,1,0.5,6.7,107.82
259,Kareem Jackson,DEN,S,16,0,0,0,0,0,0,0,0,0.5,2.1,1.4,0.7,6.7,107.6
259,Blake Jarwin,DAL,TE,16,0,0,0,0,0,51,581,4,0,0,0,0,6.7,107.6
261,Anthony Barr,MIN,LB,16,0,0,0,0,0,0,0,0,2.3,0.6,1.4,0.7,6.7,107.21
262,Austin Seibert,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.7,107
262,Mason Crosby,GB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.7,107
262,Brandon McManus,DEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.7,107
265,Greg Olsen,SEA,TE,14,0,0,0,0,0,47,534,5,0,0,0,0,7.6,106.9
266,Bruce Irvin,SEA,DL,16,0,0,0,0,0,0,0,0,8.3,0.2,1,0.5,6.7,106.61
267,James Washington,PIT,WR,16,0,0,0,0,0,41,681,3,0,0,0,0,6.7,106.6
268,Cole Beasley,BUF,WR,16,0,0,0,0,0,55,610,3,0,0,0,0,6.7,106.5
269,Kyle Fuller,CHI,CB,16,0,0,0,0,0,0,0,0,0,3.3,1.6,0.8,6.6,106.4
270,Boston Scott,PHI,RB,16,0,0,0,437,3,30,255,1,0,0,0,0,6.6,106.2
271,Josh Allen,JAX,OLB,16,0,0,0,0,0,0,0,0,8.6,0.3,0.8,0.4,6.6,106.17
272,Kansas City Chiefs,KC,DST,16,0,0,0,0,0,0,0,0,42,15,12,10,6.6,106
272,New Orleans Saints,NO,DST,16,0,0,0,0,0,0,0,0,44,13,11,12,6.6,106
274,Terrell Edmunds,PIT,S,16,0,0,0,0,0,0,0,0,0.4,0.9,1.5,0.7,6.6,105.43
275,Tyrann Mathieu,KC,S,16,0,0,0,0,0,0,0,0,1.8,2,1.3,0.6,6.6,105.06
276,Foyesade Oluokun,ATL,LB,16,0,0,0,0,0,0,0,0,0.4,0.3,0.7,0.4,6.6,105.03
277,Dan Bailey,MIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.6,105
277,Chris Boswell,PIT,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.6,105
277,Randy Bullock,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.6,105
277,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,46,14,22,13,6.6,105
281,Taylor Rapp,LAR,S,16,0,0,0,0,0,0,0,0,0.1,1.3,1.1,0.6,6.5,104.52
282,Kerryon Johnson,DET,RB,12,0,0,0,490,3,20,175,2,0,0,0,0,8.7,104.5
283,New England Patriots,NE,DST,16,0,0,0,0,0,0,0,0,41,17,15,11,6.5,104
284,Trey Flowers,DET,LB,16,0,0,0,0,0,0,0,0,6.3,0.2,0.9,0.4,6.5,103.51
285,Kenny Clark,GB,DL,16,0,0,0,0,0,0,0,0,5.6,0.3,1,0.5,6.5,103.37
286,Maxx Crosby,LV,DE,16,0,0,0,0,0,0,0,0,7.4,0.4,0.8,0.4,6.5,103.23
287,Karl Joseph,CLE,S,16,0,0,0,0,0,0,0,0,1.4,1.6,1.4,0.7,6.4,103.18
288,Michael Badgley,LAC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103
288,Matt Prater,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,103
288,Devon Kennard,ARI,OLB,16,0,0,0,0,0,0,0,0,6,0.2,1.3,0.6,6.4,103
288,Stephen Gostkowski,TEN,K,null,0,0,0,0,0,0,0,0,0,0,0,0,0,103
288,Indianapolis Colts,IND,DST,16,0,0,0,0,0,0,0,0,42,13,14,11,6.4,103
293,Jarran Reed,SEA,NT,16,0,0,0,0,0,0,0,0,6.9,0.2,1.1,0.5,6.4,102.98
294,Rodney McLeod Jr.,PHI,S,16,0,0,0,0,0,0,0,0,0.8,1.7,1.4,0.7,6.4,102.96
295,Chris Conley,JAX,WR,16,0,0,0,26,0,42,610,3,0,0,0,0,6.4,102.6
296,Jason Sanders,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102
296,Josh Lambo,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102
296,Los Angeles Rams,LAR,DST,16,0,0,0,0,0,0,0,0,44,14,14,12,6.4,102
299,Jimmy Graham,CHI,TE,16,0,0,0,0,0,46,549,4,0,0,0,0,6.4,101.9
300,Corey Davis,TEN,WR,16,0,0,0,0,0,45,613,3,0,0,0,0,6.4,101.8
301,Justin Houston,IND,OLB,16,0,0,0,0,0,0,0,0,8.1,0.5,1,0.5,6.4,101.67
302,Darrynton Evans,TEN,RB,16,0,0,0,267,2,40,328,2,0,0,0,0,6.3,101.5
302,Randall Cobb,HOU,WR,16,0,0,0,16,0,50,589,3,0,0,0,0,6.3,101.5
304,Darian Thompson,DAL,SS,16,0,0,0,0,0,0,0,0,2.6,1.1,1.3,0.7,6.3,101.42
305,Brian Burns,CAR,OLB,16,0,0,0,0,0,0,0,0,8.3,0.4,0.7,0.3,6.3,101.26
306,Joey Slye,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.3,101
306,Rodrigo Blankenship,IND,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.3,101
308,Vince Williams,PIT,ILB,16,0,0,0,0,0,0,0,0,2.7,0.5,0.9,0.5,6.3,100.99
309,DeMarcus Lawrence,DAL,DE,16,0,0,0,0,0,0,0,0,7.4,0.6,0.9,0.5,6.3,100.88
310,Juston Burris,CAR,S,16,0,0,0,0,0,0,0,0,1.6,2.3,1.1,0.5,6.3,100.47
311,Eric Wilson,MIN,LB,16,0,0,0,0,0,0,0,0,3.2,0.3,0.8,0.4,6.3,100.24
312,Chris Thompson,JAX,RB,16,0,0,0,402,1,42,310,1,0,0,0,0,6.3,100.2
313,Kenny Moore II,IND,CB,16,0,0,0,0,0,0,0,0,1.9,2.2,1.4,0.7,6.3,100.13
314,Kyle Van Noy,MIA,OLB,16,0,0,0,0,0,0,0,0,5.1,0.6,1.1,0.5,6.3,100.12
315,Zane Gonzalez,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,100
315,Ryan Succop,TB,K,null,0,0,0,0,0,0,0,0,0,0,0,0,0,100
317,Bradley McDougald,NYJ,SS,16,0,0,0,0,0,0,0,0,0.3,2.3,1.3,0.6,6.2,99.91
318,Jalen Mills,PHI,DB,16,0,0,0,0,0,0,0,0,0.1,1.2,1.3,0.6,6.2,99.72
319,Nate Gerry,PHI,LB,16,0,0,0,0,0,0,0,0,2.2,1.7,0.9,0.4,6.2,99.64
320,Zack Moss,BUF,RB,16,0,0,0,549,5,11,92,0,0,0,0,0,6.2,99.6
321,Kendall Fuller,WAS,CB,16,0,0,0,0,0,0,0,0,0.5,1.4,1.5,0.7,6.2,99.5
322,Tre Flowers,SEA,CB,16,0,0,0,0,0,0,0,0,0.9,1.5,1.5,0.7,6.2,98.73
323,Marlon Mack,IND,RB,14,0,0,0,511,5,11,80,1,0,0,0,0,7,98.6
324,T.J. Edwards,PHI,LB,16,0,0,0,0,0,0,0,0,0.5,0.4,0.7,0.4,6.1,98.3
325,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,5.9,0.3,1,0.5,6.1,98.28
326,Avery Williamson,NYJ,ILB,16,0,0,0,0,0,0,0,0,1.4,0.6,0.9,0.4,6.1,98.08
327,Ka'imi Fairbairn,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,98
327,Sam Ficken,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,98
327,Tyler Bass,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,98
327,Buffalo Bills,BUF,DST,16,0,0,0,0,0,0,0,0,41,14,17,11,6.1,98
331,Arik Armstead,SF,DL,16,0,0,0,0,0,0,0,0,6.3,0.3,1,0.5,6.1,97.71
332,Eric Rowe,MIA,S,16,0,0,0,0,0,0,0,0,0.1,1,1.2,0.6,6.1,97.67
333,Mack Wilson Sr.,CLE,ILB,16,0,0,0,0,0,0,0,0,1.3,0.9,1.3,0.6,6.1,97.56
334,Damarious Randall,LV,CB,16,0,0,0,0,0,0,0,0,1,1.9,1,0.5,6.1,97.5
335,Josh Reynolds,LAR,WR,16,0,0,0,26,0,40,568,3,0,0,0,0,6.1,97.4
335,Irv Smith,MIN,TE,16,0,0,0,0,0,49,489,4,0,0,0,0,6.1,97.4
337,Jonnu Smith,TEN,TE,16,0,0,0,0,0,42,463,5,0,0,0,0,6.1,97.3
338,Kevin King,GB,CB,16,0,0,0,0,0,0,0,0,0.7,3,1,0.5,6.1,97.29
339,John Simon,NE,DE,16,0,0,0,0,0,0,0,0,5.1,0.6,0.8,0.4,6.1,97.27
340,Anthony Hitchens,KC,LB,16,0,0,0,0,0,0,0,0,0.7,0.1,0.9,0.4,6.1,97.24
341,Mike Hughes,MIN,CB,16,0,0,0,0,0,0,0,0,0.1,1.8,1.3,0.7,6.1,97.07
342,Denzel Perryman,LAC,LB,16,0,0,0,0,0,0,0,0,0.2,1.1,0.6,0.3,6.1,97.04
343,Jalen Richard,LV,RB,16,0,0,0,247,2,40,342,1,0,0,0,0,6.1,96.9
343,Danny Amendola,DET,WR,16,0,0,0,0,0,56,589,2,0,0,0,0,6.1,96.9
345,Adrian Amos,GB,S,16,0,0,0,0,0,0,0,0,0.8,1.4,1.2,0.6,6,96.76
346,A.J. Klein,BUF,ILB,16,0,0,0,0,0,0,0,0,2.3,0.8,1.2,0.6,6,96.46
347,Fletcher Cox,PHI,DT,16,0,0,0,0,0,0,0,0,5.8,0.3,1.1,0.6,6,96.26
348,Jace Sternberger,GB,TE,16,0,0,0,0,0,44,502,4,0,0,0,0,6,96.2
349,Eddy Piñeiro,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6,96
349,Philadelphia Eagles,PHI,DST,16,0,0,0,0,0,0,0,0,39,14,14,11,6,96
349,Denzel Mims,NYJ,WR,16,0,0,0,0,0,41,515,4,0,0,0,0,6,96
352,Chuck Clark,BAL,S,16,0,0,0,0,0,0,0,0,0.8,1.5,1.3,0.6,6,95.71
353,Bryce Callahan,DEN,CB,16,0,0,0,0,0,0,0,0,2,2.6,1.3,0.6,6,95.7
354,Olivier Vernon,CLE,DE,16,0,0,0,0,0,0,0,0,6.4,0.4,1.1,0.6,6,95.68
355,Justin Reid,HOU,S,16,0,0,0,0,0,0,0,0,0.1,2.2,1.6,0.8,6,95.32
356,Malcolm Jenkins,NO,SS,16,0,0,0,0,0,0,0,0,1.3,0.6,1.5,0.8,5.9,95.01
357,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,39,13,23,12,5.9,95
358,Kwon Alexander,SF,LB,16,0,0,0,0,0,0,0,0,1.7,1.1,1,0.5,5.9,94.69
359,Benny Snell Jr.,PIT,RB,16,0,0,0,358,2,29,261,1,0,0,0,0,5.9,94.4
360,Whitney Mercilus,HOU,OLB,16,0,0,0,0,0,0,0,0,5.6,1,1.5,0.7,5.9,94.32
361,Graham Gano,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.9,94
362,Josey Jewell,DEN,ILB,16,0,0,0,0,0,0,0,0,1.1,0.3,0.8,0.4,5.9,93.92
363,Troy Reeder,LAR,ILB,16,0,0,0,0,0,0,0,0,0.3,0.3,0.8,0.4,5.9,93.81
364,Chris Herndon,NYJ,TE,16,0,0,0,0,0,45,531,3,0,0,0,0,5.8,93.6
365,DeShon Elliott,BAL,S,16,0,0,0,0,0,0,0,0,0.6,1.3,1.2,0.6,5.8,93.57
366,Shaq Lawson,MIA,DE,16,0,0,0,0,0,0,0,0,6.7,0.3,0.7,0.3,5.8,93.49
367,Josh Jones,JAX,S,16,0,0,0,0,0,0,0,0,1.3,0.6,1.1,0.5,5.8,93.36
368,Troy Apke,WAS,CB,16,0,0,0,0,0,0,0,0,0.3,2.3,1.4,0.7,5.8,93.31
369,Patrick Peterson,ARI,CB,16,0,0,0,0,0,0,0,0,1,2.5,1.5,0.7,5.8,93.05
370,Samuel Sloman,LAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.8,93
370,Denver Broncos,DEN,DST,16,0,0,0,0,0,0,0,0,39,13,9,10,5.8,93
370,Seattle Seahawks,SEA,DST,16,0,0,0,0,0,0,0,0,35,14,18,12,5.8,93
373,Jimmy Moreland,WAS,CB,16,0,0,0,0,0,0,0,0,0.1,1,1.5,0.7,5.8,92.47
374,Kevin Byard III,TEN,S,16,0,0,0,0,0,0,0,0,0.8,3.2,1.2,0.6,5.8,92.46
375,Dre Greenlaw,SF,LB,16,0,0,0,0,0,0,0,0,1.2,1,0.9,0.5,5.8,92.29
376,Dustin Hopkins,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.8,92
376,Chicago Bears,CHI,DST,16,0,0,0,0,0,0,0,0,37,13,11,11,5.8,92
376,Minnesota Vikings,MIN,DST,16,0,0,0,0,0,0,0,0,43,13,19,11,5.8,92
376,Green Bay Packers,GB,DST,16,0,0,0,0,0,0,0,0,40,15,12,10,5.8,92
380,Eddie Jackson,CHI,DB,16,0,0,0,0,0,0,0,0,0.9,2.9,1.6,0.8,5.7,91.88
381,Brandon Graham,PHI,DE,16,0,0,0,0,0,0,0,0,5.7,0.3,1.1,0.5,5.7,91.29
382,Kenneth Murray,LAC,LB,16,0,0,0,0,0,0,0,0,1.1,0.6,0.7,0.4,5.7,91.27
383,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,6.6,0.3,1.1,0.5,5.7,91.17
384,Denico Autry,IND,DE,16,0,0,0,0,0,0,0,0,6.1,0.3,1.1,0.5,5.7,90.97
385,Javon Hargrave,PHI,DL,16,0,0,0,0,0,0,0,0,4.6,0.3,0.9,0.4,5.7,90.62
386,Steven Sims,WAS,WR,16,0,0,0,12,0,49,489,3,0,0,0,0,5.7,90.6
387,Jordan Jenkins,NYJ,DE,16,0,0,0,0,0,0,0,0,6.7,0.2,0.8,0.4,5.7,90.59
388,Jarrod Wilson,JAX,FS,16,0,0,0,0,0,0,0,0,0.1,1.6,1.3,0.7,5.7,90.47
389,Los Angeles Chargers,LAC,DST,16,0,0,0,0,0,0,0,0,37,13,5,9,5.6,90
390,Brian Poole,NYJ,CB,16,0,0,0,0,0,0,0,0,1.3,1.8,1,0.5,5.6,89.81
391,Matt Ioannidis,WAS,DT,16,0,0,0,0,0,0,0,0,5.7,0.2,0.9,0.4,5.6,89.74
391,Terrence Brooks,NE,DB,16,0,0,0,0,0,0,0,0,0.2,1.4,1.2,0.6,5.6,89.74
393,Xavier Woods,DAL,S,16,0,0,0,0,0,0,0,0,0,2,1.5,0.7,5.6,89.7
394,Pierre Desir,NYJ,CB,16,0,0,0,0,0,0,0,0,0,2,1.2,0.6,5.6,89.5
395,Marlon Humphrey,BAL,CB,16,0,0,0,0,0,0,0,0,0,2.3,1.4,0.7,5.6,89.45
396,Sheldon Richardson,CLE,DT,16,0,0,0,0,0,0,0,0,3.2,0.2,1.1,0.5,5.6,89.39
397,Damien Wilson,KC,LB,16,0,0,0,0,0,0,0,0,1.5,0.2,0.8,0.4,5.6,89.35
398,Tre Boston,CAR,FS,16,0,0,0,0,0,0,0,0,0.1,2.2,1.2,0.6,5.6,89.27
399,Jimmie Ward,SF,S,16,0,0,0,0,0,0,0,0,0.7,0.5,1.3,0.7,5.6,89.24
400,James Bradberry IV,NYG,CB,16,0,0,0,0,0,0,0,0,0.9,2.4,1.3,0.6,5.6,89.23
401,New York Jets,NYJ,DST,16,0,0,0,0,0,0,0,0,35,13,10,10,5.6,89
401,Cleveland Browns,CLE,DST,16,0,0,0,0,0,0,0,0,39,14,10,10,5.6,89
401,Washington Commanders,WAS,DST,16,0,0,0,0,0,0,0,0,42,12,16,11,5.6,89
401,Ian Thomas,CAR,TE,16,0,0,0,0,0,46,480,3,0,0,0,0,5.6,89
405,Dre Kirkpatrick,ARI,CB,16,0,0,0,0,0,0,0,0,0.7,0.8,1.3,0.6,5.6,88.84
406,Kenny Vaccaro,TEN,SS,16,0,0,0,0,0,0,0,0,1.4,1.1,1.1,0.6,5.6,88.83
407,Tre'Davious White,BUF,CB,16,0,0,0,0,0,0,0,0,0.5,3,1.5,0.7,5.5,88.65
408,Jurrell Casey,DEN,DE,16,0,0,0,0,0,0,0,0,5.4,0.2,1.1,0.5,5.5,88.63
409,Richard Sherman,SF,CB,16,0,0,0,0,0,0,0,0,0.5,2,1.3,0.6,5.5,88.35
410,Jordan Whitehead,TB,S,16,0,0,0,0,0,0,0,0,0.1,0.8,1.2,0.6,5.5,88.12
411,Josh Bynes,CIN,ILB,16,0,0,0,0,0,0,0,0,1.2,0.8,0.8,0.4,5.5,88.04
412,Jacksonville Jaguars,JAX,DST,16,0,0,0,0,0,0,0,0,38,11,14,10,5.5,88
413,A.J. Bouye,DEN,CB,16,0,0,0,0,0,0,0,0,0,1.2,1.4,0.7,5.5,87.95
414,Lawrence Guy Sr.,NE,DL,16,0,0,0,0,0,0,0,0,2.5,0.5,0.8,0.4,5.5,87.9
414,Jerick McKinnon,SF,RB,16,0,0,0,287,2,26,222,2,0,0,0,0,5.5,87.9
414,Gerald Everett,LAR,TE,16,0,0,0,0,0,47,524,2,0,0,0,0,5.5,87.9
417,Devante Downs,NYG,OLB,16,0,0,0,0,0,0,0,0,2.5,0.7,0.9,0.4,5.5,87.75
418,Andrew Adams,TB,SS,16,0,0,0,0,0,0,0,0,0.1,3.1,1.2,0.6,5.5,87.67
419,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,6.4,0.2,0.8,0.4,5.5,87.63
420,Devine Ozigbo,JAX,RB,16,0,0,0,435,2,22,171,1,0,0,0,0,5.5,87.6
421,Adam Humphries,TEN,WR,16,0,0,0,0,0,44,475,3,0,0,0,0,5.5,87.5
422,Holton Hill,MIN,CB,16,0,0,0,0,0,0,0,0,0.1,1.3,1.2,0.6,5.5,87.47
423,Darrel Williams,KC,RB,0,0,0,0,323,4,21,206,0,0,0,0,0,0,87.4
424,Anthony Brown,DAL,CB,16,0,0,0,0,0,0,0,0,1.6,1.1,1.3,0.6,5.5,87.32
425,Oren Burks,GB,LB,16,0,0,0,0,0,0,0,0,0.4,0.4,0.7,0.4,5.4,87.08
426,Tennessee Titans,TEN,DST,16,0,0,0,0,0,0,0,0,39,13,10,10,5.4,87
427,Alexander Mattison,MIN,RB,16,0,0,0,544,2,11,90,1,0,0,0,0,5.4,86.9
428,Mackensie Alexander,CIN,CB,16,0,0,0,0,0,0,0,0,2.4,1,1,0.5,5.4,86.88
429,Jamaal Williams,GB,RB,16,0,0,0,351,1,28,197,2,0,0,0,0,5.4,86.8
430,Keanu Neal,ATL,S,16,0,0,0,0,0,0,0,0,0.4,1.3,1.1,0.5,5.4,86.43
431,Anthony Harris,MIN,S,16,0,0,0,0,0,0,0,0,0.1,3.9,1.4,0.7,5.4,86.37
432,Larry Ogunjobi,CLE,DT,16,0,0,0,0,0,0,0,0,4.5,0.2,1.1,0.6,5.4,86.35
433,Shelby Harris,DEN,DT,16,0,0,0,0,0,0,0,0,4.3,0.7,0.9,0.4,5.4,86.31
434,Damontae Kazee,ATL,S,16,0,0,0,0,0,0,0,0,0,3.7,1,0.5,5.4,86.25
435,Dallas Cowboys,DAL,DST,16,0,0,0,0,0,0,0,0,39,12,12,11,5.4,86
436,Charvarius Ward,KC,CB,16,0,0,0,0,0,0,0,0,0,1.3,1.3,0.6,5.4,85.85
437,Jadeveon Clowney,TEN,OLB,16,0,0,0,0,0,0,0,0,5.3,0.6,0.9,0.4,5.4,85.61
438,Sean Murphy-Bunting,TB,CB,16,0,0,0,0,0,0,0,0,0.9,2.6,1.2,0.6,5.3,85.43
439,Eric Murray,HOU,S,16,0,0,0,0,0,0,0,0,0.8,1.2,1.5,0.8,5.3,85.36
440,Frank Gore,NYJ,RB,16,0,0,0,508,2,12,104,1,0,0,0,0,5.3,85.2
441,Jason McCourty,NE,CB,16,0,0,0,0,0,0,0,0,0,1,1.3,0.6,5.3,85.1
442,Xavien Howard,MIA,CB,16,0,0,0,0,0,0,0,0,0,4.8,1.1,0.5,5.3,85.05
443,Ha Ha Clinton-Dix,DAL,SS,16,0,0,0,0,0,0,0,0,0.5,1.9,1.4,0.7,5.3,85
443,Carolina Panthers,CAR,DST,16,0,0,0,0,0,0,0,0,40,12,8,9,5.3,85
445,Shaq Griffin,SEA,CB,16,0,0,0,0,0,0,0,0,0,1,1.5,0.7,5.3,84.85
446,Lorenzo Carter,NYG,OLB,16,0,0,0,0,0,0,0,0,5,0.3,0.9,0.5,5.3,84.8
447,Minkah Fitzpatrick,PIT,S,16,0,0,0,0,0,0,0,0,0.1,2.4,1.5,0.8,5.3,84.62
448,Jeffery Simmons,TEN,DT,16,0,0,0,0,0,0,0,0,3.6,0.4,0.7,0.3,5.3,84.42
449,Ja'Whaun Bentley,NE,LB,16,0,0,0,0,0,0,0,0,0.3,0.7,0.8,0.4,5.3,84.31
450,Russell Gage,ATL,WR,16,0,0,0,0,0,52,523,1,0,0,0,0,5.3,84.3
451,Chris Harris Jr.,LAC,S,16,0,0,0,0,0,0,0,0,0.5,2.2,1.1,0.6,5.3,84.1
452,Daniel Sorensen,KC,S,16,0,0,0,0,0,0,0,0,0.1,1.5,0.9,0.5,5.3,84.02
453,Detroit Lions,DET,DST,16,0,0,0,0,0,0,0,0,33,11,17,11,5.2,84
454,Daron Payne,WAS,DT,16,0,0,0,0,0,0,0,0,2.9,0.2,1.2,0.6,5.2,83.93
455,Willie Gay,KC,LB,16,0,0,0,0,0,0,0,0,2.2,0.5,0.9,0.4,5.2,83.84
456,Tyrone Crawford,DAL,DT,16,0,0,0,0,0,0,0,0,5.9,0.3,0.9,0.4,5.2,83.53
457,Bryce Love,WAS,RB,16,0,0,0,390,3,17,140,1,0,0,0,0,5.2,83.5
458,Stephon Tuitt,PIT,DE,16,0,0,0,0,0,0,0,0,4.9,0.3,1,0.5,5.2,83.28
459,Joe Haden,PIT,CB,16,0,0,0,0,0,0,0,0,0,2.4,1.5,0.8,5.2,83.25
460,Corey Ballentine,NYG,CB,16,0,0,0,0,0,0,0,0,0.1,1.4,1.1,0.6,5.2,83.17
461,Brennan Scarlett,HOU,LB,16,0,0,0,0,0,0,0,0,3.8,0.8,0.9,0.4,5.2,83.01
462,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,34,13,13,11,5.2,83
462,Miami Dolphins,MIA,DST,16,0,0,0,0,0,0,0,0,31,13,9,8,5.2,83
462,Arizona Cardinals,ARI,DST,16,0,0,0,0,0,0,0,0,38,11,19,11,5.2,83
465,Sione Takitaki,CLE,LB,16,0,0,0,0,0,0,0,0,0.6,0.4,0.7,0.4,5.2,82.82
466,Bradley Roby,HOU,CB,16,0,0,0,0,0,0,0,0,0.5,1.8,1.6,0.8,5.2,82.7
467,Benson Mayowa,SEA,DE,16,0,0,0,0,0,0,0,0,7.3,0.3,0.9,0.4,5.1,82.01
468,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,35,13,9,9,5.1,82
468,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,35,13,9,9,5.1,82
470,Derek Wolfe,BAL,DE,16,0,0,0,0,0,0,0,0,4.1,0.6,0.9,0.5,5.1,81.97
471,Mike Hilton,PIT,CB,16,0,0,0,0,0,0,0,0,1,0.9,1.1,0.5,5.1,81.95
472,Davon Godchaux,MIA,DT,16,0,0,0,0,0,0,0,0,1.6,0.2,0.8,0.4,5.1,81.62
473,Marshon Lattimore,NO,CB,16,0,0,0,0,0,0,0,0,0,1.4,1.4,0.7,5.1,81.5
474,Johnathan Abram,LV,S,16,0,0,0,0,0,0,0,0,0.4,1.2,0.8,0.4,5.1,81.48
475,Byron Murphy Jr.,ARI,CB,16,0,0,0,0,0,0,0,0,0.1,1.7,1.5,0.7,5.1,81.42
476,Marquez Valdes-Scantling,GB,WR,16,0,0,0,0,0,35,518,2,0,0,0,0,5.1,81.3
477,New York Giants,NYG,DST,16,0,0,0,0,0,0,0,0,34,13,9,9,5.1,81
477,Dawson Knox,BUF,TE,16,0,0,0,0,0,37,445,3,0,0,0,0,5.1,81
479,Carlton Davis,TB,CB,16,0,0,0,0,0,0,0,0,0,0.8,1.2,0.6,5,80.7
480,Tony Pollard,DAL,RB,16,0,0,0,408,2,18,186,0,0,0,0,0,5,80.4
481,Micah Kiser,LAR,LB,16,0,0,0,0,0,0,0,0,0.8,0.4,0.9,0.5,5,80.31
482,Antoine Winfield Jr.,TB,S,16,0,0,0,0,0,0,0,0,0.5,0.8,1.2,0.6,5,80.3
482,Micah Hyde,BUF,S,16,0,0,0,0,0,0,0,0,0,1.2,1.5,0.7,5,80.3
484,Tre Herndon,JAX,CB,16,0,0,0,0,0,0,0,0,0.1,2.4,1.3,0.6,5,80.27
485,Marcus Williams,NO,S,16,0,0,0,0,0,0,0,0,0.4,2.5,1.5,0.7,5,80.23
486,Ed Oliver,BUF,DT,16,0,0,0,0,0,0,0,0,4.2,0.3,0.8,0.4,5,80.14
487,Avonte Maddox,PHI,CB,16,0,0,0,0,0,0,0,0,0.3,1.3,1,0.5,5,80.06
488,Marcus Davenport,NO,OLB,16,0,0,0,0,0,0,0,0,5.4,0.3,0.9,0.5,5,79.83
489,Nick Williams,DET,DL,16,0,0,0,0,0,0,0,0,4.8,0.3,0.7,0.4,5,79.81
490,Denzel Ward,CLE,CB,16,0,0,0,0,0,0,0,0,0,2.6,1.4,0.7,5,79.8
491,Jordan Phillips,ARI,DT,16,0,0,0,0,0,0,0,0,5.9,0.3,0.9,0.4,5,79.43
492,Janoris Jenkins,NO,CB,16,0,0,0,0,0,0,0,0,0,2.5,1.4,0.7,5,79.3
493,Sean Lee,DAL,OLB,13,0,0,0,0,0,0,0,0,1.1,0.6,0.7,0.4,6.1,79.27
493,Ross Cockrell,NYG,CB,16,0,0,0,0,0,0,0,0,0.1,2.3,1,0.5,5,79.27
495,L.J. Fort,BAL,OLB,16,0,0,0,0,0,0,0,0,2.3,0.3,0.7,0.4,5,79.26
496,Tyeler Davison,ATL,DT,16,0,0,0,0,0,0,0,0,1.8,0.3,0.8,0.4,4.9,79.16
497,Earl Thomas III,BAL,FS,16,0,0,0,0,0,0,0,0,1,2.7,1.3,0.7,4.9,79.1
498,Atlanta Falcons,ATL,DST,16,0,0,0,0,0,0,0,0,33,12,17,10,4.9,79
499,Jaylen Watkins,HOU,FS,16,0,0,0,0,0,0,0,0,0.2,0.8,1.1,0.6,4.9,78.84
500,Marcus Peters,BAL,CB,16,0,0,0,0,0,0,0,0,0,3.2,1.3,0.7,4.9,78.8
501,Jaire Alexander,GB,CB,16,0,0,0,0,0,0,0,0,0.2,1.3,1.2,0.6,4.9,78.69
502,Isaiah Oliver,ATL,CB,16,0,0,0,0,0,0,0,0,0,1.1,1.2,0.6,4.9,78.5
503,Henry Anderson,NYJ,DE,16,0,0,0,0,0,0,0,0,4.2,0.2,0.8,0.4,4.9,78.34
504,Darnell Savage,GB,S,16,0,0,0,0,0,0,0,0,0.1,1.4,1.2,0.6,4.9,78.27
