player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Dwayne Bowe,3639,WR,KC,16,14.2,6,57.6,,0,0,2,11.1,9,55,16,1,49.3,81.8,79.5,68.4,78.3,0.0,0,3,75,0.4,2,525,5,72,94.9,498,13.3,70,118.4,125,15,86.7,455,1162,379,5.3,16.1,2.33
Jason Witten,1384,TE,DAL,16,7.2,13,76.4,,0,0,1,3.1,3,49,9,1,89.9,57.2,90.3,74.3,86.7,78.5,509,3,33,14.4,93,648,6,94,81.5,528,12.8,83,113.9,123,9,1.4,9,1002,394,4.2,10.7,1.9
Mike Williams,5625,WR,TB,16,14.3,11,52.5,,0,0,0,14.7,11,45,30,3,32.5,23.5,74.7,,72.7,0.2,1,3,58,0.0,0,572,1,64,96.0,549,5.6,32,98.2,122,11,94.2,539,955,336,5.3,14.9,1.74
Greg Jennings,2997,WR,GB,16,14.7,9,63.3,,0,0,0,8.4,7,52,12,1,63.4,81.9,75.1,,74.2,0.0,0,7,86,0.0,0,613,0,76,95.4,585,33.9,208,107.8,120,12,66.1,405,1265,419,5.5,16.6,2.16
Pierre Garcon,4519,WR,IND,14,12.4,12,56.3,,0,0,1,16.3,13,41,14,0,29.1,81.2,64.6,,63.5,0.0,0,4,57,0.0,0,613,3,67,96.4,591,6.7,41,79.3,119,6,93.3,572,784,252,3.8,11.7,1.33
Chad Johnson,806,WR,CIN,14,12.1,4,56.8,,0,0,0,10.7,8,47,7,0,51.1,81.2,70.2,,70.1,0.0,0,3,42,0.0,0,573,3,67,94.1,539,4.9,28,79.4,118,4,95.1,545,831,195,2.9,12.4,1.54
Davone Bess,4694,WR,MIA,16,7.8,11,67.8,,0,0,0,7.0,6,43,17,0,68.8,82.3,77.9,,77.5,0.0,0,5,29,0.0,0,464,2,80,95.9,445,41.2,191,83.9,118,5,58.2,270,817,330,4.1,10.2,1.84
Wes Welker,2204,WR,NE,15,5.4,6,72.9,,0,0,0,13.1,13,47,19,0,32.2,82.7,76.6,75.3,76.2,0.0,0,1,35,0.4,2,458,1,86,94.5,433,69.0,316,109.0,118,7,30.6,140,848,421,4.9,9.9,1.96
Chris Cooley,1802,TE,WAS,16,6.3,12,66.4,,0,0,0,9.4,8,40,32,3,44.2,25.2,67.6,41.4,62.6,70.2,463,2,35,10.2,67,660,2,77,85.2,562,23.2,153,89.3,116,3,2.0,13,849,405,5.3,11.0,1.51
Miles Austin,3211,WR,DAL,16,11.2,5,60.0,,0,0,0,13.8,11,51,9,1,36.5,82.3,68.1,,68.0,0.0,0,6,69,0.0,0,629,7,69,95.2,599,55.6,350,88.5,115,7,44.2,278,1045,432,6.3,15.1,1.74
Danny Amendola,4717,WR,SL,16,4.9,7,74.6,,0,0,0,6.6,6,35,26,1,71.4,57.5,72.1,,71.6,0.0,0,1,36,0.0,0,460,3,85,95.2,438,85.2,392,94.5,114,3,13.5,62,689,386,4.5,8.1,1.57
Jabar Gaffney,1040,WR,DEN,16,12.3,4,61.3,,0,0,0,7.1,5,42,10,1,60.8,56.5,68.7,75.9,67.8,0.0,0,3,50,1.2,7,573,2,65,93.5,536,24.6,141,82.3,106,2,75.4,432,881,207,3.2,13.6,1.64
Jeremy Maclin,4942,WR,PHI,16,13.6,5,66.0,,0,0,0,9.1,7,45,24,1,52.7,50.4,70.2,72.5,68.7,0.0,0,4,83,0.5,3,657,1,70,94.8,623,16.1,106,110.7,106,10,83.7,550,964,271,3.9,13.8,1.55
Tony Gonzalez,237,TE,ATL,16,8.2,5,66.0,,0,0,0,7.9,6,39,2,0,64.1,81.4,70.0,68.5,67.0,33.3,205,4,34,7.2,44,615,3,70,86.8,534,55.4,341,86.0,106,6,10.2,63,656,192,2.7,9.4,1.23
Mike Williams,2227,WR,SEA,13,11.1,5,61.3,,0,0,0,7.1,5,40,29,0,66.0,80.9,79.6,,79.7,0.0,0,4,68,0.0,0,382,0,65,95.8,366,11.8,45,73.3,106,2,88.2,337,751,217,3.3,11.6,2.05
Percy Harvin,4945,WR,MIN,14,9.5,11,68.3,,0,0,2,6.6,5,42,18,0,70.4,83.7,87.6,,87.0,0.0,0,5,53,0.0,0,389,5,71,93.6,364,70.4,274,89.9,104,5,27.0,105,871,453,6.4,12.3,2.39
Anquan Boldin,1369,WR,BLT,16,12.8,3,62.1,,0,0,1,4.5,3,43,3,1,78.4,47.4,72.7,70.5,73.4,0.0,0,4,61,0.2,1,552,4,64,94.0,519,58.2,321,94.2,103,7,41.5,229,837,238,3.7,13.1,1.61
Brandon Pettigrew,4943,TE,DET,16,5.5,7,68.9,,0,0,0,14.5,12,35,11,0,32.1,81.4,65.0,71.8,55.5,86.0,504,2,35,12.5,73,586,10,71,83.3,488,9.7,57,93.6,103,4,0.3,2,722,378,5.3,10.2,1.48
Mike Thomas,5030,WR,JAX,16,11.5,8,66.7,,0,0,0,5.7,4,38,15,0,73.6,82.6,73.9,,72.7,0.0,0,5,50,0.0,0,491,2,66,95.3,468,64.6,317,84.4,99,4,35.2,173,816,309,4.7,12.4,1.74
Benjamin Watson,1753,TE,CLV,16,8.9,5,69.4,,0,0,0,9.3,7,41,8,0,62.5,81.4,76.5,70.9,73.2,71.1,374,5,44,10.5,55,526,4,68,85.4,449,27.2,143,81.4,98,3,1.1,6,765,280,4.1,11.3,1.7
Johnny Knox,5064,WR,CHI,16,15.3,4,52.6,,0,0,0,10.5,6,44,6,0,51.2,79.5,71.8,,70.4,0.0,0,11,67,0.0,0,562,0,51,93.8,527,13.5,76,64.9,97,5,86.5,486,964,239,4.7,18.9,1.83
Derrick Mason,271,WR,BLT,16,14.1,2,64.9,,0,0,1,6.2,4,44,3,0,70.8,80.5,77.4,,78.3,0.0,0,2,42,0.0,0,500,4,61,94.4,472,7.8,39,107.7,94,7,92.2,461,802,136,2.2,13.1,1.7
Eddie Royal,4356,WR,DEN,16,8.0,5,63.4,,0,0,2,3.3,2,32,10,1,83.9,29.1,70.6,48.7,69.3,0.0,0,3,41,1.1,5,454,3,59,93.4,424,83.9,381,80.4,93,3,15.2,69,627,388,6.6,10.6,1.48
Dustin Keller,4344,TE,NYJ,15,9.2,6,59.1,,0,0,0,14.1,9,33,22,0,30.6,80.0,66.4,78.5,63.3,53.5,263,2,41,2.4,12,492,4,55,93.5,460,36.6,180,91.1,93,5,5.7,28,687,243,4.4,12.5,1.49
Braylon Edwards,2220,WR,NYJ,16,16.0,3,57.0,,0,0,1,7.0,4,40,22,1,67.4,40.2,69.0,68.7,69.0,0.8,4,3,74,0.2,1,519,8,53,95.8,497,13.7,71,101.7,93,7,85.5,444,904,289,5.5,17.1,1.82
Mike Wallace,5007,WR,PIT,16,17.0,7,64.5,,0,0,0,10.4,7,48,25,1,58.2,81.2,79.4,,79.3,0.0,0,2,56,0.0,0,554,0,60,95.1,527,16.8,93,134.8,93,10,83.2,461,1257,375,6.3,21.0,2.39
Michael Crabtree,4933,WR,SF,16,10.9,7,59.8,,0,0,0,12.7,8,40,28,0,42.5,79.9,66.2,,66.3,0.4,2,7,60,0.0,0,566,3,55,95.9,543,43.6,247,75.5,92,6,55.8,316,741,297,5.4,13.5,1.36
Lance Moore,2718,WR,NO,16,8.6,3,71.7,,0,0,0,2.9,2,40,20,1,85.8,47.2,76.3,,74.9,0.0,0,4,80,0.0,0,470,0,66,96.4,453,26.8,126,107.3,92,8,73.2,344,763,307,4.7,11.6,1.68
DeSean Jackson,4363,WR,PHI,14,16.1,2,51.1,,0,0,1,19.0,11,35,24,2,28.0,57.0,61.6,65.7,61.0,0.4,2,2,91,0.2,1,560,3,47,94.8,531,16.4,92,105.2,92,6,82.1,460,1056,352,7.5,22.5,1.99
Santonio Holmes,2970,WR,NYJ,12,13.2,3,57.1,,0,0,1,8.8,5,36,22,0,66.8,27.1,77.4,,80.9,0.3,1,4,52,0.0,0,372,3,52,96.8,360,8.1,30,87.5,91,6,91.7,341,746,234,4.5,14.3,2.07
Deion Branch,1072,WR,NE,15,11.6,5,67.8,,0,0,0,4.7,3,44,19,1,76.9,43.8,76.6,,75.1,0.2,1,1,79,0.0,0,473,2,61,95.3,451,21.1,100,114.0,90,6,78.6,372,818,295,4.8,13.4,1.81
Jacob Tamme,4441,TE,IND,12,6.6,3,74.4,,0,0,0,6.9,5,35,14,0,67.8,81.0,80.7,58.5,82.1,70.2,283,3,30,8.9,36,403,2,67,87.1,351,21.8,88,94.3,90,4,5.0,20,631,314,4.7,9.4,1.8
Hines Ward,380,WR,PIT,16,10.0,7,65.6,,0,0,0,10.6,7,35,25,1,51.9,26.2,72.6,68.7,68.4,0.4,2,2,43,0.4,2,494,2,59,94.9,469,68.4,338,100.9,90,5,31.2,154,755,261,4.4,12.8,1.61
Zach Miller,3654,TE,OAK,15,7.9,7,67.4,,0,0,0,7.7,5,36,23,1,66.3,56.2,82.8,57.9,79.8,73.0,384,3,43,20.0,105,526,3,60,74.7,393,16.5,87,95.1,89,5,4.6,24,687,293,4.9,11.5,1.75
Kellen Winslow,1727,TE,TB,16,9.1,11,75.0,,0,0,1,4.3,3,36,30,1,80.0,57.3,74.7,61.4,79.6,46.9,235,1,41,3.4,17,501,7,66,92.6,464,47.9,240,113.5,88,5,5.2,26,733,247,3.7,11.1,1.58
Nate Washington,2832,WR,TEN,16,17.3,2,47.7,,0,0,1,8.7,4,34,31,0,59.0,78.5,68.2,,66.6,0.0,0,6,71,0.0,0,515,3,42,94.6,487,8.3,43,68.7,88,6,91.7,472,687,123,2.9,16.4,1.41
Steve Smith,837,WR,CAR,14,10.4,7,52.9,,0,0,0,17.9,10,24,5,2,31.1,24.5,61.6,,60.1,0.0,0,6,39,0.0,0,463,4,46,96.3,446,45.4,210,51.5,87,2,54.6,253,552,226,4.9,12.0,1.24
Vernon Davis,2951,TE,SF,16,10.9,11,64.4,,0,0,0,9.7,6,35,28,0,57.0,80.3,79.9,65.5,75.6,43.3,241,1,66,12.8,71,556,3,56,84.4,469,51.4,286,121.5,87,7,4.3,24,914,445,7.9,16.3,1.95
Brandon Gibson,5118,WR,SL,14,10.8,10,61.6,,0,0,0,10.2,6,33,26,0,46.9,80.2,66.8,67.4,66.6,0.5,2,2,41,0.2,1,440,3,53,95.9,422,10.7,47,81.5,86,2,88.9,391,620,222,4.2,11.7,1.47
Mario Manningham,4409,WR,NYG,16,13.1,10,69.8,,0,0,0,4.8,3,32,21,1,77.0,44.0,73.4,,74.3,0.0,0,5,92,0.0,0,444,4,60,93.9,417,14.4,64,116.6,86,9,85.6,380,944,342,5.7,15.7,2.26
Marcedes Lewis,2973,TE,JAX,16,7.9,9,67.4,,0,0,0,7.9,5,39,15,2,63.0,25.8,89.9,73.7,78.8,65.6,301,4,42,24.8,114,459,4,58,71.5,328,27.5,126,111.6,86,10,5.0,23,700,271,4.7,12.1,2.13
James Jones,3694,WR,GB,16,12.0,9,58.8,,0,0,0,10.7,6,33,12,3,50.4,24.5,62.2,,61.0,0.0,0,2,66,0.0,0,435,0,50,94.9,413,8.0,35,94.8,85,5,92.0,400,692,308,6.2,13.8,1.68
Nate Burleson,1386,WR,DET,14,8.4,8,64.7,,0,0,0,8.3,5,34,11,2,62.4,26.8,65.8,,63.6,0.0,0,1,58,0.0,0,550,3,55,95.3,524,58.4,321,105.3,85,6,41.6,229,625,309,5.6,11.4,1.19
LeSean McCoy,4976,HB,PHI,15,-2.2,11,92.9,,0,0,0,3.7,3,31,24,1,89.2,73.4,69.3,64.7,71.5,0.2,1,0,40,20.3,113,558,0,78,76.0,424,7.3,41,103.2,84,2,2.9,16,577,765,9.8,7.4,1.36
Steve Breaston,3758,WR,ARZ,13,14.0,4,57.3,,0,0,0,14.5,8,32,1,0,35.1,79.7,65.5,,63.5,0.0,0,2,37,0.0,0,493,4,47,95.7,472,23.9,118,80.2,82,1,76.1,375,718,172,3.7,15.3,1.52
Donald Driver,533,WR,GB,15,9.9,8,62.2,,0,0,0,10.5,6,29,12,1,51.2,36.7,60.3,68.1,59.5,0.0,0,2,61,0.2,1,507,0,51,95.3,483,71.2,361,88.7,82,4,28.8,146,565,186,3.6,11.1,1.17
Jerricho Cotchery,1829,WR,NYJ,14,10.8,5,51.3,,0,0,0,18.0,9,26,22,0,28.4,79.0,60.1,,58.0,1.0,4,2,49,0.0,0,408,0,41,96.6,394,65.4,267,65.3,80,2,33.6,137,433,124,3.0,10.6,1.1
Arian Foster,5398,HB,HST,16,-0.1,18,84.6,,0,0,0,7.0,5,34,13,0,69.2,75.7,73.7,62.4,83.7,0.0,0,1,50,23.9,119,498,1,66,72.9,363,0.8,4,102.1,78,2,4.6,23,604,624,9.5,9.2,1.66
Lee Evans,1734,WR,BUF,13,16.8,1,47.4,,0,0,0,7.5,3,27,4,2,63.7,22.2,64.4,,62.2,0.0,0,2,54,0.0,0,487,0,37,96.3,469,9.4,46,78.9,78,4,90.6,441,578,123,3.3,15.6,1.23
Anthony Armstrong,4855,WR,WAS,15,18.2,1,56.4,,0,0,0,10.2,5,32,32,1,46.7,33.3,65.4,26.7,64.1,0.4,2,4,76,0.2,1,548,1,44,95.4,523,8.2,45,87.1,78,3,91.2,500,871,168,3.8,19.8,1.67
Jermaine Gresham,5546,TE,CIN,15,4.0,11,68.4,,0,0,1,13.3,8,26,7,2,40.3,25.0,64.6,61.9,59.8,69.1,327,3,27,14.8,70,473,6,52,79.9,378,12.7,60,86.0,76,4,3.0,14,471,381,7.3,9.1,1.25
Jacoby Jones,3689,WR,HST,15,8.4,6,67.1,,0,0,1,12.1,7,31,13,1,45.7,51.8,64.1,,63.4,0.0,0,0,47,0.0,0,391,2,51,95.1,372,40.4,158,102.1,76,3,59.6,233,564,248,4.9,11.1,1.52
Ray Rice,4369,HB,BLT,16,0.1,14,84.0,,0,0,0,1.6,1,23,3,0,90.1,91.6,68.8,45.3,88.5,0.0,0,1,76,26.0,118,453,3,63,70.2,318,0.9,4,100.3,75,1,4.2,19,626,643,10.2,9.9,1.97
Visanthe Shiancoe,1406,TE,MIN,16,9.3,2,62.7,,0,0,0,7.8,4,21,18,0,64.9,79.3,57.8,65.7,62.1,74.6,320,4,33,7.7,33,429,12,47,86.2,370,14.7,63,70.4,75,2,10.3,44,530,179,3.8,11.3,1.43
LaDainian Tomlinson,777,HB,NYJ,15,1.3,5,69.3,,0,0,1,8.8,5,19,22,1,58.8,71.3,52.8,53.7,51.3,0.0,0,1,21,24.4,107,439,1,52,73.3,322,3.9,17,74.8,75,0,3.4,15,368,361,6.9,7.1,1.14
Jahvid Best,5555,HB,DET,16,-1.1,9,78.4,,0,0,0,7.9,5,16,11,0,64.4,80.5,60.3,47.1,60.4,0.0,0,1,75,10.7,38,355,0,58,85.1,302,7.9,28,97.5,74,2,7.6,27,487,594,10.2,8.4,1.61
Malcom Floyd,2044,WR,SD,11,18.3,4,50.0,,0,0,0,5.1,2,33,27,1,81.0,40.9,80.3,68.1,80.2,0.0,0,4,55,0.3,1,353,1,37,96.6,341,17.8,63,88.6,74,6,82.2,290,717,127,3.4,19.4,2.1
Josh Morgan,4488,WR,SF,16,13.4,12,59.5,,0,0,0,10.2,5,27,28,0,53.4,78.9,64.3,76.3,62.8,0.4,2,2,65,0.6,3,528,4,44,95.8,506,22.2,117,88.7,74,2,77.3,408,698,305,6.9,15.9,1.38
Louis Murphy Jr.,5048,WR,OAK,14,13.3,4,55.4,,0,0,0,6.8,3,27,23,2,56.0,27.1,60.8,66.1,59.7,0.0,0,5,70,0.2,1,459,3,41,92.8,426,34.4,158,63.4,74,2,65.6,301,609,226,5.5,14.9,1.43
Mike Sims-Walker,3695,WR,JAX,14,11.9,5,58.9,,0,0,0,10.4,5,33,15,1,53.4,46.0,73.1,,72.0,0.0,0,4,39,0.0,0,408,2,43,94.4,385,10.3,42,92.7,73,7,89.7,366,567,138,3.2,13.2,1.47
Brent Celek,3778,TE,PHI,15,8.9,9,57.5,,0,0,0,12.5,6,24,24,0,47.9,78.9,65.1,69.1,59.5,77.9,427,2,65,22.8,125,548,5,42,73.5,403,16.2,89,86.0,73,4,4.0,22,511,242,5.8,12.2,1.27
Steve Smith,3667,WR,NYG,9,12.6,4,66.7,,0,0,0,11.1,6,29,21,0,50.8,79.2,71.4,68.1,70.3,0.0,0,2,45,0.3,1,323,1,48,94.1,304,61.9,200,90.6,72,3,38.1,123,529,112,2.3,11.0,1.74
Jordan Shipley,5608,WR,CIN,15,8.2,2,72.2,,0,0,0,0.0,0,30,7,0,86.9,79.5,66.9,,66.3,0.0,0,2,64,0.0,0,451,0,52,94.9,428,90.5,408,99.3,72,3,8.9,40,600,197,3.8,11.5,1.4
Kevin Walter,1549,WR,HST,16,10.6,0,71.8,,0,0,0,1.9,1,33,13,0,86.9,79.5,67.8,70.7,64.9,1.3,7,2,35,0.6,3,527,1,51,93.9,495,19.2,101,110.1,71,5,79.1,417,621,147,2.9,12.2,1.25
Devin Hester,3002,WR,CHI,16,11.5,1,56.3,,0,0,0,13.0,6,23,6,0,42.4,79.4,61.4,,60.3,0.0,0,4,39,0.0,0,467,3,40,93.4,436,22.3,104,72.6,71,4,77.1,360,482,240,6.0,12.1,1.11
Brandon LaFell,5602,WR,CAR,14,10.8,2,53.5,,0,0,0,15.6,7,23,5,1,33.1,43.4,64.6,,62.8,0.0,0,1,44,0.0,0,353,3,38,96.0,339,25.2,89,73.0,71,1,74.8,264,468,142,3.7,12.3,1.38
Dez Bryant,5549,WR,DAL,12,11.5,8,63.4,,0,0,0,8.2,4,27,9,0,62.5,48.6,72.9,,73.8,0.0,0,2,46,0.0,0,331,3,45,95.2,315,1.8,6,104.3,71,6,98.2,325,561,206,4.6,12.5,1.78
Jason Avant,3054,WR,PHI,16,10.4,2,72.9,,0,0,0,7.3,4,31,24,0,62.8,79.6,68.3,65.7,66.6,0.2,1,2,34,0.2,1,501,1,51,94.6,474,79.8,400,89.8,70,1,19.8,99,574,191,3.7,11.3,1.21
Darren Sproles,2347,HB,SD,16,0.8,7,84.3,,0,0,0,4.8,3,25,27,0,77.0,63.5,69.6,71.0,81.2,0.0,0,0,57,18.5,65,351,0,59,78.3,275,0.6,2,107.1,70,2,6.8,24,520,502,8.5,8.8,1.89
Austin Collie,5051,WR,IND,9,8.4,4,84.1,,0,0,0,6.5,4,33,14,1,68.8,42.2,77.4,66.1,74.1,0.0,0,0,73,0.3,1,293,0,58,97.3,285,85.0,249,144.5,69,8,15.0,44,649,303,5.2,11.2,2.28
Laurent Robinson,3691,WR,SL,14,10.7,3,49.3,,0,0,0,8.1,3,20,26,0,61.9,77.8,58.0,,56.8,0.0,0,3,32,0.0,0,467,2,34,94.6,442,18.4,86,56.0,69,2,81.6,381,353,107,3.1,10.4,0.8
Deon Butler,5014,WR,SEA,13,12.0,5,52.2,,0,0,0,14.3,6,20,29,0,39.6,78.0,60.4,62.4,59.9,0.0,0,2,63,0.3,1,355,1,36,96.1,341,23.9,85,76.1,69,4,76.1,270,385,119,3.3,10.7,1.13
Michael Jenkins,1750,WR,ATL,11,13.6,3,59.4,,0,0,0,0.0,0,29,2,0,90.2,78.3,75.6,,73.2,0.8,3,2,43,0.0,0,390,1,41,93.1,363,8.7,34,79.7,69,2,90.3,352,505,88,2.1,12.3,1.39
Brian Hartline,5031,WR,MIA,12,12.8,3,63.2,,0,0,0,8.5,4,26,17,1,60.8,34.4,69.8,,67.8,0.0,0,4,54,0.0,0,404,0,43,96.3,389,25.0,101,72.9,68,1,75.0,303,615,221,5.1,14.3,1.58
Mohamed Massaquoi,4973,WR,CLV,15,14.4,4,52.9,,0,0,1,10.0,4,24,8,1,54.4,29.6,62.3,68.1,59.6,0.0,0,7,41,0.2,1,456,3,36,94.7,432,11.8,54,46.0,68,2,88.2,402,483,145,4.0,13.4,1.12
Peyton Hillis,4541,HB,CLV,16,0.3,11,89.7,,0,0,0,3.2,2,25,8,0,83.3,29.5,74.2,78.3,87.9,0.0,0,0,47,26.7,120,450,2,61,70.2,316,1.1,5,105.7,68,2,4.0,18,477,457,7.5,7.8,1.51
Kenny Britt,4953,WR,TEN,12,18.4,4,63.6,,0,0,0,8.7,4,33,31,1,56.8,32.4,86.0,68.1,86.5,0.0,0,3,80,0.4,1,277,4,42,92.4,256,7.9,22,124.7,66,9,92.1,255,775,119,2.8,18.5,3.03
David Gettis,5721,WR,CAR,15,12.2,1,56.1,,0,0,0,5.1,2,24,5,0,72.2,78.3,64.4,68.2,63.1,0.4,2,4,88,0.2,1,446,3,37,95.5,426,13.9,62,70.8,66,3,85.7,382,508,169,4.6,13.7,1.19
Tony Scheffler,3006,TE,DET,15,7.3,1,68.2,,0,0,0,6.3,3,24,11,1,77.3,34.9,67.7,58.1,67.6,44.8,139,4,25,3.5,11,310,2,45,92.3,286,43.9,136,62.6,66,1,8.7,27,378,166,3.7,8.4,1.32
Earl Bennett,4384,WR,CHI,14,8.7,5,69.7,,0,0,0,0.0,0,27,6,1,90.3,48.7,76.1,,74.0,0.3,1,2,48,0.0,0,320,0,46,94.7,303,76.3,244,98.1,66,3,22.5,72,561,221,4.8,12.2,1.85
Kevin Boss,3769,TE,NYG,15,9.1,7,53.0,,0,0,0,23.9,11,23,21,1,27.2,77.3,70.1,71.0,56.0,78.9,397,2,54,28.2,142,503,2,35,68.2,343,15.7,79,92.4,66,5,3.8,19,531,241,6.9,15.2,1.55
Tony Moeaki,5617,TE,KC,15,8.7,2,72.3,,0,0,1,9.6,5,31,16,0,56.6,79.1,83.2,71.0,74.3,61.3,282,1,34,22.4,103,460,4,47,74.3,342,30.0,138,107.0,65,3,6.3,29,556,212,4.5,11.8,1.63
Matt Forte,4358,HB,CHI,16,4.0,9,78.5,,0,0,0,1.9,1,22,6,3,87.9,67.0,73.7,79.0,72.1,0.0,0,1,89,29.9,125,418,1,51,66.3,277,8.6,36,110.8,65,3,4.8,20,549,480,9.4,10.8,1.98
Heath Miller,2247,TE,PIT,14,8.6,4,65.6,,0,0,0,2.3,1,26,25,1,84.0,31.8,75.6,63.3,73.0,65.2,275,2,36,17.5,74,422,1,42,78.9,333,21.8,92,87.5,64,2,3.3,14,512,246,5.9,12.2,1.54
Aaron Hernandez,5637,TE,NE,14,7.4,5,70.3,,0,0,0,16.7,9,27,19,0,29.8,79.5,69.8,74.6,68.8,28.3,90,0,46,2.5,8,318,3,45,92.8,295,52.8,168,128.6,64,6,13.8,44,563,301,6.7,12.5,1.91
Randy Moss,342,WR,TEN,16,18.4,2,44.4,,0,0,0,20.0,7,20,31,0,28.4,76.7,56.7,,55.3,0.0,0,3,37,0.0,0,410,4,28,94.6,388,7.3,30,71.7,63,5,92.7,380,393,72,2.6,14.0,1.01
Antonio Gates,1609,TE,SD,10,9.7,5,79.4,,0,0,1,5.7,3,42,27,0,72.0,79.3,84.9,74.5,86.9,26.4,94,2,48,2.0,7,356,2,50,94.4,336,55.1,196,144.7,63,10,18.0,64,782,327,6.5,15.6,2.33
Greg Olsen,3647,TE,CHI,16,9.6,1,66.1,,0,0,0,4.7,2,22,6,2,69.0,25.2,66.9,65.3,65.6,46.5,227,3,39,16.4,80,488,4,41,78.7,384,35.2,172,91.5,62,5,3.5,17,411,175,4.3,10.0,1.07
Robert Meachem,3643,WR,NO,16,15.1,6,71.0,,0,0,0,8.3,4,27,20,0,56.8,79.3,72.9,,71.6,0.0,0,3,55,0.0,0,314,0,44,96.2,302,15.6,49,110.8,62,5,84.4,265,638,136,3.1,14.5,2.11
