player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jared Veldheer,5594,T,ARZ,16,100.0,2,1,82.7,87.6,72.5,4,20,612,100.0,100.0,97.9,7,25,1,1057,0,0,1056,1057,664,664,0,0,393,1
Joe Staley,3644,T,SF,16,100.0,4,28,89.6,83.2,90.5,3,22,585,100.0,100.0,97.2,11,29,4,1056,0,0,1042,1056,632,632,0,0,424,13
Ryan Clady,4326,T,DEN,16,100.0,2,10,74.9,72.3,69.4,9,21,599,100.0,100.0,97.2,6,32,2,1054,0,0,1052,1054,643,643,0,1,411,1
Zack Martin,8651,G,DAL,16,100.0,0,9,86.6,92.0,78.0,2,8,516,100.0,100.0,99.0,2,10,0,1054,0,0,0,1054,548,548,1054,0,506,0
J.R. Sweezy,7209,G,SEA,16,100.0,0,29,73.6,54.9,78.4,6,23,545,100.0,100.0,96.6,5,33,4,1054,0,0,0,1054,571,571,1054,0,483,0
John Greco,4379,G,CLV,16,100.0,1,8,79.9,77.1,77.7,6,14,549,100.0,100.0,97.8,5,22,2,1052,116,0,0,1052,584,584,936,0,468,0
Kory Lichtensteiger,4422,C,WAS,16,100.0,1,32,73.2,79.9,67.3,1,14,629,100.0,100.0,98.6,3,16,1,1052,1052,0,0,1052,670,670,0,0,382,0
Joel Bitonio,8670,G,CLV,16,100.0,1,8,79.4,87.5,73.1,3,11,549,100.0,100.0,98.5,5,15,1,1052,0,1052,0,1052,584,584,0,0,468,0
Joe Thomas,3619,T,CLV,16,100.0,3,8,91.0,92.9,86.9,3,12,549,100.0,100.0,98.3,9,17,2,1052,0,0,1051,1052,584,584,0,0,468,1
Mitchell Schwartz,7041,T,CLV,16,100.0,1,8,72.7,75.4,67.9,6,22,549,100.0,100.0,96.2,7,35,7,1052,0,0,0,1052,584,584,0,1052,468,0
Chris Chester,3001,G,WAS,16,100.0,0,32,71.1,81.3,62.7,3,16,628,100.0,100.0,97.7,3,24,5,1051,2,0,0,1051,669,669,1049,0,382,0
Ben Jones,7099,G,HST,16,100.0,0,13,70.3,69.8,67.8,5,14,515,100.0,100.0,97.8,5,21,2,1050,8,1042,0,1050,554,554,0,0,496,0
Corey Linsley,8796,C,GB,16,100.0,1,12,76.7,83.3,71.0,2,12,595,100.0,100.0,98.7,5,15,1,1050,1050,0,0,1050,633,633,0,0,417,0
Cordy Glenn,7045,T,BUF,16,100.0,0,4,79.9,84.9,71.1,4,18,625,100.0,100.0,97.0,6,30,8,1045,0,0,1042,1045,658,658,0,0,387,3
Nate Solder,6169,T,NE,16,100.0,2,19,70.9,71.7,67.8,9,14,598,100.0,100.0,97.1,8,29,6,1040,0,0,1015,1040,641,641,0,0,399,25
Ja'Wuan James,8654,T,MIA,16,100.0,1,17,63.5,63.2,61.5,12,40,610,100.0,100.0,94.8,9,58,6,1038,0,0,477,1038,648,648,0,558,390,0
Ted Larsen,5728,G,ARZ,16,100.0,2,1,63.3,62.7,68.7,12,18,600,100.0,100.0,97.0,11,33,3,1038,0,870,0,1038,652,652,168,0,386,0
Zane Beadles,5570,G,JAX,16,100.0,0,15,65.0,81.5,54.1,3,12,649,100.0,100.0,98.5,2,17,2,1037,0,1037,0,1037,691,691,0,0,346,0
Weston Richburg,8678,G,NYG,16,100.0,1,21,62.5,69.8,58.7,7,16,583,100.0,100.0,97.7,7,25,2,1035,0,1035,0,1035,620,620,0,0,415,0
Austin Howard,5847,G,OAK,16,100.0,0,23,68.8,65.0,67.1,4,24,663,100.0,100.0,97.1,2,33,5,1033,0,1,0,1033,701,701,1032,0,332,0
Andrew Whitworth,3000,T,CIN,16,100.0,2,7,92.1,93.5,86.2,1,8,532,100.0,100.0,99.2,5,9,0,1031,0,0,992,1031,571,571,0,0,460,33
Matt Kalil,7010,T,MIN,16,100.0,2,18,65.7,65.2,69.3,7,36,603,100.0,100.0,94.4,12,55,12,1025,0,0,1024,1025,642,642,0,0,383,1
Dominic Raiola,820,C,DET,15,100.0,0,11,61.7,72.8,57.9,2,17,617,100.0,100.0,97.8,6,23,4,1024,1024,0,0,1024,659,659,0,0,365,0
Donald Penn,3459,T,OAK,16,99.9,1,23,88.6,90.2,72.9,3,29,653,99.8,99.9,96.9,2,36,4,1020,0,0,1018,1021,690,691,0,1,330,2
D.J. Fluker,7792,T,SD,16,100.0,1,27,72.2,69.7,75.1,5,36,616,100.0,100.0,95.5,9,48,7,1020,0,0,0,1020,659,659,0,1019,361,1
Stefen Wisniewski,6200,C,OAK,16,99.9,1,23,74.4,73.2,76.0,3,12,650,99.8,99.9,98.7,7,16,1,1013,1013,0,0,1014,687,688,0,0,326,1
Byron Bell,6848,T,CAR,15,100.0,0,5,59.8,62.6,55.8,5,38,562,100.0,100.0,94.6,8,52,9,1008,0,0,989,1008,598,598,0,0,410,19
Sebastian Vollmer,4981,T,NE,15,100.0,1,19,77.1,76.9,71.4,5,19,571,100.0,100.0,97.2,3,28,4,1006,0,0,0,1006,614,614,0,1003,392,3
David Bakhtiari,7891,T,GB,16,100.0,1,12,71.5,83.6,55.7,5,18,585,100.0,100.0,97.0,9,29,6,1006,0,0,1006,1006,622,622,0,0,384,0
Eric Fisher,7783,T,KC,16,100.0,0,16,67.3,66.3,70.1,11,24,579,100.0,100.0,95.8,9,42,7,1005,0,0,1004,1005,612,612,0,0,393,0
Rodney Hudson,6207,C,KC,16,99.9,1,16,76.3,86.9,68.5,2,6,579,99.8,99.8,99.0,2,10,2,1005,1005,0,0,1006,612,613,0,0,393,0
Joe Barksdale,6244,T,SL,16,100.0,0,26,73.0,68.2,79.6,4,40,562,100.0,100.0,94.8,6,51,7,996,0,0,0,996,604,604,0,978,392,18
Zach Fulton,8828,G,KC,16,100.0,1,16,64.2,70.9,57.7,5,21,570,100.0,100.0,97.2,5,29,3,996,0,0,0,996,603,603,995,0,393,0
Josh Sitton,4449,G,GB,16,100.0,0,12,83.7,94.3,73.3,4,6,582,100.0,100.0,99.1,3,10,0,995,0,995,0,995,618,618,0,0,377,0
Kyle Long,7801,G,CHI,15,100.0,1,6,76.2,85.0,70.6,2,13,629,100.0,100.0,98.8,7,15,0,995,0,0,0,995,675,675,995,0,320,0
Ron Leary,7338,G,DAL,15,100.0,0,9,80.4,66.6,82.0,2,22,478,100.0,100.0,96.9,5,27,3,992,0,992,0,992,507,507,0,0,485,0
Jack Mewhort,8694,G,IND,14,100.0,0,14,70.2,73.3,67.1,11,19,623,100.0,100.0,97.3,5,32,2,986,0,920,0,986,660,660,0,66,326,0
Brandon Brooks,7078,G,HST,15,100.0,0,13,85.5,83.1,82.6,2,16,479,100.0,100.0,98.1,5,18,0,985,0,0,0,985,517,517,985,0,468,0
Luke Joeckel,7784,T,JAX,16,100.0,1,15,66.9,63.1,64.0,7,29,616,100.0,100.0,95.8,5,44,8,982,0,0,979,982,655,655,0,0,327,1
Nick Mangold,2974,C,NYJ,15,100.0,1,22,84.6,86.4,81.4,2,4,536,100.0,100.0,99.3,2,7,1,979,979,0,0,979,563,563,0,0,416,0
Demar Dotson,5410,T,TB,16,100.0,1,30,73.5,79.9,67.3,2,20,591,100.0,100.0,97.1,15,28,6,979,0,0,171,979,638,638,0,808,341,0
Scott Wells,1965,C,SL,16,99.9,0,26,55.1,55.7,59.5,3,23,549,100.0,100.0,97.4,6,27,1,978,979,0,0,979,590,590,0,0,388,0
John Sullivan,4501,C,MIN,16,100.0,1,18,70.2,78.3,65.4,6,12,579,100.0,100.0,98.1,3,20,2,975,975,0,0,975,616,616,0,0,359,0
Justin Blalock,3655,G,ATL,15,100.0,2,2,72.0,79.6,65.0,6,20,614,100.0,100.0,97.4,5,29,3,970,0,970,0,970,648,648,0,0,322,0
Rick Wagner,7950,T,BLT,15,100.0,0,3,80.2,81.7,73.3,1,20,508,100.0,100.0,97.5,2,23,2,969,0,0,0,969,552,552,0,969,417,0
Andy Levitre,4974,G,TEN,16,100.0,1,31,71.4,71.6,73.1,1,21,590,100.0,100.0,97.1,9,28,6,966,0,966,0,966,626,626,0,0,340,0
Chance Warmack,7791,G,TEN,16,100.0,0,31,81.3,77.6,81.5,2,25,589,100.0,100.0,97.4,8,29,2,965,0,0,0,965,625,625,965,0,340,0
Ramon Foster,5229,G,PIT,14,100.0,0,25,68.5,79.8,61.3,4,24,565,100.0,100.0,97.2,3,30,2,962,0,962,0,962,602,602,0,0,360,0
Ryan Harris,3686,T,KC,16,100.0,0,16,70.2,65.7,70.3,7,25,540,100.0,100.0,96.1,3,37,5,956,0,0,1,956,572,572,0,954,384,1
Shawn Lauvao,5616,G,WAS,15,100.0,2,32,66.7,75.8,60.3,3,20,565,100.0,100.0,97.6,4,25,2,951,0,951,0,951,603,603,0,0,348,0
Gosder Cherilus,4331,T,IND,13,100.0,1,14,61.5,65.5,59.1,15,27,603,100.0,100.0,95.5,3,48,6,950,0,0,0,950,637,637,0,928,313,22
T.J. Lang,5032,G,GB,16,100.0,0,12,88.7,86.3,81.0,2,12,542,100.0,100.0,98.2,2,17,3,947,0,0,1,947,573,573,943,3,374,0
Mike Iupati,5542,G,SF,15,100.0,1,28,80.7,68.1,82.4,2,22,515,100.0,100.0,96.3,4,31,7,946,0,945,0,946,556,556,0,0,390,0
Jon Asamoah,5593,G,ATL,15,100.0,2,2,74.8,81.2,68.8,3,21,587,100.0,100.0,97.6,5,26,2,945,0,0,0,945,626,626,945,0,319,0
Jake Matthews,8641,T,ATL,15,100.0,2,2,59.8,65.1,53.9,9,35,595,100.0,100.0,95.1,11,51,7,944,0,0,943,944,634,634,0,0,310,1
Alex Boone,5372,G,SF,15,100.0,1,28,73.2,76.4,68.5,0,17,533,100.0,100.0,97.8,4,20,3,943,0,0,2,943,573,573,936,0,370,4
Riley Reiff,7029,T,DET,15,100.0,0,11,80.9,80.6,71.5,5,27,566,100.0,100.0,96.8,1,34,2,941,0,0,941,941,601,601,0,0,340,0
Kelechi Osemele,7062,G,BLT,14,100.0,1,3,84.4,82.4,82.5,2,6,517,100.0,100.0,98.8,6,10,2,935,0,935,0,935,558,558,0,0,377,0
Evan Smith,5390,C,TB,15,99.8,1,30,67.6,75.4,71.7,4,14,573,100.0,100.0,98.1,5,20,2,928,930,0,0,930,617,617,0,0,311,0
Bryan Bulaga,5548,T,GB,15,100.0,0,12,75.0,79.4,68.0,2,20,513,100.0,100.0,97.1,5,26,4,926,0,0,0,926,544,544,3,923,382,0
Luke Bowanko,8839,C,JAX,15,100.0,2,15,64.3,67.0,63.9,3,16,572,100.0,100.0,97.6,6,23,4,922,922,0,0,922,611,611,0,0,311,0
Jermon Bushrod,3741,T,CHI,14,100.0,1,6,68.8,79.0,56.8,9,31,587,100.0,100.0,95.7,6,45,5,922,0,0,922,922,631,631,0,0,291,0
Rodger Saffold,5558,G,SL,16,100.0,1,26,66.9,83.2,57.8,2,13,523,100.0,100.0,98.2,3,17,2,918,0,779,7,918,563,563,126,6,355,0
Justin Pugh,7800,T,NYG,14,100.0,1,21,70.4,73.1,69.5,4,18,521,100.0,100.0,96.7,9,28,6,910,0,0,0,910,556,556,0,903,354,7
Logan Mankins,2249,G,TB,16,100.0,2,30,74.7,76.5,76.4,5,14,553,100.0,100.0,97.7,7,22,3,910,0,910,0,910,599,599,0,0,311,0
Patrick Omameh,8277,G,TB,16,100.0,2,30,68.0,63.1,68.4,6,25,554,100.0,100.0,96.3,5,36,5,902,0,0,0,902,598,598,902,0,304,0
Brandon Linder,8728,G,JAX,15,100.0,1,15,79.8,86.2,72.6,2,8,565,100.0,100.0,98.2,2,15,5,901,0,0,0,901,597,597,901,0,304,0
Lane Johnson,7786,T,PHI,12,100.0,2,24,83.5,78.6,86.2,2,23,496,100.0,100.0,97.3,7,26,1,889,0,0,18,889,518,518,1,866,371,0
Paul Fanaika,5137,G,ARZ,14,100.0,1,1,59.2,64.3,59.7,7,29,522,100.0,100.0,96.4,7,37,1,889,0,0,0,889,563,563,889,0,326,0
Ryan Wendell,4602,G,NE,14,100.0,1,19,75.1,63.0,79.0,4,18,513,100.0,100.0,97.7,4,23,1,882,158,57,0,882,549,549,667,0,333,0
Trent Williams,5529,T,WAS,15,100.0,2,32,82.3,85.4,79.5,7,14,525,100.0,100.0,97.2,12,25,4,877,0,0,875,877,561,561,0,0,316,2
Davin Joseph,2968,G,SL,16,100.0,2,26,55.5,58.7,57.0,8,19,500,100.0,100.0,96.3,7,32,5,876,0,0,0,876,535,535,876,0,341,0
Russell Okung,5531,T,SEA,14,100.0,1,29,72.9,80.5,66.7,3,18,462,100.0,100.0,97.5,10,22,1,873,0,0,873,873,482,482,0,0,391,0
Charlie Johnson,3144,G,MIN,14,100.0,0,18,61.9,67.4,56.8,7,27,505,100.0,100.0,95.6,1,39,5,863,0,863,0,863,536,536,0,0,327,0
Jonathan Goodwin,1146,C,NO,14,100.0,1,20,67.6,67.3,67.3,5,15,541,100.0,100.0,97.6,3,23,3,853,853,0,0,853,572,572,0,0,281,0
Terron Armstead,7856,T,NO,14,100.0,0,20,78.6,78.9,72.8,4,18,483,100.0,100.0,97.1,6,25,3,836,0,0,836,836,522,522,0,0,314,0
Dan Connolly,2540,G,NE,13,100.0,0,19,56.8,44.4,62.3,14,21,472,100.0,100.0,96.1,3,36,1,833,178,618,0,833,508,508,37,0,325,0
Jason Kelce,6343,C,PHI,12,100.0,2,24,78.2,75.1,80.3,3,8,465,100.0,100.0,98.4,9,13,2,828,828,0,0,828,488,488,0,0,340,0
Michael Ola,9032,T,CHI,13,100.0,0,6,64.6,70.7,59.1,5,21,511,100.0,100.0,96.9,3,29,3,823,0,377,137,823,545,545,64,245,278,0
James Carpenter,6177,G,SEA,13,100.0,1,29,62.6,73.0,59.9,4,14,432,100.0,100.0,97.9,8,18,0,817,0,817,0,817,452,452,0,0,365,0
Jordan Mills,7945,T,CHI,13,100.0,2,6,62.7,59.9,73.5,6,31,530,100.0,100.0,95.4,8,43,6,814,0,0,0,814,570,570,0,814,244,0
Gabe Jackson,8716,G,OAK,13,100.0,1,23,70.0,85.6,62.2,2,16,524,100.0,100.0,98.1,5,19,1,813,0,812,0,813,554,554,1,0,259,0
Mike McGlynn,4423,G,KC,14,100.0,1,16,50.4,57.7,49.3,4,18,453,100.0,100.0,96.2,5,28,6,805,0,795,0,805,476,476,10,0,329,0
Bryan Stork,8740,C,NE,13,100.0,0,19,65.5,74.7,62.6,8,4,458,100.0,100.0,98.5,5,13,1,797,797,0,0,797,487,487,0,0,310,0
Larry Warford,7846,G,DET,13,100.0,1,11,72.9,83.3,62.4,2,12,461,100.0,100.0,98.0,1,16,2,784,0,0,0,784,490,490,783,1,294,0
Johnnie Troutman,7651,G,SD,15,100.0,1,27,60.3,63.9,57.3,1,20,445,100.0,100.0,96.5,3,26,5,773,0,0,0,773,474,474,773,0,299,0
Mike Pouncey,6167,G,MIA,12,100.0,0,17,59.0,56.0,62.2,3,25,473,100.0,100.0,96.4,4,31,3,771,9,0,0,771,503,503,762,0,268,0
Khalif Barnes,2269,T,OAK,14,100.0,1,23,57.7,63.9,55.8,5,18,483,100.0,100.0,96.8,4,27,4,766,0,220,0,766,510,510,0,541,256,4
Marcus Gilbert,6215,T,PIT,12,100.0,1,25,75.3,75.1,75.9,4,19,434,100.0,100.0,96.0,6,29,6,761,0,0,0,761,466,466,0,761,295,0
Roberto Garza,856,C,CHI,12,100.0,2,6,70.3,71.2,67.8,2,11,480,100.0,100.0,98.4,4,14,1,747,747,0,0,747,514,514,0,0,233,0
Daryn Colledge,2992,G,MIA,13,100.0,1,17,53.9,66.5,50.4,5,9,437,100.0,100.0,96.8,5,21,7,740,0,740,0,740,466,466,0,0,274,0
Kevin Zeitler,7032,G,CIN,12,100.0,0,7,88.0,83.4,82.8,2,6,389,100.0,100.0,98.7,1,9,1,739,0,0,0,739,415,415,739,0,324,0
Eugene Monroe,4931,T,BLT,11,100.0,2,3,65.8,74.7,58.0,6,14,398,100.0,100.0,96.7,9,23,3,728,0,0,728,728,428,428,0,0,300,0
Greg Robinson,8637,T,SL,14,100.0,0,26,61.3,61.0,67.5,9,11,400,100.0,100.0,95.7,11,27,7,724,0,163,561,724,434,434,0,0,290,0
Oday Aboushi,7923,G,NYJ,13,100.0,0,22,71.7,63.2,70.4,5,16,373,100.0,100.0,96.6,1,23,2,722,0,716,0,722,394,394,6,0,328,0
Phil Loadholt,4977,T,MIN,11,100.0,0,18,75.4,67.9,76.2,6,22,428,100.0,100.0,95.6,3,33,5,715,0,0,0,715,454,454,0,715,261,0
Doug Free,3738,T,DAL,11,100.0,0,9,79.4,73.5,78.5,2,17,342,100.0,100.0,96.3,4,22,3,700,0,0,0,700,366,366,0,700,334,0
Jonotthan Harrison,9132,C,IND,12,100.0,0,14,61.1,63.1,65.4,6,16,429,100.0,100.0,97.0,5,24,2,693,655,30,0,693,453,453,8,0,240,0
Nate Chandler,7521,T,CAR,11,100.0,0,5,58.6,57.9,56.4,2,21,414,100.0,100.0,95.5,1,30,7,691,0,0,4,691,442,442,0,687,249,0
Andrew Norwell,9126,G,CAR,10,100.0,0,5,75.0,78.2,69.9,1,13,368,100.0,100.0,97.8,1,15,1,679,0,597,0,679,385,385,82,0,294,0
Dallas Thomas,7858,G,MIA,12,100.0,0,17,47.7,47.5,49.3,7,26,411,100.0,100.0,94.3,3,40,7,673,0,117,1,673,436,436,194,357,237,4
James Stone,9148,C,ATL,11,100.0,1,2,60.0,69.0,54.6,6,15,425,100.0,100.0,97.5,3,21,0,672,669,3,0,672,449,449,0,0,223,0
Andrew Gardner,5105,T,PHI,14,100.0,0,24,68.6,61.6,73.2,5,15,362,100.0,100.0,95.9,5,25,5,670,0,6,27,670,387,387,460,174,283,3
Trai Turner,8727,G,CAR,13,100.0,0,5,72.6,81.8,66.0,4,7,372,100.0,100.0,98.5,2,11,0,660,0,0,0,660,396,396,660,0,264,0
Michael Oher,4946,T,TEN,11,100.0,2,31,64.1,67.8,58.6,4,26,397,100.0,100.0,94.7,6,36,6,651,0,0,3,651,419,419,0,647,232,1
Tom Compton,7181,T,WAS,16,100.0,1,32,63.4,60.5,63.8,8,22,374,100.0,100.0,94.4,3,36,6,650,0,0,45,650,399,399,0,581,251,24
Brian Schwenke,7889,C,TEN,11,100.0,0,31,63.6,64.7,64.7,7,10,395,100.0,100.0,97.6,3,18,1,647,647,0,0,647,417,417,0,0,230,0
Ryan Schraeder,8496,T,ATL,13,100.0,0,2,74.9,78.3,70.3,2,13,391,100.0,100.0,97.3,3,18,3,646,0,0,10,646,415,415,0,603,231,33
Jonathan Martin,7046,T,SF,15,100.0,0,28,62.0,66.1,55.8,1,21,358,100.0,100.0,95.3,2,28,6,646,0,6,5,646,384,384,0,628,262,7
Anthony Collins,4426,T,TB,10,100.0,1,30,65.3,65.6,66.9,14,14,374,100.0,100.0,96.0,10,29,1,621,0,0,620,621,409,409,0,0,212,1
Kraig Urbik,5002,G,BUF,10,100.0,0,4,61.5,75.4,53.0,2,10,378,100.0,100.0,97.9,2,14,2,621,3,618,0,621,400,400,0,0,221,0
Joe Berger,2424,G,MIN,12,100.0,0,18,74.8,70.8,73.3,2,12,359,100.0,100.0,97.2,1,17,3,614,50,0,0,614,384,384,558,0,230,6
Evan Mathis,2296,G,PHI,9,100.0,1,24,90.9,87.9,88.2,2,5,335,100.0,100.0,98.4,2,9,2,597,0,594,1,597,347,347,1,1,250,0
Gabe Carimi,6181,T,ATL,16,100.0,1,2,69.2,61.3,80.1,7,19,361,100.0,100.0,95.0,7,31,5,585,0,26,127,585,382,382,114,238,203,80
Will Montgomery,3179,C,DEN,10,100.0,0,10,72.7,87.5,66.9,0,3,307,100.0,100.0,99.2,4,4,1,581,573,1,0,581,331,331,6,0,250,1
Todd Herremans,2343,G,PHI,8,100.0,2,24,64.0,53.7,68.8,5,17,345,100.0,100.0,96.8,4,22,0,577,0,0,3,577,372,372,499,75,205,0
Hugh Thornton,7867,G,IND,9,100.0,2,14,66.1,61.8,68.8,6,15,367,100.0,100.0,96.6,4,23,2,566,0,7,0,566,385,385,548,0,181,11
Jason Witten,1384,TE,DAL,16,53.7,0,9,83.4,80.0,77.0,1,0,58,11.3,11.2,99.1,5,1,0,563,0,0,0,1049,61,547,0,0,502,713
LaAdrian Waddle,8460,T,DET,10,100.0,3,11,70.1,75.5,65.6,2,12,328,100.0,100.0,96.3,6,19,5,550,0,0,0,550,354,354,1,549,196,0
