comparison,lower_chance_level,higher_chance_level,year,trial,roster_changed,both_actual_cap_feasible,joint_feasible_actual_points_effect,managed_forecast_season_points_effect,heldout_cap_probability_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,point_salary_spend_effect
70_minus_60,0.6,0.7,2022,24,True,False,,22.72998046875,0.15499999999999997,0.0,-6.0,-6.0,-0.9531927108764648
70_minus_60,0.6,0.7,2022,25,True,False,,8.0157470703125,0.0,0.0,7.0,7.0,1.7170047760009766
70_minus_60,0.6,0.7,2022,26,True,True,0.0,-8.554931640625,0.16000000000000003,0.0,0.0,-4.0,-5.636493682861328
70_minus_60,0.6,0.7,2022,27,True,False,,-3.38134765625,0.18499999999999994,-1.0,5.0,27.0,-2.313159942626953
70_minus_60,0.6,0.7,2022,28,True,False,,1.3447265625,0.08499999999999996,0.0,-2.0,-2.0,-1.1864395141601562
70_minus_60,0.6,0.7,2022,29,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,30,True,False,,-12.113037109375,0.275,0.0,-4.0,-4.0,-10.241302728652954
70_minus_60,0.6,0.7,2022,31,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,32,True,False,,-7.41796875,-0.05999999999999994,0.0,2.0,2.0,1.4916539192199707
70_minus_60,0.6,0.7,2022,33,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,34,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,35,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,36,True,False,,-6.418212890625,-0.010000000000000009,0.0,7.0,7.0,0.821380615234375
70_minus_60,0.6,0.7,2022,37,True,True,-59.10009765625,-9.89697265625,0.305,0.0,0.0,-1.0,-3.8250725269317627
70_minus_60,0.6,0.7,2022,38,True,False,,-29.997314453125,0.47,0.0,-8.0,-8.0,-10.372131586074829
70_minus_60,0.6,0.7,2022,39,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,40,True,False,,11.12451171875,0.14500000000000002,0.0,9.0,9.0,-3.1217803955078125
70_minus_60,0.6,0.7,2022,41,True,False,,-52.6593017578125,0.18000000000000005,0.0,-16.0,-16.0,-8.976327657699585
70_minus_60,0.6,0.7,2022,42,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,43,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,44,True,True,-112.0999755859375,-31.579833984375,0.14500000000000002,0.0,0.0,-8.0,-4.230861663818359
70_minus_60,0.6,0.7,2022,45,True,False,,6.54638671875,0.15500000000000003,0.0,5.0,5.0,-0.19903945922851562
70_minus_60,0.6,0.7,2022,46,True,False,,11.447509765625,0.07500000000000007,0.0,-18.0,-18.0,-2.8512258529663086
70_minus_60,0.6,0.7,2022,47,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,48,True,False,,1.9842529296875,0.1499999999999999,0.0,8.0,8.0,-5.1190643310546875
70_minus_60,0.6,0.7,2022,49,True,False,,-10.6820068359375,0.0050000000000000044,0.0,-4.0,-4.0,-4.272358417510986
70_minus_60,0.6,0.7,2022,50,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,51,True,False,,-9.465576171875,0.18,0.0,0.0,0.0,-4.32381534576416
70_minus_60,0.6,0.7,2022,52,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,53,True,False,,-35.1378173828125,0.16500000000000004,0.0,-7.0,-7.0,-1.9199450016021729
70_minus_60,0.6,0.7,2022,54,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,55,True,False,,8.5859375,0.05500000000000005,0.0,4.0,4.0,1.059004783630371
70_minus_60,0.6,0.7,2022,56,True,False,,-12.6748046875,0.14,0.0,3.0,3.0,0.4744853973388672
70_minus_60,0.6,0.7,2022,57,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,58,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,59,True,False,,9.077880859375,0.32000000000000006,0.0,6.0,6.0,-6.049068450927734
70_minus_60,0.6,0.7,2022,60,True,False,,-2.4842529296875,0.020000000000000018,0.0,-10.0,-10.0,-0.40450286865234375
70_minus_60,0.6,0.7,2022,61,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,62,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,63,True,False,,-9.588134765625,0.025000000000000022,0.0,-10.0,-10.0,-3.971430778503418
70_minus_60,0.6,0.7,2022,64,True,True,-11.0,9.393798828125,0.05500000000000005,0.0,0.0,-1.0,-1.9770188331604004
70_minus_60,0.6,0.7,2022,65,True,False,,1.66796875,0.13,0.0,-5.0,-5.0,-4.066777229309082
70_minus_60,0.6,0.7,2022,66,True,True,-34.89990234375,-14.71630859375,0.28,0.0,0.0,-20.0,-5.981527328491211
70_minus_60,0.6,0.7,2022,67,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,68,True,True,1.0,-4.5933837890625,0.19000000000000006,0.0,0.0,-15.0,-5.981719255447388
70_minus_60,0.6,0.7,2022,69,True,False,,-2.68603515625,-0.12000000000000005,0.0,-9.0,-9.0,0.5733318328857422
70_minus_60,0.6,0.7,2022,70,True,False,,-0.038818359375,0.06500000000000006,0.0,-3.0,-3.0,-2.3423335552215576
70_minus_60,0.6,0.7,2022,71,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,72,True,False,,6.2454833984375,0.20500000000000002,0.0,19.0,19.0,-2.710934638977051
70_minus_60,0.6,0.7,2022,73,True,True,-3.2000732421875,10.444580078125,0.04500000000000004,0.0,0.0,6.0,-1.78851318359375
70_minus_60,0.6,0.7,2022,74,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,75,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,76,True,False,,-18.9813232421875,0.17500000000000004,1.0,-13.0,-22.0,-3.0716686248779297
70_minus_60,0.6,0.7,2022,77,True,False,,-1.47021484375,0.26,1.0,-6.0,-26.0,-9.243799686431885
70_minus_60,0.6,0.7,2022,78,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,79,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,80,True,False,,14.27587890625,0.07999999999999996,1.0,-10.0,-13.0,-0.420856237411499
70_minus_60,0.6,0.7,2022,81,True,False,,-12.025390625,0.06500000000000006,0.0,9.0,9.0,-1.3217849731445312
70_minus_60,0.6,0.7,2022,82,True,True,2.300048828125,-12.6502685546875,0.02499999999999991,0.0,0.0,4.0,3.8667945861816406
70_minus_60,0.6,0.7,2022,83,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,84,True,False,,6.650634765625,0.06999999999999995,0.0,-12.0,-12.0,-0.8800678253173828
70_minus_60,0.6,0.7,2022,85,True,False,,4.9998779296875,-0.06500000000000006,0.0,0.0,0.0,2.3925600051879883
70_minus_60,0.6,0.7,2022,86,True,False,,-3.7664794921875,0.30999999999999994,0.0,-14.0,-14.0,-7.664795875549316
70_minus_60,0.6,0.7,2022,87,True,False,,9.0810546875,-0.050000000000000044,0.0,-29.0,-29.0,-0.8694286346435547
70_minus_60,0.6,0.7,2022,88,True,True,0.0,-4.0147705078125,0.11499999999999994,0.0,0.0,-5.0,-1.3624019622802734
70_minus_60,0.6,0.7,2022,89,True,False,,-13.22900390625,0.14,0.0,-1.0,-1.0,-2.2545719146728516
70_minus_60,0.6,0.7,2022,90,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,91,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,92,True,False,,-4.2733154296875,0.21000000000000002,0.0,-7.0,-7.0,-6.904266834259033
70_minus_60,0.6,0.7,2022,93,True,False,,-3.6497802734375,0.15999999999999998,0.0,-2.0,-2.0,-3.448301315307617
70_minus_60,0.6,0.7,2022,94,True,False,,4.6446533203125,0.20499999999999996,0.0,4.0,4.0,-5.239192962646484
70_minus_60,0.6,0.7,2022,95,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,96,True,True,31.60009765625,-8.879638671875,0.20500000000000002,0.0,0.0,-5.0,-5.547541618347168
70_minus_60,0.6,0.7,2022,97,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,98,True,False,,16.03515625,-0.09499999999999997,0.0,3.0,3.0,1.543370246887207
70_minus_60,0.6,0.7,2022,99,True,False,,-2.9534912109375,0.235,0.0,-5.0,-5.0,-7.565404891967773
70_minus_60,0.6,0.7,2022,100,True,True,69.5,0.9422607421875,0.05500000000000005,0.0,0.0,4.0,-1.767618179321289
70_minus_60,0.6,0.7,2022,101,True,True,-17.9000244140625,-1.689453125,-0.0050000000000000044,0.0,0.0,10.0,1.8194446563720703
70_minus_60,0.6,0.7,2022,102,True,False,,-0.9937744140625,0.15999999999999998,0.0,-2.0,-2.0,-4.342962265014648
70_minus_60,0.6,0.7,2022,103,True,True,122.300048828125,12.7369384765625,-0.0050000000000000044,0.0,0.0,6.0,0.31708526611328125
70_minus_60,0.6,0.7,2022,104,True,False,,4.4659423828125,0.22000000000000003,0.0,0.0,0.0,-2.8350353240966797
70_minus_60,0.6,0.7,2022,105,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,106,True,False,,-13.667724609375,0.2849999999999999,1.0,-1.0,-1.0,-7.232810974121094
70_minus_60,0.6,0.7,2022,107,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,108,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,109,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,110,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,111,True,False,,-11.5535888671875,0.29000000000000004,0.0,-16.0,-16.0,-5.184490203857422
70_minus_60,0.6,0.7,2022,112,True,False,,-2.2855224609375,0.07499999999999996,0.0,-14.0,-14.0,-1.046987533569336
70_minus_60,0.6,0.7,2022,113,True,False,,3.1583251953125,0.46,0.0,-21.0,-21.0,-7.3273701667785645
70_minus_60,0.6,0.7,2022,114,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,115,True,False,,-3.3453369140625,-0.0050000000000000044,0.0,11.0,11.0,-2.0115299224853516
70_minus_60,0.6,0.7,2022,116,True,False,,3.244140625,0.025000000000000022,1.0,-5.0,-6.0,-2.090040445327759
70_minus_60,0.6,0.7,2022,117,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,118,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,119,True,False,,-7.1488037109375,0.14500000000000002,0.0,2.0,2.0,-0.6434688568115234
70_minus_60,0.6,0.7,2022,120,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,121,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,122,True,False,,-14.666259765625,-0.14,0.0,-15.0,-15.0,0.37154412269592285
70_minus_60,0.6,0.7,2022,123,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,124,True,False,,-7.90869140625,0.18500000000000005,0.0,-5.0,-5.0,-4.174282073974609
70_minus_60,0.6,0.7,2022,125,True,False,,13.0142822265625,0.07999999999999996,0.0,-2.0,-2.0,0.9097542762756348
70_minus_60,0.6,0.7,2022,126,True,False,,6.509765625,0.07499999999999996,-1.0,10.0,10.0,-0.7794342041015625
70_minus_60,0.6,0.7,2022,127,True,False,,17.10546875,0.07500000000000007,0.0,-9.0,-9.0,0.17743873596191406
70_minus_60,0.6,0.7,2022,128,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,129,True,False,,1.222900390625,0.0050000000000000044,0.0,17.0,17.0,-0.8464698791503906
70_minus_60,0.6,0.7,2022,130,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,131,True,True,-43.0,-1.6397705078125,0.2,0.0,0.0,-8.0,-8.279902458190918
70_minus_60,0.6,0.7,2022,132,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,133,True,True,0.0,-5.542724609375,0.135,0.0,0.0,0.0,-3.3279194831848145
70_minus_60,0.6,0.7,2022,134,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,135,True,False,,4.4178466796875,-0.040000000000000036,0.0,-27.0,-27.0,3.5914058685302734
70_minus_60,0.6,0.7,2022,136,True,False,,-1.874755859375,0.18500000000000005,0.0,9.0,9.0,-6.826198577880859
70_minus_60,0.6,0.7,2022,137,True,True,-37.699951171875,7.6683349609375,0.16500000000000004,0.0,0.0,9.0,-3.1217803955078125
70_minus_60,0.6,0.7,2022,138,True,False,,-6.4534912109375,0.15500000000000003,1.0,-6.0,-14.0,-5.095980644226074
70_minus_60,0.6,0.7,2022,139,True,True,263.800048828125,-1.71142578125,0.06000000000000005,0.0,0.0,-2.0,1.4419832229614258
70_minus_60,0.6,0.7,2022,140,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,141,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,142,True,False,,-20.5758056640625,0.17000000000000004,0.0,-7.0,-7.0,-1.5566070079803467
70_minus_60,0.6,0.7,2022,143,True,True,38.97998046875,1.0252685546875,0.325,0.0,0.0,-1.0,-3.9704856872558594
70_minus_60,0.6,0.7,2022,144,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,145,True,True,56.5001220703125,-23.8587646484375,0.010000000000000009,0.0,0.0,-9.0,-2.239673137664795
70_minus_60,0.6,0.7,2022,146,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,147,True,False,,-1.2889404296875,0.12,0.0,14.0,14.0,-0.38857150077819824
70_minus_60,0.6,0.7,2022,148,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,149,True,True,26.4000244140625,8.63330078125,0.07,0.0,0.0,-6.0,-3.6398515701293945
70_minus_60,0.6,0.7,2022,150,True,False,,-2.9063720703125,0.15000000000000002,0.0,-15.0,-15.0,-8.0382080078125
70_minus_60,0.6,0.7,2022,151,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,152,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,153,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,154,True,False,,-7.048583984375,0.10999999999999999,0.0,-1.0,-1.0,-3.737778663635254
70_minus_60,0.6,0.7,2022,155,True,False,,16.387451171875,0.3400000000000001,0.0,18.0,18.0,-6.957429885864258
70_minus_60,0.6,0.7,2022,156,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,157,True,False,,6.7762451171875,0.040000000000000036,0.0,-12.0,-12.0,1.3418655395507812
70_minus_60,0.6,0.7,2022,158,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,159,True,False,,11.138427734375,-0.10499999999999998,0.0,2.0,2.0,0.7268195152282715
70_minus_60,0.6,0.7,2022,160,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,161,True,True,20.60009765625,-2.4674072265625,0.16000000000000003,0.0,0.0,-7.0,-2.479871988296509
70_minus_60,0.6,0.7,2022,162,True,True,-8.800048828125,-11.438232421875,0.41,0.0,0.0,-13.0,-8.1378333568573
70_minus_60,0.6,0.7,2022,163,True,False,,-15.44384765625,0.15500000000000003,0.0,-12.0,-12.0,-4.383350372314453
70_minus_60,0.6,0.7,2022,164,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,165,True,False,,19.06884765625,0.275,0.0,-5.0,-5.0,-5.610914468765259
70_minus_60,0.6,0.7,2022,166,True,False,,-8.29150390625,0.06999999999999995,0.0,11.0,11.0,-0.34267425537109375
70_minus_60,0.6,0.7,2022,167,True,False,,-8.8594970703125,0.025000000000000022,1.0,-7.0,-13.0,-0.9151611328125
70_minus_60,0.6,0.7,2022,168,True,False,,-14.1143798828125,0.33499999999999996,0.0,-10.0,-10.0,-7.345841407775879
70_minus_60,0.6,0.7,2022,169,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,170,True,False,,-4.0001220703125,0.03500000000000003,0.0,-9.0,-9.0,0.4266526699066162
70_minus_60,0.6,0.7,2022,171,True,False,,10.985595703125,-0.020000000000000018,0.0,1.0,1.0,-0.2304248809814453
70_minus_60,0.6,0.7,2022,172,True,False,,-0.5716552734375,0.05499999999999994,0.0,3.0,3.0,-1.0439910888671875
70_minus_60,0.6,0.7,2022,173,True,True,-73.0999755859375,-7.9288330078125,0.09499999999999997,0.0,0.0,1.0,-4.988090515136719
70_minus_60,0.6,0.7,2022,174,True,False,,13.7099609375,0.16499999999999992,0.0,5.0,5.0,2.5045595169067383
70_minus_60,0.6,0.7,2022,175,True,False,,-1.000732421875,0.14500000000000002,1.0,-1.0,-13.0,-3.816004753112793
70_minus_60,0.6,0.7,2022,176,True,False,,-12.4534912109375,0.09999999999999998,0.0,31.0,31.0,-2.8873062133789062
70_minus_60,0.6,0.7,2022,177,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,178,True,False,,23.7518310546875,0.08999999999999997,0.0,-4.0,-4.0,-2.8490066528320312
70_minus_60,0.6,0.7,2022,179,True,False,,12.0340576171875,0.044999999999999984,0.0,4.0,4.0,-1.2662467956542969
70_minus_60,0.6,0.7,2022,180,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,181,True,False,,2.758544921875,-0.0050000000000000044,0.0,1.0,1.0,0.0
70_minus_60,0.6,0.7,2022,182,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,183,True,False,,7.11279296875,0.18499999999999994,0.0,-6.0,-6.0,-1.2309861183166504
70_minus_60,0.6,0.7,2022,184,True,False,,-10.344970703125,0.14999999999999997,0.0,-22.0,-22.0,-2.877732753753662
70_minus_60,0.6,0.7,2022,185,True,True,88.10009765625,4.6173095703125,0.15500000000000003,0.0,0.0,-8.0,-1.1160011291503906
70_minus_60,0.6,0.7,2022,186,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,187,True,False,,-26.2142333984375,0.12,0.0,-22.0,-22.0,-4.294735908508301
70_minus_60,0.6,0.7,2022,188,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,189,True,False,,-1.8031005859375,-0.010000000000000009,0.0,-28.0,-28.0,-0.7229132652282715
70_minus_60,0.6,0.7,2022,190,True,False,,3.780029296875,0.03500000000000003,0.0,-3.0,-3.0,-2.2805728912353516
70_minus_60,0.6,0.7,2022,191,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,192,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,193,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,194,True,False,,-7.558837890625,0.15999999999999992,0.0,-3.0,-3.0,-4.152179718017578
70_minus_60,0.6,0.7,2022,195,True,False,,-9.022705078125,0.18999999999999995,0.0,-9.0,-9.0,-7.625681400299072
70_minus_60,0.6,0.7,2022,196,True,False,,9.2318115234375,-0.07500000000000007,-1.0,30.0,33.0,3.2022833824157715
70_minus_60,0.6,0.7,2022,197,True,False,,-17.5704345703125,0.23499999999999993,0.0,-19.0,-19.0,-5.48807954788208
70_minus_60,0.6,0.7,2022,198,True,False,,-3.9306640625,0.29500000000000004,0.0,-22.0,-22.0,-8.131994485855103
70_minus_60,0.6,0.7,2022,199,True,False,,28.955322265625,0.27499999999999997,0.0,-19.0,-19.0,-7.466825008392334
70_minus_60,0.6,0.7,2022,200,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,201,True,False,,-17.8516845703125,0.135,0.0,-2.0,-2.0,-3.9542479515075684
70_minus_60,0.6,0.7,2022,202,True,True,-14.0,-11.632080078125,0.19499999999999995,0.0,0.0,-15.0,0.595977783203125
70_minus_60,0.6,0.7,2022,203,True,True,0.0,-8.4354248046875,0.195,0.0,0.0,1.0,-5.010872840881348
70_minus_60,0.6,0.7,2022,204,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,205,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,206,True,False,,12.5203857421875,0.125,0.0,1.0,1.0,-5.861852169036865
70_minus_60,0.6,0.7,2022,207,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,208,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,209,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,210,True,True,-3.699951171875,-11.553466796875,0.08999999999999997,0.0,0.0,-4.0,-3.0942564010620117
70_minus_60,0.6,0.7,2022,211,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,212,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,213,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,214,True,False,,-11.830810546875,0.19000000000000006,0.0,-7.0,-7.0,-4.007765054702759
70_minus_60,0.6,0.7,2022,215,True,True,-115.5001220703125,-7.78271484375,0.10999999999999999,0.0,0.0,20.0,-3.443028450012207
70_minus_60,0.6,0.7,2022,216,True,False,,-13.739990234375,-0.0050000000000000044,0.0,4.0,4.0,-2.6155004501342773
70_minus_60,0.6,0.7,2022,217,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,218,True,False,,-3.7391357421875,0.05999999999999994,0.0,-5.0,-5.0,-0.21095633506774902
70_minus_60,0.6,0.7,2022,219,True,True,-143.4000244140625,10.839599609375,0.39,0.0,0.0,-13.0,-10.425801277160645
70_minus_60,0.6,0.7,2022,220,True,False,,0.4007568359375,0.06000000000000005,0.0,-33.0,-33.0,0.6662054061889648
70_minus_60,0.6,0.7,2022,221,True,False,,-19.7200927734375,0.36999999999999994,-1.0,21.0,30.0,-6.293152332305908
70_minus_60,0.6,0.7,2022,222,True,False,,0.2032470703125,0.16999999999999998,0.0,1.0,1.0,-4.7532548904418945
70_minus_60,0.6,0.7,2022,223,True,False,,-10.5321044921875,0.06499999999999995,0.0,-3.0,-3.0,-1.8987150192260742
70_minus_60,0.6,0.7,2022,224,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2022,225,True,False,,8.0352783203125,0.20499999999999996,0.0,-17.0,-17.0,-4.505472183227539
70_minus_60,0.6,0.7,2022,226,True,False,,2.6905517578125,0.030000000000000027,0.0,-1.0,-1.0,-0.9622857570648193
70_minus_60,0.6,0.7,2022,227,True,True,1.300048828125,5.534912109375,0.06499999999999995,0.0,0.0,2.0,-1.1073994636535645
70_minus_60,0.6,0.7,2022,228,True,False,,-16.320068359375,0.15000000000000002,0.0,-16.0,-16.0,-1.9622774124145508
70_minus_60,0.6,0.7,2022,229,True,False,,-1.02001953125,0.05500000000000005,0.0,-2.0,-2.0,-2.4401049613952637
