player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year
Byron Pringle,byronpringle,WR,7.625349044799805,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Cade Otton,cadeotton,TE,5.9617204666137695,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022
Calvin Austin,calvinaustin,WR,4.27553129196167,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Calvin Ridley,calvinridley,WR,8.882122993469238,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Cameron Brate,cameronbrate,TE,6.336123466491699,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Cedrick Wilson,cedrickwilson,WR,7.56048059463501,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Chase Claypool,chaseclaypool,WR,9.312097549438477,6.135337714192638,5.282574947506208,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,5.282574947506208,5.523461,2022
Chase Edmonds,chaseedmonds,RB,9.818498611450195,18.383499980942602,17.530737214256174,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,6.0,True,True,17.530737214256174,18.460556,2022
Chigoziem Okonkwo,chigoziemokonkwo,TE,5.612775802612305,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022
Chris Evans,chrisevans,RB,7.310017108917236,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Chris Godwin,chrisgodwin,WR,11.454334259033203,27.18615226131268,26.333389494626253,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,23.0,True,True,26.333389494626253,27.758339,2022
Chris Olave,chrisolave,WR,9.116775512695312,9.462915365883871,8.610152599197441,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,8.610152599197441,9.038208,2022
Christian Kirk,christiankirk,WR,9.427196502685547,16.437506884400896,15.584744117714468,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,12.0,True,True,15.584744117714468,16.405106,2022
Christian Mccaffrey,christianmccaffrey,RB,16.592546463012695,115.53432070084382,114.6815579341574,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,104.0,True,True,114.6815579341574,121.075905,2022
Chuba Hubbard,chubahubbard,RB,7.6569342613220215,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Cj Uzomah,cjuzomah,TE,6.265334606170654,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Clyde Edwards Helaire,clydeedwardshelaire,RB,11.347236633300781,30.50836066600667,29.65559789932024,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,17.0,True,True,29.65559789932024,31.267414,2022
Cole Kmet,colekmet,TE,8.346214294433594,2.7463233410601258,1.893560574373696,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,2.0,True,True,1.893560574373696,1.9438214,2022
Cordarrelle Patterson,cordarrellepatterson,RB,10.509927749633789,18.572018287693055,17.719255521006627,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,5.0,True,True,17.719255521006627,18.659678,2022
Corey Davis,coreydavis,WR,8.894553184509277,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Dak Prescott,dakprescott,QB,17.823928833007812,9.391190040674031,8.538427273987601,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,5.0,True,True,8.538427273987601,8.962448,2022
Dallas Goedert,dallasgoedert,TE,9.230708122253418,9.229121366606638,8.376358599920207,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,5.0,True,True,8.376358599920207,8.791264,2022
Dalton Schultz,daltonschultz,TE,9.269608497619629,12.510305572803134,11.657542806116703,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,8.0,True,True,11.657542806116703,12.257007,2022
Dalvin Cook,dalvincook,RB,14.979606628417969,96.03369365521404,95.18093088852761,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,86.0,True,True,95.18093088852761,100.47841,2022
Dameon Pierce,dameonpierce,RB,9.038881301879883,28.237084960697576,27.384322194011148,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,7.0,True,True,27.384322194011148,28.868385,2022
Damien Harris,damienharris,RB,10.672819137573242,16.125192776654913,15.272430009968485,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,6.0,True,True,15.272430009968485,16.075224,2022
Damien Williams,damienwilliams,RB,6.873043060302734,,,,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,False,False,1.0,1.0,2022
Dan Arnold,danarnold,TE,6.5849432945251465,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Daniel Bellinger,danielbellinger,TE,5.195868968963623,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Daniel Jones,danieljones,QB,15.140552520751953,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Danny Gray,dannygray,WR,4.194156169891357,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Darius Slayton,dariusslayton,WR,6.983240127563477,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Darnell Mooney,darnellmooney,WR,10.2721586227417,25.45715817901247,24.604395412326042,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,21.0,True,True,24.604395412326042,25.932093,2022
Darrell Henderson,darrellhenderson,RB,8.26366138458252,5.003461971824352,4.150699205137922,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,4.150699205137922,4.3279195,2022
Darrel Williams,darrelwilliams,RB,8.337019920349121,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Darren Waller,darrenwaller,TE,10.480462074279785,20.853240280961227,20.0004775142748,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,15.0,True,True,20.0004775142748,21.069214,2022
Davante Adams,davanteadams,WR,14.508094787597656,80.88100486628909,80.02824209960266,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,79.0,True,True,80.02824209960266,84.47341,2022
David Bell,davidbell,WR,5.459232807159424,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
David Njoku,davidnjoku,TE,7.409019947052002,1.8527627666864297,1.0,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,0.0,True,True,1.0,1.0,2022
Davis Mills,davismills,QB,13.659049987792969,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Dawson Knox,dawsonknox,TE,8.142569541931152,3.3450115172753776,2.492248750588948,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,1.0,True,True,2.492248750588948,2.5761845,2022
Deandre Hopkins,deandrehopkins,WR,9.990307807922363,10.45131195186528,9.59854918517885,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,3.0,True,True,9.59854918517885,10.082199,2022
Derek Carr,derekcarr,QB,15.870733261108398,3.7636462325640374,2.9108834658776077,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,2.0,True,True,2.9108834658776077,3.0183666,2022
Dernest Johnson,dernestjohnson,RB,7.328301906585693,,,,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,False,False,1.0,1.0,2022
Derrick Gore,derrickgore,RB,7.011608123779297,,,,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,False,False,1.0,1.0,2022
Derrick Henry,derrickhenry,RB,14.996720314025879,101.3516563435668,100.49889357688038,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,91.0,True,True,100.49889357688038,106.0955,2022
Desmond Ridder,desmondridder,QB,9.534945487976074,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022
Devante Parker,devanteparker,WR,8.858795166015625,2.596605368168299,1.743842601481869,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,0.0,True,True,1.743842601481869,1.7856822,2022
Devin Duvernay,devinduvernay,WR,7.620561599731445,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Devin Singletary,devinsingletary,RB,10.720586776733398,24.25834192163529,23.40557915494886,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,16.0,True,True,23.40557915494886,24.665846,2022
Devonta Smith,devontasmith,WR,10.023614883422852,14.267411817541456,13.414649050855026,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,9.0,True,True,13.414649050855026,14.1129465,2022
Diontae Johnson,diontaejohnson,WR,11.610716819763184,41.69419307569067,40.84143030900424,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,40.0,True,True,40.84143030900424,43.082428,2022
Dj Chark,djchark,WR,9.109689712524414,3.7997382781813833,2.9469755114949536,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,2.9469755114949536,3.0564888,2022
Dj Moore,djmoore,WR,11.776554107666016,51.97967009473235,51.12690732804592,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,53.0,True,True,51.12690732804592,53.94644,2022
Dk Metcalf,dkmetcalf,WR,11.160555839538574,32.913090622892334,32.0603278562059,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,30.0,True,True,32.0603278562059,33.807407,2022
Donald Parham,donaldparham,TE,6.057875633239746,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Donovan Peoples Jones,donovanpeoplesjones,WR,7.6730499267578125,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Donta Foreman,dontaforeman,RB,7.12908935546875,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Dontrell Hilliard,dontrellhilliard,RB,7.218688488006592,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Drake London,drakelondon,WR,10.185823440551758,15.88795495919524,15.03519219250881,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,9.0,True,True,15.03519219250881,15.824642,2022
Elijah Mitchell,elijahmitchell,RB,11.57573413848877,36.734001678131406,35.881238911444974,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,17.0,True,True,35.881238911444974,37.843235,2022
Elijah Moore,elijahmoore,WR,9.570846557617188,15.638582731531129,14.785819964844698,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,9.0,True,True,14.785819964844698,15.561243,2022
Eno Benjamin,enobenjamin,RB,7.149990558624268,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Evan Engram,evanengram,TE,7.7045416831970215,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Ezekiel Elliott,ezekielelliott,RB,12.82514762878418,49.32040586111686,48.46764309443043,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,35.0,True,True,48.46764309443043,51.137596,2022
Foster Moreau,fostermoreau,TE,6.323825836181641,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Gabriel Davis,gabrieldavis,WR,9.45041561126709,28.20383595603843,27.351073189352,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,19.0,True,True,27.351073189352,28.833265,2022
Garrett Wilson,garrettwilson,WR,9.647563934326172,6.265121668352535,5.412358901666105,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,5.412358901666105,5.660545,2022
George Kittle,georgekittle,TE,11.241249084472656,22.104636057672533,21.251873290986104,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,14.0,True,True,21.251873290986104,22.390999,2022
George Pickens,georgepickens,WR,6.64237642288208,6.822435470424393,5.969672703737963,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,5.969672703737963,6.249206,2022
Gerald Everett,geraldeverett,TE,6.8672380447387695,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Greg Dulcich,gregdulcich,TE,4.787277698516846,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Gus Edwards,gusedwards,RB,7.336246490478516,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Harrison Bryant,harrisonbryant,TE,6.094688892364502,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Hassan Haskins,hassanhaskins,RB,5.496249675750732,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022
Hayden Hurst,haydenhurst,TE,6.608090400695801,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Hunter Henry,hunterhenry,TE,7.831570148468018,1.8527627666864297,1.0,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,1.0,True,True,1.0,1.0,2022
Hunter Renfrow,hunterrenfrow,WR,9.854259490966797,16.18992393794443,15.337161171258002,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,11.0,True,True,15.337161171258002,16.143597,2022
Isaiah Likely,isaiahlikely,TE,5.230730056762695,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Isaiah Mckenzie,isaiahmckenzie,WR,7.92639684677124,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
Isaiah Spiller,isaiahspiller,RB,6.636921405792236,3.232463919068633,2.379701152382203,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,2.379701152382203,2.4573064,2022
Isiah Pacheco,isiahpacheco,RB,6.276871681213379,2.4029011773883457,1.5501384107019158,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.5501384107019158,1.5810826,2022
Jacoby Brissett,jacobybrissett,QB,14.176084518432617,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022
Jakobi Meyers,jakobimeyers,WR,8.405452728271484,4.162925888423362,3.310163121736932,1.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,3.310163121736932,3.440105,2022
Jalen Guyton,jalenguyton,WR,7.539271831512451,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Jalen Hurts,jalenhurts,QB,17.756738662719727,15.012095000356057,14.159332233669627,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,8.0,True,True,14.159332233669627,14.899517,2022
Jalen Tolbert,jalentolbert,WR,6.555197715759277,,,,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022
Jamaal Williams,jamaalwilliams,RB,7.241827964782715,3.71889575254726,2.86613298586083,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,2.86613298586083,2.9710991,2022
James Cook,jamescook,RB,10.065630912780762,10.072118027707738,9.219355261021308,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,9.219355261021308,9.681677,2022
Jameson Williams,jamesonwilliams,WR,8.235515594482422,2.3764781538513198,1.52371538716489,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.52371538716489,1.5531733,2022
James Proche,jamesproche,WR,7.498932838439941,1.8527627666864297,1.0,0.0,-9.231581041880641,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022
