run_id,target_version,league,model_name,target_column,prediction_kind,feature_count,feature_hash,feature_names_json,grid_json,target_horizon,training_origin_embargo
v2_next_year_beta_20260828T213408Z_741eb3cf,v2_next_year_expert_residual_v1,beta,next_residual_lasso,next_residual_vs_expert,expert_residual,33,45c2048ab06a726e8ba114c09524b674e8bae6b32f5ee2735ba295afeea96ec3,"[""expert_ppg_team_game_median"", ""expert_ppg_team_game_std"", ""projection_provider_count"", ""proj_games"", ""adp_log"", ""projection_adp_percentile_diff"", ""age"", ""year_exp"", ""is_rookie"", ""draft_pick_log"", ""history_career_ppg_gap"", ""history_prior_year_ppg_gap"", ""history_prior_3year_ppg_gap"", ""history_career_opportunity_games_log"", ""history_prior_year_opportunity_games_log"", ""history_prior_3year_opportunity_games_log"", ""history_prior_year_ppg_available"", ""history_prior_3year_ppg_available"", ""projection_trajectory_change_1year"", ""projection_trajectory_change_3year"", ""projection_trajectory_prior_3year_count"", ""projection_trajectory_prior_3year_std"", ""projection_trajectory_prior_year_available"", ""projected_pass_point_share"", ""projected_rush_point_share"", ""projected_receiving_point_share"", ""consensus_room_share"", ""room_gap_to_leader_median"", ""team_changed_from_prior_candidate"", ""position_QB"", ""position_RB"", ""position_WR"", ""position_TE""]","[{""alpha"": 0.01}, {""alpha"": 0.03}, {""alpha"": 0.1}]",1,1
v2_next_year_beta_20260828T213408Z_741eb3cf,v2_next_year_expert_residual_v1,beta,next_residual_random_forest,next_residual_vs_expert,expert_residual,33,45c2048ab06a726e8ba114c09524b674e8bae6b32f5ee2735ba295afeea96ec3,"[""expert_ppg_team_game_median"", ""expert_ppg_team_game_std"", ""projection_provider_count"", ""proj_games"", ""adp_log"", ""projection_adp_percentile_diff"", ""age"", ""year_exp"", ""is_rookie"", ""draft_pick_log"", ""history_career_ppg_gap"", ""history_prior_year_ppg_gap"", ""history_prior_3year_ppg_gap"", ""history_career_opportunity_games_log"", ""history_prior_year_opportunity_games_log"", ""history_prior_3year_opportunity_games_log"", ""history_prior_year_ppg_available"", ""history_prior_3year_ppg_available"", ""projection_trajectory_change_1year"", ""projection_trajectory_change_3year"", ""projection_trajectory_prior_3year_count"", ""projection_trajectory_prior_3year_std"", ""projection_trajectory_prior_year_available"", ""projected_pass_point_share"", ""projected_rush_point_share"", ""projected_receiving_point_share"", ""consensus_room_share"", ""room_gap_to_leader_median"", ""team_changed_from_prior_candidate"", ""position_QB"", ""position_RB"", ""position_WR"", ""position_TE""]","[{""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 15, ""n_estimators"": 250}, {""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 5, ""n_estimators"": 250}, {""max_depth"": 10, ""max_features"": 0.75, ""min_samples_leaf"": 15, ""n_estimators"": 250}, {""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 250}]",1,1
v2_next_year_beta_20260828T213408Z_741eb3cf,v2_next_year_expert_residual_v1,beta,next_residual_lightgbm,next_residual_vs_expert,expert_residual,33,45c2048ab06a726e8ba114c09524b674e8bae6b32f5ee2735ba295afeea96ec3,"[""expert_ppg_team_game_median"", ""expert_ppg_team_game_std"", ""projection_provider_count"", ""proj_games"", ""adp_log"", ""projection_adp_percentile_diff"", ""age"", ""year_exp"", ""is_rookie"", ""draft_pick_log"", ""history_career_ppg_gap"", ""history_prior_year_ppg_gap"", ""history_prior_3year_ppg_gap"", ""history_career_opportunity_games_log"", ""history_prior_year_opportunity_games_log"", ""history_prior_3year_opportunity_games_log"", ""history_prior_year_ppg_available"", ""history_prior_3year_ppg_available"", ""projection_trajectory_change_1year"", ""projection_trajectory_change_3year"", ""projection_trajectory_prior_3year_count"", ""projection_trajectory_prior_3year_std"", ""projection_trajectory_prior_year_available"", ""projected_pass_point_share"", ""projected_rush_point_share"", ""projected_receiving_point_share"", ""consensus_room_share"", ""room_gap_to_leader_median"", ""team_changed_from_prior_candidate"", ""position_QB"", ""position_RB"", ""position_WR"", ""position_TE""]","[{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 5.0}, {""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 1.0}, {""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}, {""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 5.0}]",1,1
v2_next_year_beta_20260828T213408Z_741eb3cf,v2_next_year_expert_residual_v1,beta,next_participation_logistic,next_appeared,probability,21,6d97245ca20b358d7e95958af370c34c569357e89abe26ac11603cdccbbf0ff3,"[""expert_ppg_team_game_median"", ""projection_provider_count"", ""proj_games"", ""adp_log"", ""age"", ""year_exp"", ""is_rookie"", ""draft_pick_log"", ""career_observed_seasons"", ""career_opportunity_games"", ""career_useful_seasons"", ""last_observed_opportunity_games"", ""prior_year_appeared"", ""prior_year_candidate"", ""prior_year_opportunity_games"", ""seasons_since_observed"", ""team_changed_from_prior_candidate"", ""position_QB"", ""position_RB"", ""position_WR"", ""position_TE""]","[{""C"": 0.1}, {""C"": 1.0}, {""C"": 10.0}]",1,1
v2_next_year_beta_20260828T213408Z_741eb3cf,v2_next_year_expert_residual_v1,beta,next_participation_lightgbm,next_appeared,probability,21,6d97245ca20b358d7e95958af370c34c569357e89abe26ac11603cdccbbf0ff3,"[""expert_ppg_team_game_median"", ""projection_provider_count"", ""proj_games"", ""adp_log"", ""age"", ""year_exp"", ""is_rookie"", ""draft_pick_log"", ""career_observed_seasons"", ""career_opportunity_games"", ""career_useful_seasons"", ""last_observed_opportunity_games"", ""prior_year_appeared"", ""prior_year_candidate"", ""prior_year_opportunity_games"", ""seasons_since_observed"", ""team_changed_from_prior_candidate"", ""position_QB"", ""position_RB"", ""position_WR"", ""position_TE""]","[{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 5.0}, {""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 40, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 1.0}, {""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}, {""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 40, ""n_estimators"": 100, ""num_leaves"": 15, ""reg_lambda"": 5.0}]",1,1
