run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,pooled_oof,rmse,3701,9,3.184783460609043,4.224364890654711,-1.0395814300456685
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,pooled_oof,mae,3701,9,2.4760669918867153,3.11267084061168,-0.6366038487249646
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,pooled_oof,bias,3701,9,0.08489387848432028,-2.075733070807126,2.160626949291446
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,pooled_oof,spearman,3701,9,0.7963673556522404,0.7317974059056035,0.06456994974663688
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,season_mean,rmse,3701,9,3.1836763656393647,4.215946874795076,-1.0322705091557114
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,season_mean,mae,3701,9,2.478219752424923,3.11649136977609,-0.6382716173511671
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,season_mean,bias,3701,9,0.07744233270399986,-2.079992410857551,2.157434743561551
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_availability,season_mean,spearman,3701,9,0.7993292959925671,0.7330260789267884,0.06630321706577869
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,pooled_oof,rmse,3701,9,3.1872814635706264,4.224364890654711,-1.037083427084085
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,pooled_oof,mae,3701,9,2.481525499002227,3.11267084061168,-0.6311453416094528
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,pooled_oof,bias,3701,9,0.036681474875076524,-2.075733070807126,2.1124145456822023
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,pooled_oof,spearman,3701,9,0.7959328939733454,0.7317974059056035,0.06413548806774194
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,season_mean,rmse,3701,9,3.186434064155316,4.215946874795076,-1.0295128106397602
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,season_mean,mae,3701,9,2.4837880452363454,3.11649136977609,-0.6327033245397446
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,season_mean,bias,3701,9,0.029359854966159258,-2.079992410857551,2.10935226582371
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_history,season_mean,spearman,3701,9,0.798813711261949,0.7330260789267884,0.0657876323351606
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,pooled_oof,rmse,3701,9,3.1817881455136443,4.224364890654711,-1.042576745141067
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,pooled_oof,mae,3701,9,2.4707455846949724,3.11267084061168,-0.6419252559167075
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,pooled_oof,bias,3701,9,0.038388630927420696,-2.075733070807126,2.114121701734547
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,pooled_oof,spearman,3701,9,0.7963361327121401,0.7317974059056035,0.0645387268065366
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,season_mean,rmse,3701,9,3.1804482574701414,4.215946874795076,-1.0354986173249348
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,season_mean,mae,3701,9,2.473002506517655,3.11649136977609,-0.643488863258435
m4a_family_ablation_20260728T015352Z_90d0d1bd,conditional_ppg,residual_ridge_drop_lifecycle,season_mean,bias,3701,9,0.031243142659147207,-2.079992410857551,2.111235553516698
