run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,0,0,"{""ridge__alpha"":100.0}",1027.3376399368476,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,0,1,"{""ridge__alpha"":100.0}",1027.3376399368476,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,0,2,"{""ridge__alpha"":100.0}",1027.3376399368476,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,0,3,"{""ridge__alpha"":1.0}",1011.2271697166799,1
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,1,0,"{""ridge__alpha"":1.0}",1030.2577904517107,1
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,1,1,"{""ridge__alpha"":10.0}",1031.4086207891385,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,1,2,"{""ridge__alpha"":1.0}",1030.2577904517107,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,1,3,"{""ridge__alpha"":100.0}",1047.1856653531083,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,2,0,"{""ridge__alpha"":100.0}",1037.6813542368918,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,2,1,"{""ridge__alpha"":10.0}",1023.291821492401,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,2,2,"{""ridge__alpha"":100.0}",1037.6813542368918,0
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,2,3,"{""ridge__alpha"":1.0}",1022.2803795956933,1
milestone_4a_20260728T050818Z_86b06f1f,conditional_ppg,consensus_recalibrated_ridge,3,0,"{""ridge__alpha"":10.0}",1047.4557531395178,0
