chance_level,development_2022_2024_construction_cap_probability,temporal_check_2025_construction_cap_probability,development_2022_2024_heldout_cap_probability,temporal_check_2025_heldout_cap_probability,development_2022_2024_managed_forecast_season_points,temporal_check_2025_managed_forecast_season_points,development_2022_2024_actual_cap_feasible_rate,temporal_check_2025_actual_cap_feasible_rate,development_2022_2024_actual_cap_overage,temporal_check_2025_actual_cap_overage,development_2022_2024_actual_salary_spend,temporal_check_2025_actual_salary_spend,development_2022_2024_point_salary_spend,temporal_check_2025_point_salary_spend,development_2022_2024_affordable_actual_rosters,temporal_check_2025_affordable_actual_rosters
0.6,0.6762,0.6464,0.6250466666666666,0.58306,1578.7630935872396,1634.12126171875,0.12133333333333333,0.084,28.028000000000002,30.076,324.776,327.276,308.3654492486318,305.6778431687355,91,21
0.7,0.7667999999999999,0.7404,0.7127399999999998,0.67338,1577.5769855143228,1632.0193715820312,0.14933333333333332,0.128,26.30933333333333,27.972,322.708,324.852,306.40806566174825,303.3924515724182,112,32
0.8,0.8474,0.8354,0.7926933333333334,0.76678,1575.7492104492187,1627.7299951171874,0.168,0.12,24.492,25.888,320.5933333333333,322.624,304.26421351416906,300.79027418041227,126,30
0.9,0.9253333333333332,0.9182,0.87108,0.84248,1573.882452311198,1625.1842436523436,0.18133333333333335,0.148,22.248,24.456,317.9693333333333,321.152,301.57899093341825,298.14629089403155,136,37
