run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,1,"{""lasso__alpha"":0.01}",972.1182650319071,1
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,3,"{""lasso__alpha"":0.001}",981.9296186540017,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,4,"{""lasso__alpha"":0.001}",981.9296186540017,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,5,"{""lasso__alpha"":0.003}",976.8846307761667,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,0,"{""lasso__alpha"":0.001}",1012.0957109195309,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,1,"{""lasso__alpha"":0.003}",1006.4055992710691,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,2,"{""lasso__alpha"":0.1}",1047.947706196529,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,4,"{""lasso__alpha"":0.03}",1002.8900663746033,1
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,5,"{""lasso__alpha"":0.001}",1012.0957109195309,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,1,6,"{""lasso__alpha"":0.3}",1122.34064559218,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,0,"{""lasso__alpha"":0.01}",984.2229808149066,1
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,1,"{""lasso__alpha"":0.003}",988.9927046614465,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,2,"{""lasso__alpha"":0.01}",984.2229808149066,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,3,"{""lasso__alpha"":0.001}",992.1304403110381,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,4,"{""lasso__alpha"":0.3}",1119.413134788118,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,5,"{""lasso__alpha"":1.0}",1298.537238327688,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,2,6,"{""lasso__alpha"":0.3}",1119.413134788118,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,3,0,"{""lasso__alpha"":0.03}",1006.0052308141993,1
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,3,1,"{""lasso__alpha"":0.003}",1007.7204534824606,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,3,2,"{""lasso__alpha"":0.3}",1126.2983685524566,0
m4a_team_environment_20260729T020208Z_436bceb7,conditional_ppg,all_environment_lasso,3,3,"{""lasso__alpha"":0.1}",1051.6664162458753,0
