source,enforce_top_n,block,arm,max_swaps,refinement_mode,accepted_swaps,construction_gain,compile_seconds_median,compile_seconds_min,score_seconds,holdout_mean,holdout_p10,forecast_spend,cap_legal,position_legal,top_n_legal,swaps,roster
actual,False,0,baseline,0,disabled,0,0.0,0.0028867999790236354,0.0028867999790236354,0.0014515999937430024,1727.2666988372803,1548.7376708984375,298.0,True,True,True,[],Aaron Rodgers | Ashton Jeanty | Breece Hall | Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jaylen Waddle | Jeremiyah Love | Josh Jacobs | Rome Odunze | Tyler Warren
actual,False,0,shortlist,1,shortlist,1,31.35302734375,0.12808930000755936,0.12808930000755936,0.0013703000149689615,1757.8112144470215,1551.4998291015625,296.0,True,True,True,"[{""out_player"": ""Breece Hall"", ""in_player"": ""Matthew Stafford"", ""improvement"": 31.35302734375}]",Aaron Rodgers | Ashton Jeanty | Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jaylen Waddle | Jeremiyah Love | Josh Jacobs | Matthew Stafford | Rome Odunze | Tyler Warren
actual,False,0,full_exact,1,full_exact,1,31.35302734375,0.142599800019525,0.142599800019525,0.0011449999874457717,1757.8112144470215,1551.4998291015625,296.0,True,True,True,"[{""out_player"": ""Breece Hall"", ""in_player"": ""Matthew Stafford"", ""improvement"": 31.35302734375}]",Aaron Rodgers | Ashton Jeanty | Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jaylen Waddle | Jeremiyah Love | Josh Jacobs | Matthew Stafford | Rome Odunze | Tyler Warren
actual,True,0,baseline,0,disabled,0,0.0,0.0024958999711088836,0.0024958999711088836,0.0012431999784894288,1723.3149852752686,1546.5323486328125,297.0,True,True,True,[],Aaron Rodgers | Ashton Jeanty | Christian Watson | Chuba Hubbard | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jonathan Taylor | Josh Jacobs | Quentin Johnston | Rome Odunze | Tyler Warren
actual,True,0,shortlist,1,shortlist,1,14.70654296875,0.12764369999058545,0.12764369999058545,0.0013510999851860106,1730.2813987731934,1518.1223022460938,297.0,True,True,True,"[{""out_player"": ""Chuba Hubbard"", ""in_player"": ""Bryce Young"", ""improvement"": 14.70654296875}]",Aaron Rodgers | Ashton Jeanty | Bryce Young | Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jonathan Taylor | Josh Jacobs | Quentin Johnston | Rome Odunze | Tyler Warren
actual,True,0,full_exact,1,full_exact,1,14.70654296875,0.13921289995778352,0.13921289995778352,0.0011470000026747584,1730.2813987731934,1518.1223022460938,297.0,True,True,True,"[{""out_player"": ""Chuba Hubbard"", ""in_player"": ""Bryce Young"", ""improvement"": 14.70654296875}]",Aaron Rodgers | Ashton Jeanty | Bryce Young | Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jonathan Taylor | Josh Jacobs | Quentin Johnston | Rome Odunze | Tyler Warren
