source,block,arm,paths,completion_rate,cap_legal_rate,position_legal_rate,top_n_legal_rate,rollout_seconds,scoring_seconds,unique_rosters,mean_spend,validation_mean,validation_p10,rosters
actual,3,baseline,32,1.0,1.0,1.0,1.0,0.015956399962306023,0.012724400032311678,15,295.96875,1757.2468635439873,1587.173828125,"[[""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jakobi Meyers"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren"", ""Wan'Dale Robinson""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""Garrett Wilson"", ""George Pickens"", ""Kenyon Sadiq"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Makai Lemon"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jakobi Meyers"", ""Jalen Coker"", ""Jared Goff"", ""TreVeyon Henderson"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren"", ""Xavier Worthy""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""KC Concepcion"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""KC Concepcion"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jalen Coker"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Quentin Johnston"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Khalil Shakir"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jordan Addison"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Romeo Doubs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Jacobs"", ""Stefon Diggs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Hunter Henry"", ""Jalen Coker"", ""Josh Jacobs"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Josh Jacobs"", ""Tony Pollard"", ""Tyler Warren""]]"
actual,3,shortlist,32,1.0,1.0,1.0,1.0,0.0163509999983944,0.016680200002156198,20,296.15625,1776.9428156614304,1615.4473876953125,"[[""Bucky Irving"", ""Christian McCaffrey"", ""Christian Watson"", ""D'Andre Swift"", ""De'Von Achane"", ""Drake Maye"", ""Jakobi Meyers"", ""Jordan Love"", ""Tee Higgins"", ""Tetairoa McMillan"", ""Tony Pollard"", ""TreVeyon Henderson"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren"", ""Wan'Dale Robinson""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jakobi Meyers"", ""Kenyon Sadiq"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jacory Croskey-Merritt"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Brian Robinson"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Makai Lemon"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jakobi Meyers"", ""Jalen Coker"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Stefon Diggs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren"", ""Xavier Worthy""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""KC Concepcion"", ""Matthew Stafford"", ""RJ Harvey"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Quentin Johnston"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jacory Croskey-Merritt"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""KC Concepcion"", ""Matthew Stafford"", ""T.J. Hockenson"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""Colston Loveland"", ""David Montgomery"", ""De'Von Achane"", ""Drake Maye"", ""Emeka Egbuka"", ""George Pickens"", ""Tony Pollard"", ""TreVeyon Henderson""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Stefon Diggs"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jalen Coker"", ""Matthew Stafford"", ""Samaje Perine"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Matthew Stafford"", ""Quentin Johnston"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""Dallas Goedert"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Khalil Shakir"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Jordan Addison"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Matthew Stafford"", ""Romeo Doubs"", ""Tony Pollard"", ""Tyler Warren""], [""Aaron Rodgers"", ""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Matthew Stafford"", ""Stefon Diggs"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""De'Zhaun Stribling"", ""Drake Maye"", ""George Pickens"", ""Hunter Henry"", ""Matthew Stafford"", ""Tony Pollard"", ""Tyler Warren""], [""Bucky Irving"", ""Cam Skattebo"", ""Carnell Tate"", ""Christian McCaffrey"", ""Christian Watson"", ""De'Von Achane"", ""Drake Maye"", ""George Pickens"", ""Josh Downs"", ""Matthew Stafford"", ""Quentin Johnston"", ""Tony Pollard"", ""Tyler Warren""]]"
