lock_version,model_run_id,target_name,method,slice_type,slice_value,metric,n_rows,n_seasons,value
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,mae,1226,3,2.2834184158729314
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,bias,1226,3,0.15099320395934843
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,provider_era,2023_2025,spearman,1226,3,0.7925228736319804
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2017,rmse,402,1,2.9428357925214494
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2017,mae,402,1,2.2506469327444916
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2017,bias,402,1,0.2324425967200469
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2017,spearman,402,1,0.7541063428363449
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2018,rmse,365,1,3.1092754424129256
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2018,mae,365,1,2.38025777774423
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2018,bias,365,1,-0.6631883085648863
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2018,spearman,365,1,0.7161783149802262
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2019,rmse,385,1,3.032280533343144
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2019,mae,385,1,2.3757998494889008
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2019,bias,385,1,-0.524583445733721
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2019,spearman,385,1,0.7689904249658274
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2020,rmse,409,1,3.1281442106303876
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2020,mae,409,1,2.352566053086869
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2020,bias,409,1,-0.31705737143198137
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2020,spearman,409,1,0.7791968937762103
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2021,rmse,413,1,2.8469266606705252
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2021,mae,413,1,2.1751806332122876
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2021,bias,413,1,0.2315228465699873
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2021,spearman,413,1,0.787786666423725
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2022,rmse,422,1,2.603247190297047
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2022,mae,422,1,2.077371552461047
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2022,bias,422,1,0.5191095712994634
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2022,spearman,422,1,0.8136796303570724
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,season,2023,rmse,404,1,3.0064261307265396
