lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,363,1.2133055380638025,3.4736015396043514,3.1385274905945924,2.799001821105127,0.33952566948946605
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,362,3.4743523939129575,3.8948995910757795,3.7036130820563393,3.3850501888381723,0.3185628932181678
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,362,3.8954580294023025,4.347252899869255,4.110427081199596,3.8464461331332878,0.26398094806630756
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,362,4.34813970852143,4.984234435239553,4.644140144313564,4.375922517093097,0.26821762722046644
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,362,4.984358773176822,6.054908904938059,5.490107914618426,5.210277124962207,0.27983078965621905
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,362,6.05780836817189,7.247133344676636,6.6505707129999285,6.340610083440194,0.309960629559736
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,362,7.25223406517776,8.916631766740894,8.005586864789342,7.779578034611183,0.22600883017815712
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,362,8.919723273703909,10.967415236748243,9.788006971369269,9.809239268517747,-0.021232297148477
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,362,10.991332682163723,13.731218479886742,12.102507802429846,12.585975885455857,-0.48346808302601363
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,363,13.73861312937961,21.830585212128913,16.36068600318389,16.55604040014164,-0.19535439695774878
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,0,363,-1.9437607100378163,2.959664268933853,2.3018516017704362,2.969222189197396,-0.6673705874269596
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,1,362,2.960259647989955,3.620734706558136,3.3113904883357286,3.43073636960032,-0.11934588126459066
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,2,362,3.6234432810518378,4.255474425974282,3.9265968251266044,3.8104460202167383,0.11615080490986555
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,3,362,4.256064978085614,5.034203604491014,4.633595051741246,4.371972532915213,0.26162251882603255
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,4,362,5.0381330286345305,6.167848911484903,5.57580904996115,5.10215607412845,0.4736529758327004
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,5,362,6.168344255543127,7.396440883979912,6.773848459974618,6.314624441396542,0.45922401857807643
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,6,362,7.400708163256644,8.923545437441675,8.14143135913606,7.888305172651168,0.25312618648489293
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,7,362,8.926976129945952,10.785931670888415,9.835031909810395,9.788504303130157,0.046527606680236894
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,8,362,10.810895368016176,13.47767007864214,11.930344500900508,12.56386184265397,-0.633517341753465
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lasso,9,363,13.483240039039458,23.485106173759103,16.31425568414229,16.44814035581804,-0.13388467167575466
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260730T140449Z_ef55415d,conditional_ppg,conditional_ppg_lightgbm,0,363,2.639127806904844,3.706106964329905,3.383310994769868,2.7620857754122214,0.6212252193576465
