year,trial,policy,solve_status,max_forced_options,forced_option_count,forced_option_players,forced_young_count,forced_mean_year_exp,candidate_attempts,reoptimization_refine_swaps,roster,nominal_starters,bench_players,starter_changes_vs_control,bench_changes_vs_control,roster_changes_vs_control,forecast_salary_spend,unspent_budget,starter_forecast_spend,bench_forecast_spend,starter_projected_ppg_sum,starter_raw_actual_points,starter_forecast_ev,starter_forecast_p10,starter_forecast_p90,top3_spend_share,baseline_construction_score,current_construction_score,current_construction_delta,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_expected_best_surplus,predicted_probability_any_hit,predicted_probability_any_10,predicted_probability_any_20,predicted_expected_top2_surplus,predicted_best_player,next_validation_bench_matches,next_projection_proxy_bench_count,future_outcome_available,actual_best_keeper_surplus,actual_top2_keeper_surplus,actual_any_keeper_hit,actual_any_keeper_hit_10,actual_any_keeper_hit_20,actual_best_future_ppg,actual_future_ppg_ge12_count,actual_future_ppg_ge15_count,actual_keeper_hit_players,observed_cost_coverage,observed_best_keeper_surplus,observed_any_keeper_hit_10
2022,96,reinvest_k2,optimal,2,2,Devonta Smith|George Pickens,2,0.5,16,10,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Devonta Smith|Diontae Johnson|Dk Metcalf|George Pickens|Juju Smith Schuster|Kenneth Walker|Travis Etienne|Travis Kelce,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Dk Metcalf|Juju Smith Schuster|Travis Etienne|Travis Kelce,Abram Smith|Aj Dillon|Devonta Smith|George Pickens|Kenneth Walker,1,2,3,296.51739501953125,1.48260498046875,265.65679931640625,30.860580444335938,102.54171466827393,1403.2000732421875,1549.189208984375,1381.85546875,1702.7064208984375,0.512600302696228,1373.0010986328125,1388.54931640625,15.5482177734375,1612.67236328125,1429.71630859375,1767.9036865234375,1497.7999267578125,1542.9000244140625,32,371.0,1,1,397.9599914550781,15.389999961853029,1,4,3,53.760913762651846,0.885,0.781,0.731,79.55353593559141,Devonta Smith,4,1,1,48.098097667035205,95.35581655225772,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|George Pickens|Kenneth Walker,0.8,44.8498171213065,1.0
2022,96,reinvest_k3,optimal,3,3,Dameon Pierce|Devonta Smith|George Pickens,3,0.3333333333333333,24,14,Aaron Rodgers|Aj Dillon|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Devonta Smith|Diontae Johnson|George Pickens|Juju Smith Schuster|Kenneth Walker|Mike Williams|Travis Kelce,Aaron Rodgers|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Diontae Johnson|Juju Smith Schuster|Mike Williams|Travis Kelce,Aj Dillon|Dameon Pierce|Devonta Smith|George Pickens|Kenneth Walker,3,3,6,297.94091796875,0.05908203125,249.52359008789065,48.41730880737305,101.09938144683838,1282.699951171875,1534.0179443359375,1377.4921875,1700.9705810546875,0.5101511478424072,1373.0010986328125,1374.67822265625,1.6771240234375,1607.9271240234375,1443.9053955078125,1770.724365234375,1536.7000732421875,1514.5999755859375,27,410.0,0,0,402.7599792480469,19.57666645050049,0,5,4,61.93559421171541,0.921,0.861,0.816,97.08581193359127,Dameon Pierce,5,0,1,48.098097667035205,95.35581655225772,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|George Pickens|Kenneth Walker,1.0,44.8498171213065,1.0
2022,97,control,optimal,0,0,,0,,0,4,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Carter|Mike Williams|Travis Kelce,Aaron Rodgers|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Diontae Johnson|Juju Smith Schuster|Mike Williams|Travis Kelce,Abram Smith|Aj Dillon|Damien Harris|Kenneth Walker|Michael Carter,0,0,0,297.5074768066406,0.492523193359375,257.3919372558594,40.11553192138672,101.09938144683838,1282.699951171875,1534.0179443359375,1377.4921875,1700.9705810546875,0.4950605928897857,1374.67822265625,1374.67822265625,0.0,1613.7667236328125,1468.4598388671875,1772.841796875,1425.300048828125,1449.5999755859375,38,397.0,1,1,324.4599914550781,13.433333015441894,1,3,2,49.16761405910259,0.834,0.764,0.695,72.12482284886288,Michael Carter,4,1,1,48.87343604781636,48.87343604781636,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.30672271468647,1.0
2022,97,reinvest_k1,optimal,1,1,Elijah Moore,1,1.0,8,7,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Diontae Johnson|Elijah Moore|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Williams|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Mike Williams|Travis Etienne,Abram Smith|Aj Dillon|Elijah Moore|Kenneth Walker|Michael Carter,2,1,3,297.0296936035156,0.970306396484375,267.1860656738281,29.84364128112793,101.94178009033205,1155.300048828125,1538.990478515625,1359.711669921875,1678.7152099609375,0.521592378616333,1374.67822265625,1381.0003662109375,6.3221435546875,1607.4688720703125,1439.1114501953125,1755.7886962890625,1266.39990234375,1283.5,47,383.0,1,1,317.96002197265625,12.488333129882813,2,2,2,53.72404592610638,0.882,0.815,0.744,81.5819232687005,Elijah Moore,4,1,1,48.87343604781636,48.87343604781636,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.30672271468647,1.0
2022,97,reinvest_k2,optimal,2,1,Elijah Moore,1,1.0,16,7,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Diontae Johnson|Elijah Moore|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Williams|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Mike Williams|Travis Etienne,Abram Smith|Aj Dillon|Elijah Moore|Kenneth Walker|Michael Carter,2,1,3,297.0296936035156,0.970306396484375,267.1860656738281,29.84364128112793,101.94178009033205,1155.300048828125,1538.990478515625,1359.711669921875,1678.7152099609375,0.521592378616333,1374.67822265625,1381.0003662109375,6.3221435546875,1607.4688720703125,1439.1114501953125,1755.7886962890625,1266.39990234375,1283.5,47,383.0,1,1,317.96002197265625,12.488333129882813,2,2,2,53.72404592610638,0.882,0.815,0.744,81.5819232687005,Elijah Moore,4,1,1,48.87343604781636,48.87343604781636,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.30672271468647,1.0
2022,97,reinvest_k3,optimal,3,1,Elijah Moore,1,1.0,24,7,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Diontae Johnson|Elijah Moore|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Mike Williams|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Mike Williams|Travis Etienne,Abram Smith|Aj Dillon|Elijah Moore|Kenneth Walker|Michael Carter,2,1,3,297.0296936035156,0.970306396484375,267.1860656738281,29.84364128112793,101.94178009033205,1155.300048828125,1538.990478515625,1359.711669921875,1678.7152099609375,0.521592378616333,1374.67822265625,1381.0003662109375,6.3221435546875,1607.4688720703125,1439.1114501953125,1755.7886962890625,1266.39990234375,1283.5,47,383.0,1,1,317.96002197265625,12.488333129882813,2,2,2,53.72404592610638,0.882,0.815,0.744,81.5819232687005,Elijah Moore,4,1,1,48.87343604781636,48.87343604781636,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,34.30672271468647,1.0
2022,98,control,optimal,0,0,,0,,0,0,Aaron Rodgers|Aj Dillon|Chris Godwin|Damien Harris|Devin Singletary|Diontae Johnson|George Kittle|Joe Mixon|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Travis Etienne,Aaron Rodgers|Chris Godwin|Diontae Johnson|George Kittle|Joe Mixon|Juju Smith Schuster|Kyle Pitts|Travis Etienne,Aj Dillon|Damien Harris|Devin Singletary|Kenneth Walker|Michael Carter,0,0,0,297.0738830566406,0.926116943359375,244.1636657714844,52.91025161743164,102.5987672805786,1207.699951171875,1544.442626953125,1353.4906005859375,1723.29931640625,0.5036942958831787,1355.8548583984375,1355.8548583984375,0.0,1642.2508544921875,1477.378662109375,1792.831298828125,1350.9000244140625,1404.300048828125,37,402.0,0,0,355.760009765625,16.208333015441895,0,4,2,51.23449242952981,0.84,0.774,0.733,74.54607557945735,Kenneth Walker,5,0,1,43.66348299380682,43.66348299380682,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,1.0,29.11530908938788,1.0
2022,98,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,3,Aaron Rodgers|Abram Smith|Aj Dillon|Alvin Kamara|Chris Godwin|Dameon Pierce|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Rashaad Penny|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Travis Etienne,Abram Smith|Aj Dillon|Dameon Pierce|Kenneth Walker|Rashaad Penny,2,3,5,297.5578308105469,0.442169189453125,257.9559936523437,39.60184860229492,102.62336444854736,1167.800048828125,1547.9925537109375,1354.5380859375,1718.314697265625,0.543534517288208,1355.8548583984375,1384.27880859375,28.4239501953125,1619.63330078125,1435.154052734375,1791.6612548828125,1253.2000732421875,1262.7000732421875,41,432.0,1,1,317.15997314453125,15.779999923706054,1,4,3,62.13076285859664,0.906,0.848,0.822,93.58655896323556,Dameon Pierce,3,2,1,43.66348299380682,43.66348299380682,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,29.11530908938788,1.0
2022,98,reinvest_k2,optimal,2,2,Brian Robinson|Dameon Pierce,2,0.0,16,5,Aaron Rodgers|Alvin Kamara|Brian Robinson|Chris Godwin|Dameon Pierce|Damien Harris|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Travis Etienne,Brian Robinson|Dameon Pierce|Damien Harris|Kenneth Walker|Michael Carter,2,2,4,293.6863098144531,4.313690185546875,257.9559936523437,35.73031234741211,102.62336444854736,1167.800048828125,1547.9925537109375,1354.5380859375,1718.314697265625,0.5506996512413025,1355.8548583984375,1384.27880859375,28.4239501953125,1624.0841064453125,1442.8167724609375,1793.7034912109375,1274.800048828125,1301.5,41,405.0,0,0,317.15997314453125,16.58666648864746,0,4,2,64.82120170865338,0.911,0.862,0.84,97.84878234451747,Dameon Pierce,5,0,1,43.66348299380682,83.38851484652899,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Brian Robinson|Kenneth Walker,1.0,39.4188289642334,1.0
2022,98,reinvest_k3,optimal,3,2,Brian Robinson|Dameon Pierce,2,0.0,24,5,Aaron Rodgers|Alvin Kamara|Brian Robinson|Chris Godwin|Dameon Pierce|Damien Harris|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Michael Pittman|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Travis Etienne,Brian Robinson|Dameon Pierce|Damien Harris|Kenneth Walker|Michael Carter,2,2,4,293.6863098144531,4.313690185546875,257.9559936523437,35.73031234741211,102.62336444854736,1167.800048828125,1547.9925537109375,1354.5380859375,1718.314697265625,0.5506996512413025,1355.8548583984375,1384.27880859375,28.4239501953125,1624.0841064453125,1442.8167724609375,1793.7034912109375,1274.800048828125,1301.5,41,405.0,0,0,317.15997314453125,16.58666648864746,0,4,2,64.82120170865338,0.911,0.862,0.84,97.84878234451747,Dameon Pierce,5,0,1,43.66348299380682,83.38851484652899,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Brian Robinson|Kenneth Walker,1.0,39.4188289642334,1.0
2022,99,control,optimal,0,0,,0,,0,1,Aaron Rodgers|Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster,Aj Dillon|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,0,0,0,296.6669311523437,1.33306884765625,264.0263977050781,32.64054870605469,102.6431531906128,1223.0,1542.2554931640625,1390.37060546875,1716.3033447265625,0.5604487061500549,1385.33056640625,1385.33056640625,0.0,1622.3662109375,1485.879638671875,1763.139404296875,1462.300048828125,1517.2000732421875,43,385.0,0,0,378.260009765625,20.193333625793457,0,4,3,56.86115833595858,0.866,0.816,0.757,87.39343427151915,Michael Carter,4,1,1,45.6324520111084,81.56066464078442,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker|Tony Pollard,1.0,30.803661346435547,1.0
2022,99,reinvest_k1,optimal,1,0,,0,,8,1,Aaron Rodgers|Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster,Aj Dillon|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,0,0,0,296.6669311523437,1.33306884765625,264.0263977050781,32.64054870605469,102.6431531906128,1223.0,1542.2554931640625,1390.37060546875,1716.3033447265625,0.5604487061500549,1385.33056640625,1385.33056640625,0.0,1622.3662109375,1485.879638671875,1763.139404296875,1462.300048828125,1517.2000732421875,43,385.0,0,0,378.260009765625,20.193333625793457,0,4,3,56.86115833595858,0.866,0.816,0.757,87.39343427151915,Michael Carter,4,1,1,45.6324520111084,81.56066464078442,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker|Tony Pollard,1.0,30.803661346435547,1.0
2022,99,reinvest_k2,optimal,2,0,,0,,16,1,Aaron Rodgers|Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster,Aj Dillon|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,0,0,0,296.6669311523437,1.33306884765625,264.0263977050781,32.64054870605469,102.6431531906128,1223.0,1542.2554931640625,1390.37060546875,1716.3033447265625,0.5604487061500549,1385.33056640625,1385.33056640625,0.0,1622.3662109375,1485.879638671875,1763.139404296875,1462.300048828125,1517.2000732421875,43,385.0,0,0,378.260009765625,20.193333625793457,0,4,3,56.86115833595858,0.866,0.816,0.757,87.39343427151915,Michael Carter,4,1,1,45.6324520111084,81.56066464078442,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker|Tony Pollard,1.0,30.803661346435547,1.0
2022,99,reinvest_k3,optimal,3,0,,0,,24,1,Aaron Rodgers|Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|George Kittle|Juju Smith Schuster,Aj Dillon|Kenneth Walker|Michael Carter|Rashaad Penny|Tony Pollard,0,0,0,296.6669311523437,1.33306884765625,264.0263977050781,32.64054870605469,102.6431531906128,1223.0,1542.2554931640625,1390.37060546875,1716.3033447265625,0.5604487061500549,1385.33056640625,1385.33056640625,0.0,1622.3662109375,1485.879638671875,1763.139404296875,1462.300048828125,1517.2000732421875,43,385.0,0,0,378.260009765625,20.193333625793457,0,4,3,56.86115833595858,0.866,0.816,0.757,87.39343427151915,Michael Carter,4,1,1,45.6324520111084,81.56066464078442,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker|Tony Pollard,1.0,30.803661346435547,1.0
2022,100,control,optimal,0,0,,0,,0,2,Aaron Rodgers|Abram Smith|Aj Dillon|Chris Godwin|Clyde Edwards Helaire|Cordarrelle Patterson|Davante Adams|Elijah Mitchell|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Pittman|Mike Williams,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Elijah Mitchell|Kyle Pitts|Michael Pittman|Mike Williams,Abram Smith|Aj Dillon|Cordarrelle Patterson|Juju Smith Schuster|Kenneth Walker,0,0,0,297.10845947265625,0.89154052734375,249.39779663085932,47.71065521240234,101.96182250976562,1085.800048828125,1540.865234375,1381.433837890625,1704.588134765625,0.5056926608085632,1373.1788330078125,1373.1788330078125,0.0,1619.8282470703125,1447.935546875,1778.90283203125,1398.2999267578125,1368.0999755859375,39,417.0,1,1,336.760009765625,15.716666221618652,1,4,4,59.74970887406149,0.889,0.829,0.79,90.03639473038517,Cordarrelle Patterson,4,1,1,43.96034917208189,43.96034917208189,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,29.37617215486997,1.0
2022,100,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,6,Aaron Rodgers|Abram Smith|Aj Dillon|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Damien Harris|Davante Adams|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Mike Williams|Travis Etienne,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Juju Smith Schuster|Kyle Pitts|Mike Williams|Travis Etienne,Abram Smith|Aj Dillon|Dameon Pierce|Damien Harris|Kenneth Walker,2,2,3,296.1645812988281,1.835418701171875,248.45391845703125,47.71065521240234,102.33036136627196,1225.2000732421875,1548.6505126953125,1373.668212890625,1712.346923828125,0.5455485582351685,1373.1788330078125,1379.450439453125,6.2716064453125,1632.870361328125,1462.82470703125,1802.3475341796875,1361.300048828125,1375.699951171875,36,431.0,1,1,345.8600158691406,15.44666633605957,1,4,3,66.12193707381155,0.893,0.831,0.799,96.73595667583191,Dameon Pierce,4,1,1,43.96034917208189,43.96034917208189,1.0,1.0,1.0,13.09999942779541,1.0,0.0,Kenneth Walker,0.8,29.37617215486997,1.0
2022,100,reinvest_k2,optimal,2,2,Dameon Pierce|Rachaad White,2,0.0,16,10,Aaron Rodgers|Abram Smith|Aj Dillon|Chris Godwin|Dameon Pierce|Davante Adams|Elijah Mitchell|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Mike Williams|Rachaad White,Aaron Rodgers|Chris Godwin|Davante Adams|Elijah Mitchell|Ezekiel Elliott|Juju Smith Schuster|Kyle Pitts|Mike Williams,Abram Smith|Aj Dillon|Dameon Pierce|Kenneth Walker|Rachaad White,2,2,3,290.7372131347656,7.262786865234375,260.7243957519531,30.01287078857422,102.39966773986816,1163.9000244140625,1534.80322265625,1357.7227783203125,1694.863037109375,0.5825163722038269,1373.1788330078125,1390.740478515625,17.5616455078125,1600.36572265625,1415.1302490234375,1770.0177001953125,1414.5,1445.0,42,387.0,2,1,374.0600280761719,15.633333015441895,1,4,3,68.75263581604125,0.914,0.846,0.803,102.96325942755968,Dameon Pierce,4,1,1,98.0319914588226,141.9923406309045,1.0,1.0,1.0,15.266666412353516,2.0,1.0,Kenneth Walker|Rachaad White,0.6,29.37617215486997,1.0
2022,100,reinvest_k3,optimal,3,3,Cordarrelle Patterson|Dameon Pierce|Rachaad White,3,0.3333333333333333,24,13,Aaron Rodgers|Abram Smith|Chris Godwin|Clyde Edwards Helaire|Cordarrelle Patterson|Dameon Pierce|Davante Adams|Juju Smith Schuster|Kenneth Walker|Mike Williams|Rachaad White|Travis Etienne|Travis Kelce,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Juju Smith Schuster|Mike Williams|Travis Etienne|Travis Kelce,Abram Smith|Cordarrelle Patterson|Dameon Pierce|Kenneth Walker|Rachaad White,3,2,4,294.2767944335937,3.72320556640625,264.73590087890625,29.54093170166016,103.12506484985352,1424.5,1559.2850341796875,1396.1767578125,1725.462158203125,0.5995657444000244,1373.1788330078125,1391.3387451171875,18.159912109375,1622.6502685546875,1448.6397705078125,1788.0946044921875,1577.5999755859375,1603.300048828125,26,398.0,2,1,368.3599853515625,14.703333282470703,1,4,3,72.67053850368502,0.925,0.88,0.84,112.32223539885678,Dameon Pierce,4,1,1,98.0319914588226,141.9923406309045,1.0,1.0,1.0,15.266666412353516,2.0,1.0,Kenneth Walker|Rachaad White,0.6,29.37617215486997,1.0
2022,101,control,optimal,0,0,,0,,0,1,Aaron Rodgers|Alvin Kamara|Chris Godwin|Devonta Smith|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Tony Pollard|Travis Etienne|Zach Ertz,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Travis Etienne,Devonta Smith|Kenneth Walker|Michael Carter|Tony Pollard|Zach Ertz,0,0,0,296.9169921875,1.0830078125,270.7540283203125,26.162994384765625,103.0996160507202,1286.699951171875,1550.184326171875,1376.55712890625,1727.66650390625,0.5498777627944946,1388.968505859375,1388.968505859375,0.0,1617.4434814453125,1443.2691650390625,1804.9862060546875,1472.4000244140625,1545.5,32,353.0,0,0,450.760009765625,19.55500030517578,0,3,3,51.80889772378112,0.844,0.797,0.721,75.52000998465019,Michael Carter,5,0,1,47.19771416038503,83.64817670849584,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker|Tony Pollard,1.0,44.33130676597585,1.0
2022,101,reinvest_k1,optimal,1,1,Dameon Pierce,1,0.0,8,2,Aaron Rodgers|Alvin Kamara|Chris Godwin|Dameon Pierce|Devonta Smith|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Noah Fant|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Travis Etienne,Dameon Pierce|Devonta Smith|Kenneth Walker|Michael Carter|Noah Fant,0,2,2,297.3925476074219,0.607452392578125,270.7540283203125,26.63856506347656,103.0996160507202,1286.699951171875,1550.184326171875,1376.55712890625,1727.66650390625,0.5489984750747681,1388.968505859375,1388.968505859375,0.0,1615.8966064453125,1448.353759765625,1786.0010986328125,1430.199951171875,1494.0,33,359.0,1,0,423.6599731445313,16.90499973297119,1,3,3,64.75268127730594,0.916,0.878,0.816,96.84545079726944,Dameon Pierce,5,0,1,47.19771416038503,83.64817670849584,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,0.8,44.33130676597585,1.0
2022,101,reinvest_k2,optimal,2,2,Dameon Pierce|Rachaad White,2,0.0,16,4,Aaron Rodgers|Alvin Kamara|Chris Godwin|Dameon Pierce|Devonta Smith|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rachaad White|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Travis Etienne,Dameon Pierce|Devonta Smith|Kenneth Walker|Michael Carter|Rachaad White,0,2,2,297.8681335449219,0.131866455078125,270.7540283203125,27.114137649536133,103.0996160507202,1286.699951171875,1550.184326171875,1376.55712890625,1727.66650390625,0.5481219291687012,1388.968505859375,1388.968505859375,0.0,1610.88330078125,1442.27099609375,1779.754638671875,1430.199951171875,1476.699951171875,33,359.0,1,0,423.6599731445313,17.93666648864746,0,4,3,68.37597532559958,0.928,0.894,0.846,105.26826548256132,Dameon Pierce,5,0,1,92.85446844397188,140.05218260435691,1.0,1.0,1.0,15.266666412353516,3.0,1.0,Devonta Smith|Kenneth Walker|Rachaad White,0.8,44.33130676597585,1.0
2022,101,reinvest_k3,optimal,3,2,Dameon Pierce|Rachaad White,2,0.0,24,4,Aaron Rodgers|Alvin Kamara|Chris Godwin|Dameon Pierce|Devonta Smith|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kenneth Walker|Michael Carter|Rachaad White|Travis Etienne,Aaron Rodgers|Alvin Kamara|Chris Godwin|Diontae Johnson|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Travis Etienne,Dameon Pierce|Devonta Smith|Kenneth Walker|Michael Carter|Rachaad White,0,2,2,297.8681335449219,0.131866455078125,270.7540283203125,27.114137649536133,103.0996160507202,1286.699951171875,1550.184326171875,1376.55712890625,1727.66650390625,0.5481219291687012,1388.968505859375,1388.968505859375,0.0,1610.88330078125,1442.27099609375,1779.754638671875,1430.199951171875,1476.699951171875,33,359.0,1,0,423.6599731445313,17.93666648864746,0,4,3,68.37597532559958,0.928,0.894,0.846,105.26826548256132,Dameon Pierce,5,0,1,92.85446844397188,140.05218260435691,1.0,1.0,1.0,15.266666412353516,3.0,1.0,Devonta Smith|Kenneth Walker|Rachaad White,0.8,44.33130676597585,1.0
2022,102,control,optimal,0,0,,0,,0,4,Aaron Rodgers|Abram Smith|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Devonta Smith|Diontae Johnson|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kyle Pitts|Michael Carter|Rashaad Penny,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Ezekiel Elliott|Juju Smith Schuster|Kyle Pitts,Abram Smith|Devonta Smith|Kenneth Walker|Michael Carter|Rashaad Penny,0,0,0,294.98541259765625,3.01458740234375,272.9307556152344,22.05462646484375,102.42656230926514,1221.800048828125,1545.95556640625,1375.7127685546875,1707.4581298828125,0.5780256390571594,1392.0810546875,1392.0810546875,0.0,1610.310302734375,1444.4482421875,1781.4005126953125,1433.0001220703125,1423.9000244140625,43,366.0,1,1,397.260009765625,13.89666690826416,1,3,2,55.687113290632205,0.868,0.816,0.731,83.29795402997496,Devonta Smith,3,2,1,53.76601180168329,94.7231531019475,1.0,1.0,1.0,13.09999942779541,2.0,0.0,Devonta Smith|Kenneth Walker,0.8,48.90576323600946,1.0
