salary_center_source,selected_slots,player_origins,mean_salary_residual,median_salary_residual,positive_residual_rate,mean_predicted_salary,mean_actual_salary,mean_scenario_center_shift,mean_actual_minus_scenario
current_salary_model,48161,468,1.2627244176179895,0.3090473,0.5265048483212558,24.779695797909095,26.042420215527088,-1.0522765686631927,2.3150009862811824
espn_fallback,1759,9,5.936242771631609,-0.011153199999999863,0.46276293348493464,12.37074983780557,18.30699260943718,0.11365609675566855,5.822586674875941
