predicted_salary_tier,selected_slots,player_origins,mean_salary_residual,median_salary_residual,positive_residual_rate,mean_predicted_salary,mean_actual_salary,mean_scenario_center_shift,mean_actual_minus_scenario
$1-5,5987,124,0.8344811380491064,0.0,0.4603307165525305,2.6186673503424083,3.453148488391515,0.44633653365331544,0.38814460439579096
$6-15,16523,119,2.285767251086365,0.8065009999999999,0.5234521575984991,9.581992840906615,11.867760091992979,-0.8885343928053452,3.17430164389171
$16-30,14418,100,1.0527268922874182,0.1494029999999995,0.5181717297822167,21.73212537571092,22.784852267998335,-1.4585758544699816,2.5113027467573996
$31-50,6393,55,0.1116439718442041,0.3807680000000033,0.5083685280775848,38.6138370229939,38.7254809948381,-1.2745614475902287,1.3862054194344327
$51+,6599,79,1.9094096990453093,1.4841539999999966,0.6129716623730869,72.88707461676012,74.79648431580543,-1.4080490679893867,3.3174587670346964
