player,player_id,position,player_game_count,team_name,targets,receptions,drops,catchable,drop_rate
Owen Daniels,3043,TE,16,HST,87,67,2,69,2.9
Chris Chambers,821,WR,14,SD,57,33,1,34,2.9
Jason Avant,3054,WR,15,PHI,54,32,1,33,3.0
Pierre Thomas,4080,HB,13,NO,37,31,1,32,3.1
Matt Forte,4358,HB,16,CHI,73,62,2,64,3.1
David Martin,916,TE,16,MIA,42,31,1,32,3.1
Jason Hill,3692,WR,12,SF,42,30,1,31,3.2
Isaac Bruce,80,WR,16,SF,101,61,2,63,3.2
Deion Branch,1072,WR,8,SEA,56,30,1,31,3.2
Josh Reed,1043,WR,13,BUF,72,56,2,58,3.4
Darren Sproles,2347,HB,15,SD,32,28,1,29,3.4
Greg Camarillo,2523,WR,11,MIA,77,55,2,57,3.5
Malcom Floyd,2044,WR,9,SD,36,27,1,28,3.6
Greg Olsen,3647,TE,16,CHI,76,54,2,56,3.6
Brian Westbrook,1094,HB,14,PHI,65,52,2,54,3.7
Brandon Lloyd,1436,WR,11,CHI,46,26,1,27,3.7
Larry Fitzgerald,1724,WR,16,ARZ,146,96,4,100,4.0
Domenik Hixon,3075,WR,16,NYG,70,43,2,45,4.4
Antonio Chatman,946,WR,10,CIN,30,21,1,22,4.5
Chris Baker,1091,TE,15,NYJ,29,21,1,22,4.5
Chris Cooley,1802,TE,16,WAS,106,83,4,87,4.6
Jason Witten,1384,TE,16,DAL,119,81,4,85,4.7
Brandon Jones,2313,WR,16,TEN,60,41,2,43,4.7
Kevin Walter,1549,WR,16,HST,84,60,3,63,4.8
Kevin Faulk,470,HB,15,NE,71,58,3,61,4.9
Maurice Morris,1061,HB,13,SEA,25,19,1,20,5.0
Tony Gonzalez,237,TE,16,KC,150,96,5,101,5.0
Martellus Bennett,4375,TE,16,DAL,25,19,1,20,5.0
Fred Jackson,3368,HB,16,BUF,43,37,2,39,5.1
Deuce McAllister,793,HB,12,NO,20,18,1,19,5.3
Mike Furrey,726,WR,9,DET,32,18,1,19,5.3
Jerricho Cotchery,1829,WR,16,NYJ,109,71,4,75,5.3
Donnie Avery,4347,WR,15,STR,99,53,3,56,5.4
Marion Barber III,2326,HB,15,DAL,60,52,3,55,5.5
Sammy Morris,678,HB,12,NE,23,17,1,18,5.6
Ray Rice,4369,HB,11,BLT,41,33,2,35,5.7
DeShaun Foster,1041,HB,14,SF,19,16,1,17,5.9
Derrick Mason,271,WR,16,BLT,117,80,5,85,5.9
Lance Moore,2718,WR,16,NO,113,79,5,84,6.0
Lee Evans,1734,WR,16,BUF,99,63,4,67,6.0
Reggie Kelly,468,TE,16,CIN,39,31,2,33,6.1
Eddie Royal,4356,WR,15,DEN,127,91,6,97,6.2
Javon Walker,1027,WR,8,OAK,29,15,1,16,6.3
Anquan Boldin,1369,WR,12,ARZ,122,89,6,95,6.3
John Gilmore,1176,TE,16,TB,20,15,1,16,6.3
Early Doucet,4395,WR,6,ARZ,17,14,1,15,6.7
Derek Schouman,3838,TE,16,BUF,18,14,1,15,6.7
Wes Welker,2204,WR,16,NE,140,111,8,119,6.7
Mewelde Moore,1840,HB,16,PIT,47,40,3,43,7.0
Greg Jones II,1776,FB,12,JAX,14,13,1,14,7.1
Correll Buckhalter,869,HB,14,PHI,32,26,2,28,7.1
T.J. Houshmandzadeh,921,WR,15,CIN,129,92,7,99,7.1
Miles Austin,3211,WR,11,DAL,22,13,1,14,7.1
Andre' Davis,1054,WR,12,HST,28,13,1,14,7.1
Keenan Burton,4442,WR,13,STR,28,13,1,14,7.1
Joey Galloway,117,WR,9,TB,25,13,1,14,7.1
Demetrius Williams,3056,WR,7,BLT,23,13,1,14,7.1
Kevin Smith,4378,HB,16,DET,51,38,3,41,7.3
Michael Jenkins,1750,WR,16,ATL,76,50,4,54,7.4
Maurice Jones-Drew,3005,HB,16,JAX,72,61,5,66,7.6
Heath Miller,2247,TE,14,PIT,64,48,4,52,7.7
Mark Campbell,545,TE,8,NO,16,12,1,13,7.7
Dante' Hall,677,WR,8,STR,18,12,1,13,7.7
Casey Fitzsimmons,1607,TE,13,DET,22,12,1,13,7.7
Antonio Gates,1609,TE,16,SD,84,60,5,65,7.7
Roscoe Parrish,2272,WR,13,BUF,42,24,2,26,7.7
Jerious Norwood,3024,HB,16,ATL,49,36,3,39,7.7
Jerome Harrison,3090,HB,14,CLV,18,12,1,13,7.7
Jacob Hester,4383,FB,9,SD,13,12,1,13,7.7
Mike Tolbert,4740,FB,11,SD,14,12,1,13,7.7
Vincent Jackson,2278,WR,16,SD,96,59,5,64,7.8
Bo Scaife,2396,TE,16,TEN,76,58,5,63,7.9
Steve Heiden,481,TE,14,CLV,39,23,2,25,8.0
Anthony Gonzalez,3648,WR,16,IND,78,57,5,62,8.1
Jerheme Urban,1709,WR,16,ARZ,48,34,3,37,8.1
Bryant Johnson,1333,WR,16,SF,68,45,4,49,8.2
Tony Stewart,887,TE,16,OAK,14,11,1,12,8.3
Dominic Rhodes,979,HB,15,IND,51,44,4,48,8.3
Kevin Boss,3769,TE,15,NYG,54,33,3,36,8.3
Jordy Nelson,4350,WR,16,GB,53,33,3,36,8.3
John Carlson,4352,TE,16,SEA,77,55,5,60,8.3
Ladell Betts,1063,HB,13,WAS,29,22,2,24,8.3
Davone Bess,4694,WR,16,MIA,75,54,5,59,8.5
Kellen Winslow,1727,TE,10,CLV,75,43,4,47,8.5
Devery Henderson,1771,WR,16,NO,56,32,3,35,8.6
Torry Holt,441,WR,16,STR,115,64,6,70,8.6
Andre Johnson,1319,WR,16,HST,162,115,11,126,8.7
Visanthe Shiancoe,1406,TE,16,MIN,57,41,4,45,8.9
Devin Hester,3002,WR,15,CHI,86,51,5,56,8.9
Reggie Wayne,800,WR,16,IND,127,82,8,90,8.9
Frank Gore,2282,HB,14,SF,56,41,4,45,8.9
Tashard Choice,4436,HB,11,DAL,28,20,2,22,9.1
Steve Johnson,4538,WR,10,BUF,13,10,1,11,9.1
Marvin Harrison,162,WR,15,IND,100,60,6,66,9.1
Greg Estandia,3597,TE,16,JAX,13,10,1,11,9.1
Michael Pittman,382,HB,8,DEN,12,10,1,11,9.1
Delanie Walker,3120,TE,15,SF,16,10,1,11,9.1
Brandon Stokley,498,WR,15,DEN,80,49,5,54,9.3
Donald Lee,1465,TE,16,GB,49,39,4,43,9.3
Desmond Clark,529,TE,16,CHI,66,39,4,43,9.3
Dallas Clark,1340,TE,15,IND,103,77,8,85,9.4
Ricky Williams,440,HB,16,MIA,37,29,3,32,9.4
Dustin Keller,4344,TE,16,NYJ,74,48,5,53,9.4
Gijon Robinson,4056,TE,15,IND,23,19,2,21,9.5
David Anderson,3196,WR,16,HST,27,19,2,21,9.5
Patrick Cobbs,3272,HB,15,MIA,25,19,2,21,9.5
Greg Lewis,1650,WR,13,PHI,33,19,2,21,9.5
Matt Jones,2238,WR,12,JAX,103,65,7,72,9.7
Ted Ginn Jr.,3625,WR,16,MIA,91,56,6,62,9.7
Antonio Bryant,1070,WR,16,TB,135,83,9,92,9.8
Dante Rosario,3771,TE,16,CAR,31,18,2,20,10.0
Hines Ward,380,WR,16,PIT,119,81,9,90,10.0
Kolby Smith,3764,HB,6,KC,10,9,1,10,10.0
Aaron Stecker,572,HB,6,NO,10,9,1,10,10.0
Justin Griffith,1433,FB,7,OAK,10,9,1,10,10.0
Antwaan Randle El,1069,WR,16,WAS,79,53,6,59,10.2
Dennis Northcutt,605,WR,14,JAX,66,44,5,49,10.2
Chad Johnson,806,WR,13,CIN,87,53,6,59,10.2
LaDainian Tomlinson,777,HB,16,SD,69,52,6,58,10.3
Steve Smith,837,WR,14,CAR,123,78,9,87,10.3
Steve Breaston,3758,WR,16,ARZ,106,77,9,86,10.5
Matt Spaeth,3693,TE,16,PIT,26,17,2,19,10.5
Reggie Bush,2947,HB,10,NO,69,51,6,57,10.5
Jeremy Shockey,1021,TE,12,NO,70,50,6,56,10.7
Hank Baskett,3220,WR,14,PHI,51,33,4,37,10.8
Kevin Curtis,1389,WR,9,PHI,61,33,4,37,10.8
Donald Driver,533,WR,16,GB,110,74,9,83,10.8
Ronnie Brown,2219,HB,16,MIA,39,33,4,37,10.8
Derrick Ward,1949,HB,16,NYG,51,41,5,46,10.9
Steve Smith,3667,WR,16,NYG,80,57,7,64,10.9
Amani Toomer,169,WR,16,NYG,87,48,6,54,11.1
Legedu Naanee,3788,WR,11,SD,10,8,1,9,11.1
Bernard Berrian,1799,WR,16,MIN,92,48,6,54,11.1
Ben Utecht,2199,TE,10,CIN,25,16,2,18,11.1
Jason Snelling,3860,FB,15,ATL,9,8,1,9,11.1
Fred Taylor,333,HB,13,JAX,20,16,2,18,11.1
Richard Angulo,1548,TE,15,JAX,10,8,1,9,11.1
Arnaz Battle,1499,WR,8,SF,39,24,3,27,11.1
Sam Aiken,1439,WR,12,NE,11,8,1,9,11.1
John Owens,1133,TE,14,DET,13,8,1,9,11.1
Zach Miller,3654,TE,16,OAK,82,55,7,62,11.3
Warrick Dunn,236,HB,15,TB,61,47,6,53,11.3
Leon Washington,3062,HB,16,NYJ,59,47,6,53,11.3
Santonio Holmes,2970,WR,15,PIT,109,55,7,62,11.3
Patrick Crayton,1932,WR,16,DAL,68,39,5,44,11.4
Dane Looker,755,WR,13,STR,45,23,3,26,11.5
Devin Thomas,4348,WR,16,WAS,24,15,2,17,11.8
Brandon Jackson,3679,HB,13,GB,35,30,4,34,11.8
Ruvell Martin,2111,WR,13,GB,25,15,2,17,11.8
Mark Bradley,2256,WR,10,KC,59,30,4,34,11.8
Reggie Williams,1730,WR,15,JAX,58,37,5,42,11.9
Johnnie Lee Higgins,3715,WR,16,OAK,41,22,3,25,12.0
DeAngelo Williams,2972,HB,16,CAR,28,22,3,25,12.0
J.J. Arrington,2261,HB,11,ARZ,36,29,4,33,12.1
Greg Jennings,2997,WR,16,GB,132,80,11,91,12.1
Chris Johnson,4338,HB,15,TEN,58,43,6,49,12.2
Muhsin Muhammad,173,WR,16,CAR,104,65,9,74,12.2
Billy McMullen,1409,WR,4,SEA,17,7,1,8,12.5
Daniel Fells,3309,TE,10,STR,11,7,1,8,12.5
Lorenzo Neal,47,FB,12,BLT,10,7,1,8,12.5
L.J. Smith,1376,TE,13,PHI,61,35,5,40,12.5
Jerramy Stevens,1035,TE,14,TB,56,35,5,40,12.5
Will Franklin,4419,WR,13,KC,17,7,1,8,12.5
Lavelle Hawkins,4440,WR,7,TEN,9,7,1,8,12.5
Julius Jones,1764,HB,15,SEA,22,14,2,16,12.5
Peyton Hillis,4541,FB,10,DEN,18,14,2,16,12.5
Terrell Owens,188,WR,16,DAL,139,69,10,79,12.7
DeSean Jackson,4363,WR,16,PHI,115,62,9,71,12.7
Randy Moss,342,WR,16,NE,117,69,10,79,12.7
Chris Perry,1747,HB,13,CIN,31,20,3,23,13.0
Josh Morgan,4488,WR,12,SF,39,20,3,23,13.0
Nate Washington,2832,WR,16,PIT,75,40,6,46,13.0
Bobby Wade,1448,WR,16,MIN,86,53,8,61,13.1
Santana Moss,786,WR,16,WAS,131,79,12,91,13.2
B.J. Askew,1400,FB,10,TB,17,13,2,15,13.3
Tony Scheffler,3006,TE,13,DEN,58,39,6,45,13.3
Brandon Marshall,3064,WR,15,DEN,177,104,16,120,13.3
Ahmard Hall,3336,FB,16,TEN,18,13,2,15,13.3
Anthony Fasano,2998,TE,16,MIA,49,32,5,37,13.5
Michael Bush,3716,HB,13,OAK,27,19,3,22,13.6
Roddy White,2244,WR,16,ATL,142,88,14,102,13.7
Daniel Graham,1028,TE,16,DEN,47,31,5,36,13.9
Vernon Davis,2951,TE,16,SF,47,31,5,36,13.9
Anthony Becht,602,TE,15,STR,10,6,1,7,14.3
Calvin Johnson,3618,WR,16,DET,147,78,13,91,14.3
Vonta Leach,2100,FB,16,HST,17,12,2,14,14.3
Robert Meachem,3643,WR,14,NO,20,12,2,14,14.3
Justin McCareins,872,WR,14,TEN,63,30,5,35,14.3
Edgerrin James,439,HB,13,ARZ,15,12,2,14,14.3
Ryan Grant,2609,HB,16,GB,22,18,3,21,14.3
Michael Sellers,432,FB,16,WAS,14,12,2,14,14.3
Derek Stanley,3865,WR,8,STR,11,6,1,7,14.3
Willis McGahee,1339,HB,13,BLT,31,24,4,28,14.3
Lousaka Polite,2152,FB,11,MIA,8,6,1,7,14.3
Adrian Peterson,1177,HB,8,CHI,9,6,1,7,14.3
Bobby Engram,177,WR,13,SEA,77,47,8,55,14.5
Shaun McDonald,1418,WR,12,DET,60,35,6,41,14.6
Plaxico Burress,586,WR,10,NYG,65,35,6,41,14.6
Harry Douglas,4398,WR,16,ATL,39,23,4,27,14.8
Jamal Lewis,583,HB,16,CLV,31,23,4,27,14.8
Todd Heap,801,TE,16,BLT,58,34,6,40,15.0
Roy Williams,1728,WR,5,DET,39,17,3,20,15.0
Steven Jackson,1745,HB,12,STR,55,39,7,46,15.2
Randy McMichael,1114,TE,4,STR,19,11,2,13,15.4
Jason Wright,2212,HB,15,CLV,35,22,4,26,15.4
Ashley Lelie,1026,WR,13,OAK,41,11,2,13,15.4
Michael Clayton,1736,WR,15,TB,59,38,7,45,15.6
Brent Celek,3778,TE,16,PHI,35,27,5,32,15.6
Jamaal Charles,4387,HB,16,KC,38,27,5,32,15.6
Dwayne Bowe,3639,WR,16,KC,155,86,16,102,15.7
Naufahu Tahi,3526,FB,16,MIN,20,16,3,19,15.8
Brian Finneran,423,WR,16,ATL,35,21,4,25,16.0
Marques Colston,3197,WR,11,NO,88,47,9,56,16.1
Marshawn Lynch,3628,HB,15,BUF,63,47,9,56,16.1
Koren Robinson,2864,WR,12,SEA,56,31,6,37,16.2
James Jones,3694,WR,10,GB,29,20,4,24,16.7
Dwayne Jarrett,3661,WR,9,CAR,16,10,2,12,16.7
Laveranues Coles,638,WR,16,NYJ,112,70,14,84,16.7
Dominique Zeigler,4111,WR,6,SF,8,5,1,6,16.7
Jeff King,3100,TE,16,CAR,29,20,4,24,16.7
Joseph Addai,2975,HB,12,IND,35,25,5,30,16.7
Carey Davis,2029,FB,12,PIT,6,5,1,6,16.7
Garrett Mills,3051,TE,8,MIN,11,5,1,6,16.7
Travis Minor,846,HB,5,STR,6,5,1,6,16.7
Keary Colbert,1783,WR,4,DET,9,5,1,6,16.7
Troy Williamson,2224,WR,8,JAX,13,5,1,6,16.7
Justin Fargas,1410,HB,14,OAK,14,10,2,12,16.7
Justin Peelle,1104,TE,16,ATL,21,15,3,18,16.7
Nate Burleson,1386,WR,1,SEA,7,5,1,6,16.7
Justin Gage,1452,WR,12,TEN,70,34,7,41,17.1
Jabar Gaffney,1040,WR,16,NE,59,38,8,46,17.4
Le'Ron McClain,3753,HB,16,BLT,27,19,4,23,17.4
Chris Henry,2300,WR,12,CIN,43,19,4,23,17.4
Ronald Curry,1199,WR,12,OAK,47,19,4,23,17.4
Tim Hightower,4463,HB,16,ARZ,43,33,7,40,17.5
Robert Royal,1151,TE,15,BUF,51,33,7,40,17.5
Marty Booker,487,WR,13,CHI,43,14,3,17,17.6
Clinton Portis,1058,HB,16,WAS,35,28,6,34,17.6
Michael Gaines,1946,TE,16,DET,30,23,5,28,17.9
Earnest Graham,1613,HB,10,TB,32,23,5,28,17.9
Reggie Brown,2252,WR,10,PHI,34,18,4,22,18.2
James Thrash,323,WR,16,WAS,20,9,2,11,18.2
James Hardy,4355,WR,13,BUF,23,9,2,11,18.2
Rashied Davis,2554,WR,15,CHI,62,35,8,43,18.6
Charles Ali,4187,FB,9,CLV,6,4,1,5,20.0
Mike Sims-Walker,3695,WR,9,JAX,29,16,4,20,20.0
Darrell Jackson,639,WR,11,DEN,20,12,3,15,20.0
Craig Davis,3646,WR,3,SD,7,4,1,5,20.0
Clifton Smith,4854,HB,7,TB,5,4,1,5,20.0
Mario Manningham,4409,WR,5,NYG,5,4,1,5,20.0
John Kuhn,2686,FB,13,GB,6,4,1,5,20.0
Alge Crumpler,805,TE,15,TEN,41,24,6,30,20.0
Syndric Steptoe,3850,WR,16,CLV,36,19,5,24,20.8
Roy Williams,1728,WR,10,DAL,42,19,5,24,20.8
Ahman Green,374,HB,8,HST,14,11,3,14,21.4
Joe Klopfenstein,2991,TE,15,STR,18,11,3,14,21.4
Benjamin Watson,1753,TE,14,NE,41,22,6,28,21.4
Nate Jackson,1259,TE,9,DEN,17,11,3,14,21.4
Antonio Pittman,3723,HB,9,STR,26,18,5,23,21.7
Keary Colbert,1783,WR,7,SEA,16,7,2,9,22.2
Adrian Peterson,3623,HB,16,MIN,33,21,6,27,22.2
Marcedes Lewis,2973,TE,16,JAX,64,41,12,53,22.6
Alex Smith,2288,TE,14,TB,36,20,6,26,23.1
Kenny Watson,1001,HB,9,CIN,9,3,1,4,25.0
Michael Turner,1873,HB,16,ATL,9,6,2,8,25.0
Jermichael Finley,4405,TE,13,GB,12,6,2,8,25.0
Jacoby Jones,3689,WR,6,HST,5,3,1,4,25.0
Lorenzo Booker,3687,HB,9,PHI,10,6,2,8,25.0
Jameel Cook,904,FB,4,TB,5,3,1,4,25.0
Courtney Taylor,3813,WR,10,SEA,24,9,3,12,25.0
Fred Davis,4362,TE,10,WAS,8,3,1,4,25.0
Selvin Young,4109,HB,8,DEN,7,3,1,4,25.0
Jim Kleinsasser,469,TE,16,MIN,11,6,2,8,25.0
Brad Hoover,740,FB,16,CAR,11,6,2,8,25.0
Willie Parker,2142,HB,11,PIT,8,3,1,4,25.0
Braylon Edwards,2220,WR,16,CLV,128,55,19,74,25.7
Donte' Stallworth,1020,WR,11,CLV,39,17,6,23,26.1
Jerry Porter,617,WR,10,JAX,27,11,4,15,26.7
Corey McIntyre,1278,FB,9,BUF,3,2,1,3,33.3
Joshua Cribbs,2544,WR,11,CLV,7,2,1,3,33.3
Rashard Mendenhall,4337,HB,2,PIT,3,2,1,3,33.3
Terrelle Smith,651,FB,13,ARZ,4,2,1,3,33.3
Martin Rucker,4425,TE,4,CLV,5,2,1,3,33.3
Darnell Dinkins,1236,TE,10,CLV,9,4,2,6,33.3
Darian Barnes,1216,FB,3,BUF,3,2,1,3,33.3
Madison Hedgecock,2468,FB,16,NYG,14,8,5,13,38.5
BenJarvus Green-Ellis,4599,HB,7,NE,6,3,2,5,40.0
Maurice Stovall,3035,WR,4,TB,7,3,2,5,40.0
Brandon Jacobs,2327,HB,13,NYG,11,6,4,10,40.0
Malcolm Kelly,4365,WR,5,WAS,9,3,2,5,40.0
LenDale White,2990,HB,16,TEN,10,5,4,9,44.4
Dallas Baker,3843,WR,5,PIT,2,1,1,2,50.0
Jason Davis,3285,FB,5,CHI,3,1,1,2,50.0
Brandon Middleton,2123,WR,7,DET,3,1,1,2,50.0
Glenn Holt,3355,WR,8,CIN,11,3,4,7,57.1
Daniel Coats,3908,FB,15,CIN,10,2,3,5,60.0
