player,player_id,position,player_game_count,team_name,targets,receptions,drops,catchable,drop_rate
John Conner,5662,FB,16,NYJ,4,2,1,3,33.3
Daniel Graham,1028,TE,13,TEN,5,2,1,3,33.3
Donnie Avery,4347,WR,8,TEN,11,3,2,5,40.0
Derrick Mason,271,WR,7,HST,13,6,4,10,40.0
Tony Fiammetta,5052,FB,10,DAL,5,3,2,5,40.0
Ovie Mughelli,1445,FB,7,ATL,8,4,3,7,42.9
Lawrence Vickers,3125,FB,10,HST,7,4,3,7,42.9
Maurice Stovall,3035,WR,10,DET,3,1,1,2,50.0
Joe Webb III,5722,QB,8,MIN,4,1,1,2,50.0
Matthew Slater,4467,WR,5,NE,3,1,1,2,50.0
Reggie Kelly,468,TE,12,ATL,2,1,1,2,50.0
Emmanuel Arceneaux,6129,WR,3,MIN,2,1,1,2,50.0
Julius Thomas,6281,TE,4,DEN,5,1,1,2,50.0
Johnny White,6285,HB,3,BUF,3,1,1,2,50.0
Roscoe Parrish,2272,WR,2,BUF,4,1,1,2,50.0
Justin Peelle,1104,TE,11,SF,4,1,1,2,50.0
Mike Goodson,5034,HB,2,CAR,3,1,1,2,50.0
David Anderson,3196,WR,2,HST,2,1,1,2,50.0
Cecil Shorts,6266,WR,9,JAX,12,2,3,5,60.0
Anthony Gonzalez,3648,WR,5,IND,2,0,1,1,100.0
Jeff Maehl,6706,WR,1,HST,1,0,1,1,100.0
Ronnie Brown,2219,HB,14,PHI,2,0,1,1,100.0
Quinn Porter,5941,HB,1,STR,1,0,1,1,100.0
Kyle Adams,6556,TE,1,CHI,1,0,0,0,
Jeremy Horne,5852,WR,3,KC,1,0,0,0,
Josh Johnson,4474,QB,1,TB,2,0,0,0,
Armando Allen,6723,HB,2,CHI,1,0,0,0,
Collin Franklin,6915,TE,2,TB,2,0,0,0,
Fendi Onobun,5693,TE,1,JAX,1,0,0,0,
Richard Goodman,6039,WR,5,SD,2,0,0,0,
Michael Clayton,1736,WR,2,NYG,1,0,0,0,
Tandon Doss,6275,WR,3,BLT,2,0,0,0,
Derrick Ward,1949,HB,3,HST,1,0,0,0,
Mike Otto,3839,T,3,TEN,1,0,0,0,
Joe Hastings,6473,WR,1,SF,1,0,0,0,
Will Yeatman,6480,TE,1,MIA,1,0,0,0,
Jerious Norwood,3024,HB,6,STR,1,0,0,0,
Arnaz Battle,1499,WR,1,PIT,1,0,0,0,
Kerry Meier,5688,WR,5,ATL,1,0,0,0,
Chris Ivory,6007,HB,5,NO,1,0,0,0,
Martin Rucker,4425,TE,1,JAX,1,0,0,0,
Jerrel Jernigan,6235,WR,3,NYG,1,0,0,0,
Jamar Newsome,6603,WR,2,JAX,1,0,0,0,
Dane Fletcher,5807,LB,2,NE,1,0,0,0,
Taylor Price,5614,WR,3,NE,1,0,0,0,
David Reed,5679,WR,3,BLT,2,0,0,0,
Andy Dalton,6187,QB,1,CIN,1,0,0,0,
