comparison_type,comparison,draw_context,nominal_buffer,year,trial,roster_jaccard,roster_slots_changed,roster_changed,both_actual_cap_feasible,candidate_near_nominal_cap_within_1,baseline_nominal_violation,actual_points_effect,drafted_only_points_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,forecast_ev_effect,forecast_error_effect,forecast_salary_spend_effect,normalized_nominal_salary_spend_effect,raw_nominal_salary_spend_effect,actual_waiver_starts_effect,actual_salary_missing_players_effect,salary_source_missing_players_effect,joint_feasible_actual_points_effect,nominal_buffer_dollars
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,46,0.7333333333333333,2,True,False,False,False,0.3599853515625,64.2799072265625,0.0,53.0,53.0,33.8931884765625,-33.533203125,-10.644927978515625,60.938232421875,47.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,47,0.4444444444444444,5,True,False,False,False,268.10009765625,326.900146484375,-1.0,122.0,128.0,74.185791015625,193.914306640625,12.2537841796875,99.8349609375,77.0,-16.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,48,0.4444444444444444,5,True,False,False,False,27.099853515625,-33.2000732421875,0.0,28.0,28.0,-11.731689453125,38.83154296875,-9.150360107421875,19.4483642578125,15.0,-6.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,49,0.4444444444444444,5,True,False,False,False,-204.739990234375,-351.39990234375,0.0,72.0,72.0,25.222900390625,-229.962890625,6.199249267578125,60.938262939453125,47.0,16.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,50,0.625,3,True,False,False,False,-102.5,-147.5,0.0,67.0,67.0,26.4132080078125,-128.9132080078125,6.304779052734375,44.082977294921875,34.0,1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,51,0.7333333333333333,2,True,False,False,False,-70.39990234375,-86.900146484375,0.0,12.0,12.0,-2.0439453125,-68.35595703125,1.240936279296875,-15.55865478515625,-12.0,8.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,52,0.625,3,True,False,False,False,-88.5999755859375,-40.300048828125,0.0,45.0,45.0,29.5745849609375,-118.174560546875,1.238616943359375,59.641693115234375,46.0,0.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,53,0.4444444444444444,5,True,False,False,False,-34.39990234375,-15.800048828125,0.0,37.0,37.0,49.195556640625,-83.595458984375,-2.849884033203125,41.489837646484375,32.0,-2.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,54,0.3684210526315789,6,True,False,False,False,226.320068359375,178.239990234375,0.0,81.0,81.0,60.7747802734375,165.5452880859375,-4.31072998046875,114.09716796875,88.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,55,0.4444444444444444,5,True,False,False,False,245.97998046875,260.9000244140625,0.0,78.0,78.0,48.6568603515625,197.3231201171875,-8.999420166015625,71.31072998046875,55.0,-18.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,56,0.3684210526315789,6,True,False,False,False,206.9200439453125,269.0400390625,0.0,34.0,34.0,37.8358154296875,169.084228515625,2.910858154296875,58.3450927734375,45.0,-3.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,57,0.4444444444444444,5,True,False,False,False,173.739990234375,168.43994140625,0.0,71.0,71.0,84.7000732421875,89.0399169921875,1.573333740234375,97.24188232421875,75.0,-10.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,58,0.625,3,True,False,False,False,35.4000244140625,15.10009765625,0.0,12.0,12.0,22.7529296875,12.6470947265625,0.97216796875,68.71759033203125,53.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,59,0.5294117647058824,4,True,False,False,False,118.780029296875,219.0799560546875,0.0,52.0,52.0,40.12841796875,78.651611328125,-0.24554443359375,36.30364990234375,28.0,-11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,60,0.3684210526315789,6,True,False,False,False,120.139892578125,173.0,-1.0,34.0,34.0,43.225341796875,76.91455078125,-3.21856689453125,60.938262939453125,47.0,-6.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,61,0.3684210526315789,6,True,False,False,False,-137.0001220703125,-59.2001953125,0.0,15.0,15.0,19.2672119140625,-156.267333984375,16.214324951171875,-1.296539306640625,-1.0,12.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,62,0.5294117647058824,4,True,False,False,False,188.4000244140625,216.4000244140625,0.0,62.0,62.0,43.2491455078125,145.15087890625,-15.3765869140625,35.007049560546875,27.0,-16.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,63,0.5294117647058824,4,True,False,False,False,139.0999755859375,20.56005859375,0.0,0.0,0.0,-0.7587890625,139.8587646484375,-2.11981201171875,32.413970947265625,25.0,-11.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,64,0.4444444444444444,5,True,False,False,False,-22.9000244140625,-68.800048828125,0.0,73.0,73.0,61.07568359375,-83.9757080078125,9.332672119140625,95.94528198242188,74.0,-13.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,65,0.625,3,True,False,False,False,109.4000244140625,110.4000244140625,0.0,42.0,42.0,23.4932861328125,85.90673828125,3.490447998046875,63.531341552734375,49.0,-2.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,66,0.4444444444444444,5,True,False,False,False,58.760009765625,122.0400390625,0.0,85.0,85.0,57.2657470703125,1.4942626953125,8.73345947265625,123.17300415039062,95.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,67,0.3684210526315789,6,True,False,False,False,4.940185546875,46.0,0.0,143.0,143.0,71.8468017578125,-66.9066162109375,-7.191650390625,115.39370727539062,89.0,-5.0,-1.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,68,0.23809523809523808,8,True,False,False,False,38.739990234375,49.840087890625,0.0,115.0,115.0,47.645263671875,-8.9052734375,-0.7752685546875,82.97970581054688,64.0,-22.0,-1.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,69,0.4444444444444444,5,True,False,False,False,7.800048828125,-44.60009765625,0.0,18.0,18.0,20.7430419921875,-12.9429931640625,9.712860107421875,7.77935791015625,6.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,70,0.625,3,True,False,False,False,13.0,15.199951171875,0.0,63.0,63.0,62.2801513671875,-49.2801513671875,0.380035400390625,79.09005737304688,61.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,71,0.4444444444444444,5,True,False,False,False,145.60009765625,176.2799072265625,0.0,55.0,55.0,33.0196533203125,112.5804443359375,-0.6617431640625,58.3450927734375,45.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,72,0.625,3,True,False,False,False,75.0001220703125,72.5999755859375,0.0,49.0,49.0,15.0357666015625,59.96435546875,3.277252197265625,46.67608642578125,36.0,-1.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,73,0.4444444444444444,5,True,False,False,False,-217.5400390625,-234.780029296875,0.0,-33.0,-33.0,10.795654296875,-228.335693359375,-5.938201904296875,15.558685302734375,12.0,22.0,0.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,74,0.4444444444444444,5,True,False,False,False,-3.300048828125,-17.9000244140625,0.0,75.0,75.0,38.26708984375,-41.567138671875,1.123443603515625,55.751983642578125,43.0,-6.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,75,0.3684210526315789,6,True,False,False,False,205.7000732421875,268.6998291015625,0.0,20.0,20.0,42.530517578125,163.1695556640625,9.73883056640625,41.489898681640625,32.0,-9.0,0.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,76,0.5294117647058824,4,True,False,False,False,79.320068359375,103.1400146484375,0.0,94.0,94.0,85.61474609375,-6.294677734375,-3.30816650390625,120.57989501953125,93.0,-14.0,-2.0,-3.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,77,0.4444444444444444,5,True,False,False,False,-8.300048828125,-48.3001708984375,0.0,47.0,47.0,47.7462158203125,-56.0462646484375,-5.386871337890625,88.16598510742188,68.0,3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,78,0.4444444444444444,5,True,False,False,False,-123.7000732421875,-135.1800537109375,0.0,28.0,28.0,-29.5775146484375,-94.12255859375,-3.933685302734375,29.820831298828125,23.0,5.0,0.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,79,0.3,7,True,False,False,False,207.0001220703125,226.0,0.0,45.0,45.0,57.8687744140625,149.13134765625,-5.10491943359375,93.35220336914062,72.0,-17.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,80,0.625,3,True,False,False,False,59.9998779296875,72.300048828125,0.0,24.0,24.0,6.6834716796875,53.31640625,21.2335205078125,25.93115234375,20.0,3.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,81,0.8571428571428571,1,True,False,False,False,-17.699951171875,-7.0,0.0,28.0,28.0,25.1807861328125,-42.8807373046875,1.2100830078125,37.600189208984375,29.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,82,0.4444444444444444,5,True,False,False,False,-55.4000244140625,-93.2799072265625,0.0,59.0,59.0,34.5843505859375,-89.984375,1.01019287109375,51.862335205078125,40.0,-13.0,0.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,83,0.5294117647058824,4,True,False,False,False,21.7999267578125,-29.60009765625,0.0,22.0,22.0,10.5128173828125,11.287109375,-1.66754150390625,33.71051025390625,26.0,-1.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,84,0.3,7,True,False,False,False,112.260009765625,76.9400634765625,0.0,19.0,19.0,17.002685546875,95.25732421875,-1.4930419921875,54.4554443359375,42.0,-11.0,1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,85,0.3684210526315789,6,True,False,False,False,305.659912109375,276.93994140625,-1.0,117.0,133.0,72.478759765625,233.18115234375,-0.905914306640625,123.17300415039062,95.0,-12.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,86,0.4444444444444444,5,True,False,False,False,163.5,213.1002197265625,0.0,72.0,72.0,67.9232177734375,95.5767822265625,0.8902587890625,105.02120971679688,81.0,-14.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,87,0.3,7,True,False,False,False,52.760009765625,201.239990234375,0.0,146.0,146.0,104.9476318359375,-52.1876220703125,-0.833465576171875,123.1729736328125,95.0,-9.0,0.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,88,0.3684210526315789,6,True,False,False,False,29.5999755859375,-3.780029296875,0.0,82.0,82.0,63.10205078125,-33.5020751953125,-4.37249755859375,59.641693115234375,46.0,2.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,89,0.5294117647058824,4,True,False,False,False,-39.3599853515625,-165.9600830078125,0.0,20.0,20.0,-1.972412109375,-37.3875732421875,-4.246368408203125,15.558685302734375,12.0,-7.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,90,0.5294117647058824,4,True,False,False,False,242.10009765625,211.9000244140625,0.0,92.0,92.0,74.940185546875,167.159912109375,-6.30059814453125,105.021240234375,81.0,-5.0,1.0,1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,91,0.625,3,True,False,False,False,-24.0999755859375,20.10009765625,0.0,61.0,61.0,42.5830078125,-66.6829833984375,-6.438507080078125,72.60723876953125,56.0,-3.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,92,0.4444444444444444,5,True,False,False,False,1.2000732421875,23.5999755859375,0.0,65.0,65.0,33.8143310546875,-32.6142578125,7.142120361328125,95.94534301757812,74.0,2.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,93,0.5294117647058824,4,True,False,False,False,259.4000244140625,221.239990234375,0.0,107.0,107.0,57.748779296875,201.6512451171875,6.215087890625,92.05563354492188,71.0,-22.0,0.0,-1.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,94,0.625,3,True,False,False,False,-22.199951171875,-3.0,0.0,3.0,3.0,0.7469482421875,-22.9468994140625,-6.33837890625,25.93115234375,20.0,-3.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,95,0.3684210526315789,6,True,False,False,False,134.39990234375,97.199951171875,0.0,29.0,29.0,59.3807373046875,75.0191650390625,-1.310089111328125,98.5384521484375,76.0,-17.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,96,0.5294117647058824,4,True,False,False,False,183.699951171875,146.7999267578125,0.0,21.0,21.0,30.4541015625,153.245849609375,-2.071197509765625,77.79351806640625,60.0,-8.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,97,0.4444444444444444,5,True,False,False,False,-217.97998046875,-149.6600341796875,0.0,7.0,7.0,22.4052734375,-240.38525390625,-5.471588134765625,15.5587158203125,12.0,8.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,98,0.4444444444444444,5,True,False,False,False,-129.800048828125,-150.60009765625,0.0,69.0,69.0,57.89404296875,-187.694091796875,-0.8226318359375,64.82794189453125,50.0,8.0,-1.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,99,0.4444444444444444,5,True,False,False,False,274.47998046875,182.4599609375,0.0,92.0,92.0,84.59130859375,189.888671875,-4.515594482421875,123.17303466796875,95.0,-24.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,100,0.4444444444444444,5,True,False,False,False,185.5001220703125,221.4000244140625,0.0,46.0,46.0,27.457763671875,158.0423583984375,5.227020263671875,77.79348754882812,60.0,-20.0,-1.0,-2.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,101,0.4444444444444444,5,True,False,False,False,174.4000244140625,213.89990234375,0.0,37.0,37.0,16.519775390625,157.8802490234375,4.378753662109375,54.455413818359375,42.0,-7.0,-1.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,102,0.7333333333333333,2,True,False,False,False,76.800048828125,65.300048828125,0.0,-34.0,-34.0,-3.1734619140625,79.9735107421875,0.480133056640625,1.296539306640625,1.0,-1.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,103,0.625,3,True,False,False,False,-26.900146484375,-34.2999267578125,0.0,33.0,33.0,9.39453125,-36.294677734375,0.43145751953125,31.117431640625,24.0,-5.0,0.0,0.0,,
one_minus_five,one_minus_five_at_none,1_minus_5,none,2022,104,0.625,3,True,False,False,False,-3.0,6.7999267578125,0.0,71.0,71.0,31.322021484375,-34.322021484375,-5.3734130859375,63.531402587890625,49.0,4.0,0.0,0.0,,
