candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
next_residual_w025,production_no_next,all_2017_2025,ppg_crps,1620,9,-0.00031118667112750944,-0.0010515984325986743,0.0005508820511277968,0.7925
next_residual_w025,production_no_next,all_2017_2025,contribution_crps,1620,9,0.012984817739991971,0.00573290358393119,0.019935958623844497,0.0
next_residual_w025,production_no_next,all_2017_2025,played_crps,1620,9,-0.0005130554416868797,-0.0018522321104736735,0.000825918139144236,0.757
next_residual_w025,production_no_next,all_2017_2025,plus3_brier_row,1620,9,4.2240518753245406e-07,-0.0004605762165242711,0.0005250842074475329,0.51
next_residual_w025,production_no_next,all_2017_2025,plus5_brier_row,1620,9,0.00018192690011897163,-3.096334932770768e-05,0.00042206144377856543,0.0555
next_residual_w025,production_no_next,all_2017_2025,impact_brier_row,1620,9,2.6172223373009298e-05,-0.00022354522634296535,0.0003072163012126653,0.421
next_residual_w025,production_no_next,all_2017_2025,zero_brier_row,1620,9,0.00020722342257347402,1.921861531434025e-05,0.00036820455005352607,0.015
next_residual_w025,production_no_next,all_2017_2025,extended_absence_brier_row,1620,9,-0.00014492551955147014,-0.0004421260979754204,0.00013894418662498495,0.836
next_residual_w025,production_no_next,development_2017_2022,ppg_crps,1080,6,-0.0004757892549543658,-0.00138342119889408,0.0008891867107530532,0.7675
next_residual_w025,production_no_next,development_2017_2022,contribution_crps,1080,6,0.01595756792675428,0.007315241489083209,0.024599763197520084,0.0
next_residual_w025,production_no_next,development_2017_2022,played_crps,1080,6,-0.00012217562149129647,-0.0017635612318290894,0.0013901010718898603,0.557
next_residual_w025,production_no_next,development_2017_2022,plus3_brier_row,1080,6,-8.881829606314786e-05,-0.0007300414453602932,0.0006078464150222515,0.5905
next_residual_w025,production_no_next,development_2017_2022,plus5_brier_row,1080,6,0.000268052836579145,-4.2607405812956075e-05,0.0006127484728190285,0.052
next_residual_w025,production_no_next,development_2017_2022,impact_brier_row,1080,6,-3.2934332213734976e-05,-0.0003637752172787039,0.0003445576168279424,0.6015
next_residual_w025,production_no_next,development_2017_2022,zero_brier_row,1080,6,0.00010920460118717832,-0.00011098765243330118,0.0003216254936215146,0.1665
