period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
all_2017_2025,next_both_w050,1620.0,2.347619495870435,3.2486967995017952,-1.651452941482119,0.7685185185185185,0.6307305690228242,0.19595293962689325,26.846103916045625,36.425927873829814,-17.3612494950945,0.7660493827160494,0.6169332541299851,0.17399415771925203,0.3549382716049383,0.19850008527627508,0.2547660966902401,0.5117303931766174,0.18395061728395062,0.09851162003644566,0.15723307919658405,0.5491730040918276,0.16913580246913582,0.09056425262452648,0.1339284609517475,0.7439452934349953,0.02654320987654321,0.04359831090599304,0.025159580756838943,0.7560867705829438,0.5538944967115839,0.07673227703223141,1.1268153842693338,59.1227586715781,0.050000000000000024,1.5194932224112223,2.2937550905582613,0.13460807971724695,0.9049382716049382,0.12777777777777777,0.12127820320163525,0.1083692895371634,0.6060220656362076,4.777302441546599,0.43443341840357597,0.09844855733675954,0.5,0.5,12.0,63,63,15,18,15,15
all_2017_2025,next_participation_w025,1620.0,2.349235901449202,3.2486906354023013,-1.6517018391239218,0.7722222222222223,0.6309939214886098,0.19725947401430516,26.82760417359979,36.41264347395866,-17.246968435011976,0.7685185185185185,0.6175566356245135,0.17589017762595444,0.3549382716049383,0.1978628191347629,0.2549491227759122,0.511311004784689,0.18395061728395062,0.09913015968611343,0.15721898676335844,0.546977327417275,0.16913580246913582,0.09143932615705085,0.1342433076432476,0.7401194130215507,0.02654320987654321,0.04350159249488244,0.025188802340157312,0.7516774564598664,0.5530764829017565,0.0729461911512354,1.1068268321461123,60.13207936945061,0.050000000000000024,1.5188501006073198,2.2934254186285106,0.1365976258125143,0.9049382716049382,0.12777777777777777,0.12125365174445027,0.10855123733753345,0.6020937396364333,5.233435671669037,0.396544853256292,0.13618546127319603,0.0,0.25,12.0,59,59,14,17,14,14
all_2017_2025,next_participation_w050,1620.0,2.348813624582492,3.248659687944159,-1.6517055040581476,0.7709876543209877,0.6310227852202132,0.19598441061256588,26.84546322862743,36.419670989376755,-17.290140345556342,0.7685185185185185,0.6174727624732542,0.17760112388784327,0.3549382716049383,0.19874991395449138,0.2547072940222501,0.5104722280008321,0.18395061728395062,0.09924755476285144,0.15708702452634535,0.5483099635492289,0.16913580246913582,0.09142423544709022,0.13414564819066355,0.7406698408910967,0.02654320987654321,0.04378022977736663,0.025300067889430355,0.7481455811004114,0.5541227529195615,0.07732206991504072,1.1168288674903277,59.85785130794767,0.050000000000000024,1.5190326693707286,2.29337095285133,0.13248885687940007,0.9037037037037037,0.12777777777777777,0.12150961558871905,0.10859985744892722,0.6011090939550277,5.061838151006175,0.40815057906966873,0.12080024745906177,0.0,0.5,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w025,1620.0,2.3486626527139,3.2486595897754755,-1.6515934707678928,0.769753086419753,0.6311057361298454,0.19697599590205134,26.82673566003539,36.41484069229695,-17.2389331469886,0.7709876543209877,0.6172894071550237,0.1750881299707045,0.3549382716049383,0.19731787026879533,0.2550412374868781,0.5125675057208238,0.18395061728395062,0.09908738313006756,0.1572877782286004,0.5435302419559545,0.16913580246913582,0.09107870131167853,0.13419756318266998,0.7407389833082071,0.02654320987654321,0.04338601736016225,0.025379030051474866,0.7454837710695905,0.5532602572475914,0.07472421798779946,1.1033327791433625,60.02756944720839,0.050000000000000024,1.5185711265327106,2.2927178791263008,0.13813983949464415,0.9055555555555556,0.12777777777777777,0.12107345811146009,0.10842075628568354,0.6048357043464585,5.238419303296418,0.3997370025380237,0.13835690614006282,0.25,0.0,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w050,1620.0,2.3481285983137163,3.248572224337773,-1.6513962439146141,0.7716049382716049,0.631052884225531,0.19571079250728468,26.8301613149616,36.41256897990768,-17.28173440718762,0.7679012345679013,0.6172805257949535,0.17459607081275813,0.3549382716049383,0.19724069305884057,0.2551667525428114,0.5117919700436863,0.18395061728395062,0.09890848806634558,0.15717794781565453,0.5464899633461605,0.16913580246913582,0.09050154185949806,0.13437453856261833,0.7395825424886932,0.02654320987654321,0.04349280923678773,0.025244081570649002,0.7479833655306661,0.5526691956310007,0.07410880795240413,1.1126772062810892,59.56042170290437,0.050000000000000024,1.518520440198184,2.2916144026972063,0.1372215468354038,0.9049382716049382,0.12777777777777777,0.12110026992873647,0.10831594129729732,0.6086648819963691,5.064188691809493,0.4146007824656518,0.12419375444539542,0.5,0.0,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w100,1620.0,2.347207206154688,3.248525575546294,-1.6510814532681533,0.7703703703703704,0.630867445066501,0.1963499333311693,26.84167595673347,36.419972736353905,-17.344021947796378,0.7672839506172839,0.6175087743452963,0.17605887127538278,0.3549382716049383,0.1975466314146191,0.2551850793922802,0.510448928645725,0.18395061728395062,0.09798468343976868,0.1573905525873288,0.5457716090121739,0.16913580246913582,0.090243042313661,0.1340935063107051,0.7425027928113578,0.02654320987654321,0.0436288332125702,0.025210590693322498,0.7603191222662989,0.5506529884409626,0.06709043635288463,1.128565008949669,58.67616404377517,0.050000000000000024,1.5194931075868003,2.2943186139734424,0.13560129058123882,0.9049382716049382,0.12777777777777777,0.12102983699799641,0.10829016063805753,0.6088392463357847,4.795127785624756,0.438739069845374,0.10292735923549688,1.0,0.0,12.0,59,59,14,17,14,14
all_2017_2025,production_no_next,1620.0,2.3489738393850272,3.24864808325563,-1.651759414449601,0.7709876543209877,0.6313778752603305,0.1970438280825273,26.813750842295395,36.41348908802927,-17.205830802134308,0.7654320987654321,0.6175762560324485,0.17624442542514734,0.3549382716049383,0.19715851464584913,0.2550408150816906,0.5130035365092573,0.18395061728395062,0.09930070561203914,0.15710585132848143,0.5475839941516312,0.16913580246913582,0.09166861330434997,0.13417139095929698,0.7406576392880772,0.02654320987654321,0.04325394458133853,0.025171806628901398,0.7512645441005147,0.552215049917124,0.06991574353115032,1.0948655599279522,60.43706708157927,0.050000000000000024,1.5190841819743974,2.292092560894651,0.13978259767700477,0.9049382716049382,0.12777777777777777,0.12098885677199976,0.108565681805235,0.6016185113388104,5.440387806838019,0.3827875341390456,0.1550922292425622,0.0,0.0,12.0,55,55,13,16,13,13
development_2017_2022,next_both_w050,1080.0,2.3517257854150575,3.2456586131284038,-1.7604960830867662,0.7796296296296297,0.639414561686529,0.21731335631199278,27.059610512872972,36.532048946879605,-17.976431461784678,0.7703703703703704,0.6242728324588412,0.18810068434370342,0.3611111111111111,0.19927746353399525,0.2574981762871122,0.5166295057599405,0.18518518518518517,0.10316612118689086,0.15782088215133708,0.539,0.1712962962962963,0.09222888529324863,0.13417221641084737,0.7540117771402688,0.023148148148148147,0.04290113735013512,0.022876992672248086,0.7237345971563981,0.5557703739718884,0.06705020227974208,1.0269733065836686,58.618231259635415,0.050000000000000024,1.5122516218742004,2.2650675836521534,0.19200310829410355,0.9055555555555556,0.1287037037037037,0.1215408407016121,0.10916990843397223,0.6104328014740174,4.360472285132577,0.4701966018538848,0.06222594894383171,0.5,0.5,12.0,63,63,15,18,15,15
development_2017_2022,next_participation_w025,1080.0,2.353925170252596,3.245702648988955,-1.7608277997397344,0.7814814814814814,0.6403166429385218,0.2153103386072886,27.0481187066353,36.518885931457774,-17.856082977755218,0.7703703703703704,0.6253731096976852,0.19267966951635845,0.3611111111111111,0.19806694569621985,0.2579892575887113,0.5136417688591601,0.18518518518518517,0.103575535333169,0.15809238633873107,0.5312329545454545,0.1712962962962963,0.09319259549957161,0.13466287306885677,0.7479299411142987,0.023148148148148147,0.04219895296856024,0.022922714062102643,0.7114881516587678,0.5529828687271996,0.05961641104135225,1.0138799631212216,59.85353419846899,0.050000000000000024,1.5111290320629356,2.263523513649764,0.19672093066476495,0.9055555555555556,0.1287037037037037,0.12102700423866047,0.10944751191069815,0.6049740441440684,4.812775629608211,0.4238359154525168,0.09566578123812693,0.0,0.25,12.0,59,59,14,17,14,14
development_2017_2022,next_participation_w050,1080.0,2.3535652854683815,3.245651673059744,-1.7608057665387404,0.7814814814814814,0.6401205874525969,0.2139349385713168,27.062436349956567,36.51944934957562,-17.90005771125098,0.7712962962962963,0.6253501277349734,0.19241593870265805,0.3611111111111111,0.19908871683619409,0.2576372647622868,0.5153511705685618,0.18518518518518517,0.10362111282365165,0.15781331164488407,0.5358693181818182,0.1712962962962963,0.09328612883877604,0.13455222385809862,0.7487634002717801,0.023148148148148147,0.04250502985471476,0.022984254352137266,0.7073554502369668,0.5560153460511875,0.06658128517295062,1.021469535661271,59.49977586382409,0.050000000000000024,1.5111169243645353,2.263806396540278,0.19106141627802803,0.9046296296296297,0.1287037037037037,0.12146722990333424,0.10946571379387283,0.6043929999464828,4.649294381698973,0.43727309062227104,0.08096209547993982,0.0,0.5,12.0,59,59,14,17,14,14
