lock_version,model_run_id,candidate_id,forecast_origin,model_name,parameters_json,selection_end_season,selection_metric,selection_score,selection_seasons,selection_start_season
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2017,expert_recalibrated_ridge,"{""alpha"": 1.0}",2016,rmse,3.631921858378803,4,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2018,expert_recalibrated_ridge,"{""alpha"": 1.0}",2017,rmse,3.5404001770799596,5,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2019,expert_recalibrated_ridge,"{""alpha"": 1.0}",2018,rmse,3.5339401552196836,6,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2020,expert_recalibrated_ridge,"{""alpha"": 1.0}",2019,rmse,3.484236712519763,7,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2021,expert_recalibrated_ridge,"{""alpha"": 1.0}",2020,rmse,3.4737040647306685,8,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2022,expert_recalibrated_ridge,"{""alpha"": 1.0}",2021,rmse,3.4333144584006883,9,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2023,expert_recalibrated_ridge,"{""alpha"": 1.0}",2022,rmse,3.3787873206686827,10,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2024,expert_recalibrated_ridge,"{""alpha"": 1.0}",2023,rmse,3.3712923134529187,11,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2025,expert_recalibrated_ridge,"{""alpha"": 1.0}",2024,rmse,3.356400028151416,12,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2026,expert_recalibrated_ridge,"{""alpha"": 1.0}",2025,rmse,3.3272576202612543,13,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,3,2017,conditional_ppg_lasso,"{""alpha"": 0.03}",2016,rmse,3.6213939790948206,4,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,3,2018,conditional_ppg_lasso,"{""alpha"": 0.03}",2017,rmse,3.5249083413389513,5,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2019,conditional_ppg_lasso,"{""alpha"": 0.01}",2018,rmse,3.5117886002197385,6,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2020,conditional_ppg_lasso,"{""alpha"": 0.01}",2019,rmse,3.4686862458760706,7,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2021,conditional_ppg_lasso,"{""alpha"": 0.01}",2020,rmse,3.453695198693504,8,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,3,2022,conditional_ppg_lasso,"{""alpha"": 0.03}",2021,rmse,3.4132659611497527,9,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2023,conditional_ppg_lasso,"{""alpha"": 0.01}",2022,rmse,3.352968387164325,10,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2024,conditional_ppg_lasso,"{""alpha"": 0.01}",2023,rmse,3.3368166533900907,11,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2025,conditional_ppg_lasso,"{""alpha"": 0.01}",2024,rmse,3.3218655529197094,12,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,2,2026,conditional_ppg_lasso,"{""alpha"": 0.01}",2025,rmse,3.2981418926611807,13,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2017,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2016,rmse,3.6071172976941144,4,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2018,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2017,rmse,3.5063929799550104,5,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2019,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2018,rmse,3.4839575751964946,6,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2020,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2019,rmse,3.4282482571749355,7,2013
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260826T211130Z_ec148cb0,0,2021,conditional_ppg_random_forest,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""random_state"": 1234}",2020,rmse,3.415584337351042,8,2013
