year,trial,variant,status,roster,policy_cap,sampled_salary_spend,decision_salary_spend,point_salary_spend,calibrated_point_salary_spend,surcharge_spend,forecast_ev,actual_cap_feasible,actual_cap_overage,salary_model_fallback_players,minimum_salary_fallback_players,contains_top_n,qb_count,rb_count,wr_count,te_count,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players
2022,0,baseline_298,optimal,Aaron Rodgers|Brevin Jordan|Chase Claypool|Damien Harris|Diontae Johnson|George Kittle|Jaylen Waddle|Josh Jacobs|Kenneth Walker|Marquise Brown|Treylon Burks|Tyler Boyd|Tyreek Hill,298.0,282.22796630859375,282.22796630859375,299.4368133544922,299.4368133544922,0.0,1568.5987548828125,True,0.0,0,0,True,1,3,7,2,1595.760009765625,1650.300048828125,39,263.0,1,0
2022,0,blanket_285,optimal,Brevin Jordan|Chase Claypool|Damien Harris|George Kittle|Jaylen Waddle|Josh Jacobs|Juju Smith Schuster|Kenneth Walker|Kyler Murray|Marquise Brown|Treylon Burks|Tyler Boyd|Tyreek Hill,285.0,271.3296813964844,271.3296813964844,290.18449783325195,290.18449783325195,0.0,1556.51123046875,True,0.0,0,0,True,1,3,7,2,1651.7598876953125,1643.760009765625,33,260.0,1,0
2022,0,targeted_half,optimal,Aaron Rodgers|Brevin Jordan|Chase Claypool|Damien Harris|Diontae Johnson|George Kittle|Jaylen Waddle|Josh Jacobs|Kenneth Walker|Marquise Brown|Treylon Burks|Tyler Boyd|Tyreek Hill,298.0,282.22796630859375,282.2279546260834,299.4368133544922,299.4368133544922,0.0,1568.5987548828125,True,0.0,0,0,True,1,3,7,2,1595.760009765625,1650.300048828125,39,263.0,1,0
2022,0,targeted_full,optimal,Aaron Rodgers|Brevin Jordan|Chase Claypool|Damien Harris|Diontae Johnson|George Kittle|Jaylen Waddle|Josh Jacobs|Kenneth Walker|Marquise Brown|Treylon Burks|Tyler Boyd|Tyreek Hill,298.0,282.22796630859375,282.2279546260834,299.4368133544922,299.4368133544922,0.0,1568.5987548828125,True,0.0,0,0,True,1,3,7,2,1595.760009765625,1650.300048828125,39,263.0,1,0
2022,1,baseline_298,optimal,Dalton Schultz|Davante Adams|Devin Singletary|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kareem Hunt|Kenneth Gainwell|Kenneth Walker|Marvin Jones|Michael Carter|Mike Evans|Russell Wilson,298.0,297.8824157714844,297.8824157714844,317.30887842178345,317.30887842178345,0.0,1603.4898681640625,False,29.0,0,0,True,1,6,4,2,1455.6600341796875,1461.5599365234375,35,327.0,0,0
2022,1,blanket_285,optimal,Dalton Schultz|Damien Harris|Davante Adams|Devante Parker|George Kittle|Joe Mixon|Juju Smith Schuster|Kareem Hunt|Kenneth Gainwell|Kenneth Walker|Marvin Jones|Michael Carter|Russell Wilson,285.0,284.6651916503906,284.6651916503906,294.82801628112793,294.82801628112793,0.0,1578.63720703125,False,29.0,0,0,True,1,6,4,2,1381.360107421875,1374.8599853515625,53,327.0,1,0
2022,1,targeted_half,optimal,Dalton Schultz|Davante Adams|Devin Singletary|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kareem Hunt|Kenneth Gainwell|Kenneth Walker|Marvin Jones|Michael Carter|Mike Evans|Russell Wilson,298.0,297.8824157714844,297.88242864608765,317.30887842178345,317.30887842178345,0.0,1603.4898681640625,False,29.0,0,0,True,1,6,4,2,1455.6600341796875,1461.5599365234375,35,327.0,0,0
2022,1,targeted_full,optimal,Dalton Schultz|Davante Adams|Devin Singletary|Ezekiel Elliott|George Kittle|Juju Smith Schuster|Kareem Hunt|Kenneth Gainwell|Kenneth Walker|Marvin Jones|Michael Carter|Mike Evans|Russell Wilson,298.0,297.8824157714844,297.88242864608765,317.30887842178345,317.30887842178345,0.0,1603.4898681640625,False,29.0,0,0,True,1,6,4,2,1455.6600341796875,1461.5599365234375,35,327.0,0,0
2022,2,baseline_298,optimal,Aaron Rodgers|Breece Hall|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Darrel Williams|Darren Waller|Gabriel Davis|George Kittle|Juju Smith Schuster|Kenneth Walker|Nick Chubb|Tony Pollard,298.0,296.77294921875,296.77294921875,313.7160654067993,313.7160654067993,0.0,1597.189208984375,False,65.0,0,0,True,1,7,3,2,1457.85986328125,1495.39990234375,35,363.0,1,0
2022,2,blanket_285,optimal,Aaron Rodgers|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Cordarrelle Patterson|Darren Waller|Diontae Johnson|George Kittle|James Robinson|Juju Smith Schuster|Kenneth Walker|Nick Chubb|Tony Pollard,285.0,283.9831848144531,283.9831848144531,304.15663146972656,304.15663146972656,0.0,1585.34521484375,False,42.0,0,0,True,1,7,3,2,1437.5599365234375,1530.4000244140625,36,340.0,0,0
2022,2,targeted_half,optimal,Aaron Rodgers|Breece Hall|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Darrel Williams|Darren Waller|Gabriel Davis|George Kittle|Juju Smith Schuster|Kenneth Walker|Nick Chubb|Tony Pollard,298.0,296.77294921875,296.77297925949097,313.7160654067993,313.7160654067993,0.0,1597.189208984375,False,65.0,0,0,True,1,7,3,2,1457.85986328125,1495.39990234375,35,363.0,1,0
