period,variant,rosters,mean_actual_minus_price_gap,mean_absolute_gap,mean_modeled_spend,mean_actual_spend
seed_2022,baseline_298,1000,8.313335266113281,17.54256915283203,302.41162109375,310.725
seed_2022,targeted_half,1000,8.31333433508873,17.542568654775618,302.41166566491125,310.725
seed_2022,targeted_full,1000,8.31333433508873,17.542568654775618,302.41166566491125,310.725
development_2023_2024,baseline_298,2000,19.68892224121094,23.701259033203126,302.8690490722656,322.558
development_2023_2024,targeted_half,2000,12.675567625499323,20.090456251764532,309.8824323745007,322.558
development_2023_2024,targeted_full,2000,5.662212346089989,18.21567945248165,316.89578765391,322.558
temporal_check_2025,baseline_298,1000,18.632258392333984,22.88816030883789,299.7407531738281,318.373
temporal_check_2025,targeted_half,1000,8.651525260345398,17.556369571639546,309.7214747396546,318.373
temporal_check_2025,targeted_full,1000,-1.3292083211814183,16.128574175142713,319.70220832118144,318.373
