model_family,candidate_id,origin,rows,rmse,parameters_json,league
conditional_ppg_extra_trees,2,2020,409,3.1861975038305532,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,3,2020,409,3.146124062669972,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,4,2020,409,3.126955541890258,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,5,2020,409,3.118148430306056,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,6,2020,409,3.1368967862511354,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,7,2020,409,3.137673663527326,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,0,2021,413,2.8198628247801905,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,1,2021,413,2.7901295370920534,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,2,2021,413,2.809169687479052,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,3,2021,413,2.7790618115471863,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,4,2021,413,2.7710120290837175,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,5,2021,413,2.7730769503841386,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,6,2021,413,2.7498972308533056,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,7,2021,413,2.7462422221384526,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,0,2022,422,2.6940784356156424,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,1,2022,422,2.6486577479540565,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,2,2022,422,2.7007722807683234,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,3,2022,422,2.649147093045227,"{""bootstrap"": false, ""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,4,2022,422,2.6014321459952714,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,5,2022,422,2.5998152719985157,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 3, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,6,2022,422,2.6121098350555605,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_extra_trees,7,2022,422,2.595362084205162,"{""bootstrap"": false, ""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 10, ""n_estimators"": 400}",beta
conditional_ppg_catboost,0,2013,299,3.6325383478554047,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,1,2013,299,3.6227582258413196,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,2,2013,299,3.6229342697414033,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
conditional_ppg_catboost,3,2013,299,3.623530493918445,"{""depth"": 3, ""iterations"": 300, ""l2_leaf_reg"": 20.0, ""learning_rate"": 0.03, ""random_strength"": 2.0}",beta
conditional_ppg_catboost,4,2013,299,3.6220892291306637,"{""depth"": 5, ""iterations"": 300, ""l2_leaf_reg"": 5.0, ""learning_rate"": 0.03, ""random_strength"": 0.5}",beta
