run_id,target_version,cache_version,season,league,runner,model_name,fingerprint_sha256,cache_hit,cache_status,selection_rows,selection_sha256,cache_created_at_utc,cache_updated_at_utc
v2_next_year_nffc_20260828T223059Z_d8110a9b,v2_next_year_expert_residual_v1,v2_annual_hyperparameters_v1,2026,nffc,next_year,next_residual_lasso,0338cb0246c4ac0caf241354815e84d82c0e9bc8178933360152fc65fc9d7ffd,1,hit,16,2a4f92df5db6e519ccfe4f8070e4dd7a1723b541dea53648bfcf328276ee4725,2026-08-28T22:29:15.921125+00:00,2026-08-28T22:29:15.921125+00:00
v2_next_year_nffc_20260828T223059Z_d8110a9b,v2_next_year_expert_residual_v1,v2_annual_hyperparameters_v1,2026,nffc,next_year,next_residual_random_forest,be900989b402b6470dadb78f25d7fd9ce0dc8ed3c41dbb1b0b134907b9bc64ea,1,hit,16,1aacd05cfc918feb4544fc0bad1851fa5d2a5aff596ec8aa2510c11377ec3488,2026-08-28T22:29:53.490108+00:00,2026-08-28T22:29:53.490108+00:00
v2_next_year_nffc_20260828T223059Z_d8110a9b,v2_next_year_expert_residual_v1,v2_annual_hyperparameters_v1,2026,nffc,next_year,next_residual_lightgbm,66887ac8cb6ad66eeb0e431c481d66a5d237f806bd8885d0ca40c9a25207f528,1,hit,16,b75ec5ca93ebbe388342dfcc2c016f18a4b6e257dabc0aaa1e19956b2b6c8232,2026-08-28T22:30:23.461079+00:00,2026-08-28T22:30:23.461079+00:00
v2_next_year_nffc_20260828T223059Z_d8110a9b,v2_next_year_expert_residual_v1,v2_annual_hyperparameters_v1,2026,nffc,next_year,next_participation_logistic,10b5049881fe26ba33097b040310bbc8574b15447654a38efbe5dd249ae00171,1,hit,16,79a9bd83fe7f7c92904293ada6ea2781f0c85d774eeda4c5fb357a29ec42faf6,2026-08-28T22:30:28.113711+00:00,2026-08-28T22:30:28.113711+00:00
v2_next_year_nffc_20260828T223059Z_d8110a9b,v2_next_year_expert_residual_v1,v2_annual_hyperparameters_v1,2026,nffc,next_year,next_participation_lightgbm,d30b5032722fac6bf90f00c991c762b0ca3639a17bdd17b902b89fdcca4325c4,1,hit,16,f7f57183f3446c1fbf85aaa78fda04f192355a13e74f7dffc704f168c7ec7dc0,2026-08-28T22:30:49.438728+00:00,2026-08-28T22:30:49.438728+00:00
