lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,4,362,4.987708236945218,6.0486427956759075,5.49201973465754,5.2568265458451915,0.23519318881234774
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,5,362,6.051491912009113,7.18361318201844,6.615085518798042,6.290189346258407,0.32489617253963654
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,6,362,7.189498025470403,8.905249546273216,7.976322570236637,7.748251364044182,0.2280712061924555
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,7,362,8.909349135323607,11.022685148195103,9.816578816755912,9.841480002921465,-0.024901186165550523
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,8,362,11.034919534243686,13.789315445083874,12.159967632607978,12.574466136303844,-0.4144985036958645
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_qb_style_wrte_route,9,363,13.789987365286889,22.509481381788515,16.38374125048774,16.580122835077383,-0.19638158458964064
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,0,363,3.056238700998246,3.7104006285119877,3.4255919082349693,2.8143582347404665,0.6112336734945034
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,1,362,3.7107398586326314,4.076257584407685,3.857734852782813,3.489866627693976,0.3678682250888373
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,2,362,4.078142916955826,4.5124156432780245,4.32034717899849,3.8469441995236195,0.47340297947487064
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,3,362,4.5148515307630674,5.039341014888646,4.757451815428053,4.388094157070676,0.36935765835737566
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,4,362,5.03995280578951,6.043992921049843,5.4601624544068565,5.083851955365077,0.3763104990417791
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,5,362,6.052658561892757,7.088426507439045,6.594310912149363,6.351920363552961,0.24239054859640222
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,6,362,7.089233919706693,8.752980116019042,7.907370404660107,7.8255262453936485,0.08184415926645924
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,7,362,8.753317498720255,11.02558175505699,9.744899109976986,9.736572958385276,0.00832615159170937
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,8,362,11.032383113340163,13.96045262085603,12.292907233035459,12.605051317620378,-0.31214408458491966
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,conditional_ppg_random_forest,9,363,13.963465330445322,22.293321830338968,16.401813261717255,16.54602696431209,-0.14421370259483288
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,0,363,1.3517420808764733,2.9833179285819043,2.5020325746488807,2.983758444188197,-0.4817258695393156
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,1,362,2.98789688241403,3.5236708089538746,3.241931516942186,3.354828796893714,-0.11289727995152869
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,2,362,3.5301019046081326,4.197859967516504,3.8585411241752112,3.7710609485664737,0.08748017560873747
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,3,362,4.199346526329576,5.084682150396926,4.631113798020449,4.4464244490163,0.18468934900414904
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,4,362,5.088669127176688,6.215004883058269,5.664946333906971,5.200815052887566,0.4641312810194039
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,5,362,6.217434923054984,7.409404983340676,6.81316464661538,6.318238095774698,0.4949265508406819
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,6,362,7.422780481699144,8.995474080269565,8.193114956703052,7.677313297889954,0.5158016588130977
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,7,362,9.002662800493223,10.739399645006047,9.838924022091495,10.010620163175574,-0.17169614108407869
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,8,362,10.746488334747482,13.528945705449786,11.863331741727821,12.57057532837022,-0.7072435866423988
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_recalibrated,9,363,13.535690850177463,19.591707786651895,15.834816451284501,16.35463918603588,-0.5198227347513799
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,0,363,-1.7169833650190114,0.5125,0.15478890628762482,4.091160337214056,-3.9363714309264313
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,1,362,0.5176470588235295,1.1937499999999999,0.8558868567700764,3.449012672947065,-2.593125816176989
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,2,362,1.19375,1.9950560879368664,1.5802159398216473,3.72990255907383,-2.1496866192521824
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,3,362,1.9968750000000002,3.140625,2.5527357032680715,4.4758793424960555,-1.923143639227984
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,4,362,3.142352941176471,4.514625,3.8048653677923907,5.151731071568088,-1.3468657037756975
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,5,362,4.518750000000001,6.075882352941178,5.282405632721774,6.175496653668615,-0.8930910209468415
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260826T211314Z_6d4d8db9,conditional_ppg,expert_team_game,6,362,6.079941176470589,7.9823529411764715,7.013893126155976,7.518092810121125,-0.5041996839651494
