period,cohort,player_origins,weighted_observations,mean_salary_residual,median_salary_residual_unique,positive_residual_rate,mean_predicted_salary,mean_actual_salary,mean_selection_rate,mean_scenario_center_shift,mean_actual_minus_scenario
all_years,selected_<=5%,54,54,-3.2189892777777773,-4.763194999999996,0.2962962962962963,56.95973001851852,53.74074074074074,0.02087037037037037,-0.15253683908587903,-3.066452438691899
all_years,selected_5-25%,132,132,0.1868041333333335,-0.019321500000000214,0.5,39.77531707878788,39.96212121212121,0.12606060606060607,-0.8852363651581946,1.0720404984915282
all_years,selected_25-50%,34,34,1.3851626264705885,0.7039084999999989,0.5294117647058824,26.320719726470585,27.705882352941178,0.3391764705882353,-1.2340548787076215,2.61921750517821
all_years,selected_>50%,2,2,14.20860325,14.20860325,1.0,10.79139675,25.0,0.6045,-1.8731800353548098,16.08178328535481
