value_over_price_quintile,selected_slots,player_origins,mean_salary_residual,median_salary_residual,positive_residual_rate,mean_predicted_salary,mean_actual_salary,mean_scenario_center_shift,mean_actual_minus_scenario
1,1471,44,-0.2297208575798776,-2.098827,0.3195105370496261,20.691991421821886,20.46227056424201,-0.7820794657316148,0.5523586081517371
2,7355,112,0.12671821094493535,-0.7382160000000004,0.44119646498980286,24.1301138760707,24.256832087015635,-1.0267836265623962,1.1535018375073318
3,14652,145,1.4581166754231503,-0.2828035,0.48102648102648105,33.48694201963554,34.9450586950587,-0.8852376186605171,2.3433542940836674
4,16232,112,0.1595310578363728,-0.6031200000000005,0.4561976343026121,22.89825602939872,23.05778708723509,-0.7835372397285025,0.9430682975648754
5,10189,63,4.182931958533714,2.8223453000000003,0.6845617823142605,13.21965907100795,17.40259102954166,-0.5739399380896033,4.756871896623316
