player,player_key,pos,pred_fp_per_game,stored_pred_salary,pred_salary_raw,base_salary_observed,salary_resid_5,salary_resid_10,salary_resid_25,salary_resid_75,salary_resid_90,salary_resid_95,espn_source_salary,salary_model_matched,espn_source_matched,raw_point_salary,point_salary,year,actual_salary,is_keeper,actual_salary_recorded,actual_salary_used_in_replay,salary_residual,replay_salary_residual,scenario_market_mean,scenario_center_shift,actual_minus_scenario,selection_slots,selection_slots_chance_60,selection_slots_chance_70,selection_slots_chance_80,selection_slots_chance_90,selection_rate,selection_bucket,predicted_salary_tier,projection_strength_pct,price_strength_pct,value_rank_gap,value_over_price_quintile,top_projection_quartile,salary_center_source
Joe Mixon,joemixon,RB,14.62709617614746,88.92056110015841,88.06779833347198,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,76.0,True,True,88.06779833347198,92.96518,2022,96.0,0.0,True,96.0,3.0348199999999963,3.0348199999999963,93.11932803332016,0.1541480333201548,2.8806719666798415,93,25,23,23,22,0.093,occasional_5-25%,$51+,0.948051948051948,0.948051948051948,0.0,3,True,current_salary_model
John Metchie,johnmetchie,WR,6.475020885467529,,,,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8905997994781343,0.8905997994781343,,0,0,0,0,0,0.0,never,$1-5,0.09090909090909091,0.23737373737373738,-0.14646464646464646,1,False,minimum_fallback
Jonnu Smith,jonnusmith,TE,6.2345781326293945,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.4170541962780296,1.4170541962780296,,0,0,0,0,0,0.0,never,$1-5,0.30434782608695654,0.3804347826086957,-0.07608695652173914,2,False,current_salary_model
Josh Allen,joshallen,QB,19.43817710876465,38.4836385717826,37.63087580509617,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,32.0,True,True,37.63087580509617,39.691284,2022,41.0,0.0,True,41.0,1.3087159999999969,1.3087159999999969,38.56796692990916,-1.1233170700908417,2.4320330700908386,80,20,20,19,21,0.08,occasional_5-25%,$31-50,1.0,1.0,0.0,3,True,current_salary_model
Josh Jacobs,joshjacobs,RB,12.03140354156494,34.632787743688,33.78002497700157,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,18.0,True,True,33.78002497700157,35.623833,2022,37.0,0.0,True,37.0,1.3761670000000024,1.3761670000000024,35.12538402404678,-0.4984489759532167,1.874615975953219,196,51,52,48,45,0.196,occasional_5-25%,$31-50,0.8571428571428571,0.8441558441558441,0.012987012987012991,4,True,current_salary_model
Joshua Palmer,joshuapalmer,WR,7.894680976867676,2.078697320030029,1.2259345533435997,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,0.0,True,True,1.2259345533435997,1.2386429,2022,,,False,1.0,,-0.2386429000000001,1.8972462482564965,0.6586033482564964,,5,1,1,2,1,0.005,rare_0-5%,$1-5,0.42424242424242425,0.47474747474747475,-0.0505050505050505,2,False,current_salary_model
Josiah Deguara,josiahdeguara,TE,5.605846881866455,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,2.318129426014698,1.318129426014698,,0,0,0,0,0,0.0,never,$1-5,0.10869565217391304,0.3804347826086957,-0.27173913043478265,1,False,minimum_fallback
Juju Smith Schuster,jujusmithschuster,WR,10.996843338012695,20.132139932685856,19.279377165999428,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,11.0,True,True,19.279377165999428,20.307554,2022,22.0,0.0,True,22.0,1.6924460000000003,1.6924460000000003,18.511068898134617,-1.7964851018653825,3.488931101865383,255,64,62,63,66,0.255,frequent_25-50%,$16-30,0.8686868686868687,0.8181818181818182,0.0505050505050505,4,True,current_salary_model
Justin Fields,justinfields,QB,15.439305305480955,1.8527627666864297,1.0,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,0.0,True,True,1.0,1.0,2022,,,False,1.0,,0.0,2.363082918733155,1.3630829187331548,,0,0,0,0,0,0.0,never,$1-5,0.5151515151515151,0.30303030303030304,0.2121212121212121,5,False,current_salary_model
Justin Herbert,justinherbert,QB,18.280183792114254,26.316235530022112,25.463472763335684,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,18.0,True,True,25.463472763335684,26.83949,2022,29.0,0.0,True,29.0,2.1605099999999986,2.1605099999999986,25.435057568313983,-1.4044324316860184,3.564942431686017,20,7,4,5,4,0.02,rare_0-5%,$16-30,0.9090909090909091,0.9393939393939394,-0.030303030303030387,2,True,current_salary_model
Kadarius Toney,kadariustoney,WR,9.264324188232422,8.294464528186422,7.441701761499992,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,4.0,True,True,7.441701761499992,7.8040338,2022,5.0,0.0,True,5.0,-2.8040338,-2.8040338,6.037593699351999,-1.7664401006480013,-1.0375936993519987,102,26,24,26,26,0.102,occasional_5-25%,$6-15,0.6565656565656566,0.6666666666666666,-0.010101010101010055,3,False,current_salary_model
Kareem Hunt,kareemhunt,RB,9.3473482131958,13.75500578979361,12.90224302310718,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,7.0,True,True,12.90224302310718,13.571719,2022,27.0,0.0,True,27.0,13.428281,13.428281,12.606805659268048,-0.9649133407319521,14.393194340731952,109,26,26,27,30,0.109,occasional_5-25%,$6-15,0.6753246753246753,0.7012987012987013,-0.025974025974025983,2,False,current_salary_model
Keaontay Ingram,keaontayingram,RB,5.533593654632568,,,,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,3.084012267370571,2.084012267370571,,0,0,0,0,0,0.0,never,$1-5,0.03896103896103896,0.23376623376623376,-0.19480519480519481,1,False,minimum_fallback
Keenan Allen,keenanallen,WR,12.25889492034912,55.75590735891163,54.9031445922252,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,56.0,True,True,54.9031445922252,57.93508,2022,53.0,0.0,True,53.0,-4.935079999999999,-4.935079999999999,56.50060973741306,-1.4344702625869417,-3.5006097374130576,26,6,7,7,6,0.026,rare_0-5%,$51+,0.9696969696969697,0.9797979797979798,-0.010101010101010055,3,True,current_salary_model
Kendrick Bourne,kendrickbourne,WR,7.799706935882568,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8232510738059269,0.8232510738059269,,12,3,3,3,3,0.012,rare_0-5%,$1-5,0.3838383838383838,0.23737373737373738,0.14646464646464644,5,False,current_salary_model
Kenneth Gainwell,kennethgainwell,RB,9.00684642791748,4.1179127964094615,3.265150029723032,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,3.265150029723032,3.39256,2022,1.0,0.0,True,1.0,-2.39256,-2.39256,4.096234783666523,0.7036747836665227,-3.0962347836665227,69,14,18,19,18,0.069,occasional_5-25%,$1-5,0.6103896103896104,0.5714285714285714,0.038961038961038974,4,False,current_salary_model
Kenneth Walker,kennethwalker,RB,10.385293960571287,12.5741414150507,11.721378648364269,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,2.0,True,True,11.721378648364269,12.324433,2022,17.0,0.0,True,17.0,4.675566999999999,4.675566999999999,11.364806229611743,-0.9596267703882582,5.635193770388257,249,60,63,65,61,0.249,occasional_5-25%,$6-15,0.7532467532467533,0.6753246753246753,0.07792207792207795,5,False,current_salary_model
Kenny Golladay,kennygolladay,WR,8.730375289916992,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,1.0,0.0,True,1.0,0.0,0.0,1.857278954574452,0.8572789545744519,-0.8572789545744519,34,8,8,10,8,0.034,rare_0-5%,$1-5,0.5353535353535354,0.23737373737373738,0.297979797979798,5,False,current_salary_model
Kenny Pickett,kennypickett,QB,11.350040435791016,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.4213672437230436,1.4213672437230436,,0,0,0,0,0,0.0,never,$1-5,0.15151515151515152,0.30303030303030304,-0.15151515151515152,1,False,current_salary_model
Kenyan Drake,kenyandrake,RB,7.835950374603271,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,3.0445252502199946,2.0445252502199946,,8,2,1,2,3,0.008,rare_0-5%,$1-5,0.5064935064935064,0.23376623376623376,0.2727272727272727,5,False,current_salary_model
Keshawn Vaughn,keshawnvaughn,RB,6.645350456237793,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.9977789104944264,1.9977789104944264,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.2077922077922078,0.23376623376623376,-0.025974025974025955,2,False,current_salary_model
Khalil Herbert,khalilherbert,RB,8.112981796264648,1.9041357899582356,1.0513730232718057,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0513730232718057,1.0542626,2022,,,False,1.0,,-0.05426259999999994,3.016857797773365,1.962595197773365,,23,6,6,5,6,0.023,rare_0-5%,$1-5,0.5324675324675324,0.4675324675324675,0.0649350649350649,4,False,current_salary_model
Khalil Shakir,khalilshakir,WR,3.8950271606445312,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8788829703115888,0.8788829703115888,,0,0,0,0,0,0.0,never,$1-5,0.010101010101010102,0.23737373737373738,-0.22727272727272727,1,False,current_salary_model
Kirk Cousins,kirkcousins,QB,16.43781852722168,3.883294720135216,3.030531953448786,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,1.0,True,True,3.030531953448786,3.144745,2022,2.0,0.0,True,2.0,-1.144745,-1.144745,3.2499390383187965,0.10519403831879659,-1.2499390383187965,32,6,8,8,10,0.032,rare_0-5%,$1-5,0.6060606060606061,0.6363636363636364,-0.030303030303030276,3,False,current_salary_model
Kj Osborn,kjosborn,WR,7.859964370727539,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8970282960187292,0.8970282960187292,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.41414141414141414,0.23737373737373738,0.17676767676767677,5,False,current_salary_model
Kyle Philips,kylephilips,WR,4.679436683654785,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8477034130431376,0.8477034130431376,,0,0,0,0,0,0.0,never,$1-5,0.050505050505050504,0.23737373737373738,-0.18686868686868688,1,False,current_salary_model
Kyle Pitts,kylepitts,TE,11.55323600769043,40.90665837358553,40.0538956068991,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,37.0,True,True,40.0538956068991,42.250595,2022,38.0,0.0,True,38.0,-4.250594999999997,-4.250594999999997,41.189217257313125,-1.0613777426868722,-3.1892172573131248,78,22,19,17,20,0.078,occasional_5-25%,$31-50,0.9565217391304348,0.9565217391304348,0.0,3,True,current_salary_model
Kyler Murray,kylermurray,QB,18.25320053100586,19.285896006032075,18.433133239345647,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,14.0,True,True,18.433133239345647,19.41371,2022,12.0,0.0,True,12.0,-7.413709999999998,-7.413709999999998,18.064646414509163,-1.3490635854908355,-6.064646414509163,72,18,18,18,18,0.072,occasional_5-25%,$16-30,0.8787878787878788,0.8787878787878788,0.0,3,True,current_salary_model
Kyren Williams,kyrenwilliams,RB,5.599833011627197,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.9787047419481834,1.9787047419481834,,0,0,0,0,0,0.0,never,$1-5,0.05194805194805195,0.23376623376623376,-0.18181818181818182,1,False,current_salary_model
Lamar Jackson,lamarjackson,QB,18.32765769958496,22.151057714577917,21.298294947891485,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,14.0,True,True,21.298294947891485,22.440031,2022,22.0,0.0,True,22.0,-0.44003100000000117,-0.44003100000000117,21.057232326122804,-1.382798673877197,0.9427676738771957,139,33,34,37,35,0.139,occasional_5-25%,$16-30,0.9393939393939394,0.9090909090909091,0.030303030303030387,4,True,current_salary_model
Laviska Shenault,laviskashenault,WR,7.787586688995361,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8204142388587865,0.8204142388587865,,7,1,2,2,2,0.007,rare_0-5%,$1-5,0.37373737373737376,0.23737373737373738,0.13636363636363638,5,False,current_salary_model
Mac Jones,macjones,QB,14.807806015014648,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.30397769491528,1.3039776949152801,,0,0,0,0,0,0.0,never,$1-5,0.3333333333333333,0.30303030303030304,0.030303030303030276,4,False,current_salary_model
Malik Willis,malikwillis,QB,9.23916721343994,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,2.319761435569311,1.319761435569311,,0,0,0,0,0,0.0,never,$1-5,0.09090909090909091,0.30303030303030304,-0.21212121212121213,1,False,minimum_fallback
Mark Andrews,markandrews,TE,11.843916893005373,57.975678016941416,57.12291525025498,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,63.0,True,True,57.12291525025498,60.27971,2022,50.0,0.0,True,50.0,-10.279710000000001,-10.279710000000001,59.45278792827655,-0.8269220717234518,-9.45278792827655,20,4,5,5,6,0.02,rare_0-5%,$51+,0.9782608695652174,0.9782608695652174,0.0,3,True,current_salary_model
Mark Ingram,markingram,RB,7.796300888061523,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.976676548403602,1.976676548403602,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.4935064935064935,0.23376623376623376,0.2597402597402597,5,False,current_salary_model
Marquez Callaway,marquezcallaway,WR,7.719061374664307,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8759201766121758,0.8759201766121758,,0,0,0,0,0,0.0,never,$1-5,0.35353535353535354,0.23737373737373738,0.11616161616161616,5,False,current_salary_model
Marquez Valdes Scantling,marquezvaldesscantling,WR,8.376408576965332,4.921631487578125,4.068868720891695,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,4.068868720891695,4.241486,2022,7.0,0.0,True,7.0,2.758514,2.758514,3.3585550934451547,-0.8829309065548454,3.6414449065548453,25,6,6,6,7,0.025,rare_0-5%,$1-5,0.494949494949495,0.5959595959595959,-0.10101010101010094,1,False,current_salary_model
Marquise Brown,marquisebrown,WR,10.41264533996582,32.12739748730446,31.274634720618025,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,30.0,True,True,31.274634720618025,32.97752,2022,20.0,0.0,True,20.0,-12.977519999999998,-12.977519999999998,31.29656694770227,-1.6809530522977276,-11.29656694770227,56,13,13,14,16,0.056,occasional_5-25%,$31-50,0.8383838383838383,0.8686868686868687,-0.030303030303030387,2,True,current_salary_model
Marvin Jones,marvinjones,WR,9.026055335998535,1.8527627666864297,1.0,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,0.0,True,True,1.0,1.0,2022,2.0,0.0,True,2.0,1.0,1.0,1.9097476482080642,0.9097476482080642,0.0902523517919358,54,13,14,13,14,0.054,occasional_5-25%,$1-5,0.6161616161616161,0.23737373737373738,0.3787878787878788,5,False,current_salary_model
Matt Breida,mattbreida,RB,6.4368109703063965,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,3.031283978627225,2.031283978627225,,0,0,0,0,0,0.0,never,$1-5,0.16883116883116883,0.23376623376623376,-0.06493506493506493,2,False,current_salary_model
Matt Corral,mattcorral,QB,9.138387680053713,,,,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,2.4044919369220725,1.4044919369220725,,0,0,0,0,0,0.0,never,$1-5,0.06060606060606061,0.30303030303030304,-0.24242424242424243,1,False,minimum_fallback
Matthew Stafford,matthewstafford,QB,16.856287002563477,6.462011747845698,5.609248981159268,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,4.0,True,True,5.609248981159268,5.8685093,2022,1.0,0.0,True,1.0,-4.8685093,-4.8685093,5.103549293842974,-0.7649600061570263,-4.103549293842974,14,4,5,3,2,0.014,rare_0-5%,$6-15,0.696969696969697,0.6666666666666666,0.030303030303030387,4,False,current_salary_model
Matt Ryan,mattryan,QB,15.84671115875244,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.374656810903633,1.374656810903633,,4,1,1,1,1,0.004,rare_0-5%,$1-5,0.5454545454545454,0.30303030303030304,0.24242424242424238,5,False,current_salary_model
Mecole Hardman,mecolehardman,WR,8.404789924621582,2.7638043326177564,1.9110415659313265,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.9110415659313265,1.9622858,2022,2.0,0.0,True,2.0,0.03771419999999992,0.03771419999999992,2.2173597040359887,0.2550739040359886,-0.2173597040359887,17,5,4,4,4,0.017,rare_0-5%,$1-5,0.5050505050505051,0.5151515151515151,-0.010101010101010055,3,False,current_salary_model
Melvin Gordon,melvingordon,RB,9.181955337524414,9.732920241852865,8.880157475166435,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,2.0,True,True,8.880157475166435,9.3234,2022,22.0,0.0,True,22.0,12.6766,12.6766,8.631147606671318,-0.6922523933286815,13.368852393328682,112,29,29,25,29,0.112,occasional_5-25%,$6-15,0.6363636363636364,0.6493506493506493,-0.012987012987012991,2,False,current_salary_model
Michael Carter,michaelcarter,RB,9.28796672821045,6.980419506814128,6.127656740127698,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,2.0,True,True,6.127656740127698,6.4160767,2022,7.0,0.0,True,7.0,0.5839233000000004,0.5839233000000004,6.289771752281205,-0.1263049477187943,0.7102282477187947,263,64,67,67,65,0.263,frequent_25-50%,$6-15,0.6623376623376623,0.6233766233766234,0.038961038961038974,4,False,current_salary_model
Michael Gallup,michaelgallup,WR,8.860386848449707,4.189267173472346,3.336504406785916,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,2.0,True,True,3.336504406785916,3.467928,2022,3.0,0.0,True,3.0,-0.4679280000000001,-0.4679280000000001,2.9210270706158172,-0.5469009293841829,0.07897292938418277,41,9,11,11,10,0.041,rare_0-5%,$1-5,0.5656565656565656,0.5757575757575758,-0.010101010101010166,2,False,current_salary_model
Michael Pittman,michaelpittman,WR,12.036909103393556,50.09804535587431,49.24528258918788,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,46.0,True,True,49.24528258918788,51.958977,2022,52.0,0.0,True,52.0,0.041023000000002696,0.041023000000002696,50.69257008024813,-1.2664069197518657,1.3074299197518684,85,21,23,22,19,0.085,occasional_5-25%,$51+,0.9393939393939394,0.9292929292929293,0.010101010101010166,3,True,current_salary_model
Mike Davis,mikedavis,RB,7.045876502990723,1.8527627666864297,1.0,0.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,True,False,1.0,1.0,2022,2.0,0.0,True,2.0,1.0,1.0,3.0557678907570685,2.0557678907570685,-1.0557678907570685,0,0,0,0,0,0.0,never,$1-5,0.2857142857142857,0.23376623376623376,0.05194805194805194,4,False,current_salary_model
Mike Evans,mikeevans,WR,12.276243209838867,55.34731319036302,54.494550423676586,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,53.0,True,True,54.494550423676586,57.503506,2022,57.0,0.0,True,57.0,-0.5035060000000016,-0.5035060000000016,56.186581378294335,-1.3169246217056667,0.8134186217056651,100,26,28,24,22,0.1,occasional_5-25%,$51+,0.9797979797979798,0.9696969696969697,0.010101010101010055,3,True,current_salary_model
Mike Gesicki,mikegesicki,TE,8.76064395904541,1.8527627666864297,1.0,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,0.0,True,True,1.0,1.0,2022,,,False,1.0,,0.0,2.343544545985521,1.3435445459855209,,147,39,34,37,37,0.147,occasional_5-25%,$1-5,0.8260869565217391,0.3804347826086957,0.44565217391304346,5,True,current_salary_model
Mike Williams,mikewilliams,WR,11.355324745178224,43.19861201075054,42.345849244064105,1.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,39.0,True,True,42.345849244064105,44.671467,2022,37.0,0.0,True,37.0,-7.671467,-7.671467,43.264554835473376,-1.4069121645266236,-6.264554835473376,38,8,9,10,11,0.038,rare_0-5%,$31-50,0.8888888888888888,0.9191919191919192,-0.030303030303030387,2,True,current_salary_model
Miles Sanders,milessanders,RB,10.936928749084473,24.5566006582308,23.70383789154437,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,16.0,True,True,23.70383789154437,24.98088,2022,20.0,0.0,True,20.0,-4.980879999999999,-4.980879999999999,24.19673284150545,-0.7841471584945481,-4.196732841505451,222,54,57,56,55,0.222,occasional_5-25%,$16-30,0.8181818181818182,0.8051948051948052,0.012987012987012991,4,True,current_salary_model
Mo Alie Cox,moaliecox,TE,6.204901218414307,1.8527627666864297,1.0,0.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,2.30319872246598,1.30319872246598,,0,0,0,0,0,0.0,never,$1-5,0.2608695652173913,0.3804347826086957,-0.11956521739130438,2,False,current_salary_model
Myles Gaskin,mylesgaskin,RB,8.119715690612793,,,,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,,False,False,1.0,1.0,2022,,,False,1.0,,0.0,3.0328629440111414,2.0328629440111414,,17,4,5,3,5,0.017,rare_0-5%,$1-5,0.5454545454545454,0.23376623376623376,0.3116883116883117,5,False,minimum_fallback
Najee Harris,najeeharris,RB,15.562064170837402,97.47894272168044,96.62617995499404,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,88.0,True,True,96.62617995499404,102.00495,2022,92.0,0.0,True,92.0,-10.004949999999994,-10.004949999999994,102.36511806456944,0.36016806456945005,-10.365118064569444,134,34,35,34,31,0.134,occasional_5-25%,$51+,0.987012987012987,0.974025974025974,0.012987012987012991,4,True,current_salary_model
Nelson Agholor,nelsonagholor,WR,7.263448715209961,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8810984978621927,0.8810984978621927,,0,0,0,0,0,0.0,never,$1-5,0.18181818181818182,0.23737373737373738,-0.05555555555555555,2,False,current_salary_model
Nick Chubb,nickchubb,RB,13.260684967041016,59.270893467747584,58.41813070106115,1.0,-10.281303923146202,-8.238114763304495,-5.020458634160205,1.624243175622695,7.423912934306358,12.069202530058012,42.0,True,True,58.41813070106115,61.647778,2022,81.0,0.0,True,81.0,19.352221999999998,19.352221999999998,61.33196845039959,-0.3158095496004094,19.668031549600407,230,57,57,56,60,0.23,occasional_5-25%,$51+,0.8961038961038961,0.9090909090909091,-0.012987012987012991,3,True,current_salary_model
Nick Westbrook Ikhine,nickwestbrookikhine,WR,7.625142097473144,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8814874679279676,0.8814874679279676,,0,0,0,0,0,0.0,never,$1-5,0.29292929292929293,0.23737373737373738,0.05555555555555555,4,False,current_salary_model
Nico Collins,nicocollins,WR,8.017452239990234,1.8527627666864297,1.0,0.0,-9.23158104188064,-7.442141943668206,-4.724914101182453,0.5397594225988889,4.0062060846593806,5.103247351096399,,True,False,1.0,1.0,2022,,,False,1.0,,0.0,1.8834675248330754,0.8834675248330754,,6,2,2,1,1,0.006,rare_0-5%,$1-5,0.4444444444444444,0.23737373737373738,0.20707070707070704,5,False,current_salary_model
Noah Fant,noahfant,TE,8.707096099853516,1.8527627666864297,1.0,1.0,-10.703953657402913,-8.017540626047161,-4.319489590638967,0.5409270717913711,4.9235693781091365,9.03876542550219,0.0,True,True,1.0,1.0,2022,,,False,1.0,,0.0,2.301003269786225,1.301003269786225,,122,27,33,31,31,0.122,occasional_5-25%,$1-5,0.8043478260869565,0.3804347826086957,0.42391304347826086,5,True,current_salary_model
