run_id,target_version,league,scoring_hash,feature_run_id,created_at,validation_start_origin,validation_end_origin,current_origin,forecast_target_season,training_origin_embargo,primary_residual_method,primary_participation_method,runtime_seconds,status,parameter_cache_hits,parameter_cache_entries
v2_next_year_beta_20260826T211927Z_b19d960b,v2_next_year_expert_residual_v1,beta,6a9a803feee65cd1bd54f3b013594fb56a3c5c3eb6f65caf5c7e61ffee7bb0e6,milestone_3_20260826T210835Z_29025fcb,2026-08-26T21:20:03+00:00,2017,2024,2026,2027,1,next_residual_primary_blend,next_participation_lightgbm,36.61108109999623,shadow,4,5
