scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ypr_weight,td_rate_weight,positions,primary,recency_half_life,reception_shrinkage,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
all,development_2017_2022,both_w100_wrte,1080.0,2.3443453663176723,3.2327244300071447,-1.7775697023386667,0.7796296296296297,0.6424421631940176,0.2174935710129211,27.016401376357383,36.51299063716243,-17.75285106483416,0.7675925925925926,0.6258602806261461,0.19170967232014663,0.36574074074074076,0.1975132031349082,0.26152065985790446,0.5040155224983831,0.1814814814814815,0.10043678449889872,0.15516930876909293,0.5332960107119771,0.17314814814814813,0.09542435082224861,0.13570765088603215,0.7513638459557701,0.022222222222222223,0.04396253335616683,0.022564603759226868,0.7224786931818182,0.543772301310935,0.02711486854460228,0.6211749287816909,61.16436001637903,0.050000000000000024,1.507656538364057,2.2559138098794604,0.17769221714182545,0.912962962962963,0.12962962962962962,0.12125046120191599,0.10980957951816779,0.6113525835866261,5.181489725751851,0.382029852396172,0.12163819858793737,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,development_2017_2022,production,1080.0,2.3420672118554786,3.23273831865454,-1.7783350666248,0.7777777777777778,0.6429603430718496,0.21778864679033522,27.01704171269037,36.50829616896613,-17.814560270221904,0.7648148148148148,0.6263505960757226,0.1903082300815364,0.36574074074074076,0.19832649064226857,0.2612962483237752,0.49994271458930056,0.1814814814814815,0.100488404749118,0.15504035095633206,0.5337461907840059,0.17314814814814813,0.09434736984923614,0.1356616776685332,0.7561485349509853,0.022222222222222223,0.04279372872551518,0.022825498579558845,0.6873421717171717,0.5509764576505407,0.038820249331489476,0.633410591778419,61.57253321967921,0.050000000000000024,1.5078674189597563,2.255140581068993,0.18811334190442633,0.9120370370370371,0.12962962962962962,0.1209291055724161,0.11003679580948626,0.6068996960486323,5.240839816814649,0.3746722007505833,0.12465240545735444,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,development_2017_2022,tdrate_w050_wrte,1080.0,2.3419799669025725,3.2326232072662253,-1.7780839216434359,0.7703703703703704,0.6431577474478205,0.21941265306513275,27.012212870508037,36.501794311064884,-17.792025020134343,0.7648148148148148,0.6259814264928418,0.19140870896109058,0.36574074074074076,0.1981755338017248,0.26135840085885975,0.5016317102466968,0.1814814814814815,0.10050999958942089,0.1549476411016684,0.5349755286730077,0.17314814814814813,0.09467818331480561,0.13551771042157576,0.7571785305794924,0.022222222222222223,0.043283949231357165,0.022692790267825044,0.7058475378787878,0.5485332734839575,0.03200288523338354,0.6262843759166425,61.71270242198799,0.050000000000000024,1.5083818239585072,2.256379624140048,0.18347180441387495,0.9120370370370371,0.12962962962962962,0.12126415301205097,0.1098521869611687,0.6113677811550152,5.221932970921417,0.37685482868682213,0.12367691180601065,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,development_2017_2022,ypr_w050_wrte,1080.0,2.3424149842879802,3.2327278755996094,-1.7781415469559505,0.7777777777777778,0.6427432445643435,0.22107620929310035,27.0112015618817,36.509878346145236,-17.79373304988538,0.7620370370370371,0.6258244331340244,0.18930829668952237,0.36574074074074076,0.1978318010854862,0.261904573914656,0.49428069851242723,0.1814814814814815,0.10066572979339357,0.15511687415601835,0.5319627851140456,0.17314814814814813,0.0945651186697588,0.1355400779694469,0.7563701037780479,0.022222222222222223,0.043134318609178934,0.022839331261597647,0.6869673295454546,0.5427480651700436,0.01964225887634601,0.6288892158899854,61.62582712599861,0.050000000000000024,1.5078220476235358,2.2539619830774917,0.18684231708752438,0.9111111111111111,0.12962962962962962,0.12069118185120989,0.10996778796930902,0.6076139817629179,5.216335627477776,0.37809925507285136,0.12370492795668095,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,recent_2020_2025,both_w025_wrte,1080.0,2.3064847851553663,3.2086912642378893,-1.5660331692642542,0.7796296296296297,0.6275785592446433,0.19454052263432575,26.12892384602651,35.76132656468315,-15.829810445666785,0.7657407407407407,0.6095005498648277,0.16659396150381917,0.35185185185185186,0.19646359010335832,0.25381153970648457,0.5119398496240601,0.16666666666666666,0.09435597983324237,0.1438669814727384,0.5451728395061728,0.1685185185185185,0.0927293600293486,0.1339422229442477,0.7427188624293302,0.027777777777777776,0.044893043742278295,0.026121973368242367,0.7790476190476191,0.5680332931071619,0.06173791682301205,0.568644360379483,62.70945599546767,0.050000000000000024,1.538773253761675,2.29481653157816,0.2008344139098171,0.9074074074074074,0.1361111111111111,0.12166488306883018,0.11172748141899934,0.6326530612244898,6.384008061874327,0.30771098611202236,0.24273000649694007,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
all,recent_2020_2025,both_w050_rbwrte,1080.0,2.3062991348597874,3.208703515763019,-1.5660485859890594,0.7759259259259259,0.6268665964970455,0.19183317863091537,26.135163936917532,35.74941317605211,-15.809369998011523,0.7703703703703704,0.6089764469361534,0.16270844693883668,0.35185185185185186,0.19693601208621173,0.25360229140482743,0.5093233082706767,0.16666666666666666,0.09455677250898917,0.1441028431527904,0.536962962962963,0.1685185185185185,0.09367074506818163,0.13408307128765254,0.7395127144570351,0.027777777777777776,0.04565019966106609,0.026035652217784068,0.7835873015873016,0.5691260701694004,0.0606003987009972,0.5656535263803659,62.85731647973732,0.05000000000000002,1.5391560591586781,2.2950751264114277,0.19639630616632558,0.9064814814814814,0.1361111111111111,0.12198102617832556,0.1118189570751346,0.6311073196695612,6.352691306493098,0.31027194085377807,0.23986674196181482,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
all,recent_2020_2025,both_w050_wrte,1080.0,2.3059408295070627,3.2086276679022845,-1.5659716842996592,0.7777777777777778,0.627262884619252,0.19183317863091537,26.130631007651452,35.7527432839151,-15.812085051010857,0.7675925925925926,0.6088706058828841,0.16566803557789322,0.35185185185185186,0.19637413781195306,0.2537314639669623,0.5106992481203008,0.16666666666666666,0.09417412525390748,0.14401614507236285,0.5401728395061728,0.1685185185185185,0.09323190505182127,0.1339788454507553,0.7411004919356813,0.027777777777777776,0.0454234561362613,0.026137117626157034,0.7793968253968254,0.5667996488377138,0.054143812613770145,0.567780474666473,62.60411373212698,0.05000000000000002,1.539456751903598,2.293474764319801,0.19911187520026694,0.9083333333333333,0.1361111111111111,0.12164590957694173,0.11176597763296717,0.6318728992132758,6.371986788731696,0.30880832119864493,0.24158775318188183,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
all,recent_2020_2025,both_w100_wrte,1080.0,2.3079493281632897,3.2088061631558444,-1.5659208154769921,0.7796296296296297,0.6269572788169209,0.19434542286477297,26.145310411827214,35.76521040908807,-15.818466269661055,0.7722222222222223,0.6090836983100136,0.16392577362083022,0.35185185185185186,0.19597612710694529,0.2543693771694003,0.5026390977443609,0.16666666666666666,0.0940092420210489,0.14441240520750023,0.5285679012345679,0.1685185185185185,0.09316803078000188,0.13424657051087677,0.7379800044053941,0.027777777777777776,0.045312098225879664,0.026016414107368782,0.7883809523809524,0.565702375456165,0.04948574391972405,0.5627410838756514,62.02246492547514,0.050000000000000024,1.5422671738496898,2.298680903292096,0.19804213857047348,0.9074074074074074,0.1361111111111111,0.12164792701433495,0.11199277432815738,0.624931644683597,6.355164353472621,0.30995084821991503,0.24010193329451734,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,recent_2020_2025,production,1080.0,2.3065321880058964,3.208559483146552,-1.5661521425637839,0.7805555555555556,0.6279229250593927,0.19288319705207274,26.146302106990746,35.77867763038927,-15.857140424408446,0.7666666666666667,0.6098395302443188,0.16503868561251855,0.35185185185185186,0.1967082758124508,0.2535741493820936,0.5122443609022557,0.16666666666666666,0.09450784093621228,0.14385321282110547,0.5455061728395062,0.1685185185185185,0.0923305873647447,0.1339645294782073,0.7437223133214225,0.027777777777777776,0.044357982092152665,0.026014477590234647,0.7810476190476191,0.5702271301757922,0.06876922524415362,0.574077098211406,62.46476027869732,0.050000000000000024,1.537901786884221,2.2942407551788033,0.20232485994725471,0.9092592592592592,0.1361111111111111,0.12193150036863663,0.11176860866099521,0.6336811251831922,6.401076182379337,0.30689334766600734,0.24479863847764052,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,recent_2020_2025,tdrate_w050_wrte,1080.0,2.3063908699149973,3.208570978585873,-1.5659764317166027,0.775,0.6277319420710854,0.1916900749963132,26.13993105367268,35.76981534959346,-15.837432248831162,0.762962962962963,0.6094389778811647,0.16349802171790112,0.35185185185185186,0.19622283583678946,0.25367584930080966,0.5135075187969925,0.16666666666666666,0.09427330695648065,0.14367606355366397,0.5515679012345679,0.1685185185185185,0.09248443656101529,0.1339966014546191,0.7439364644264421,0.027777777777777776,0.04497635047895608,0.02610048006324291,0.7802857142857142,0.5702631435977267,0.06904910850498937,0.5691672388657065,62.58129079667234,0.05000000000000002,1.539476664783241,2.2973992604881404,0.1980394921950547,0.9074074074074074,0.1361111111111111,0.12221893345208791,0.1116613171840869,0.634184220311919,6.399109431760711,0.30698954167484466,0.24420916435074616,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,recent_2020_2025,ypr_w050_wrte,1080.0,2.305700478021508,3.2086391708923943,-1.5660172859705501,0.775,0.6277743871907551,0.19423534950001314,26.12513602579185,35.75257303094159,-15.829345980471434,0.7648148148148148,0.6091100360994831,0.16375540982757403,0.35185185185185186,0.1964439058615327,0.2537883070383914,0.511266917293233,0.16666666666666666,0.09438312530515404,0.14379903320945606,0.5494506172839506,0.1685185185185185,0.0926537875703262,0.1340171154599236,0.7420152230842654,0.027777777777777776,0.04496748861694439,0.026137868940111435,0.7777460317460317,0.568791889810143,0.056249981543384564,0.571342093366646,62.53679786751709,0.050000000000000024,1.5383590091935484,2.2920114068477973,0.2032074050637499,0.9046296296296297,0.1361111111111111,0.1212958682300267,0.11186751195181346,0.6301886242171038,6.372521098588875,0.30900417765883026,0.24207411552107935,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,temporal_2023_2025,both_w025_wrte,540.0,2.3452463419971883,3.2705543680675686,-1.4057550519534459,0.762962962962963,0.613324020235573,0.16971378650662738,26.20797301580923,36.10952100165295,-15.615806285661732,0.7648148148148148,0.600099580603335,0.14922921990901422,0.34814814814814815,0.19406449334502882,0.2527013512016755,0.512104086073501,0.17592592592592593,0.08978281603676008,0.1514477182729927,0.5726552335895919,0.1648148148148148,0.08912272686347929,0.13383301770114475,0.7184907446622986,0.03333333333333333,0.04797914481702226,0.03002710602966007,0.776500638569604,0.5497253911447566,0.07846765211433815,0.5207504233527599,63.256716539321346,0.05000000000000002,1.5278249860776123,2.341264508614321,0.03397571636713758,0.9092592592592592,0.13148148148148148,0.12259671927484646,0.10822997225156761,0.6102285353914532,7.0021899700100425,0.2817797206841911,0.29830111394354225,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
all,temporal_2023_2025,both_w050_rbwrte,540.0,2.3443012343301293,3.2704705431933236,-1.4059290102936903,0.75,0.6127474717344306,0.17075183636815838,26.209425963743893,36.093015101325996,-15.585851339343625,0.7648148148148148,0.599990293141505,0.14661449714804287,0.34814814814814815,0.19473746134207415,0.2524936597470092,0.5062258220502901,0.17592592592592593,0.0898037241415437,0.15151313236669572,0.5705263157894737,0.1648148148148148,0.09017687256965685,0.13406241164877047,0.7128976805600538,0.03333333333333333,0.048234491211947075,0.029868409493677948,0.7790549169859514,0.5496487623790851,0.06941610453625241,0.5164106239992033,63.34484512995278,0.05000000000000002,1.5303719934037856,2.3434567235387447,0.03486886463427451,0.9074074074074074,0.13148148148148148,0.12280432904274072,0.10859179190786185,0.6053935553620229,6.971090323015483,0.2837233355986023,0.2952857900772323,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
all,temporal_2023_2025,both_w050_wrte,540.0,2.3442215910337274,3.2703837011073227,-1.4058572713757274,0.7555555555555555,0.6129295824585275,0.17075183636815838,26.210785059739703,36.10121381015815,-15.593824005656433,0.762962962962963,0.5997375428883733,0.1463330169915989,0.34814814814814815,0.19400620782827863,0.25248962183577806,0.5104720744680851,0.17592592592592593,0.08961222774444515,0.151316863966901,0.5762980484920166,0.1648148148148148,0.08967276005087448,0.13404073111096196,0.712922593985899,0.03333333333333333,0.04824956409566835,0.030013257373913128,0.7750106428267348,0.5500437949070396,0.0676490660118862,0.5184565204625381,63.10560931303299,0.05000000000000002,1.5307065500078136,2.3423489743661676,0.03409437296930591,0.9074074074074074,0.13148148148148148,0.1223680720433887,0.1082965169450026,0.6094777620949579,6.9919740509550845,0.28235975575218414,0.2973515171861036,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
all,temporal_2023_2025,both_w100_wrte,540.0,2.3448944972790042,3.270474179673631,-1.4058599574270088,0.7611111111111111,0.6129308343557828,0.16493831312574503,26.22303169216203,36.11529786608324,-15.610551784598226,0.7685185185185185,0.5999475547130901,0.14773615225397452,0.34814814814814815,0.19395897610843965,0.252991851020332,0.5055760396518375,0.17592592592592593,0.08973540717058848,0.15158114013633606,0.5636191602602011,0.1648148148148148,0.08957944847989818,0.13409906132006988,0.7146167069433718,0.03333333333333333,0.04828999550438739,0.029977860460901333,0.7839506172839507,0.5457898505300969,0.057705578170326,0.5114927458412698,62.484728195499606,0.05000000000000002,1.5354104350390418,2.3509438917087455,0.03138985273305154,0.9055555555555556,0.13148148148148148,0.12263987884600022,0.10886167303448298,0.5913390792516292,6.972093155366693,0.2838985764125935,0.2958682950873308,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,temporal_2023_2025,production,540.0,2.345735481167653,3.270338926622921,-1.4058853538555776,0.7648148148148148,0.6136718730562851,0.17337179584776885,26.231355420346986,36.12804960966714,-15.64978193274324,0.7666666666666667,0.6004821009192209,0.15458123201891577,0.34814814814814815,0.1941552501419474,0.2529483926696728,0.507087161508704,0.17592592592592593,0.09003534692638389,0.15161013392134484,0.5686812536960378,0.1648148148148148,0.0886780193341363,0.13374921849675273,0.7214056154861855,0.03333333333333333,0.047149586481500305,0.02975218093425629,0.7844827586206896,0.5494993915379951,0.07864148291927538,0.5238077431217949,63.05798031801364,0.05000000000000002,1.5254374198381224,2.3374433178574905,0.03347341729937495,0.9111111111111111,0.13148148148148148,0.1232786899475833,0.10820986069632436,0.6153337938076219,7.01560161234915,0.28181616198741444,0.3004186590570076,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,temporal_2023_2025,tdrate_w050_wrte,540.0,2.3448999265091692,3.2704172731035297,-1.4057979101279128,0.7592592592592593,0.6127477245536589,0.17051477781506658,26.22411115506857,36.12982600389314,-15.625636720027796,0.7592592592592593,0.599933195323745,0.14901652479078437,0.34814814814814815,0.1937520026270106,0.2523530561471685,0.5151867746615088,0.17592592592592593,0.08976674684013337,0.15125741776796872,0.5795150798344175,0.1648148148148148,0.08869405907444704,0.13379207578775157,0.7222900421036896,0.03333333333333333,0.04799235545301513,0.029963745554681863,0.7793742017879949,0.5507695009449376,0.08185556191893661,0.5226221263114884,63.14737676636141,0.05000000000000002,1.5290532945246984,2.344279510485204,0.03040639508926088,0.9092592592592592,0.13148148148148148,0.12367609675606162,0.10823084987613156,0.6109192468242289,7.023655553784017,0.2811128283017622,0.30071151850027233,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,temporal_2023_2025,ypr_w050_wrte,540.0,2.3444956861114172,3.2704346290330397,-1.4057413096003322,0.7555555555555555,0.6137848407386196,0.17211822784385727,26.201829257402196,36.095341383014585,-15.61505375630839,0.762962962962963,0.5997495923735527,0.1527293801670639,0.34814814814814815,0.19413601050501755,0.2524017956127096,0.5158818907156673,0.17592592592592593,0.08994816043355677,0.15111422806228858,0.5826848018923714,0.1648148148148148,0.0891174131444832,0.13376415109505427,0.7204464485911458,0.03333333333333333,0.047994110481899534,0.029960791910405654,0.7793742017879949,0.5528348195566528,0.08080815701623731,0.5222761729201625,63.052403086391834,0.050000000000000024,1.52686726122946,2.3374481756127072,0.036305278288393375,0.9055555555555556,0.13148148148148148,0.12216973204459607,0.10832761599461926,0.6103186281870326,6.9851133323492665,0.28325561092713986,0.29683235129355695,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
