method,slice_type,slice_value,metric,n_rows,value
expert_baseline,season,2017,rmse,407,4.331524303525433
expert_baseline,season,2017,mae,407,3.143827550880082
expert_baseline,season,2017,bias,407,-1.7921002459095128
expert_baseline,season,2017,spearman,407,0.6887581978409659
full_knn,season,2017,rmse,407,3.3758668902703857
full_knn,season,2017,mae,407,2.6622790749055203
full_knn,season,2017,bias,407,0.6128446793897182
full_knn,season,2017,spearman,407,0.7619928764878028
full_random_forest,season,2017,rmse,407,3.1049176402162284
full_random_forest,season,2017,mae,407,2.4140187746047426
full_random_forest,season,2017,bias,407,0.4551479018907604
full_random_forest,season,2017,spearman,407,0.7900091056327446
projection_core_knn,season,2017,rmse,407,3.2027186259655975
projection_core_knn,season,2017,mae,407,2.481459137841776
projection_core_knn,season,2017,bias,407,0.3005134913335282
projection_core_knn,season,2017,spearman,407,0.7847201997213686
projection_core_random_forest,season,2017,rmse,407,3.125262007404828
projection_core_random_forest,season,2017,mae,407,2.430622114798735
projection_core_random_forest,season,2017,bias,407,0.40951340954149434
projection_core_random_forest,season,2017,spearman,407,0.7825484220336841
full_lightgbm,season,2017,rmse,407,3.1321055322393154
full_lightgbm,season,2017,mae,407,2.4569435373733097
full_lightgbm,season,2017,bias,407,0.4648641196494398
full_lightgbm,season,2017,spearman,407,0.7849781895053475
projection_core_lightgbm,season,2017,rmse,407,3.1425673554325293
projection_core_lightgbm,season,2017,mae,407,2.45551120961756
projection_core_lightgbm,season,2017,bias,407,0.4247547637581609
projection_core_lightgbm,season,2017,spearman,407,0.7823114052728419
projection_core_knn_lgbm_average,season,2017,rmse,407,3.1405377005916373
projection_core_knn_lgbm_average,season,2017,mae,407,2.4446729662849136
projection_core_knn_lgbm_average,season,2017,bias,407,0.3626341275458447
projection_core_knn_lgbm_average,season,2017,spearman,407,0.7885695652463502
full_knn_lgbm_average,season,2017,rmse,407,3.210604085150784
full_knn_lgbm_average,season,2017,mae,407,2.538703223396122
full_knn_lgbm_average,season,2017,bias,407,0.538854399519579
full_knn_lgbm_average,season,2017,spearman,407,0.7825938642640611
projection_core_rf_lgbm_average,season,2017,rmse,407,3.127158316983487
projection_core_rf_lgbm_average,season,2017,mae,407,2.4370159730514125
projection_core_rf_lgbm_average,season,2017,bias,407,0.41713408664982765
projection_core_rf_lgbm_average,season,2017,spearman,407,0.7844811167951513
full_rf_lgbm_average,season,2017,rmse,407,3.109464184402348
full_rf_lgbm_average,season,2017,mae,407,2.4287643793723315
full_rf_lgbm_average,season,2017,bias,407,0.4600060107701001
full_rf_lgbm_average,season,2017,spearman,407,0.7879463547722971
expert_baseline,season,2018,rmse,405,4.594743794475019
expert_baseline,season,2018,mae,405,3.4892766977737146
expert_baseline,season,2018,bias,405,-2.4734576762827163
expert_baseline,season,2018,spearman,405,0.739953731296793
full_knn,season,2018,rmse,405,3.5514551539824017
full_knn,season,2018,mae,405,2.7436910723313805
full_knn,season,2018,bias,405,-0.383610549741336
full_knn,season,2018,spearman,405,0.7689202732465212
full_random_forest,season,2018,rmse,405,3.3829856297744576
full_random_forest,season,2018,mae,405,2.6113609809343354
full_random_forest,season,2018,bias,405,-0.41157936205987083
full_random_forest,season,2018,spearman,405,0.7868959141509597
projection_core_knn,season,2018,rmse,405,3.561509080048827
projection_core_knn,season,2018,mae,405,2.7057475845824914
projection_core_knn,season,2018,bias,405,-0.7710603617522503
projection_core_knn,season,2018,spearman,405,0.7868619918736319
projection_core_random_forest,season,2018,rmse,405,3.4153062959521683
projection_core_random_forest,season,2018,mae,405,2.6611357122636883
projection_core_random_forest,season,2018,bias,405,-0.4447911683089969
projection_core_random_forest,season,2018,spearman,405,0.7876822477246102
full_lightgbm,season,2018,rmse,405,3.357804913382806
full_lightgbm,season,2018,mae,405,2.595774126108937
full_lightgbm,season,2018,bias,405,-0.3521544435788002
full_lightgbm,season,2018,spearman,405,0.7860371770514346
projection_core_lightgbm,season,2018,rmse,405,3.396804513338294
projection_core_lightgbm,season,2018,mae,405,2.6431974658797492
projection_core_lightgbm,season,2018,bias,405,-0.4261222454703652
projection_core_lightgbm,season,2018,spearman,405,0.7915396764107432
projection_core_knn_lgbm_average,season,2018,rmse,405,3.44024729070083
projection_core_knn_lgbm_average,season,2018,mae,405,2.651631209548835
projection_core_knn_lgbm_average,season,2018,bias,405,-0.5985913036113077
projection_core_knn_lgbm_average,season,2018,spearman,405,0.7939121520092876
full_knn_lgbm_average,season,2018,rmse,405,3.4018549065308505
full_knn_lgbm_average,season,2018,mae,405,2.6356457258741384
full_knn_lgbm_average,season,2018,bias,405,-0.3678824966600682
full_knn_lgbm_average,season,2018,spearman,405,0.7853018926957517
projection_core_rf_lgbm_average,season,2018,rmse,405,3.4003377053062014
projection_core_rf_lgbm_average,season,2018,mae,405,2.648568658837436
projection_core_rf_lgbm_average,season,2018,bias,405,-0.43545670688968097
projection_core_rf_lgbm_average,season,2018,spearman,405,0.7920066107810962
full_rf_lgbm_average,season,2018,rmse,405,3.3619246702869754
full_rf_lgbm_average,season,2018,mae,405,2.59448915506371
full_rf_lgbm_average,season,2018,bias,405,-0.38186690281933555
full_rf_lgbm_average,season,2018,spearman,405,0.7875082553441675
expert_baseline,season,2019,rmse,387,4.283242725734823
expert_baseline,season,2019,mae,387,3.1699073089697007
expert_baseline,season,2019,bias,387,-2.1261441974149586
expert_baseline,season,2019,spearman,387,0.7305694098653046
full_knn,season,2019,rmse,387,3.376558366384824
full_knn,season,2019,mae,387,2.6721723587847754
full_knn,season,2019,bias,387,-0.00777633970460104
full_knn,season,2019,spearman,387,0.7656009349868921
full_random_forest,season,2019,rmse,387,3.137541625889395
full_random_forest,season,2019,mae,387,2.47343385685159
full_random_forest,season,2019,bias,387,-0.0050608749996648335
full_random_forest,season,2019,spearman,387,0.7930587172091057
projection_core_knn,season,2019,rmse,387,3.240102082807399
projection_core_knn,season,2019,mae,387,2.544048791331503
projection_core_knn,season,2019,bias,387,-0.36182218554788304
projection_core_knn,season,2019,spearman,387,0.7884573857432606
projection_core_random_forest,season,2019,rmse,387,3.1530944081570307
projection_core_random_forest,season,2019,mae,387,2.4667723340748995
projection_core_random_forest,season,2019,bias,387,-0.08059401987363468
projection_core_random_forest,season,2019,spearman,387,0.7951991855096173
full_lightgbm,season,2019,rmse,387,3.141438181011097
full_lightgbm,season,2019,mae,387,2.491793879655002
full_lightgbm,season,2019,bias,387,-0.015831253402755024
full_lightgbm,season,2019,spearman,387,0.7867760245052516
projection_core_lightgbm,season,2019,rmse,387,3.0877987431191967
projection_core_lightgbm,season,2019,mae,387,2.4155370354799346
projection_core_lightgbm,season,2019,bias,387,-0.03180969334433356
projection_core_lightgbm,season,2019,spearman,387,0.7977147521461911
projection_core_knn_lgbm_average,season,2019,rmse,387,3.1273354077035753
projection_core_knn_lgbm_average,season,2019,mae,387,2.454345901304595
projection_core_knn_lgbm_average,season,2019,bias,387,-0.19681593944610834
projection_core_knn_lgbm_average,season,2019,spearman,387,0.7967034263870283
full_knn_lgbm_average,season,2019,rmse,387,3.1992185320537176
full_knn_lgbm_average,season,2019,mae,387,2.541068776854072
full_knn_lgbm_average,season,2019,bias,387,-0.011803796553677989
full_knn_lgbm_average,season,2019,spearman,387,0.7852421783370718
projection_core_rf_lgbm_average,season,2019,rmse,387,3.113536533547759
projection_core_rf_lgbm_average,season,2019,mae,387,2.4350433925162567
projection_core_rf_lgbm_average,season,2019,bias,387,-0.05620185660898415
projection_core_rf_lgbm_average,season,2019,spearman,387,0.7972355570965128
full_rf_lgbm_average,season,2019,rmse,387,3.1307138344628997
full_rf_lgbm_average,season,2019,mae,387,2.4772562451461986
full_rf_lgbm_average,season,2019,bias,387,-0.010446064201209908
full_rf_lgbm_average,season,2019,spearman,387,0.7906260125487679
expert_baseline,season,2020,rmse,419,4.430634467836365
expert_baseline,season,2020,mae,419,3.1768290697076504
expert_baseline,season,2020,bias,419,-2.4225992779939918
expert_baseline,season,2020,spearman,419,0.7546261643691676
full_knn,season,2020,rmse,419,3.533131635190545
full_knn,season,2020,mae,419,2.673088481322419
full_knn,season,2020,bias,419,-0.010091237353001577
full_knn,season,2020,spearman,419,0.7906588221967088
full_random_forest,season,2020,rmse,419,3.275063994168713
full_random_forest,season,2020,mae,419,2.4910244331262454
full_random_forest,season,2020,bias,419,-0.23662426429830713
full_random_forest,season,2020,spearman,419,0.8086851056225219
projection_core_knn,season,2020,rmse,419,3.429936628727706
projection_core_knn,season,2020,mae,419,2.5847725436527
projection_core_knn,season,2020,bias,419,-0.3615130831195588
projection_core_knn,season,2020,spearman,419,0.7951021910320764
projection_core_random_forest,season,2020,rmse,419,3.204744459711463
projection_core_random_forest,season,2020,mae,419,2.437829581893333
projection_core_random_forest,season,2020,bias,419,-0.21950240480387784
projection_core_random_forest,season,2020,spearman,419,0.814103276764129
full_lightgbm,season,2020,rmse,419,3.2451170641033094
full_lightgbm,season,2020,mae,419,2.475084927898085
full_lightgbm,season,2020,bias,419,-0.17208129066315894
full_lightgbm,season,2020,spearman,419,0.8078608272756274
projection_core_lightgbm,season,2020,rmse,419,3.212004217494456
projection_core_lightgbm,season,2020,mae,419,2.4411641174335825
projection_core_lightgbm,season,2020,bias,419,-0.2023814124809454
projection_core_lightgbm,season,2020,spearman,419,0.8144574912024419
projection_core_knn_lgbm_average,season,2020,rmse,419,3.286586519884514
projection_core_knn_lgbm_average,season,2020,mae,419,2.489137866168092
projection_core_knn_lgbm_average,season,2020,bias,419,-0.2819472478002521
projection_core_knn_lgbm_average,season,2020,spearman,419,0.8107653297561067
full_knn_lgbm_average,season,2020,rmse,419,3.3313064050233154
full_knn_lgbm_average,season,2020,mae,419,2.540396905884358
full_knn_lgbm_average,season,2020,bias,419,-0.09108626400808026
full_knn_lgbm_average,season,2020,spearman,419,0.8086854318886189
projection_core_rf_lgbm_average,season,2020,rmse,419,3.197918139482545
projection_core_rf_lgbm_average,season,2020,mae,419,2.4286096069630965
projection_core_rf_lgbm_average,season,2020,bias,419,-0.21094190864241158
projection_core_rf_lgbm_average,season,2020,spearman,419,0.8144956933283005
full_rf_lgbm_average,season,2020,rmse,419,3.247515349085243
full_rf_lgbm_average,season,2020,mae,419,2.4664221443795915
full_rf_lgbm_average,season,2020,bias,419,-0.20435277748073302
full_rf_lgbm_average,season,2020,spearman,419,0.8097999568759733
expert_baseline,season,2021,rmse,417,4.027663815125472
expert_baseline,season,2021,mae,417,2.9242651820364434
expert_baseline,season,2021,bias,417,-1.8410410203927685
expert_baseline,season,2021,spearman,417,0.7428706624854648
full_knn,season,2021,rmse,417,3.175404463635397
full_knn,season,2021,mae,417,2.4529483301152895
full_knn,season,2021,bias,417,0.1426178294806236
full_knn,season,2021,spearman,417,0.7969307441465034
full_random_forest,season,2021,rmse,417,3.037826895546309
full_random_forest,season,2021,mae,417,2.344205790703534
full_random_forest,season,2021,bias,417,0.20321514574879532
full_random_forest,season,2021,spearman,417,0.8094812092418766
projection_core_knn,season,2021,rmse,417,3.1139515232165818
projection_core_knn,season,2021,mae,417,2.4130597766928727
projection_core_knn,season,2021,bias,417,0.23445161822217256
projection_core_knn,season,2021,spearman,417,0.8141114818168853
projection_core_random_forest,season,2021,rmse,417,3.1331884276924242
projection_core_random_forest,season,2021,mae,417,2.4093751705079973
projection_core_random_forest,season,2021,bias,417,0.2208417796408939
projection_core_random_forest,season,2021,spearman,417,0.8008994466996675
full_lightgbm,season,2021,rmse,417,3.0581951743355527
full_lightgbm,season,2021,mae,417,2.3685482796948945
full_lightgbm,season,2021,bias,417,0.2119254566926045
full_lightgbm,season,2021,spearman,417,0.8083455983261193
projection_core_lightgbm,season,2021,rmse,417,3.103263010873156
projection_core_lightgbm,season,2021,mae,417,2.3880887395971286
projection_core_lightgbm,season,2021,bias,417,0.24398281646616854
projection_core_lightgbm,season,2021,spearman,417,0.8026923018842683
projection_core_knn_lgbm_average,season,2021,rmse,417,3.0762433710226356
projection_core_knn_lgbm_average,season,2021,mae,417,2.379010832660276
projection_core_knn_lgbm_average,season,2021,bias,417,0.2392172173441705
projection_core_knn_lgbm_average,season,2021,spearman,417,0.814528189563384
full_knn_lgbm_average,season,2021,rmse,417,3.0681751314416075
full_knn_lgbm_average,season,2021,mae,417,2.37722726971925
full_knn_lgbm_average,season,2021,bias,417,0.17727164308661408
full_knn_lgbm_average,season,2021,spearman,417,0.81113819334298
projection_core_rf_lgbm_average,season,2021,rmse,417,3.109189158760992
projection_core_rf_lgbm_average,season,2021,mae,417,2.396393398503696
projection_core_rf_lgbm_average,season,2021,bias,417,0.23241229805353128
projection_core_rf_lgbm_average,season,2021,spearman,417,0.8025458064106824
full_rf_lgbm_average,season,2021,rmse,417,3.0367954104273953
full_rf_lgbm_average,season,2021,mae,417,2.349873088866696
full_rf_lgbm_average,season,2021,bias,417,0.20757030122069986
full_rf_lgbm_average,season,2021,spearman,417,0.8107822210282262
expert_baseline,season,2022,rmse,425,3.7421203443045896
expert_baseline,season,2022,mae,425,2.776567069767081
expert_baseline,season,2022,bias,425,-1.5518931183007323
expert_baseline,season,2022,spearman,425,0.7465360525720351
full_knn,season,2022,rmse,425,3.104603724199542
full_knn,season,2022,mae,425,2.4944806154267942
full_knn,season,2022,bias,425,0.7915612164650317
full_knn,season,2022,spearman,425,0.8130376099366919
full_random_forest,season,2022,rmse,425,2.888699618058408
full_random_forest,season,2022,mae,425,2.355444119648958
full_random_forest,season,2022,bias,425,0.6776878703514739
full_random_forest,season,2022,spearman,425,0.8205319518000378
projection_core_knn,season,2022,rmse,425,3.002842314907492
projection_core_knn,season,2022,mae,425,2.3936368887332495
projection_core_knn,season,2022,bias,425,0.616703966413161
projection_core_knn,season,2022,spearman,425,0.8113167523088083
projection_core_random_forest,season,2022,rmse,425,2.8648755117077593
projection_core_random_forest,season,2022,mae,425,2.320445866718639
projection_core_random_forest,season,2022,bias,425,0.6026349827024761
projection_core_random_forest,season,2022,spearman,425,0.8193474048868936
full_lightgbm,season,2022,rmse,425,2.8530855807463187
full_lightgbm,season,2022,mae,425,2.321565936709955
full_lightgbm,season,2022,bias,425,0.6516991724578063
full_lightgbm,season,2022,spearman,425,0.8242851410905971
projection_core_lightgbm,season,2022,rmse,425,2.872108478668414
projection_core_lightgbm,season,2022,mae,425,2.3398662611192704
projection_core_lightgbm,season,2022,bias,425,0.5979387593802958
projection_core_lightgbm,season,2022,spearman,425,0.8183687110023685
projection_core_knn_lgbm_average,season,2022,rmse,425,2.89874825897964
projection_core_knn_lgbm_average,season,2022,mae,425,2.349977790899768
projection_core_knn_lgbm_average,season,2022,bias,425,0.6073213628967283
projection_core_knn_lgbm_average,season,2022,spearman,425,0.8213361494051338
full_knn_lgbm_average,season,2022,rmse,425,2.9358446896972845
full_knn_lgbm_average,season,2022,mae,425,2.3777464127810854
full_knn_lgbm_average,season,2022,bias,425,0.721630194461419
full_knn_lgbm_average,season,2022,spearman,425,0.8258871969619939
projection_core_rf_lgbm_average,season,2022,rmse,425,2.8586863329988006
projection_core_rf_lgbm_average,season,2022,mae,425,2.324155244404866
projection_core_rf_lgbm_average,season,2022,bias,425,0.6002868710413859
projection_core_rf_lgbm_average,season,2022,spearman,425,0.8192828263942799
full_rf_lgbm_average,season,2022,rmse,425,2.861279887598314
full_rf_lgbm_average,season,2022,mae,425,2.3332498070549996
full_rf_lgbm_average,season,2022,bias,425,0.6646935214046401
full_rf_lgbm_average,season,2022,spearman,425,0.8240634778983602
expert_baseline,season,2023,rmse,413,4.166433944947876
expert_baseline,season,2023,mae,413,2.991012418735944
expert_baseline,season,2023,bias,413,-1.721216572757528
expert_baseline,season,2023,spearman,413,0.6922569486351328
full_knn,season,2023,rmse,413,3.432566287727853
full_knn,season,2023,mae,413,2.696935750616342
full_knn,season,2023,bias,413,0.7851538752860174
full_knn,season,2023,spearman,413,0.7725236174031728
full_random_forest,season,2023,rmse,413,3.1712214406208235
full_random_forest,season,2023,mae,413,2.460962934966207
full_random_forest,season,2023,bias,413,0.48134562369469625
full_random_forest,season,2023,spearman,413,0.8105613610431847
projection_core_knn,season,2023,rmse,413,3.2836379679324157
projection_core_knn,season,2023,mae,413,2.4836703913288325
projection_core_knn,season,2023,bias,413,0.31044144762826775
projection_core_knn,season,2023,spearman,413,0.7847416849285923
projection_core_random_forest,season,2023,rmse,413,3.2512928665209793
projection_core_random_forest,season,2023,mae,413,2.5092690631514682
projection_core_random_forest,season,2023,bias,413,0.38340292822754724
projection_core_random_forest,season,2023,spearman,413,0.7850972320059569
full_lightgbm,season,2023,rmse,413,3.2213311834136884
full_lightgbm,season,2023,mae,413,2.501403255016205
full_lightgbm,season,2023,bias,413,0.4650907891515946
full_lightgbm,season,2023,spearman,413,0.8047975090538816
projection_core_lightgbm,season,2023,rmse,413,3.247802833814017
projection_core_lightgbm,season,2023,mae,413,2.504701261758961
projection_core_lightgbm,season,2023,bias,413,0.35469271030140426
projection_core_lightgbm,season,2023,spearman,413,0.788036060760016
projection_core_knn_lgbm_average,season,2023,rmse,413,3.2403134181131565
projection_core_knn_lgbm_average,season,2023,mae,413,2.474785567732011
projection_core_knn_lgbm_average,season,2023,bias,413,0.3325670789648361
projection_core_knn_lgbm_average,season,2023,spearman,413,0.7879576274431549
full_knn_lgbm_average,season,2023,rmse,413,3.271981419010337
full_knn_lgbm_average,season,2023,mae,413,2.554986531174612
full_knn_lgbm_average,season,2023,bias,413,0.625122332218806
full_knn_lgbm_average,season,2023,spearman,413,0.7995715268676349
projection_core_rf_lgbm_average,season,2023,rmse,413,3.243105768222137
projection_core_rf_lgbm_average,season,2023,mae,413,2.5027272984356097
projection_core_rf_lgbm_average,season,2023,bias,413,0.36904781926447583
projection_core_rf_lgbm_average,season,2023,spearman,413,0.7868093201296457
full_rf_lgbm_average,season,2023,rmse,413,3.1878101100110356
full_rf_lgbm_average,season,2023,mae,413,2.477466017697718
full_rf_lgbm_average,season,2023,bias,413,0.4732182064231454
full_rf_lgbm_average,season,2023,spearman,413,0.8089220292776372
expert_baseline,season,2024,rmse,407,4.2653569680219094
expert_baseline,season,2024,mae,407,3.1879783195274
expert_baseline,season,2024,bias,407,-2.0087754267464315
expert_baseline,season,2024,spearman,407,0.7262129092190828
full_knn,season,2024,rmse,407,3.2257108735820816
full_knn,season,2024,mae,407,2.5962157605127056
full_knn,season,2024,bias,407,0.36983966920275974
full_knn,season,2024,spearman,407,0.7950565325602786
full_random_forest,season,2024,rmse,407,3.136940774004464
full_random_forest,season,2024,mae,407,2.5449909930913908
full_random_forest,season,2024,bias,407,0.2557198369492633
full_random_forest,season,2024,spearman,407,0.8101828469773459
projection_core_knn,season,2024,rmse,407,3.1577133122333425
projection_core_knn,season,2024,mae,407,2.5750912505671106
projection_core_knn,season,2024,bias,407,0.12160953232869345
projection_core_knn,season,2024,spearman,407,0.7927376496751658
projection_core_random_forest,season,2024,rmse,407,3.1537980981391764
projection_core_random_forest,season,2024,mae,407,2.5536962319821157
projection_core_random_forest,season,2024,bias,407,0.2460089399526362
projection_core_random_forest,season,2024,spearman,407,0.8088352507255497
full_lightgbm,season,2024,rmse,407,3.147047663890341
full_lightgbm,season,2024,mae,407,2.5351480576801855
full_lightgbm,season,2024,bias,407,0.2849860537651896
full_lightgbm,season,2024,spearman,407,0.8103765915291147
projection_core_lightgbm,season,2024,rmse,407,3.1608340950404896
projection_core_lightgbm,season,2024,mae,407,2.5613525579991125
projection_core_lightgbm,season,2024,bias,407,0.21162206431197875
projection_core_lightgbm,season,2024,spearman,407,0.8088579015881754
projection_core_knn_lgbm_average,season,2024,rmse,407,3.1385676337265425
projection_core_knn_lgbm_average,season,2024,mae,407,2.5537539327346943
projection_core_knn_lgbm_average,season,2024,bias,407,0.16661579832033613
projection_core_knn_lgbm_average,season,2024,spearman,407,0.8008896942052679
full_knn_lgbm_average,season,2024,rmse,407,3.1454368756490254
full_knn_lgbm_average,season,2024,mae,407,2.541479589934134
full_knn_lgbm_average,season,2024,bias,407,0.32741286148397464
full_knn_lgbm_average,season,2024,spearman,407,0.8058374334591003
projection_core_rf_lgbm_average,season,2024,rmse,407,3.151320423959977
projection_core_rf_lgbm_average,season,2024,mae,407,2.5548360563519577
projection_core_rf_lgbm_average,season,2024,bias,407,0.22881550213230747
projection_core_rf_lgbm_average,season,2024,spearman,407,0.8094217436844877
full_rf_lgbm_average,season,2024,rmse,407,3.1353855077128983
full_rf_lgbm_average,season,2024,mae,407,2.5348863127784735
full_rf_lgbm_average,season,2024,bias,407,0.2703529453572265
full_rf_lgbm_average,season,2024,spearman,407,0.8114471258484662
expert_baseline,season,2025,rmse,416,3.5514463189359655
expert_baseline,season,2025,mae,416,2.7285291324817496
expert_baseline,season,2025,bias,416,-1.2324588853427771
expert_baseline,season,2025,spearman,416,0.7825441727458975
full_knn,season,2025,rmse,416,3.0743488326555424
full_knn,season,2025,mae,416,2.4331484066587676
full_knn,season,2025,bias,416,0.2577194192792184
full_knn,season,2025,spearman,416,0.8061508475680569
full_random_forest,season,2025,rmse,416,2.9656716841832567
full_random_forest,season,2025,mae,416,2.306805380728932
full_random_forest,season,2025,bias,416,0.3742090517683616
full_random_forest,season,2025,spearman,416,0.8120851843148933
projection_core_knn,season,2025,rmse,416,3.176636357130021
projection_core_knn,season,2025,mae,416,2.437967990718962
projection_core_knn,season,2025,bias,416,0.07295525801484416
projection_core_knn,season,2025,spearman,416,0.7891922274129061
projection_core_random_forest,season,2025,rmse,416,2.9618043192158012
projection_core_random_forest,season,2025,mae,416,2.299804546563829
projection_core_random_forest,season,2025,bias,416,0.43238633544360827
projection_core_random_forest,season,2025,spearman,416,0.8126110922985709
full_lightgbm,season,2025,rmse,416,2.9336058572367847
full_lightgbm,season,2025,mae,416,2.2873007015960685
full_lightgbm,season,2025,bias,416,0.3243101957948576
full_lightgbm,season,2025,spearman,416,0.8193271037369135
projection_core_lightgbm,season,2025,rmse,416,2.950318538855096
projection_core_lightgbm,season,2025,mae,416,2.2817538868736884
projection_core_lightgbm,season,2025,bias,416,0.2701728725636296
projection_core_lightgbm,season,2025,spearman,416,0.8059387758403154
projection_core_knn_lgbm_average,season,2025,rmse,416,2.9957397437275453
projection_core_knn_lgbm_average,season,2025,mae,416,2.3251979272267693
projection_core_knn_lgbm_average,season,2025,bias,416,0.17156406528923684
projection_core_knn_lgbm_average,season,2025,spearman,416,0.8022268828141425
full_knn_lgbm_average,season,2025,rmse,416,2.9286883824921524
full_knn_lgbm_average,season,2025,mae,416,2.3296945119425705
full_knn_lgbm_average,season,2025,bias,416,0.291014807537038
full_knn_lgbm_average,season,2025,spearman,416,0.8192987668059706
projection_core_rf_lgbm_average,season,2025,rmse,416,2.9457943163149043
projection_core_rf_lgbm_average,season,2025,mae,416,2.28395828951939
projection_core_rf_lgbm_average,season,2025,bias,416,0.35127960400361885
projection_core_rf_lgbm_average,season,2025,spearman,416,0.8110695734249674
full_rf_lgbm_average,season,2025,rmse,416,2.941607257482936
full_rf_lgbm_average,season,2025,mae,416,2.2920323205014097
full_rf_lgbm_average,season,2025,bias,416,0.3492596237816096
full_rf_lgbm_average,season,2025,spearman,416,0.8171263243296277
expert_baseline,position,QB,rmse,380,7.403233470778251
expert_baseline,position,QB,mae,380,5.406758237813598
expert_baseline,position,QB,bias,380,-4.351796116666992
expert_baseline,position,QB,spearman,380,0.6033518575734516
full_knn,position,QB,rmse,380,3.9536451859300965
full_knn,position,QB,mae,380,3.0278421555967667
full_knn,position,QB,bias,380,-0.697203122990832
full_knn,position,QB,spearman,380,0.5625904190138965
full_random_forest,position,QB,rmse,380,3.5520192526954695
full_random_forest,position,QB,mae,380,2.8121680168297463
full_random_forest,position,QB,bias,380,-0.07741258204473808
full_random_forest,position,QB,spearman,380,0.5684496230537557
projection_core_knn,position,QB,rmse,380,3.784363125378195
projection_core_knn,position,QB,mae,380,2.9785920196957476
projection_core_knn,position,QB,bias,380,-0.37208720431198583
projection_core_knn,position,QB,spearman,380,0.5546944545863003
projection_core_random_forest,position,QB,rmse,380,3.5463887967062466
projection_core_random_forest,position,QB,mae,380,2.829047838429917
projection_core_random_forest,position,QB,bias,380,0.09115545526852385
projection_core_random_forest,position,QB,spearman,380,0.574275585864365
full_lightgbm,position,QB,rmse,380,3.528342105989344
full_lightgbm,position,QB,mae,380,2.8078348742737735
full_lightgbm,position,QB,bias,380,-0.1757964789170219
full_lightgbm,position,QB,spearman,380,0.5906794764222103
projection_core_lightgbm,position,QB,rmse,380,3.4987658305294005
projection_core_lightgbm,position,QB,mae,380,2.8015024220895595
projection_core_lightgbm,position,QB,bias,380,-0.11784964744480143
projection_core_lightgbm,position,QB,spearman,380,0.5874266020729745
projection_core_knn_lgbm_average,position,QB,rmse,380,3.5527319460745987
projection_core_knn_lgbm_average,position,QB,mae,380,2.8385636431808536
projection_core_knn_lgbm_average,position,QB,bias,380,-0.24496842587839363
projection_core_knn_lgbm_average,position,QB,spearman,380,0.584203341410552
full_knn_lgbm_average,position,QB,rmse,380,3.6266008611702962
