policy,seasons,forecast_ev,forecast_p10,forecast_p90,actual_points,actual_playoff_points,actual_waiver_starts,actual_cap_feasible,actual_cap_overage,forecast_salary_spend,starter_forecast_spend,bench_forecast_spend,bench_mean_price,bench_le5,bench_le10,top3_spend_share,stars_ge40,bench_actual_max4_ppg,bench_sustained_12_hits,bench_sustained_15_hits,bench_dead_below10
bench0,4,1616.9090885009766,1462.480535522461,1773.2731997070314,1581.4996193847655,412.97081997680664,43.599,0.074,34.777,295.4814311218262,259.57142158508304,35.910008791923524,7.182001754641533,2.106,3.6420000000000003,0.5848532668054104,2.097,13.017154980015755,2.528,1.664,1.667
current_bench025,4,1616.0422624511718,1461.8492026367187,1771.7526829833985,1573.243779296875,412.5411594543457,43.647999999999996,0.08199999999999999,33.816,295.42338943481445,257.70155393981935,37.721835255622864,7.544367045402527,2.018,3.524,0.5773241035342217,2.058,13.038234983491897,2.535,1.6219999999999999,1.592
hurdle_plus1,4,1614.530064086914,1461.2898138427734,1770.3486693115235,1571.0430627441406,412.01557943725584,43.387,0.068,35.514,295.3603510742187,254.8382360687256,40.522114542007444,8.10442291343212,1.788,3.327,0.5686277869939804,2.028,13.50864832880497,2.645,1.726,1.4569999999999999
hurdle_plus2,4,1596.0255727539063,1444.3603385009765,1749.3012586669922,1580.3943760986328,410.46439950561523,45.98,0.118,33.85,294.26153887939455,256.2491588134766,38.01237936401367,7.602475880861283,2.207,3.382,0.5995815364718438,2.19,12.956881722569467,2.443,1.642,1.631
hurdle_plus3,4,1573.1125515136719,1420.8172728271484,1726.9899505615235,1578.2700389404297,407.9847811279297,51.94,0.23199999999999998,22.777,292.84198071289063,261.17757456970213,31.66440664100647,6.332881331682206,2.891,3.72,0.6635600673258305,2.349,11.22523672556877,1.9649999999999999,1.305,2.166
sustained_option025,4,1626.7644185791016,1472.4814237060546,1783.122975830078,1597.9965,432.8766606445312,42.39,0.042,42.980000000000004,296.5520292663574,258.1473123321533,38.40471608352661,7.680943210363388,1.832,3.407,0.5770767364501953,2.013,14.966376693749428,2.842,2.075,1.491
sustained_option050,4,1624.7302241210937,1470.769569091797,1780.3475803222657,1594.77401953125,436.6288814697266,42.634,0.044,43.21,296.38487829589843,255.93345767211915,40.45142027664184,8.090284042119979,1.666,3.254,0.5701895046234131,1.879,15.370563361096382,2.971,2.186,1.346
