year,trial,policy,solve_status,hurdle_delta,bench_weight,option_lambda,roster,bench_players,accepted_swaps,forecast_salary_spend,starter_forecast_spend,bench_forecast_spend,bench_mean_price,bench_le5,bench_le10,top3_spend_share,stars_ge40,actual_cap_feasible,actual_cap_overage,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits
2022,1,hurdle_plus3,optimal,3.0,0.25,0.0,Amari Cooper|Breece Hall|Damien Harris|Jameson Williams|Josh Allen|Kenneth Gainwell|Kenneth Walker|Myles Gaskin|Najee Harris|Rashod Bateman|Tony Pollard|Travis Kelce|Zach Ertz,Jameson Williams|Kenneth Gainwell|Myles Gaskin|Tony Pollard|Zach Ertz,1,292.3781433105469,269.2366943359375,23.141437530517578,4.628287315368652,3,4,0.6687952280044556,3,False,51.0,1585.73828125,1391.02685546875,1762.4652099609375,1596.419921875,1647.239990234375,36,349.0,1,0,378.32000732421875,10.670000362396241,3,1,1
2022,1,bench0,optimal,0.0,0.0,0.0,Aj Dillon|Breece Hall|Clyde Edwards Helaire|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Myles Gaskin|Najee Harris|Travis Kelce|Treylon Burks|Tyler Boyd|Zach Ertz,Kenneth Gainwell|Kenneth Walker|Myles Gaskin|Tyler Boyd|Zach Ertz,4,296.248291015625,282.056640625,14.191661834716797,2.838332414627075,4,5,0.6600582003593445,3,False,79.0,1627.625732421875,1451.841796875,1809.819580078125,1510.6199951171875,1616.6400146484375,36,377.0,1,0,362.02001953125,11.22333345413208,2,2,2
2022,1,sustained_option025,optimal,0.0,0.0,0.25,Breece Hall|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Elijah Mitchell|James Robinson|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Najee Harris|Treylon Burks|Zach Ertz,Chase Claypool|James Robinson|Kenneth Gainwell|Kenneth Walker|Treylon Burks,9,297.6996154785156,273.3487548828125,24.350868225097656,4.870173454284668,3,5,0.6154019832611084,2,False,57.0,1629.93701171875,1453.7421875,1821.15283203125,1367.320068359375,1418.6400146484375,42,355.0,0,0,345.4200134277344,13.386666965484618,1,2,2
2022,1,sustained_option050,optimal,0.0,0.0,0.5,Breece Hall|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Elijah Mitchell|James Robinson|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Najee Harris|Treylon Burks|Zach Ertz,Chase Claypool|James Robinson|Kenneth Gainwell|Kenneth Walker|Treylon Burks,9,297.6996154785156,273.3487548828125,24.350868225097656,4.870173454284668,3,5,0.6154019832611084,2,False,57.0,1629.93701171875,1453.7421875,1821.15283203125,1367.320068359375,1418.6400146484375,42,355.0,0,0,345.4200134277344,13.386666965484618,1,2,2
2022,2,current_bench025,optimal,0.0,0.25,0.0,Aaron Rodgers|Adam Thielen|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Devonta Smith|Gabriel Davis|George Kittle|James Cook|Joe Mixon|Juju Smith Schuster|Mecole Hardman|Tony Pollard,Devonta Smith|Gabriel Davis|James Cook|Mecole Hardman|Tony Pollard,4,297.27178955078125,252.2666473388672,45.00513458251953,9.00102710723877,2,3,0.5602630972862244,2,False,60.0,1618.8507080078125,1458.18798828125,1780.832275390625,1476.300048828125,1533.5,34,358.0,0,0,427.96002197265625,20.435000228881837,0,4,4
2022,2,hurdle_plus1,optimal,1.0,0.25,0.0,Aj Brown|Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Gabriel Davis|George Kittle|James Cook|James Robinson|Juju Smith Schuster|Mike Evans|Tom Brady|Tony Pollard,Aj Dillon|Gabriel Davis|James Cook|James Robinson|Tony Pollard,4,297.742431640625,252.97262573242188,44.769813537597656,8.953962326049805,2,3,0.5348762273788452,3,False,61.0,1618.968505859375,1459.4681396484375,1784.5142822265625,1440.0999755859375,1481.199951171875,33,359.0,0,0,423.260009765625,19.39166679382324,0,4,4
2022,2,hurdle_plus2,optimal,2.0,0.25,0.0,Aaron Rodgers|Aj Dillon|Breece Hall|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Elijah Mitchell|Gabriel Davis|George Kittle|Juju Smith Schuster|Mike Evans|Tony Pollard,Aj Dillon|Chase Edmonds|Dameon Pierce|Gabriel Davis|Tony Pollard,4,296.33050537109375,244.97158813476562,51.358890533447266,10.271778106689453,1,3,0.5064537525177002,2,False,106.0,1626.3582763671875,1462.151123046875,1776.3394775390625,1381.199951171875,1420.699951171875,35,404.0,0,0,398.6600036621094,20.248333358764647,0,4,4
2022,2,hurdle_plus3,optimal,3.0,0.25,0.0,Aaron Rodgers|Abram Smith|Adam Trautman|Breece Hall|Damien Harris|Davante Adams|Devin Singletary|Kadarius Toney|Kenneth Gainwell|Mecole Hardman|Tony Pollard|Travis Etienne|Travis Kelce,Abram Smith|Adam Trautman|Kenneth Gainwell|Mecole Hardman|Tony Pollard,4,296.8011169433594,281.68218994140625,15.118946075439453,3.023789167404175,5,5,0.6340954303741455,4,False,42.0,1596.5185546875,1429.0355224609375,1786.8531494140625,1578.400146484375,1572.300048828125,48,340.0,2,1,345.760009765625,12.891666984558105,3,2,2
2022,2,bench0,optimal,0.0,0.0,0.0,Breece Hall|Chris Godwin|Dameon Pierce|Darren Waller|Devonta Smith|Dk Metcalf|Gabriel Davis|Juju Smith Schuster|Mike Evans|Rachaad White|Tom Brady|Tony Pollard|Travis Etienne,Dameon Pierce|Devonta Smith|Gabriel Davis|Rachaad White|Tony Pollard,3,297.97772216796875,255.0905303955078,42.88721466064453,8.57744312286377,2,3,0.53998202085495,3,False,65.0,1609.2486572265625,1442.35302734375,1769.621337890625,1440.300048828125,1424.0999755859375,35,363.0,1,0,401.05999755859375,21.150000190734865,0,5,4
2022,2,sustained_option025,optimal,0.0,0.0,0.25,Aj Dillon|Breece Hall|Chris Godwin|Devonta Smith|Elijah Mitchell|George Kittle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Tom Brady|Tony Pollard|Travis Etienne|Tyreek Hill,Aj Dillon|Devonta Smith|Kenneth Gainwell|Kenneth Walker|Tony Pollard,11,297.9777526855469,273.9164733886719,24.06127166748047,4.812254428863525,3,5,0.5652536153793335,3,False,73.0,1647.859130859375,1477.632568359375,1811.478515625,1553.0,1624.60009765625,36,371.0,0,0,460.1600036621094,20.541666889190672,1,4,4
2022,2,sustained_option050,optimal,0.0,0.0,0.5,Aj Dillon|Breece Hall|Chris Godwin|Darren Waller|Devin Singletary|Dk Metcalf|Elijah Mitchell|James Cook|Juju Smith Schuster|Kenneth Walker|Tom Brady|Tony Pollard|Tyreek Hill,Aj Dillon|Devin Singletary|James Cook|Kenneth Walker|Tony Pollard,9,294.91851806640625,251.79598999023438,43.122535705566406,8.624506950378418,2,3,0.5344122648239136,2,False,71.0,1624.6724853515625,1471.532958984375,1783.652587890625,1502.300048828125,1503.7999267578125,39,369.0,0,0,420.3600158691406,20.146666717529296,0,4,3
2022,3,current_bench025,optimal,0.0,0.25,0.0,Breece Hall|Chris Godwin|Dameon Pierce|Darren Waller|Dk Metcalf|Elijah Mitchell|George Kittle|Juju Smith Schuster|Michael Gallup|Mike Evans|Rachaad White|Rashod Bateman|Tom Brady,Dameon Pierce|Darren Waller|Michael Gallup|Rachaad White|Rashod Bateman,5,292.8865051269531,238.29556274414062,54.59095764160156,10.918191909790039,2,3,0.51076340675354,2,False,31.0,1600.9090576171875,1454.5899658203125,1749.4825439453125,1337.199951171875,1412.4000244140625,46,329.0,1,0,351.760009765625,12.648333168029785,2,2,1
2022,3,hurdle_plus1,optimal,1.0,0.25,0.0,Breece Hall|Chris Godwin|Cordarrelle Patterson|Dameon Pierce|Dk Metcalf|Elijah Mitchell|George Kittle|Juju Smith Schuster|Mike Evans|Rachaad White|Rashaad Penny|Rashod Bateman|Tom Brady,Cordarrelle Patterson|Dameon Pierce|Rachaad White|Rashaad Penny|Rashod Bateman,6,297.4827575683594,238.29556274414062,59.18719482421875,11.837438583374023,1,3,0.5028718709945679,2,False,41.0,1606.3360595703125,1462.818115234375,1765.508056640625,1326.199951171875,1395.300048828125,40,339.0,1,0,351.8599853515625,15.136666679382325,0,4,2
2022,3,hurdle_plus2,optimal,2.0,0.25,0.0,Breece Hall|Chris Godwin|Dameon Pierce|Dk Metcalf|Elijah Mitchell|Gabriel Davis|George Kittle|Juju Smith Schuster|Mike Evans|Rachaad White|Rashaad Penny|Rhamondre Stevenson|Tom Brady,Dameon Pierce|Gabriel Davis|Rachaad White|Rashaad Penny|Rhamondre Stevenson,6,289.0160217285156,238.29556274414062,50.72044372558594,10.144088745117188,1,3,0.5176035165786743,2,False,54.0,1606.0899658203125,1466.2205810546875,1762.283203125,1360.39990234375,1430.39990234375,35,352.0,1,0,351.760009765625,17.66666660308838,0,5,3
2022,3,hurdle_plus3,optimal,3.0,0.25,0.0,Abram Smith|Aj Green|Alec Pierce|Breece Hall|Dameon Pierce|Darren Waller|Gabriel Davis|George Kittle|Josh Allen|Najee Harris|Rachaad White|Rashaad Penny|Rhamondre Stevenson,Abram Smith|Alec Pierce|Dameon Pierce|Rachaad White|Rhamondre Stevenson,8,294.5798645019531,268.0501403808594,26.52973175048828,5.305946350097656,3,4,0.6474303007125854,2,False,43.0,1539.134033203125,1398.80712890625,1693.3385009765625,1361.6199951171875,1535.239990234375,43,341.0,3,1,359.52001953125,13.28833293914795,1,3,2
2022,3,bench0,optimal,0.0,0.0,0.0,Breece Hall|Chris Godwin|Dameon Pierce|Darren Waller|Dk Metcalf|Elijah Mitchell|George Kittle|Juju Smith Schuster|Rachaad White|Rashod Bateman|Rhamondre Stevenson|Tee Higgins|Tom Brady,Dameon Pierce|Darren Waller|Rachaad White|Rashod Bateman|Rhamondre Stevenson,5,294.82177734375,231.52215576171875,63.29961013793945,12.659921646118164,1,2,0.48443603515625,2,False,45.0,1604.36474609375,1465.3087158203125,1754.229736328125,1409.0999755859375,1536.300048828125,40,343.0,1,0,389.1600036621094,14.898332977294922,1,3,2
2022,3,sustained_option025,optimal,0.0,0.0,0.25,Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Darren Waller|Dk Metcalf|Elijah Mitchell|George Kittle|Juju Smith Schuster|Kenneth Walker|Tee Higgins|Tom Brady|Tony Pollard,Aj Dillon|Damien Harris|Darren Waller|Kenneth Walker|Tony Pollard,9,294.8217468261719,231.52215576171875,63.29961013793945,12.659921646118164,1,2,0.4844360947608948,2,False,70.0,1631.8599853515625,1476.037109375,1795.1871337890625,1457.5,1531.199951171875,37,368.0,0,0,427.15997314453125,19.311666870117186,1,4,3
2022,3,sustained_option050,optimal,0.0,0.0,0.5,Aj Dillon|Breece Hall|Chris Godwin|Damien Harris|Darren Waller|Dk Metcalf|Elijah Mitchell|George Kittle|Juju Smith Schuster|Kenneth Walker|Tee Higgins|Tom Brady|Tony Pollard,Aj Dillon|Damien Harris|Darren Waller|Kenneth Walker|Tony Pollard,9,294.8217468261719,231.52215576171875,63.29961013793945,12.659921646118164,1,2,0.4844360947608948,2,False,70.0,1631.8599853515625,1476.037109375,1795.1871337890625,1457.5,1531.199951171875,37,368.0,0,0,427.15997314453125,19.311666870117186,1,4,3
2022,4,current_bench025,optimal,0.0,0.25,0.0,Breece Hall|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Dj Chark|Elijah Mitchell|Juju Smith Schuster|Mike Gesicki|Tom Brady|Travis Kelce|Trey Sermon|Treylon Burks,Chase Edmonds|Dj Chark|Mike Gesicki|Trey Sermon|Treylon Burks,5,293.2457580566406,274.3043518066406,18.94139862060547,3.7882797718048096,3,5,0.6113506555557251,2,False,71.0,1629.1719970703125,1457.779541015625,1797.1663818359375,1475.199951171875,1443.5,54,369.0,2,0,316.8600158691406,8.906666564941407,1,0,0
2022,4,hurdle_plus1,optimal,1.0,0.25,0.0,Alexander Mattison|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Darrell Henderson|Davante Adams|Dj Chark|Elijah Mitchell|Juju Smith Schuster|Tom Brady|Travis Kelce|Trey Sermon|Treylon Burks,Alexander Mattison|Darrell Henderson|Dj Chark|Trey Sermon|Treylon Burks,5,290.1739196777344,274.3043518066406,15.869565963745117,3.1739132404327393,4,5,0.617822527885437,2,False,54.0,1625.9468994140625,1467.4874267578125,1799.25927734375,1473.2999267578125,1427.800048828125,55,352.0,1,0,316.8600158691406,7.749999713897705,3,0,0
2022,4,hurdle_plus2,optimal,2.0,0.25,0.0,Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Darrell Henderson|Davante Adams|Elijah Mitchell|Jaylen Waddle|Juju Smith Schuster|Tom Brady|Tony Pollard|Travis Kelce|Trey Sermon|Treylon Burks,Chase Edmonds|Darrell Henderson|Tony Pollard|Trey Sermon|Treylon Burks,6,292.30059814453125,267.6881103515625,24.612476348876953,4.922495365142822,2,5,0.5906923413276672,2,False,80.0,1616.2779541015625,1456.404541015625,1790.1551513671875,1612.5,1642.9000244140625,39,378.0,1,0,373.9599914550781,12.321667003631593,2,1,1
2022,4,hurdle_plus3,optimal,3.0,0.25,0.0,Adam Trautman|Alexander Mattison|Breece Hall|Chase Edmonds|Damien Harris|Darrell Henderson|Davante Adams|Elijah Mitchell|Jarvis Landry|Josh Allen|Michael Carter|Travis Kelce|Treylon Burks,Adam Trautman|Alexander Mattison|Darrell Henderson|Jarvis Landry|Michael Carter,4,289.46502685546875,279.5028381347656,9.96219253540039,1.992438554763794,5,5,0.6487228870391846,3,False,50.0,1601.5611572265625,1429.3385009765625,1779.7608642578125,1472.4200439453125,1381.43994140625,59,348.0,2,0,334.82000732421875,7.7466662406921385,4,0,0
2022,4,bench0,optimal,0.0,0.0,0.0,Alexander Mattison|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Dj Chark|Elijah Mitchell|Juju Smith Schuster|Mike Gesicki|Tom Brady|Travis Kelce|Trey Sermon,Alexander Mattison|Damien Harris|Dj Chark|Mike Gesicki|Trey Sermon,5,296.31756591796875,274.3043518066406,22.013233184814453,4.402646541595459,4,4,0.6050130128860474,2,False,76.0,1633.0220947265625,1467.590576171875,1803.177490234375,1488.5,1471.10009765625,52,374.0,2,0,316.8600158691406,8.664999771118165,2,1,0
2022,4,sustained_option025,optimal,0.0,0.0,0.25,Aaron Rodgers|Breece Hall|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Davante Adams|Dk Metcalf|Elijah Mitchell|George Kittle|Kenneth Walker|Michael Carter|Tony Pollard|Zach Ertz,Chase Claypool|Kenneth Walker|Michael Carter|Tony Pollard|Zach Ertz,8,297.26275634765625,277.8487548828125,19.41398811340332,3.8827977180480957,3,5,0.5943453907966614,2,False,51.0,1642.953857421875,1470.0635986328125,1813.190673828125,1504.5999755859375,1584.2999267578125,40,349.0,0,0,400.2599792480469,17.480000305175782,0,2,2
2022,4,sustained_option050,optimal,0.0,0.0,0.5,Aaron Rodgers|Breece Hall|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Elijah Mitchell|Juju Smith Schuster|Kenneth Walker|Michael Carter|Tony Pollard|Travis Kelce|Zach Ertz,Damien Harris|Kenneth Walker|Michael Carter|Tony Pollard|Zach Ertz,7,296.5538635253906,269.1058349609375,27.448015213012695,5.489603042602539,3,4,0.604530930519104,2,False,115.0,1661.5277099609375,1481.978271484375,1833.48828125,1627.39990234375,1651.5,38,413.0,0,0,361.4599609375,18.00500030517578,0,3,2
2022,5,current_bench025,optimal,0.0,0.25,0.0,Aaron Rodgers|Abram Smith|Chris Godwin|Clyde Edwards Helaire|Darrel Williams|Davante Adams|Devin Singletary|Dk Metcalf|Elijah Mitchell|James Cook|Juju Smith Schuster|Kenneth Walker|Kyle Pitts,Abram Smith|Darrel Williams|Devin Singletary|James Cook|Kenneth Walker,6,297.30364990234375,244.60482788085938,52.69878387451172,10.539756774902344,3,3,0.5311168432235718,1,False,40.0,1618.2581787109375,1474.260009765625,1776.3980712890625,1372.60009765625,1412.4000244140625,44,338.0,2,1,360.1600036621094,10.819999980926514,2,2,1
2022,5,hurdle_plus1,optimal,1.0,0.25,0.0,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Devin Singletary|Diontae Johnson|Dj Chark|Dk Metcalf|Juju Smith Schuster|Kenneth Walker|Khalil Herbert|Kyle Pitts|Rashaad Penny,Devin Singletary|Dj Chark|Kenneth Walker|Khalil Herbert|Rashaad Penny,5,297.0675048828125,263.7315979003906,33.335906982421875,6.667181491851807,3,4,0.5959241986274719,1,False,72.0,1626.5535888671875,1468.1571044921875,1784.5198974609375,1377.5999755859375,1389.699951171875,38,370.0,1,0,405.46002197265625,15.733333778381347,0,4,1
2022,5,hurdle_plus2,optimal,2.0,0.25,0.0,Baker Mayfield|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Damien Harris|Devin Singletary|Dk Metcalf|George Kittle|Juju Smith Schuster|Kadarius Toney|Kenneth Walker|Khalil Herbert|Kyle Pitts,Damien Harris|Devin Singletary|Kadarius Toney|Kenneth Walker|Khalil Herbert,2,295.178466796875,250.50816345214844,44.6702766418457,8.93405532836914,3,3,0.5765389204025269,1,False,57.0,1591.82373046875,1421.350830078125,1757.5123291015625,1443.800048828125,1360.8599853515625,30,355.0,2,0,443.46002197265625,14.356666946411133,1,4,1
2022,5,hurdle_plus3,optimal,3.0,0.25,0.0,Abram Smith|Adam Trautman|Aj Dillon|Aj Green|Alec Pierce|Breece Hall|Christian Mccaffrey|Devin Singletary|Kadarius Toney|Kenneth Walker|Michael Carter|Tom Brady|Travis Kelce,Abram Smith|Adam Trautman|Alec Pierce|Kenneth Walker|Michael Carter,7,282.4272766113281,270.3432922363281,12.083976745605469,2.416795253753662,5,5,0.7538997530937195,2,False,20.0,1542.0037841796875,1388.7086181640625,1720.25732421875,1485.7000732421875,1446.9000244140625,62,318.0,3,1,373.8599853515625,10.154999828338623,2,1,1
2022,5,bench0,optimal,0.0,0.0,0.0,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Darrel Williams|Devin Singletary|Dk Metcalf|Juju Smith Schuster|Kadarius Toney|Kenneth Walker|Khalil Herbert|Kyle Pitts|Travis Kelce,Darrel Williams|Devin Singletary|Kadarius Toney|Kenneth Walker|Khalil Herbert,3,294.94232177734375,265.384521484375,29.55778694152832,5.911557197570801,4,4,0.6058222651481628,1,False,70.0,1640.4049072265625,1469.67138671875,1819.7735595703125,1567.4000244140625,1577.5,30,368.0,2,0,426.6600036621094,12.876666927337647,2,3,1
2022,5,sustained_option025,optimal,0.0,0.0,0.25,Aaron Rodgers|Aj Dillon|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Darrell Henderson|Dk Metcalf|Jaylen Waddle|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Kyle Pitts|Rachaad White,Aj Dillon|Darrell Henderson|Kenneth Gainwell|Kenneth Walker|Rachaad White,8,297.539794921875,275.0659484863281,22.47381019592285,4.494761943817139,4,4,0.6330718398094177,2,False,63.0,1638.0589599609375,1477.6512451171875,1809.341552734375,1458.699951171875,1437.0,42,361.0,1,0,407.3599853515625,14.324999809265137,2,3,2
2022,5,sustained_option050,optimal,0.0,0.0,0.5,Aaron Rodgers|Aj Dillon|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Diontae Johnson|Dk Metcalf|George Kittle|James Robinson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Carter,Aj Dillon|James Robinson|Kenneth Gainwell|Kenneth Walker|Michael Carter,8,297.5397644042969,271.7601013183594,25.779666900634766,5.155933380126953,4,4,0.6045017838478088,1,False,50.0,1641.802978515625,1484.8037109375,1810.7275390625,1375.5,1437.10009765625,38,348.0,0,0,411.6600036621094,15.198333263397217,1,3,3
2022,6,current_bench025,optimal,0.0,0.25,0.0,Aj Dillon|Alexander Mattison|Brandon Aiyuk|Chase Claypool|Chris Godwin|Darrel Williams|George Kittle|Josh Allen|Juju Smith Schuster|Michael Carter|Travis Etienne|Travis Kelce|Tyreek Hill,Alexander Mattison|Brandon Aiyuk|Chase Claypool|Darrel Williams|Michael Carter,1,294.24169921875,271.2694396972656,22.972267150878906,4.59445333480835,4,4,0.5467087626457214,3,False,35.0,1612.87255859375,1447.4007568359375,1787.6624755859375,1626.52001953125,1723.239990234375,30,333.0,1,0,439.4200134277344,10.588332843780517,2,1,1
