period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,next_residual_weight,next_participation_weight,recency_half_life,feature_count_total,complexity_score,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
all_2017_2025,next_both_w050,1620.0,2.341017818177082,3.245302642552183,-1.6538789346733478,0.7709876543209877,0.6319583305502239,0.19331540173677064,26.79269183976615,36.406346341236514,-17.25908531637214,0.7660493827160494,0.6176537718737576,0.17074199501767717,0.35987654320987655,0.1973874433754367,0.2584788745668435,0.5012281435927294,0.17962962962962964,0.09541168940676849,0.1540769290965439,0.5466218819410507,0.17037037037037037,0.09052016755384139,0.13559511946651814,0.7421147127329193,0.025925925925925925,0.04512901576339327,0.025079816016684655,0.7410525680487657,0.5550191485314244,0.06581115933238076,0.553322588451658,60.851425368903115,0.050000000000000024,1.512521968655803,2.284420866403901,0.1250210643587093,0.9104938271604939,0.13024691358024693,0.12220818050697418,0.109047576133172,0.6160969259903329,5.110559109814993,0.398036801763423,0.12058543488994788,0.5,0.5,12.0,63,63,15,18,15,15
all_2017_2025,next_participation_w025,1620.0,2.3432692998844336,3.2454074779657724,-1.6542194458000345,0.7722222222222223,0.6330914921776835,0.20102622521222918,26.77664440690737,36.39580016239922,-17.15147160462611,0.7592592592592593,0.617512049339598,0.17486584480827305,0.35987654320987655,0.19737024914863607,0.25857306422002807,0.500788162184425,0.17962962962962964,0.09686328304989811,0.153775330733449,0.5485585886088551,0.17037037037037037,0.09201236890851948,0.13527240806784696,0.7423573369565217,0.025925925925925925,0.0447071184141062,0.025154724852587046,0.7281972358017985,0.5530063649598217,0.06046723388789133,0.5904808105612009,61.816871374252436,0.05000000000000002,1.514303775407259,2.2851959819185415,0.13230966524012025,0.9104938271604939,0.13024691358024693,0.12191536883177251,0.1094073012856063,0.6122254027090572,5.608378805494223,0.358064276612119,0.1625714862302995,0.0,0.25,12.0,59,59,14,17,14,14
all_2017_2025,next_participation_w050,1620.0,2.344012066940981,3.2453742068246965,-1.6541935657845965,0.7691358024691358,0.6330836159355198,0.19819032169653383,26.797050162979964,36.396117304953776,-17.19229266274959,0.7641975308641975,0.61780404104734,0.17405382152009435,0.35987654320987655,0.19764397776926512,0.25838710970375584,0.5014464802314368,0.17962962962962964,0.09675361176763939,0.15378638558674876,0.5486309888581188,0.17037037037037037,0.09188024103946794,0.13537133163893403,0.741084907694962,0.025925925925925925,0.04494640780256409,0.025236225244669314,0.7261527551451505,0.5549859639177477,0.06325863418493007,0.5849485541725333,61.56066327864041,0.050000000000000024,1.5132401453412283,2.2846684615467163,0.12981377799392552,0.9123456790123456,0.13024691358024693,0.12215331758036127,0.10940453999938417,0.6112062267279742,5.422002993978032,0.37032711375800975,0.14564195015438336,0.0,0.5,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w025,1620.0,2.342408720265224,3.2452555885575074,-1.654151937624075,0.7716049382716049,0.6327882954262413,0.2004405999521896,26.765166254140816,36.38757926664751,-17.142418884400087,0.7611111111111111,0.6175418269175244,0.17414089964573398,0.35987654320987655,0.1967874867201663,0.2585749666579634,0.5043129756471945,0.17962962962962964,0.09646621231631057,0.15382291687142402,0.5480647154799491,0.17037037037037037,0.09147476852284257,0.13514268159374784,0.7460479209799862,0.025925925925925925,0.04475403999008166,0.02518554760324671,0.7277823043032169,0.5505881995926846,0.05324067635210109,0.582703039198971,61.73390297014785,0.050000000000000024,1.513676507232719,2.284089481001785,0.13332896347698653,0.9117283950617284,0.13024691358024693,0.12178052853698759,0.10917778641562699,0.6147649336190165,5.616615049393677,0.3611824491131954,0.1649912346921887,0.25,0.0,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w050,1620.0,2.3418441130052643,3.245202159566654,-1.653815527171717,0.7753086419753087,0.6324689609147953,0.19775473573255453,26.772009415485464,36.38895453251089,-17.175370635032255,0.7598765432098765,0.6174749017877809,0.171550847290997,0.35987654320987655,0.19708072650841382,0.2585004423872458,0.5023032861318191,0.17962962962962964,0.09617052694459735,0.15388635283246935,0.5489490328102415,0.17037037037037037,0.09106245410170821,0.13546161106928808,0.7431930426155969,0.025925925925925925,0.045003541715122365,0.025163548681136648,0.7327086728227412,0.5514105017310619,0.052175015788094435,0.5701475977215791,61.281317631463644,0.05000000000000002,1.5138779559871984,2.284145627109683,0.13054857458885827,0.9098765432098765,0.13024691358024693,0.12195513707016739,0.10918349089869513,0.6138870295561034,5.4314138447455536,0.3765478053562997,0.14967151175019608,0.5,0.0,12.0,59,59,14,17,14,14
all_2017_2025,next_residual_w100,1620.0,2.3412942245242228,3.2450190777436947,-1.6534934905681833,0.769753086419753,0.6317820246099345,0.19644907566825692,26.79430566794816,36.40100316654108,-17.246578845920556,0.7660493827160494,0.6175429873275892,0.17199584326328277,0.35987654320987655,0.19762353254538356,0.2582801884169351,0.503242795304439,0.17962962962962964,0.0955940727771399,0.15433460998002207,0.539909344545029,0.17037037037037037,0.08995386262609122,0.13565160134412785,0.7426188319530711,0.025925925925925925,0.04547583000370616,0.02519620366628701,0.7417013700283662,0.552788612983669,0.05883557142599687,0.5541336978222775,60.37836310920654,0.050000000000000024,1.5138081821443758,2.2877529912886065,0.12255114427829268,0.9092592592592592,0.13024691358024693,0.12228121361516363,0.10915333827068907,0.6134026686938066,5.13424989565997,0.40199837125307253,0.12523468515412933,1.0,0.0,12.0,59,59,14,17,14,14
all_2017_2025,production_no_next,1620.0,2.34328996829287,3.2452718546440003,-1.6541851623683925,0.7734567901234568,0.6331975197333279,0.2008133381483599,26.75514628190924,36.38154731586646,-17.092967491062346,0.7654320987654321,0.6177277643568887,0.17424182318152587,0.35987654320987655,0.19693607714216152,0.25851362977240766,0.5031584379667566,0.17962962962962964,0.09700405214153995,0.153896945278003,0.5448299757717737,0.17037037037037037,0.09245758634420286,0.1350241912779397,0.7453928355762595,0.025925925925925925,0.044245681310843554,0.025134392697791323,0.7288837588267246,0.5507431133401832,0.054060286931584316,0.5968763088928776,62.06768225245735,0.050000000000000024,1.5137240859192118,2.2825748266651584,0.1365667003694092,0.9117283950617284,0.13024691358024693,0.12171230036413852,0.10942781743843231,0.6117511326980581,5.832427081992816,0.34372018782952696,0.18324115665723884,0.0,0.0,12.0,55,55,13,16,13,13
development_2017_2022,next_both_w050,1080.0,2.339356925298706,3.232603831738006,-1.7779179589398653,0.7796296296296297,0.6413545278670548,0.21496325833185298,27.054174178183718,36.52595688529106,-17.996720882473927,0.7657407407407407,0.6264804167687534,0.18825232405518588,0.36574074074074076,0.1989598519018336,0.2614896655929477,0.4944211401644646,0.1814814814814815,0.09974528626142919,0.15506256184001616,0.5345772924554437,0.17314814814814813,0.09259227846878201,0.13615257968269454,0.7533040702792366,0.022222222222222223,0.04404436536943641,0.02273377687393633,0.7117266414141414,0.552381716742277,0.04794568582449058,0.5917409593266442,60.12403302811323,0.050000000000000024,1.5059368563468831,2.2564589557671013,0.17157513498915958,0.9111111111111111,0.12962962962962962,0.12208546297122941,0.1095157151983963,0.6146884498480243,4.563477762313675,0.43827090050723827,0.06975403559483624,0.5,0.5,12.0,63,63,15,18,15,15
development_2017_2022,next_participation_w025,1080.0,2.342726816574405,3.232792987015725,-1.7782927841650449,0.7777777777777778,0.6432145673527895,0.21800153385420445,27.04423642850431,36.523887858158325,-17.868691421044126,0.7592592592592593,0.6263091366868379,0.19322969465197648,0.36574074074074076,0.198894573766872,0.2614766586093122,0.49636514829529704,0.1814814814814815,0.10073665095916233,0.15489118281986328,0.5350794163819373,0.17314814814814813,0.09386334423872716,0.13596993980747488,0.7532681401991724,0.022222222222222223,0.04323087586672022,0.022849712985759756,0.6853495896464646,0.5524076371245273,0.04410326140540244,0.6288493422875736,61.28645294415393,0.05000000000000002,1.5081104609298563,2.2570233356570504,0.18404254500717113,0.9101851851851852,0.12962962962962962,0.12126041103188089,0.11005166304046493,0.607211246200608,5.035680935822788,0.3907362339820847,0.10535487174007148,0.0,0.25,12.0,59,59,14,17,14,14
development_2017_2022,next_participation_w050,1080.0,2.343515125456459,3.232722629201037,-1.7782729703347866,0.7759259259259259,0.6429581955984931,0.21578291428912644,27.06681016645086,36.52269160926705,-17.92398171202256,0.7657407407407407,0.6266090176763253,0.19275828874475265,0.36574074074074076,0.19899649959522087,0.26131088416344334,0.49604361082879056,0.1814814814814815,0.10065205093115695,0.15492624562011242,0.533359497645212,0.17314814814814813,0.09370943817509171,0.1359666925121634,0.7535855225730728,0.022222222222222223,0.04335697201132191,0.022911278224880868,0.6809698547979798,0.5542232260601601,0.04433943940090635,0.624621138533228,60.968856621812,0.050000000000000024,1.5063223718853422,2.2561058775546736,0.17971913956513785,0.912962962962963,0.12962962962962962,0.12167704818238924,0.10991779105343079,0.6093085106382978,4.862422644200777,0.4045815688269073,0.0894892660544838,0.0,0.5,12.0,59,59,14,17,14,14
