league,component_left,component_right,prediction_correlation,error_correlation
dk,conditional_ppg_lightgbm,conditional_ppg_lightgbm_expanded,0.9999999999999998,1.0
dk,conditional_ppg_lightgbm,conditional_ppg_catboost_expanded,0.9973760815887207,0.9936426811899005
dk,conditional_ppg_lightgbm,conditional_ppg_extra_trees,0.9948752238257733,0.9877752517596198
dk,conditional_ppg_lightgbm_expanded,conditional_ppg_catboost_expanded,0.9973760815887207,0.9936426811899005
dk,conditional_ppg_lightgbm_expanded,conditional_ppg_extra_trees,0.9948752238257733,0.9877752517596197
dk,conditional_ppg_catboost_expanded,conditional_ppg_extra_trees,0.9953963431318853,0.9891304113780314
