period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
full_2017_2025,additive_k5_add_w050,1620.0,2.3401839416492676,3.2450455392902895,-1.6541432045932887,0.7746913580246914,0.6325198329221582,0.19741704501478458,26.804664382085825,36.42070900516003,-17.38866332417107,0.7580246913580246,0.6184731733363164,0.17760976352098384,0.35987654320987655,0.19694668596194448,0.2587876184755466,0.5029351391317148,0.17962962962962964,0.09468564847519735,0.15396716823083836,0.5573035044306367,0.17037037037037037,0.08925199232286296,0.13633431124379577,0.7389983393719807,0.025925925925925925,0.04479120191342412,0.0251776625809045,0.7298116965417346,0.5532256580433204,0.0502065030112785,0.6126380412453237,60.805851172484495,0.050000000000000024,1.5138825124854358,2.294139966765401,0.09113250346415806,0.9117283950617284,0.13024691358024693,0.12444090334589934,0.10948012062536855,0.6087911496506884,4.978692704266795,0.4281074257314484,0.1176611099729928
full_2017_2025,hard_floor_k5_add_w050,1620.0,2.33956304297074,3.2450239721649763,-1.6540303542376342,0.7759259259259259,0.6323525628850435,0.19778439485507826,26.794163805217483,36.42017875595214,-17.38419663543628,0.7611111111111111,0.618544339640758,0.17558508129543743,0.35987654320987655,0.19701381740782384,0.2584914383819374,0.5071960117173996,0.17962962962962964,0.09478010670310481,0.15388468335191038,0.5591807394651173,0.17037037037037037,0.08925498237779975,0.13626815796360583,0.7401494565217391,0.025925925925925925,0.044892750013507926,0.025179959609789946,0.7316902045989498,0.5547716639091484,0.054126012032412685,0.6137355871975634,60.73322952045515,0.050000000000000024,1.5141633976470725,2.294646333975398,0.09060178589138969,0.9148148148148149,0.13024691358024693,0.12455493930782088,0.10946683898759492,0.6086465141154191,4.970103824466423,0.42902973276647577,0.11707420361346019
full_2017_2025,incumbent,1620.0,2.3437519065605734,3.245302321934782,-1.6543567341352419,0.7679012345679013,0.6333528156877607,0.1984190383233399,26.754952329568784,36.375340658040315,-17.099683932346622,0.7672839506172839,0.6179194189920982,0.17386481282139704,0.35987654320987655,0.19633473731556025,0.2586537627089789,0.5047016810267115,0.17962962962962964,0.096976114754925,0.15365965498497278,0.5511339689040929,0.17037037037037037,0.09214903345300693,0.13493854681015133,0.7466787439613527,0.025925925925925925,0.04423567586534569,0.025058193518144544,0.7330330738125415,0.5511316106958931,0.059169666965585184,0.6010454410740768,62.02740871564406,0.05000000000000002,1.5129020019412998,2.2819417952848937,0.13521589748600077,0.9092592592592592,0.13024691358024693,0.1217716664675061,0.10936487960404846,0.6132782148611331,5.8522582137063335,0.34203057647468127,0.18509256035124946
full_2017_2025,raw_add_w050,1620.0,2.3390100521371187,3.244845862353409,-1.6539961950163415,0.7746913580246914,0.631987401941416,0.1962263780964238,26.798223843905493,36.41252357654447,-17.369688308222045,0.7567901234567901,0.618029735505339,0.1776537359976173,0.35987654320987655,0.1976782393333485,0.25803922148874153,0.5077286207906102,0.17962962962962964,0.094922302571804,0.1539097901771506,0.5554081693338402,0.17037037037037037,0.08988456440537668,0.1360491008216556,0.7402330270876466,0.025925925925925925,0.04516276366661592,0.025319448943971944,0.7257830889009597,0.555083915966802,0.05664381741411186,0.6039056494603446,60.943814367101105,0.050000000000000024,1.5135255615774112,2.2947256009214887,0.08981592077207581,0.9135802469135802,0.13024691358024693,0.12478351519018507,0.10951059423293528,0.6089593305056525,5.0197614739337295,0.424528337783168,0.12132803558225605
full_2017_2025,smooth_k3_add_w050,1620.0,2.340383389246099,3.2450570810756356,-1.6539354743789547,0.7753086419753087,0.632456157182611,0.19661704810175257,26.803930190568042,36.420642149515906,-17.387191979826433,0.7598765432098765,0.6187191520173216,0.17660497292534721,0.35987654320987655,0.1968259303015959,0.2586723829701145,0.5051003107988971,0.17962962962962964,0.09452281376282093,0.15409993160687419,0.5537791637254066,0.17037037037037037,0.08904595138110005,0.13645377206108147,0.7376881685645272,0.025925925925925925,0.04477972020710074,0.025172029942660542,0.7294269418794134,0.5545143483768243,0.055118978704302414,0.6153220199139506,60.693162963133545,0.050000000000000024,1.5144871368360098,2.294401162548033,0.0914069487385503,0.9117283950617284,0.13024691358024693,0.12452128521955805,0.10960865492086969,0.6055250774472837,4.946205578379905,0.4310009251686393,0.11506257375264488
full_2017_2025,smooth_k5_add_w050,1620.0,2.339777903851096,3.2450221910914956,-1.654129827235524,0.7746913580246914,0.6325181855513735,0.19870293354184382,26.79888629253926,36.41686458127905,-17.387529846913818,0.7604938271604939,0.6185075488514746,0.17746594929060228,0.35987654320987655,0.19707281524707385,0.258680025991354,0.5041806504116142,0.17962962962962964,0.09458645672427905,0.15401052212091973,0.556716545266963,0.17037037037037037,0.08932702888510992,0.13632548598508112,0.7389767727743272,0.025925925925925925,0.04477309652107727,0.025145069051696313,0.7309056068561772,0.5538475513082699,0.0523142787132371,0.6116317451126682,60.7896745233972,0.05000000000000002,1.5138806922220374,2.2945099557911184,0.09011484292669013,0.912962962962963,0.13024691358024693,0.12455438090611919,0.10942825340775197,0.6103081409624654,4.97834909630507,0.42822109901869915,0.11769169727048727
full_2017_2025,smooth_k8_add_w050,1620.0,2.33959389604906,3.2449385823593695,-1.6540778417014979,0.7728395061728395,0.6323503763466466,0.19656782235948322,26.796704098616267,36.411924690165115,-17.38037247950915,0.7574074074074074,0.6183789948491041,0.17730819825342076,0.35987654320987655,0.19718561284500555,0.2585839804347588,0.5041789963461695,0.17962962962962964,0.09459280036887792,0.15394332636052688,0.5588782098521224,0.17037037037037037,0.0893496289761994,0.13627972246344336,0.7400793650793651,0.025925925925925925,0.04494516314075001,0.025274974821998482,0.7267034824069044,0.5549044136540192,0.054489964143183786,0.6097608372765976,60.847851354019724,0.050000000000000024,1.5139154900901455,2.2947801206904965,0.08960817927572338,0.9111111111111111,0.13024691358024693,0.12462120358773172,0.10949135846572823,0.6085523328366392,5.003112049143532,0.4260135805280996,0.11975184241816993
recent_2020_2025,additive_k5_add_w050,1080.0,2.3037227306617876,3.2083950704772093,-1.56623684780243,0.7796296296296297,0.6270611431938966,0.192332220473451,26.17592686775609,35.795147595833406,-16.177504736507757,0.7620370370370371,0.61070784291299,0.1629800571340818,0.35185185185185186,0.19609628734330287,0.25383355588763407,0.512827067669173,0.16666666666666666,0.09179674203467261,0.14379923713040507,0.5614567901234568,0.1685185185185185,0.08892469801612767,0.13522547537900897,0.7373926185173402,0.027777777777777776,0.04487517261992682,0.026130104358371386,0.7798095238095238,0.5730929193027255,0.0691449876452607,0.5862899893614429,61.131339634386705,0.050000000000000024,1.5345944486651582,2.301044411448583,0.15358895468279993,0.9092592592592592,0.1361111111111111,0.12466499992070215,0.11167387763694739,0.6332290686907132,5.42272774318806,0.3789602250158968,0.15415334586830287
recent_2020_2025,hard_floor_k5_add_w050,1080.0,2.3030004051927264,3.208322791979193,-1.5661028688351055,0.7814814814814814,0.6267057924426316,0.19052246347352453,26.16213331843537,35.78797147353707,-16.175046891809256,0.7666666666666667,0.6109028015709861,0.164504807070817,0.35185185185185186,0.19603629511095402,0.2534706842577122,0.5178759398496241,0.16666666666666666,0.09178614317847777,0.1437785279198204,0.5623703703703704,0.1685185185185185,0.08887378631276859,0.1350752925823437,0.7395524853765388,0.027777777777777776,0.04495651513124044,0.026097259684631054,0.7845714285714286,0.5752551487707795,0.07568187787083722,0.587166754704263,61.086087219325016,0.050000000000000024,1.5346839682055855,2.3011800606509563,0.15329394796700052,0.9120370370370371,0.1361111111111111,0.1247372663710568,0.11164244713624316,0.6330030404444736,5.413907544906332,0.37964542021073827,0.1533894986742767
recent_2020_2025,incumbent,1080.0,2.3068576727057555,3.208533861706078,-1.5662496154423564,0.774074074074074,0.6281805705188308,0.19270668759185344,26.1412536713906,35.77058902495629,-15.867189490968162,0.7675925925925926,0.6099872112916502,0.16375900625306894,0.35185185185185186,0.1961376117418711,0.2536172012336594,0.5140187969924812,0.16666666666666666,0.09442860121266901,0.14362198758445524,0.5533888888888889,0.1685185185185185,0.09203481138796397,0.13386262297201446,0.7450255757605424,0.027777777777777776,0.0443286095523702,0.02595586308989717,0.7848571428571428,0.5717853048649607,0.07636994049396666,0.5784165345515803,62.42564934440511,0.05000000000000002,1.5369480919032934,2.2933265717321034,0.20039847661237106,0.9064814814814814,0.1361111111111111,0.12208923833886076,0.11167300735590892,0.6365757449818084,6.4203052068634054,0.30634137437863945,0.24738470244197228
