candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
raw_add_w050,incumbent,full_2017_2025,ppg_crps,1620,9,-0.004741854423454362,-0.007487591240439245,-0.0020705559377388314,0.9995
raw_add_w050,incumbent,full_2017_2025,contribution_crps,1620,9,0.04327151433670573,0.019009004511457202,0.07033970451305023,0.0
raw_add_w050,incumbent,full_2017_2025,played_crps,1620,9,0.0006235596361113209,-0.004536497341189656,0.005736955357854331,0.424
raw_add_w050,incumbent,full_2017_2025,plus3_brier_row,1620,9,-0.000614541220237407,-0.0017978240985979113,0.0004961146388031055,0.8615
raw_add_w050,incumbent,full_2017_2025,plus5_brier_row,1620,9,0.0002501351921778159,-0.0003360049389003287,0.0007818815464852326,0.1935
raw_add_w050,incumbent,full_2017_2025,impact_brier_row,1620,9,0.001110554011504288,0.0004815444257444849,0.0018181968219175297,0.0005
raw_add_w050,incumbent,full_2017_2025,zero_brier_row,1620,9,0.000261255425827396,-9.901946043184252e-06,0.000500933457076159,0.0305
raw_add_w050,incumbent,full_2017_2025,extended_absence_brier_row,1620,9,0.0001457146288868229,-0.0001603625634844035,0.00043924851579695587,0.1815
raw_add_w050,incumbent,recent_2020_2025,ppg_crps,1080,6,-0.003704577144232205,-0.00596259155935603,-0.0009682647400387914,0.9965
raw_add_w050,incumbent,recent_2020_2025,contribution_crps,1080,6,0.039990837828307514,0.006522768347416526,0.08116243719091065,0.004
raw_add_w050,incumbent,recent_2020_2025,played_crps,1080,6,-0.0027105285923141255,-0.007355631779878194,0.00347144131201854,0.819
raw_add_w050,incumbent,recent_2020_2025,plus3_brier_row,1080,6,-0.0005356073332045766,-0.0016213099944339306,0.0006339600716736591,0.8145
raw_add_w050,incumbent,recent_2020_2025,plus5_brier_row,1080,6,0.0003464919705352141,-0.0002578598130287175,0.000921179223235294,0.1535
raw_add_w050,incumbent,recent_2020_2025,impact_brier_row,1080,6,0.00109810879192455,0.000231100095192769,0.002021077717978845,0.0055
raw_add_w050,incumbent,recent_2020_2025,zero_brier_row,1080,6,0.0003437710313208893,3.904074490771608e-05,0.0006219742931821337,0.0145
raw_add_w050,incumbent,recent_2020_2025,extended_absence_brier_row,1080,6,4.777649879741571e-05,-0.00025321350299528016,0.0003766720764618567,0.4035
raw_add_w050,incumbent,temporal_2023_2025,ppg_crps,540,3,-0.002438333774314153,-0.0069543626045618,0.002266041628314936,0.841
raw_add_w050,incumbent,temporal_2023_2025,contribution_crps,540,3,0.052784616717240454,-0.020112048040351185,0.13512781544244673,0.045
raw_add_w050,incumbent,temporal_2023_2025,played_crps,540,3,-0.001103266835677768,-0.008421981417599202,0.011988653235636054,0.735
raw_add_w050,incumbent,temporal_2023_2025,plus3_brier_row,540,3,-0.0006249715863663885,-0.002169456543281604,0.0004613806368612692,0.724
raw_add_w050,incumbent,temporal_2023_2025,plus5_brier_row,540,3,6.776908703483056e-05,-0.0009893113099709108,0.001169595979017126,0.3715
raw_add_w050,incumbent,temporal_2023_2025,impact_brier_row,540,3,0.0011324926765714969,-0.0006013704937217257,0.0031997466519615553,0.1495
raw_add_w050,incumbent,temporal_2023_2025,zero_brier_row,540,3,0.0006731414928884371,0.0006145941477398146,0.0007552772259979089,0.0
raw_add_w050,incumbent,temporal_2023_2025,extended_absence_brier_row,540,3,0.00029033939014765884,-0.00022804048014158558,0.0006543703150716973,0.137
smooth_k5_add_w050,incumbent,full_2017_2025,ppg_crps,1620,9,-0.00397400270947703,-0.006211214788384094,-0.0016102025933072818,0.9995
smooth_k5_add_w050,incumbent,full_2017_2025,contribution_crps,1620,9,0.04393396297047981,0.012339807744514472,0.07479755617103896,0.0035
smooth_k5_add_w050,incumbent,full_2017_2025,played_crps,1620,9,0.0009786902807373814,-0.004179783334223996,0.005925022870906875,0.3575
smooth_k5_add_w050,incumbent,full_2017_2025,plus3_brier_row,1620,9,2.626328237503717e-05,-0.0010198074335653956,0.0009499068208126752,0.463
smooth_k5_add_w050,incumbent,full_2017_2025,plus5_brier_row,1620,9,0.0003508671359469501,-7.815496189527652e-05,0.0007088067406080316,0.047
smooth_k5_add_w050,incumbent,full_2017_2025,impact_brier_row,1620,9,0.0013869391749297883,0.0006182457538960086,0.002288973999106687,0.0
smooth_k5_add_w050,incumbent,full_2017_2025,zero_brier_row,1620,9,8.687553355176356e-05,-0.00013186046333018488,0.0002745443487576701,0.2135
smooth_k5_add_w050,incumbent,full_2017_2025,extended_absence_brier_row,1620,9,6.337380370350679e-05,-0.0003175093435708391,0.00042530923977592765,0.376
smooth_k5_add_w050,incumbent,recent_2020_2025,ppg_crps,1080,6,-0.0036863156637099827,-0.0061151113989073224,-0.0012153917309820472,0.9985
smooth_k5_add_w050,incumbent,recent_2020_2025,contribution_crps,1080,6,0.026462891163685203,-0.010529632967646965,0.06767286912475987,0.0875
smooth_k5_add_w050,incumbent,recent_2020_2025,played_crps,1080,6,-0.0022618961850250294,-0.007050882806900001,0.0030205358386713476,0.801
smooth_k5_add_w050,incumbent,recent_2020_2025,plus3_brier_row,1080,6,6.892362690966467e-05,-0.0008502106696756662,0.0009880579234949952,0.426
smooth_k5_add_w050,incumbent,recent_2020_2025,plus5_brier_row,1080,6,0.0002668795111669159,-0.0002941342348867411,0.0006978044597405446,0.156
smooth_k5_add_w050,incumbent,recent_2020_2025,impact_brier_row,1080,6,0.0013122336590025323,0.0002639769658498911,0.002567852311390028,0.003
smooth_k5_add_w050,incumbent,recent_2020_2025,zero_brier_row,1080,6,0.0001282190840221274,-9.433553473653914e-05,0.000321457893810612,0.1095
smooth_k5_add_w050,incumbent,recent_2020_2025,extended_absence_brier_row,1080,6,-1.067382072151157e-05,-0.0004812952768750804,0.0004555016337178083,0.5275
smooth_k5_add_w050,incumbent,temporal_2023_2025,ppg_crps,540,3,-0.0023289972114454165,-0.007646979104604534,0.001339037114060668,0.841
smooth_k5_add_w050,incumbent,temporal_2023_2025,contribution_crps,540,3,0.04603243197417695,-0.03300415227155833,0.11671306271700038,0.1495
smooth_k5_add_w050,incumbent,temporal_2023_2025,played_crps,540,3,0.0019339112805045924,-0.0024723658569062337,0.009283926336973407,0.2865
smooth_k5_add_w050,incumbent,temporal_2023_2025,plus3_brier_row,540,3,0.0004052831481821745,-0.001420412972296144,0.0017595664692300784,0.2685
smooth_k5_add_w050,incumbent,temporal_2023_2025,plus5_brier_row,540,3,-7.840592129535483e-05,-0.0010275455232993083,0.0008071034712249594,0.6155
smooth_k5_add_w050,incumbent,temporal_2023_2025,impact_brier_row,540,3,0.001309310529429012,-0.0005384030887830311,0.003970598525792585,0.1495
smooth_k5_add_w050,incumbent,temporal_2023_2025,zero_brier_row,540,3,0.00031564778608289486,0.00012541084546550672,0.00042819657957474035,0.0
smooth_k5_add_w050,incumbent,temporal_2023_2025,extended_absence_brier_row,540,3,0.0003066478883414685,-0.0003678787356002999,0.0010023580266524195,0.1535
smooth_k3_add_w050,incumbent,full_2017_2025,ppg_crps,1620,9,-0.00336851731447427,-0.0056448177105615305,-0.0010805492939938537,0.999
smooth_k3_add_w050,incumbent,full_2017_2025,contribution_crps,1620,9,0.04897786099925997,0.017485423940853822,0.07924514247405336,0.0005
smooth_k3_add_w050,incumbent,full_2017_2025,played_crps,1620,9,0.0015851348947099363,-0.004144770347573618,0.00714623084296324,0.294
smooth_k3_add_w050,incumbent,full_2017_2025,plus3_brier_row,1620,9,1.8620261135589956e-05,-0.0011283676932154684,0.0009324364698796915,0.4665
smooth_k3_add_w050,incumbent,full_2017_2025,plus5_brier_row,1620,9,0.0004402766219014234,-6.11091861268924e-05,0.0008474666000979158,0.041
smooth_k3_add_w050,incumbent,full_2017_2025,impact_brier_row,1620,9,0.0015152252509301489,0.0008329389665117946,0.0023144611874602095,0.0
smooth_k3_add_w050,incumbent,full_2017_2025,zero_brier_row,1620,9,0.0001138364245159939,-0.00013369166491081468,0.000328391061206186,0.178
smooth_k3_add_w050,incumbent,full_2017_2025,extended_absence_brier_row,1620,9,0.00024377531682120027,-8.592467574144045e-05,0.0005870948365412926,0.0785
smooth_k3_add_w050,incumbent,recent_2020_2025,ppg_crps,1080,6,-0.002672742714978591,-0.0047868865584701735,-0.0005190792328179255,0.988
smooth_k3_add_w050,incumbent,recent_2020_2025,contribution_crps,1080,6,0.03890180162353946,-0.0013860886167023341,0.08169808852778286,0.037
smooth_k3_add_w050,incumbent,recent_2020_2025,played_crps,1080,6,-0.0016783468444934826,-0.007291398968025006,0.004522604220273894,0.712
smooth_k3_add_w050,incumbent,recent_2020_2025,plus3_brier_row,1080,6,0.0001796654330861118,-0.0006610806717939353,0.0009753896661932447,0.328
smooth_k3_add_w050,incumbent,recent_2020_2025,plus5_brier_row,1080,6,0.000378501906550199,-0.00024174037005167227,0.0008841448697927522,0.1125
smooth_k3_add_w050,incumbent,recent_2020_2025,impact_brier_row,1080,6,0.00143042735477735,0.00047471260707113334,0.0025231012685946446,0.0
smooth_k3_add_w050,incumbent,recent_2020_2025,zero_brier_row,1080,6,0.00015325405448430313,-0.00010760259454150544,0.0003696480197281975,0.1125
smooth_k3_add_w050,incumbent,recent_2020_2025,extended_absence_brier_row,1080,6,0.00016850053104024637,-0.00021662100977765033,0.0006322084190806247,0.231
smooth_k3_add_w050,incumbent,temporal_2023_2025,ppg_crps,540,3,-0.0011407654962834243,-0.005814088811941742,0.0018021618864472856,0.6875
smooth_k3_add_w050,incumbent,temporal_2023_2025,contribution_crps,540,3,0.05683831531492926,-0.030938021787342285,0.12886162470589801,0.045
smooth_k3_add_w050,incumbent,temporal_2023_2025,played_crps,540,3,0.0026607144353653915,-0.004436932122700787,0.012225613885225802,0.2525
smooth_k3_add_w050,incumbent,temporal_2023_2025,plus3_brier_row,540,3,0.000749213453211909,-5.1710951220638204e-05,0.0016673199970589495,0.045
smooth_k3_add_w050,incumbent,temporal_2023_2025,plus5_brier_row,540,3,4.776122186418137e-05,-0.0010927986802841227,0.0010113650891278758,0.3715
smooth_k3_add_w050,incumbent,temporal_2023_2025,impact_brier_row,540,3,0.0015219635640884696,-0.00013227575116497427,0.003864583736154762,0.045
smooth_k3_add_w050,incumbent,temporal_2023_2025,zero_brier_row,540,3,0.00039304758902453454,0.0003213551759304309,0.0004990925034605975,0.0
smooth_k3_add_w050,incumbent,temporal_2023_2025,extended_absence_brier_row,540,3,0.0005071985107252605,1.6182358769251834e-05,0.0012001963959464704,0.0
smooth_k8_add_w050,incumbent,full_2017_2025,ppg_crps,1620,9,-0.004158010511513406,-0.006376718489503257,-0.001967757108535288,1.0
smooth_k8_add_w050,incumbent,full_2017_2025,contribution_crps,1620,9,0.04175176904747964,0.013263899789659602,0.06814250193504225,0.001
smooth_k8_add_w050,incumbent,full_2017_2025,played_crps,1620,9,0.0010134881488456347,-0.004101712155930347,0.0060976909060624,0.3585
smooth_k8_add_w050,incumbent,full_2017_2025,plus3_brier_row,1620,9,-6.978227422011053e-05,-0.0010306856891887665,0.0007778556272123209,0.553
smooth_k8_add_w050,incumbent,full_2017_2025,plus5_brier_row,1620,9,0.000283671375554118,-0.00022615237461408874,0.0007839160518512171,0.1295
smooth_k8_add_w050,incumbent,full_2017_2025,impact_brier_row,1620,9,0.001341175653292024,0.0005857257983116373,0.002249510778868688,0.0
smooth_k8_add_w050,incumbent,full_2017_2025,zero_brier_row,1620,9,0.00021678130385393521,-6.210219542714957e-05,0.00044515645269020617,0.057
smooth_k8_add_w050,incumbent,full_2017_2025,extended_absence_brier_row,1620,9,0.0001264788616797597,-0.0002477595419162891,0.0004832795581218368,0.2625
smooth_k8_add_w050,incumbent,recent_2020_2025,ppg_crps,1080,6,-0.0037068993972398656,-0.005768880677664343,-0.0012529327290972908,0.9985
