comparison,challenger,reference,metric,origins,mean_origin_delta,pooled_challenger,pooled_reference,origin_wins,recent_mean_delta,bootstrap_95_lower,bootstrap_95_upper,exact_sign_flip_pvalue
primary_vs_expert_carry,next_ppg_primary_blend,next_ppg_expert_carry_forward,rmse,8,-0.9916709423744399,3.6717800691008464,4.668466588798833,8,-0.8600793978353544,-1.1014992168537743,-0.8916920249962175,0.0078125
aging_vs_expert_carry,next_ppg_position_experience_aging,next_ppg_expert_carry_forward,rmse,8,-0.3879839510500225,4.276087034358838,4.668466588798833,8,-0.28111683999716935,-0.49464749957792664,-0.27473960636599704,0.0078125
lasso_vs_expert_carry,next_ppg_lasso,next_ppg_expert_carry_forward,rmse,8,-0.9286606696059829,3.73502160167512,4.668466588798833,8,-0.7902743281872281,-1.0507084748401199,-0.8269578017782209,0.0078125
rf_vs_expert_carry,next_ppg_random_forest,next_ppg_expert_carry_forward,rmse,8,-0.9851724137151932,3.678269825588152,4.668466588798833,8,-0.8652164462577069,-1.0963583120543259,-0.8844679093977943,0.0078125
lightgbm_vs_expert_carry,next_ppg_lightgbm,next_ppg_expert_carry_forward,rmse,8,-0.9824144695926771,3.681443749684985,4.668466588798833,8,-0.8587533624385112,-1.0790110753395865,-0.8913352847267105,0.0078125
participation_lgbm_vs_prior,next_participation_lightgbm,next_participation_position_experience_prior,brier,8,-0.10058789705187893,0.1623277108957897,0.2648221872395445,8,-0.08657698639416415,-0.11718923191983983,-0.08458818470347335,0.0078125
participation_lgbm_vs_logistic,next_participation_lightgbm,next_participation_logistic,brier,8,-0.01171329155686636,0.1623277108957897,0.17476773342640373,7,-0.004661759168269118,-0.01794471154930316,-0.005914231376581572,0.015625
