matcher,season,player,pos,pool_raw_residual_mean,pool_residual_sd,model_residual_sd,pool_zero_active_probability,pool_expected_active_games
production,2018,Aaron Rodgers,QB,0.5339861909903129,3.553720014723149,2.7877397068219234,0.0,13.726754460272556
production,2018,Deshaun Watson,QB,-0.14358294727471732,4.062569060007864,2.7877397068219234,0.008691673371609648,13.407749050836724
production,2018,Russell Wilson,QB,-0.049748374189176436,4.540836668278102,2.7877397068219234,0.013578401658230616,13.735485575031657
production,2018,Cam Newton,QB,-0.2564460525812342,4.351350657584151,2.7877397068219234,0.013326495119442483,13.648762829384626
production,2018,Tom Brady,QB,0.5767598374029139,4.655951434766015,2.7877397068219234,0.0,13.93141569224876
production,2018,Andrew Luck,QB,0.38121809028629233,4.004053497019123,2.7877397068219234,0.011012810253418432,13.701078405048655
production,2018,Kirk Cousins,QB,0.37903206271192036,3.838344691374608,2.7877397068219234,0.009785283132882272,13.70924346229176
production,2018,Drew Brees,QB,0.7524834986704276,4.421604377854879,2.7877397068219234,0.0,13.858940627249655
production,2018,Matthew Stafford,QB,0.5932142421870136,3.25381862865203,2.7877397068219234,0.0,13.705528258308668
production,2018,Carson Wentz,QB,0.24931648000749557,4.250796511984953,2.7877397068219234,0.011692301546597058,13.363975092062196
production,2018,Ben Roethlisberger,QB,1.2553911929454156,3.751472805712856,2.7877397068219234,0.0,14.066352281812755
production,2018,Philip Rivers,QB,1.1133662820197578,3.9441085292930067,2.7877397068219234,0.0,13.943130845867032
production,2018,Jared Goff,QB,1.10389276734605,3.5533407010431337,2.7877397068219234,0.0,13.11610497104472
production,2018,Matt Ryan,QB,0.9819715014757394,3.2563687498238396,2.7877397068219234,0.0,13.712386204372471
production,2018,Alex Smith,QB,0.7562210083515787,3.8782532774385454,2.7877397068219234,0.0,12.841161011179368
production,2018,Marcus Mariota,QB,0.9927303933647111,3.4829894644288855,2.7877397068219234,0.0,12.421751241851293
production,2018,Dak Prescott,QB,0.9653351989688637,3.480747526400816,2.7877397068219234,0.0,13.467187233043303
production,2018,Blake Bortles,QB,1.0155145161975723,5.064773970201486,2.7877397068219234,0.06486683939748336,9.73702107190877
production,2018,Derek Carr,QB,1.5127332684535384,3.1821744399776093,2.7877397068219234,0.0,13.20127096552854
production,2018,Patrick Mahomes,QB,1.5152235854462384,3.117192782383148,2.7877397068219234,0.0,13.486034999729018
production,2018,Jameis Winston,QB,1.4676114188658889,3.146020241779343,2.7877397068219234,0.0,13.017579832324532
production,2018,Andy Dalton,QB,0.9314550710785705,3.438259261395678,2.7877397068219234,0.0,12.676811569520185
production,2018,Eli Manning,QB,1.6988746684910825,4.275334183741104,2.7877397068219234,0.0,12.802302012294774
production,2018,Mitchell Trubisky,QB,1.7535997535840768,3.646942149032004,2.7877397068219234,0.0,12.843420731048722
production,2018,Case Keenum,QB,2.155909457495922,6.287337834515387,2.7877397068219234,0.09125773041094737,8.174725487486745
production,2018,Ryan Tannehill,QB,2.3788773521931934,6.6258359719785425,2.7877397068219234,0.10970012716420204,7.779751846300592
production,2018,Sam Darnold,QB,2.5109312561105286,3.6889806586897103,2.7877397068219234,0.0,12.069928227432195
production,2018,Joe Flacco,QB,1.5636276826797535,4.050533199770325,2.7877397068219234,0.010393955195225133,11.760917042008394
production,2018,Nick Foles,QB,1.9200876480601667,3.40168786238704,2.7877397068219234,0.0,11.478515312017587
production,2018,Ryan Fitzpatrick,QB,2.811171521132727,8.439281644699737,2.7877397068219234,0.1955713891655481,6.721614855633264
production,2018,Josh Allen,QB,2.9075272749070873,3.8054518112570457,2.7877397068219234,0.0,12.007697458281186
production,2018,Cj Beathard,QB,2.8051705469471733,4.148716042726349,2.7877397068219234,0.0,11.732207647901486
production,2018,Brock Osweiler,QB,4.5722648012335245,8.551804702344043,2.7877397068219234,0.32872225776529235,4.927886037840997
production,2018,Baker Mayfield,QB,2.9344935553011595,3.912498100241607,2.7877397068219234,0.0,11.786294528518638
production,2018,Lamar Jackson,QB,3.1658657255629934,3.9019670897669467,2.7877397068219234,0.0,11.749991851861152
production,2018,Josh Rosen,QB,3.230482666487195,4.748766466758505,2.7877397068219234,0.02247398768441579,10.326964267215008
production,2018,Jeff Driskel,QB,5.78748839275446,8.078158622925878,2.7877397068219234,0.24173323323080503,5.530718612880489
production,2018,Todd Gurley,RB,-0.028483433048801965,4.323762012580326,3.3102608010870784,0.0,13.423603334615962
production,2018,David Johnson,RB,-0.29338162723722394,4.381306620535562,3.3102608010870784,0.0,13.180035293570818
production,2018,Alvin Kamara,RB,0.15323467490243592,5.30852405111908,3.3102608010870784,0.0,12.510964460740546
production,2018,Ezekiel Elliott,RB,-0.7122193674540931,4.736826420483798,3.3102608010870784,0.0,13.086791398295754
production,2018,Kareem Hunt,RB,-0.12553273607891677,5.415596370546885,3.3102608010870784,0.0,12.811137966758693
production,2018,Melvin Gordon,RB,0.037349555743963814,5.053117660203241,3.3102608010870784,0.0,12.862244426889902
production,2018,Saquon Barkley,RB,0.2937363319511606,5.34516145936754,3.3102608010870784,0.0,12.924606520715862
production,2018,Christian Mccaffrey,RB,0.4371357977645524,5.353982919380062,3.3102608010870784,0.0,12.373791103647179
production,2018,Leonard Fournette,RB,-0.3458823835163251,5.504272435535815,3.3102608010870784,0.0,12.367484320085069
production,2018,Dalvin Cook,RB,-0.0883458657658559,5.543946634014949,3.3102608010870784,0.0,12.369652908481623
production,2018,Lesean Mccoy,RB,0.013420853051809845,4.649831619917081,3.3102608010870784,0.018428035067187706,12.403659707036422
production,2018,Joe Mixon,RB,-0.3519714030326364,4.974845095025675,3.3102608010870784,0.0,11.9598217129084
production,2018,Jordan Howard,RB,-0.6646057058363767,3.9842340530576585,3.3102608010870784,0.0,12.657345927026672
production,2018,Kenyan Drake,RB,-0.12939464517421806,4.761738885144553,3.3102608010870784,0.009621011552991929,11.716026619156848
production,2018,Alex Collins,RB,-0.11978819302754778,4.039354530700932,3.3102608010870784,0.0,12.3552693695292
production,2018,Lamar Miller,RB,0.4015873540720069,4.655151532255386,3.3102608010870784,0.01650793322211149,12.511599682173696
production,2018,Jay Ajayi,RB,-0.0015087452607558949,3.8866022878140907,3.3102608010870784,0.0,12.38215053489568
production,2018,Royce Freeman,RB,-0.25710926482896773,4.635526985527142,3.3102608010870784,0.0,12.342245191233511
production,2018,Mark Ingram,RB,0.001024620724622241,3.8307236100923765,3.3102608010870784,0.009789319772201465,12.282567356017532
production,2018,Derrick Henry,RB,-0.3272118051581472,4.29079881487062,3.3102608010870784,0.0,12.37752208821196
production,2018,Dion Lewis,RB,-0.2823143286793105,4.327388038762011,3.3102608010870784,0.012892604455497857,11.927090578165938
production,2018,Jamaal Williams,RB,-0.7491023999393936,4.461258467558551,3.3102608010870784,0.0,12.002009711182316
production,2018,Marshawn Lynch,RB,0.13219912568106318,3.671944576950026,3.3102608010870784,0.0,12.845238794299172
production,2018,Kerryon Johnson,RB,-0.669439042841776,4.547060085332569,3.3102608010870784,0.0,12.064940576931038
production,2018,Tevin Coleman,RB,1.0173500387638936,4.92784329764636,3.3102608010870784,0.0,12.323192599448856
production,2018,Duke Johnson,RB,0.5196051907992779,3.8846915898552394,3.3102608010870784,0.0,12.144719786094825
production,2018,Carlos Hyde,RB,-0.6413667682192156,4.292224591787341,3.3102608010870784,0.0,11.587117885365076
production,2018,Marlon Mack,RB,-0.6585915330072396,4.772588952581834,3.3102608010870784,0.0,11.788561843897156
production,2018,Chris Thompson,RB,-0.14668575178266732,4.444573639635597,3.3102608010870784,0.010729513223151054,11.873752136053763
production,2018,Rex Burkhead,RB,-0.7278645520111308,4.303406997077364,3.3102608010870784,0.0,11.654055351501798
production,2018,Tarik Cohen,RB,0.5810973223419609,4.672626675429926,3.3102608010870784,0.011984920813139193,12.109125715498903
production,2018,Sony Michel,RB,0.767837637815322,4.38714469214694,3.3102608010870784,0.0,12.567220215004639
production,2018,Rashaad Penny,RB,0.3849535982818164,4.591478873767658,3.3102608010870784,0.0,12.527330899476993
production,2018,James White,RB,0.6843928209584238,3.9174793509385317,3.3102608010870784,0.01416637872497151,12.28436954301589
production,2018,Peyton Barber,RB,0.2754860860832166,4.942749349670054,3.3102608010870784,0.0,12.04900382663869
production,2018,Chris Carson,RB,0.05233263541017308,5.11072266244582,3.3102608010870784,0.0,11.822462916905643
production,2018,Isaiah Crowell,RB,-0.4375637002815162,4.417724443957772,3.3102608010870784,0.0,11.501092539414707
production,2018,Matt Breida,RB,0.1740655520747172,4.984974216609905,3.3102608010870784,0.0,12.168965740749776
production,2018,Giovani Bernard,RB,0.4873734899419535,3.5916612882345196,3.3102608010870784,0.00716181217363525,12.540502845355077
production,2018,Ty Montgomery,RB,0.8958302691554738,4.306989191833987,3.3102608010870784,0.013215819961415316,12.368915698932973
production,2018,Theo Riddick,RB,0.8710401514892089,3.963649516441068,3.3102608010870784,0.02019058221385233,12.059402277736416
production,2018,Bilal Powell,RB,0.49512486810517775,3.8244188674464668,3.3102608010870784,0.0,12.08419426416307
production,2018,Adrian Peterson,RB,0.48922990157831847,3.1871989655655675,3.3102608010870784,0.0,12.3234856468723
production,2018,Devontae Booker,RB,0.20146767391551856,4.568408501041937,3.3102608010870784,0.008929077684527812,12.418724466499757
production,2018,Ronald Jones,RB,1.0944050177041325,3.78847251134417,3.3102608010870784,0.0,12.524080839778087
production,2018,Cj Anderson,RB,1.1399376746557037,3.874702222758848,3.3102608010870784,0.008171583248458156,12.235352397700225
production,2018,Austin Ekeler,RB,0.4957636641281363,4.086220102464483,3.3102608010870784,0.03318655787268623,11.941299675753953
production,2018,Alfred Morris,RB,0.9195012069817112,3.7071317829870507,3.3102608010870784,0.0,12.206345864258362
