year,trial,roster_baseline,forecast_ev_baseline,forecast_p10_baseline,forecast_p90_baseline,actual_points_baseline,actual_playoff_points_baseline,actual_waiver_starts_baseline,actual_cap_feasible_baseline,actual_cap_overage_baseline,forecast_salary_spend_baseline,starter_forecast_spend_baseline,bench_forecast_spend_baseline,bench_mean_price_baseline,bench_le5_baseline,bench_le10_baseline,top3_spend_share_baseline,stars_ge40_baseline,bench_actual_max4_ppg_baseline,predicted_keeper_option_top2_baseline,identified_keeper_count_baseline,identified_nominal_bench_count_baseline,identified_young_count_baseline,future_outcome_years_baseline,realized_next_keeper_surplus_baseline,realized_available_contract_surplus_baseline,realized_contract_surplus_per_year_baseline,realized_next_ppg_max_baseline,realized_next_market_value_max_baseline,realized_next_keeper_hits_baseline,roster_oracle_next_keeper_surplus_baseline,keeper_identification_regret_baseline,actual_keeper_cost_coverage_baseline,roster_candidate,forecast_ev_candidate,forecast_p10_candidate,forecast_p90_candidate,actual_points_candidate,actual_playoff_points_candidate,actual_waiver_starts_candidate,actual_cap_feasible_candidate,actual_cap_overage_candidate,forecast_salary_spend_candidate,starter_forecast_spend_candidate,bench_forecast_spend_candidate,bench_mean_price_candidate,bench_le5_candidate,bench_le10_candidate,top3_spend_share_candidate,stars_ge40_candidate,bench_actual_max4_ppg_candidate,predicted_keeper_option_top2_candidate,identified_keeper_count_candidate,identified_nominal_bench_count_candidate,identified_young_count_candidate,future_outcome_years_candidate,realized_next_keeper_surplus_candidate,realized_available_contract_surplus_candidate,realized_contract_surplus_per_year_candidate,realized_next_ppg_max_candidate,realized_next_market_value_max_candidate,realized_next_keeper_hits_candidate,roster_oracle_next_keeper_surplus_candidate,keeper_identification_regret_candidate,actual_keeper_cost_coverage_candidate,policy,roster_changed,roster_jaccard,forecast_ev_effect,forecast_p10_effect,forecast_p90_effect,actual_points_effect,actual_playoff_points_effect,actual_waiver_starts_effect,actual_cap_feasible_effect,actual_cap_overage_effect,forecast_salary_spend_effect,starter_forecast_spend_effect,bench_forecast_spend_effect,bench_mean_price_effect,bench_le5_effect,bench_le10_effect,top3_spend_share_effect,stars_ge40_effect,bench_actual_max4_ppg_effect,predicted_keeper_option_top2_effect,identified_keeper_count_effect,identified_nominal_bench_count_effect,identified_young_count_effect,future_outcome_years_effect,realized_next_keeper_surplus_effect,realized_available_contract_surplus_effect,realized_contract_surplus_per_year_effect,realized_next_ppg_max_effect,realized_next_market_value_max_effect,realized_next_keeper_hits_effect,roster_oracle_next_keeper_surplus_effect,keeper_identification_regret_effect,actual_keeper_cost_coverage_effect
2022,0,Aaron Rodgers|Chris Godwin|Christian Kirk|Clyde Edwards Helaire|Damien Harris|Davante Adams|Diontae Johnson|Dj Chark|James Robinson|Kenneth Gainwell|Kenneth Walker|Michael Pittman|Travis Kelce,1607.6405029296875,1452.7425537109375,1768.9713134765625,1520.2000732421875,320.65997314453125,31,False,70.0,289.8883972167969,269.5450439453125,20.34334945678711,4.06866979598999,4,5,0.5787190794944763,2,15.04166669845581,113.27244186401369,2,2,1,3,0.0,0.0,0.0,5.121428966522217,1.9442059993743896,0.0,37.16669479915065,37.16669479915065,1.0,Aaron Rodgers|Breece Hall|Chris Godwin|Damien Harris|Davante Adams|Diontae Johnson|Dj Chark|Gerald Everett|Kenneth Walker|Kenyan Drake|Kyle Pitts|Mike Williams|Russell Gage,1595.03076171875,1443.3873291015625,1758.93115234375,1368.89990234375,301.6600036621094,59,False,31.0,295.3175964355469,280.87554931640625,14.442060470581056,2.88841199874878,4,5,0.596855103969574,2,14.69166660308838,77.34032249450684,2,2,1,3,34.85982863017482,99.9641733696635,33.32139112322117,13.09999942779541,61.85982863017482,1.0,34.85982863017482,0.0,1.0,bench0,True,0.3684210526315789,-12.6097412109375,-9.355224609375,-10.0401611328125,-151.3001708984375,-18.999969482421875,28.0,0.0,-39.0,5.42919921875,11.33050537109375,-5.901288986206053,-1.18025779724121,0.0,0.0,0.018136024475097656,0.0,-0.35000009536742915,-35.93211936950685,0.0,0.0,0.0,0.0,34.85982863017482,99.9641733696635,33.32139112322117,7.978570461273193,59.91562263080043,1.0,-2.30686616897583,-37.16669479915065,0.0
2022,1,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Walker|Khalil Herbert|Travis Kelce|Trey Sermon,1633.31298828125,1470.01025390625,1786.95751953125,1566.800048828125,412.5600280761719,31,False,88.0,294.6136474609375,270.6497802734375,23.963882446289062,4.792776584625244,3,4,0.6160527467727661,1,14.106666564941406,83.64117431640625,2,2,2,3,27.774703415732667,90.03017693250129,30.01005897750043,13.09999942779541,54.77470341573267,1.0,91.84913470988208,64.0744312941494,1.0,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Walker|Khalil Herbert|Travis Kelce|Trey Sermon,1633.31298828125,1470.01025390625,1786.95751953125,1566.800048828125,412.5600280761719,31,False,88.0,294.6136474609375,270.6497802734375,23.963882446289062,4.792776584625244,3,4,0.6160527467727661,1,14.106666564941406,83.64117431640625,2,2,2,3,27.774703415732667,90.03017693250129,30.01005897750043,13.09999942779541,54.77470341573267,1.0,91.84913470988208,64.0744312941494,1.0,bench0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Mike Williams|Rachaad White,1596.28271484375,1441.5684814453125,1755.8878173828125,1348.0,298.260009765625,45,False,80.0,297.65985107421875,255.97686767578125,41.6829719543457,8.336594581604004,2,2,0.5449309945106506,1,17.108332633972168,95.4164924621582,2,2,1,3,43.943519184948855,63.95463330543225,21.31821110181075,12.773333549499512,64.94351918494885,1.0,96.673472950818,52.72995376586914,1.0,Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Michael Pittman|Mike Williams|Rachaad White|Tom Brady|Travis Kelce,1606.552734375,1441.7105712890625,1769.994873046875,1501.4000244140625,334.46002197265625,32,False,99.0,296.4371032714844,257.93328857421875,38.50378036499024,7.700756072998047,2,2,0.5504786372184753,1,15.741666221618653,110.36921691894533,2,2,1,3,43.943519184948855,63.95463330543225,21.31821110181075,12.773333549499512,64.94351918494885,1.0,96.673472950818,52.72995376586914,1.0,bench0,True,0.625,10.27001953125,0.14208984375,14.1070556640625,153.4000244140625,36.20001220703125,-13.0,0.0,19.0,-1.222747802734375,1.9564208984375,-3.1791915893554616,-0.635838508605957,0.0,0.0,0.005547642707824707,0.0,-1.3666664123535153,14.952724456787124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,Aaron Rodgers|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Deandre Hopkins|Diontae Johnson|George Kittle|Kenneth Walker|Michael Carter|Mike Evans|Rashaad Penny,1608.431640625,1443.884765625,1761.8226318359375,1391.5,314.5599975585937,41,False,88.0,294.53961181640625,269.10333251953125,25.436264038085938,5.087252616882324,2,5,0.5881112813949585,2,15.68166675567627,105.15863418579102,2,2,2,3,29.35823535919189,93.91071824368234,31.303572747894112,13.09999942779541,56.358235359191895,1.0,36.14932680130005,6.791091442108154,1.0,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,1607.377197265625,1447.42529296875,1779.275390625,1540.699951171875,361.260009765625,37,False,61.0,297.1842956542969,278.9608459472656,18.223464965820312,3.644692897796631,3,5,0.6718692779541016,2,12.898332977294922,105.15863418579102,2,2,2,3,29.35823535919189,93.91071824368234,31.303572747894112,13.09999942779541,56.358235359191895,1.0,38.41037744491975,9.05214208572786,1.0,bench0,True,0.3,-1.054443359375,3.54052734375,17.4527587890625,149.199951171875,46.70001220703131,-4.0,0.0,-27.0,2.644683837890625,9.857513427734375,-7.212799072265625,-1.4425597190856934,1.0,0.0,0.08375799655914307,0.0,-2.7833337783813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261050643619704,2.261050643619706,0.0
2022,4,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Deandre Hopkins|Dk Metcalf|Elijah Mitchell|Garrett Wilson|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Mike Evans|Travis Kelce,1596.63671875,1436.1650390625,1754.05126953125,1500.9000244140625,323.65997314453125,32,False,74.0,295.545654296875,264.1239318847656,31.421707153320312,6.284341335296631,1,4,0.5956788659095764,3,18.378332901000977,82.14578247070312,2,2,2,3,27.55983294507964,94.50928439161284,31.503094797204284,13.09999942779541,54.55983294507964,1.0,77.37255853642901,49.81272559134937,1.0,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Dawson Knox|Deandre Hopkins|Diontae Johnson|Elijah Mitchell|Juju Smith Schuster|Kenneth Walker|Mike Evans|Rachaad White|Travis Kelce,1598.2032470703125,1407.304443359375,1758.47119140625,1451.5,297.8599853515625,42,False,60.0,296.7358093261719,274.359375,22.37643814086914,4.475287437438965,3,5,0.5932896733283997,3,17.793333053588867,82.38308334350586,2,2,2,3,27.55983294507964,94.50928439161284,31.503094797204284,15.266666412353516,103.9494514465332,1.0,31.49817273748636,3.938339792406712,0.5,bench0,True,0.625,1.5665283203125,-28.860595703125,4.419921875,-49.4000244140625,-25.79998779296875,10.0,0.0,-14.0,1.190155029296875,10.235443115234375,-9.045269012451172,-1.809053897857666,2.0,1.0,-0.002389192581176758,0.0,-0.5849998474121101,0.23730087280273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666669845581055,49.38961850145356,0.0,-45.874385798942654,-45.874385798942654,-0.5
2022,5,Aaron Rodgers|Aj Dillon|Chris Godwin|Davante Adams|Devante Parker|Dk Metcalf|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kenny Golladay|Mike Gesicki|Travis Etienne|Zach Ertz,1588.61279296875,1435.669921875,1761.8497314453125,1475.4000244140625,384.96002197265625,41,False,22.0,293.2281494140625,265.4566955566406,27.77144241333008,5.554288387298584,4,4,0.6386248469352722,2,13.59499990940094,95.35535430908205,2,2,2,3,29.049742022701707,91.64852996622383,30.54950998874128,13.09999942779541,56.04974202270171,1.0,70.78096169903219,41.73121967633048,1.0,Baker Mayfield|Chris Godwin|Cole Kmet|Derrick Henry|Dk Metcalf|Ezekiel Elliott|Juju Smith Schuster|Kenneth Walker|Kenny Golladay|Kyle Pitts|Mike Williams|Rachaad White|Rashaad Penny,1545.632080078125,1390.558349609375,1701.9058837890625,1483.199951171875,415.260009765625,43,False,27.0,296.9459228515625,274.28643798828125,22.65948486328125,4.531897068023682,4,4,0.6400192975997925,2,13.523333764076233,84.7972183227539,2,2,2,3,29.049742022701707,91.64852996622383,30.54950998874128,15.266666412353516,99.59878794352214,1.0,70.78096169903219,41.73121967633048,0.5,bench0,True,0.3,-42.980712890625,-45.111572265625,-59.94384765625,7.7999267578125,30.29998779296875,2.0,0.0,5.0,3.7177734375,8.829742431640625,-5.111957550048832,-1.0223913192749023,0.0,0.0,0.0013944506645202637,0.0,-0.07166614532470739,-10.55813598632814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666669845581055,43.54904592082043,0.0,0.0,0.0,-0.5
2022,6,Aaron Rodgers|Alexander Mattison|Breece Hall|Chase Claypool|Damien Harris|Deandre Hopkins|Diontae Johnson|Juju Smith Schuster|Mark Ingram|Michael Carter|Mike Williams|Travis Kelce|Tyreek Hill,1583.3385009765625,1440.598876953125,1723.1275634765625,1544.699951171875,326.5599670410156,46,False,21.0,297.4668273925781,273.9949645996094,23.471874237060547,4.694375038146973,2,5,0.5472263693809509,2,10.778332710266112,104.6961441040039,2,2,1,3,0.0,0.0,0.0,8.128571510314941,2.667599572075738,0.0,2.7061297098795585,2.7061297098795585,1.0,Aaron Rodgers|Aj Dillon|Alexander Mattison|Chase Claypool|Chris Godwin|Clyde Edwards Helaire|Deandre Hopkins|Elijah Mitchell|Kyle Pitts|Michael Carter|Michael Pittman|Mike Williams|Tyreek Hill,1580.2208251953125,1425.3089599609375,1749.574951171875,1370.800048828125,326.260009765625,48,False,65.0,296.7741394042969,254.1376953125,42.63644027709961,8.527288436889648,1,4,0.4730349779129028,2,13.668332481384278,104.6961441040039,2,2,1,3,0.0,0.0,0.0,8.128571510314941,2.667599572075738,0.0,2.7061297098795585,2.7061297098795585,1.0,bench0,True,0.3684210526315789,-3.11767578125,-15.2899169921875,26.4473876953125,-173.89990234375,-0.299957275390625,2.0,0.0,44.0,-0.69268798828125,-19.857269287109375,19.164566040039062,3.832913398742676,-1.0,-1.0,-0.07419139146804815,0.0,2.889999771118166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7,Aaron Rodgers|Abram Smith|Breece Hall|Clyde Edwards Helaire|Davante Adams|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Michael Carter|Michael Pittman|Russell Gage|Travis Kelce|Zach Ertz,1609.2294921875,1448.6995849609375,1789.135009765625,1505.5999755859375,295.5599975585937,45,False,72.0,297.36883544921875,273.017578125,24.35124015808105,4.870247840881348,3,5,0.6156022548675537,2,8.798333168029785,91.7727279663086,2,2,1,3,0.0,0.0,0.0,2.400000095367432,1.943962852160136,0.0,25.695550380009983,25.695550380009983,1.0,Abram Smith|Damien Harris|Davante Adams|Diontae Johnson|Josh Allen|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Michael Carter|Michael Pittman|Russell Gage|Travis Kelce|Zach Ertz,1590.9332275390625,1431.228271484375,1745.9149169921875,1559.02001953125,340.1199951171875,36,False,73.0,291.2330627441406,266.8818359375,24.35124015808105,4.870247840881348,3,5,0.5710394978523254,1,8.798333168029785,91.7727279663086,2,2,1,3,0.0,0.0,0.0,2.400000095367432,1.943962852160136,0.0,25.695550380009983,25.695550380009983,1.0,bench0,True,0.625,-18.2962646484375,-17.4713134765625,-43.2200927734375,53.4200439453125,44.55999755859381,-9.0,0.0,1.0,-6.135772705078125,-6.1357421875,0.0,0.0,0.0,0.0,-0.04456275701522827,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,Aaron Rodgers|Dawson Knox|Devante Parker|Diontae Johnson|Elijah Moore|James Robinson|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Williams|Najee Harris|Robert Woods|Travis Kelce,1582.1304931640625,1423.0946044921875,1742.0372314453125,1426.5999755859375,329.5599975585937,42,False,45.0,295.10015869140625,275.0897521972656,20.01039695739746,4.002079486846924,3,5,0.6262029409408569,2,11.38166732788086,85.13429641723633,2,2,0,3,0.0,0.0,0.0,5.208333492279053,2.1868890943350614,0.0,34.368172241324416,34.368172241324416,1.0,Aaron Rodgers|Darrel Williams|Dawson Knox|Diontae Johnson|Elijah Moore|James Robinson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Michael Pittman|Mike Williams|Najee Harris|Travis Kelce,1594.0589599609375,1423.0379638671875,1758.3677978515625,1426.5999755859375,329.5599975585937,42,False,44.0,294.3853759765625,275.0897521972656,19.295616149902344,3.8591232299804688,3,5,0.6277233958244324,2,9.400000381469727,110.0748519897461,2,2,1,3,0.0,0.0,0.0,5.121428966522217,2.135240077972412,0.0,34.368172241324416,34.368172241324416,1.0,bench0,True,0.7333333333333333,11.928466796875,-0.056640625,16.33056640625,0.0,0.0,0.0,0.0,-1.0,-0.71478271484375,0.0,-0.7147808074951172,-0.14295625686645508,0.0,0.0,0.0015204548835754395,0.0,-1.9816669464111332,24.940555572509766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.08690452575683594,-0.05164901636264929,0.0,0.0,0.0,0.0
2022,9,Aaron Rodgers|Chase Claypool|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Gesicki|Rashod Bateman|Rhamondre Stevenson|Travis Etienne|Travis Kelce,1642.5867919921875,1462.9224853515625,1819.7947998046875,1545.699951171875,326.15997314453125,28,False,124.0,296.7010803222656,261.018310546875,35.682762145996094,7.136552333831787,2,3,0.5588177442550659,3,15.20999984741211,104.4210319519043,2,2,2,3,30.11739737718056,92.37381682283544,30.79127227427848,13.09999942779541,57.11739737718056,1.0,30.11739737718056,0.0,1.0,Aaron Rodgers|Chase Claypool|Clyde Edwards Helaire|Davante Adams|Diontae Johnson|Juju Smith Schuster|Kenneth Walker|Michael Pittman|Mike Gesicki|Rashod Bateman|Rhamondre Stevenson|Travis Etienne|Travis Kelce,1642.5867919921875,1462.9224853515625,1819.7947998046875,1545.699951171875,326.15997314453125,28,False,124.0,296.7010803222656,261.018310546875,35.682762145996094,7.136552333831787,2,3,0.5588177442550659,3,15.20999984741211,104.4210319519043,2,2,2,3,30.11739737718056,92.37381682283544,30.79127227427848,13.09999942779541,57.11739737718056,1.0,30.11739737718056,0.0,1.0,bench0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
