year,trial,policy,solve_status,bench_weight,keeper_lambda,roster,bench_players,identified_keeper_players,accepted_swaps,forecast_salary_spend,starter_forecast_spend,bench_forecast_spend,bench_mean_price,bench_le5,bench_le10,top3_spend_share,stars_ge40,actual_cap_feasible,actual_cap_overage,forecast_ev,forecast_p10,forecast_p90,actual_points,drafted_only_points,actual_waiver_starts,actual_salary_spend,actual_salary_missing_players,raw_outcome_missing_players,actual_playoff_points,bench_actual_max4_ppg,bench_dead_below10,bench_sustained_12_hits,bench_sustained_15_hits,predicted_keeper_option_top2,identified_keeper_count,identified_nominal_bench_count,identified_young_count,future_outcome_years,actual_keeper_cost_coverage,realized_next_keeper_surplus,realized_next_keeper_hits,realized_next_ppg_max,realized_next_market_value_max,realized_available_contract_surplus,realized_contract_surplus_per_year,roster_oracle_next_keeper_surplus,keeper_identification_regret
2022,1,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Dameon Pierce|Derrick Henry|Diontae Johnson|Dk Metcalf|Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Mike Williams|Rhamondre Stevenson|Travis Kelce,Dameon Pierce|Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Rhamondre Stevenson,Rhamondre Stevenson|Kenneth Gainwell,5,293.4284362792969,274.44256591796875,18.9858627319336,3.797172546386719,3,5,0.5829953551292419,1,False,90.0,1619.6661376953125,1440.6845703125,1801.08203125,1664.89990234375,1666.0,24,388.0,1,0,410.3600158691406,17.286666584014892,1,4,3,121.78973007202148,2,2,2,3,1.0,0.0,0.0,10.891666412353516,25.099934260050457,0.0,0.0,70.40305107727488,70.40305107727488
2022,1,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Derrick Henry|Diontae Johnson|Dk Metcalf|Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Mike Williams|Rhamondre Stevenson|Travis Kelce|Treylon Burks,Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Rhamondre Stevenson|Treylon Burks,Rhamondre Stevenson|Kenneth Gainwell,5,295.3247985839844,274.44256591796875,20.88225173950196,4.176450252532959,3,5,0.579251766204834,1,False,61.0,1622.217529296875,1445.317138671875,1787.60498046875,1653.4000244140625,1680.400146484375,29,359.0,1,0,395.05999755859375,15.406666660308838,1,3,2,121.78973007202148,2,2,2,3,1.0,0.0,0.0,10.891666412353516,25.099934260050457,0.0,0.0,70.40305107727488,70.40305107727488
2022,1,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Dameon Pierce|Diontae Johnson|Dk Metcalf|James Cook|Juju Smith Schuster|Kenneth Walker|Khalil Herbert|Travis Kelce|Trey Sermon,Dameon Pierce|James Cook|Kenneth Walker|Khalil Herbert|Trey Sermon,Kenneth Walker|Dameon Pierce,6,294.6136474609375,270.6497802734375,23.963882446289062,4.792776584625244,3,4,0.6160527467727661,1,False,88.0,1633.31298828125,1470.01025390625,1786.95751953125,1566.800048828125,1590.4000244140625,31,386.0,2,0,412.5600280761719,14.106666564941406,1,3,2,83.64117431640625,2,2,2,3,1.0,27.774703415732667,1.0,13.09999942779541,54.77470341573267,90.03017693250129,30.01005897750043,91.84913470988208,64.0744312941494
2022,1,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Diontae Johnson|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Mike Williams|Rhamondre Stevenson|Travis Kelce|Trey Sermon,Kenneth Gainwell|Kenneth Walker|Khalil Herbert|Rhamondre Stevenson|Trey Sermon,Rhamondre Stevenson|Kenneth Gainwell,9,293.90252685546875,279.1835327148437,14.718990325927734,2.943798065185547,4,5,0.6336744427680969,1,False,82.0,1629.2657470703125,1444.8673095703125,1798.5799560546875,1601.0999755859375,1616.0,31,380.0,2,0,396.8599853515625,13.100000095367433,2,3,2,121.78973007202148,2,2,2,3,1.0,0.0,0.0,10.891666412353516,25.099934260050457,0.0,0.0,27.774703415732667,27.774703415732667
2022,2,bench0,optimal,0.0,0.0,Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Michael Pittman|Mike Williams|Rachaad White|Tom Brady|Travis Kelce,Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Rachaad White,Damien Harris|Devonta Smith,6,296.4371032714844,257.93328857421875,38.50378036499024,7.700756072998047,2,2,0.5504786372184753,1,False,99.0,1606.552734375,1441.7105712890625,1769.994873046875,1501.4000244140625,1541.699951171875,32,397.0,1,0,334.46002197265625,15.741666221618653,0,4,2,110.36921691894533,2,2,1,3,1.0,43.943519184948855,1.0,12.773333549499512,64.94351918494885,63.95463330543225,21.31821110181075,96.673472950818,52.72995376586914
2022,2,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Kyle Pitts|Michael Pittman|Mike Williams|Rachaad White,Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Rachaad White,Juju Smith Schuster|Devonta Smith,8,297.65985107421875,255.97686767578125,41.6829719543457,8.336594581604004,2,2,0.5449309945106506,1,False,80.0,1596.28271484375,1441.5684814453125,1755.8878173828125,1348.0,1371.9000244140625,45,378.0,1,0,298.260009765625,17.108332633972168,0,4,3,95.4164924621582,2,2,1,3,1.0,43.943519184948855,1.0,12.773333549499512,64.94351918494885,63.95463330543225,21.31821110181075,96.673472950818,52.72995376586914
2022,2,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|James Cook|Juju Smith Schuster|Michael Carter|Michael Pittman|Mike Williams|Rachaad White|Travis Kelce,Damien Harris|Deandre Hopkins|James Cook|Michael Carter|Rachaad White,Damien Harris|Michael Carter,8,294.7252197265625,261.6015930175781,33.12361145019531,6.624722480773926,2,3,0.5536760687828064,1,False,90.0,1606.019287109375,1448.11474609375,1766.163330078125,1467.300048828125,1492.39990234375,36,388.0,1,0,312.0599975585937,13.764999389648438,0,3,1,123.16439056396484,2,2,1,3,1.0,0.0,0.0,3.1666667461395264,2.2227656741937003,0.0,0.0,57.14169184366863,57.14169184366863
2022,2,keeper_10p0,optimal,0.0,10.0,Aaron Jones|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Juju Smith Schuster|Michael Carter|Michael Pittman|Mike Williams|Rachaad White|Rhamondre Stevenson|Tom Brady|Travis Kelce,Damien Harris|Deandre Hopkins|Michael Carter|Rachaad White|Rhamondre Stevenson,Damien Harris|Michael Carter,5,295.947998046875,255.4877777099609,40.460205078125,8.092041015625,2,3,0.5431250333786011,1,False,88.0,1598.607177734375,1434.3397216796875,1742.9085693359375,1569.5,1617.9000244140625,28,386.0,1,0,330.760009765625,15.639999389648438,0,4,2,123.16439056396484,2,2,1,3,1.0,0.0,0.0,3.1666667461395264,2.2227656741937003,0.0,0.0,4.41173807779948,4.41173807779948
2022,2,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|James Cook|Juju Smith Schuster|Michael Carter|Michael Pittman|Mike Williams|Rachaad White|Travis Kelce,Damien Harris|Deandre Hopkins|James Cook|Michael Carter|Rachaad White,Damien Harris|Michael Carter,6,294.7252197265625,261.6015930175781,33.12361145019531,6.624722480773926,2,3,0.5536760687828064,1,False,90.0,1606.019287109375,1448.11474609375,1766.163330078125,1467.300048828125,1492.39990234375,36,388.0,1,0,312.0599975585937,13.764999389648438,0,3,1,123.16439056396484,2,2,1,3,1.0,0.0,0.0,3.1666667461395264,2.2227656741937003,0.0,0.0,57.14169184366863,57.14169184366863
2022,2,keeper_engine0,optimal,0.0,0.0,Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Juju Smith Schuster|Michael Pittman|Mike Williams|Rachaad White|Tom Brady|Travis Kelce,Damien Harris|Deandre Hopkins|Devonta Smith|James Cook|Rachaad White,Damien Harris|Devonta Smith,6,296.4371032714844,257.93328857421875,38.50378036499024,7.700756072998047,2,2,0.5504786372184753,1,False,99.0,1606.552734375,1441.7105712890625,1769.994873046875,1501.4000244140625,1541.699951171875,32,397.0,1,0,334.46002197265625,15.741666221618653,0,4,2,110.36921691894533,2,2,1,3,1.0,43.943519184948855,1.0,12.773333549499512,64.94351918494885,63.95463330543225,21.31821110181075,96.673472950818,52.72995376586914
2022,2,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Alvin Kamara|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Deandre Hopkins|James Cook|Juju Smith Schuster|Michael Carter|Michael Pittman|Mike Williams|Rachaad White|Travis Kelce,Damien Harris|Deandre Hopkins|James Cook|Michael Carter|Rachaad White,Damien Harris|Michael Carter,8,294.7252197265625,261.6015930175781,33.12361145019531,6.624722480773926,2,3,0.5536760687828064,1,False,90.0,1606.019287109375,1448.11474609375,1766.163330078125,1467.300048828125,1492.39990234375,36,388.0,1,0,312.0599975585937,13.764999389648438,0,3,1,123.16439056396484,2,2,1,3,1.0,0.0,0.0,3.1666667461395264,2.2227656741937003,0.0,0.0,57.14169184366863,57.14169184366863
2022,3,bench0,optimal,0.0,0.0,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,Abram Smith|Deandre Hopkins|Kenneth Walker|Michael Carter|Zach Ertz,Michael Carter|Kenneth Walker,4,297.1842956542969,278.9608459472656,18.223464965820312,3.644692897796631,3,5,0.6718692779541016,2,False,61.0,1607.377197265625,1447.42529296875,1779.275390625,1540.699951171875,1559.0,37,359.0,1,1,361.260009765625,12.898332977294922,1,2,2,105.15863418579102,2,2,2,3,1.0,29.35823535919189,1.0,13.09999942779541,56.358235359191895,93.91071824368234,31.303572747894112,38.41037744491975,9.05214208572786
2022,3,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Chase Edmonds|Chris Godwin|Clyde Edwards Helaire|Damien Harris|Davante Adams|Deandre Hopkins|Diontae Johnson|George Kittle|Kenneth Walker|Michael Carter|Mike Evans|Rashaad Penny,Chase Edmonds|Deandre Hopkins|Kenneth Walker|Michael Carter|Rashaad Penny,Michael Carter|Kenneth Walker,4,294.53961181640625,269.10333251953125,25.436264038085938,5.087252616882324,2,5,0.5881112813949585,2,False,88.0,1608.431640625,1443.884765625,1761.8226318359375,1391.5,1406.9000244140625,41,386.0,0,0,314.5599975585937,15.68166675567627,0,3,2,105.15863418579102,2,2,2,3,1.0,29.35823535919189,1.0,13.09999942779541,56.358235359191895,93.91071824368234,31.303572747894112,36.14932680130005,6.791091442108154
2022,3,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Gainwell|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,Deandre Hopkins|Kenneth Gainwell|Kenneth Walker|Michael Carter|Zach Ertz,Michael Carter|Kenneth Gainwell,4,297.4247436523437,278.9608459472656,18.46389389038086,3.692778825759888,3,5,0.6713261008262634,2,False,61.0,1614.4959716796875,1449.3994140625,1790.4818115234375,1540.699951171875,1559.5,37,359.0,0,0,361.260009765625,14.203332996368408,1,2,2,119.02093887329102,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.202133235724076,0.0,0.0,38.41037744491975,38.41037744491975
2022,3,keeper_10p0,optimal,0.0,10.0,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Diontae Johnson|James Robinson|Kenneth Gainwell|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Zach Ertz,Abram Smith|James Robinson|Kenneth Gainwell|Michael Carter|Zach Ertz,Michael Carter|Kenneth Gainwell,6,296.9438781738281,280.88427734375,16.05962562561035,3.2119250297546387,4,5,0.6724132299423218,2,False,39.0,1598.918212890625,1429.861083984375,1762.5272216796875,1486.0,1528.5,40,337.0,1,1,366.1600036621094,8.703333377838135,2,1,1,119.02093887329102,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.202133235724076,0.0,0.0,38.41037744491975,38.41037744491975
2022,3,keeper_1p0,optimal,0.0,1.0,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Diontae Johnson|James Robinson|Kenneth Gainwell|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Zach Ertz,Abram Smith|James Robinson|Kenneth Gainwell|Michael Carter|Zach Ertz,Michael Carter|Kenneth Gainwell,6,296.9438781738281,280.88427734375,16.05962562561035,3.2119250297546387,4,5,0.6724132299423218,2,False,39.0,1598.918212890625,1429.861083984375,1762.5272216796875,1486.0,1528.5,40,337.0,1,1,366.1600036621094,8.703333377838135,2,1,1,119.02093887329102,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.202133235724076,0.0,0.0,38.41037744491975,38.41037744491975
2022,3,keeper_engine0,optimal,0.0,0.0,Aaron Rodgers|Abram Smith|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,Abram Smith|Deandre Hopkins|Kenneth Walker|Michael Carter|Zach Ertz,Michael Carter|Kenneth Walker,4,297.1842956542969,278.9608459472656,18.223464965820312,3.644692897796631,3,5,0.6718692779541016,2,False,61.0,1607.377197265625,1447.42529296875,1779.275390625,1540.699951171875,1559.0,37,359.0,1,1,361.260009765625,12.898332977294922,1,2,2,105.15863418579102,2,2,2,3,1.0,29.35823535919189,1.0,13.09999942779541,56.358235359191895,93.91071824368234,31.303572747894112,38.41037744491975,9.05214208572786
2022,3,keeper_tiebreak,optimal,0.0,0.0001,Aaron Rodgers|Adam Thielen|Chris Godwin|Christian Mccaffrey|Clyde Edwards Helaire|Deandre Hopkins|Kenneth Gainwell|Kenneth Walker|Michael Carter|Michael Pittman|Travis Kelce|Treylon Burks|Zach Ertz,Deandre Hopkins|Kenneth Gainwell|Kenneth Walker|Michael Carter|Zach Ertz,Michael Carter|Kenneth Gainwell,4,297.4247436523437,278.9608459472656,18.46389389038086,3.692778825759888,3,5,0.6713261008262634,2,False,61.0,1614.4959716796875,1449.3994140625,1790.4818115234375,1540.699951171875,1559.5,37,359.0,0,0,361.260009765625,14.203332996368408,1,2,2,119.02093887329102,2,2,2,3,1.0,0.0,0.0,5.121428966522217,2.202133235724076,0.0,0.0,38.41037744491975,38.41037744491975
2022,4,bench0,optimal,0.0,0.0,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Dawson Knox|Deandre Hopkins|Diontae Johnson|Elijah Mitchell|Juju Smith Schuster|Kenneth Walker|Mike Evans|Rachaad White|Travis Kelce,Dameon Pierce|Dawson Knox|Deandre Hopkins|Kenneth Walker|Rachaad White,Kenneth Walker|Rachaad White,6,296.7358093261719,274.359375,22.37643814086914,4.475287437438965,3,5,0.5932896733283997,3,False,60.0,1598.2032470703125,1407.304443359375,1758.47119140625,1451.5,1550.800048828125,42,358.0,1,0,297.8599853515625,17.793333053588867,0,4,3,82.38308334350586,2,2,2,3,0.5,27.55983294507964,1.0,15.266666412353516,103.9494514465332,94.50928439161284,31.503094797204284,31.49817273748636,3.938339792406712
2022,4,current_bench025,optimal,0.25,0.0,Aaron Rodgers|Breece Hall|Chris Godwin|Dameon Pierce|Deandre Hopkins|Dk Metcalf|Elijah Mitchell|Garrett Wilson|Juju Smith Schuster|Kenneth Walker|Melvin Gordon|Mike Evans|Travis Kelce,Dameon Pierce|Deandre Hopkins|Garrett Wilson|Kenneth Walker|Melvin Gordon,Kenneth Walker|Dameon Pierce,6,295.545654296875,264.1239318847656,31.421707153320312,6.284341335296631,1,4,0.5956788659095764,3,False,74.0,1596.63671875,1436.1650390625,1754.05126953125,1500.9000244140625,1522.199951171875,32,372.0,0,0,323.65997314453125,18.378332901000977,0,4,4,82.14578247070312,2,2,2,3,1.0,27.55983294507964,1.0,13.09999942779541,54.55983294507964,94.50928439161284,31.503094797204284,77.37255853642901,49.81272559134937
2022,4,keeper_0p01,optimal,0.0,0.01,Aaron Rodgers|Alexander Mattison|Breece Hall|Chris Godwin|Diontae Johnson|Elijah Mitchell|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Rachaad White|Tony Pollard|Travis Kelce|Tyreek Hill,Alexander Mattison|Kenneth Gainwell|Kenneth Walker|Rachaad White|Tony Pollard,Kenneth Gainwell|Tony Pollard,9,296.9738464355469,280.7862854003906,16.187570571899414,3.237514019012451,4,5,0.6144553422927856,3,False,45.0,1608.3153076171875,1447.3482666015625,1785.016845703125,1622.0,1663.5,42,343.0,1,0,384.760009765625,16.638333797454834,2,3,2,111.67833709716795,2,2,1,3,1.0,0.4951326156257138,1.0,11.886667251586914,36.495132615625714,0.4951326156257138,0.1650442052085713,28.054965560705355,27.55983294507964
2022,4,keeper_10p0,optimal,0.0,10.0,Chris Godwin|Deandre Hopkins|Dk Metcalf|Elijah Mitchell|Garrett Wilson|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Mike Evans|Rhamondre Stevenson|Travis Etienne|Travis Kelce,Deandre Hopkins|Garrett Wilson|Kenneth Gainwell|Kenneth Walker|Rhamondre Stevenson,Rhamondre Stevenson|Kenneth Gainwell,5,296.7358093261719,269.12261962890625,27.61317443847656,5.522634983062744,2,4,0.5162810683250427,2,False,85.0,1618.0830078125,1461.3970947265625,1784.9112548828125,1584.52001953125,1737.93994140625,18,383.0,0,0,378.8200073242188,17.509999561309815,1,4,4,117.05545806884766,2,2,2,3,1.0,0.0,0.0,10.891666412353516,27.402732065841303,0.0,0.0,77.37255853642901,77.37255853642901
2022,4,keeper_1p0,optimal,0.0,1.0,Chris Godwin|Deandre Hopkins|Dk Metcalf|Elijah Mitchell|Garrett Wilson|Josh Allen|Juju Smith Schuster|Kenneth Gainwell|Kenneth Walker|Mike Evans|Rhamondre Stevenson|Travis Etienne|Travis Kelce,Deandre Hopkins|Garrett Wilson|Kenneth Gainwell|Kenneth Walker|Rhamondre Stevenson,Rhamondre Stevenson|Kenneth Gainwell,5,296.7358093261719,269.12261962890625,27.61317443847656,5.522634983062744,2,4,0.5162810683250427,2,False,85.0,1618.0830078125,1461.3970947265625,1784.9112548828125,1584.52001953125,1737.93994140625,18,383.0,0,0,378.8200073242188,17.509999561309815,1,4,4,117.05545806884766,2,2,2,3,1.0,0.0,0.0,10.891666412353516,27.402732065841303,0.0,0.0,77.37255853642901,77.37255853642901
