candidate_method,baseline_method,period,metric,n,season_clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
ppg225_wr,production,all_2017_2025,ppg_crps,648,9,0.00330786561748266,0.0004761809954119894,0.006169403437512219,0.0075
ppg225_wr,production,all_2017_2025,contribution_crps,648,9,0.020491294975138644,0.000364786614177235,0.04470796270168181,0.0245
ppg225_wr,production,all_2017_2025,played_crps,648,9,0.0036215777451205364,-0.0032000862152292524,0.00990154009357537,0.1545
ppg225_wr,production,all_2017_2025,plus3_brier_row,648,9,0.00042407437887641335,-0.00119702209400126,0.001994047070798482,0.2915
ppg225_wr,production,all_2017_2025,plus5_brier_row,648,9,3.8834189188780643e-05,-0.0005874441270347347,0.0007221175083040806,0.438
ppg225_wr,production,all_2017_2025,impact_brier_row,648,9,0.0007691694911585474,1.2616527324934526e-05,0.0015595287657377873,0.0225
ppg225_wr,production,all_2017_2025,zero_brier_row,648,9,-0.00026335334971086625,-0.0005292842734816343,-3.783386176013063e-05,0.9915
ppg225_wr,production,all_2017_2025,extended_absence_brier_row,648,9,0.0003569847638712935,-0.0001855674878123884,0.0008238368843578532,0.094
ppg225_wr,production,development_2017_2022,ppg_crps,432,6,0.0017926699688069717,-0.0006374979126613285,0.004154018390466219,0.086
ppg225_wr,production,development_2017_2022,contribution_crps,432,6,0.014964482312411962,-0.010281126501750866,0.040097912548169384,0.124
ppg225_wr,production,development_2017_2022,played_crps,432,6,0.0026619838156352296,-0.0051770260933460335,0.00839439685680282,0.226
ppg225_wr,production,development_2017_2022,plus3_brier_row,432,6,0.00047937468152130133,-0.0014258395004703966,0.0023845888635129994,0.3155
ppg225_wr,production,development_2017_2022,plus5_brier_row,432,6,7.331440840476045e-05,-0.00044959609780391175,0.0006303075221015306,0.409
ppg225_wr,production,development_2017_2022,impact_brier_row,432,6,0.0006869679851967783,-0.0002394199764829243,0.0016845112692045307,0.0955
ppg225_wr,production,development_2017_2022,zero_brier_row,432,6,-0.0003733033297952874,-0.000723408853469269,-3.940805805223689e-05,0.984
ppg225_wr,production,development_2017_2022,extended_absence_brier_row,432,6,0.00041808528974478476,-0.00017433650112477265,0.000913799618478332,0.09
ppg225_wr,production,temporal_2023_2025,ppg_crps,216,3,0.006338256914834036,-0.000550326611596686,0.011484047206463845,0.034
ppg225_wr,production,temporal_2023_2025,contribution_crps,216,3,0.03154492030059201,0.0035506375904313567,0.0848423847146722,0.0
ppg225_wr,production,temporal_2023_2025,played_crps,216,3,0.005540765604091152,-0.010788512727856258,0.01924560767050681,0.2565
ppg225_wr,production,temporal_2023_2025,plus3_brier_row,216,3,0.00031347377358663685,-0.0031278684743502073,0.003102532581068535,0.379
ppg225_wr,production,temporal_2023_2025,plus5_brier_row,216,3,-3.0126249243178484e-05,-0.0013889930678695288,0.0019655572586599304,0.616
ppg225_wr,production,temporal_2023_2025,impact_brier_row,216,3,0.0009335725030820853,-0.000222159523565249,0.0022152381393674564,0.034
ppg225_wr,production,temporal_2023_2025,zero_brier_row,216,3,-4.345338954202382e-05,-0.00011441930419147553,1.5562347280476994e-05,0.9635
ppg225_wr,production,temporal_2023_2025,extended_absence_brier_row,216,3,0.0002347837121243111,-0.0010105274724032858,0.0010443162386240268,0.2565
ypr050_wr,production,all_2017_2025,ppg_crps,648,9,-0.0002840742583054128,-0.0035945650652119006,0.0030894911420241145,0.5595
ypr050_wr,production,all_2017_2025,contribution_crps,648,9,-0.012696730181978769,-0.06259808188392944,0.034327877968801365,0.681
ypr050_wr,production,all_2017_2025,played_crps,648,9,0.0005997489643716926,-0.004280990874760139,0.005610486157068554,0.417
ypr050_wr,production,all_2017_2025,plus3_brier_row,648,9,0.00024433251292068557,-0.0012033066039882452,0.0016255348875220108,0.361
ypr050_wr,production,all_2017_2025,plus5_brier_row,648,9,-0.00042993082421845274,-0.0013030742495405685,0.0004976597625812818,0.811
ypr050_wr,production,all_2017_2025,impact_brier_row,648,9,-0.00024819886788017635,-0.0007386064140767195,0.0003171345343322076,0.812
ypr050_wr,production,all_2017_2025,zero_brier_row,648,9,0.00020183288407602394,-3.299691061195356e-05,0.0004265181672174045,0.0475
ypr050_wr,production,all_2017_2025,extended_absence_brier_row,648,9,1.2011554299417108e-05,-0.0005636731254842489,0.0006476623619134427,0.4885
ypr050_wr,production,development_2017_2022,ppg_crps,432,6,0.0011978720263863042,-0.002737972651915282,0.004961266325133736,0.262
ypr050_wr,production,development_2017_2022,contribution_crps,432,6,0.00412214713821358,-0.06588280617055318,0.060057285248784606,0.4325
ypr050_wr,production,development_2017_2022,played_crps,432,6,4.730307967110827e-05,-0.0059412261749235825,0.006705286439453805,0.4855
ypr050_wr,production,development_2017_2022,plus3_brier_row,432,6,0.001431218642807087,0.0006240432186941259,0.002279675588911559,0.0
