lock_version,model_run_id,target_name,method,slice_type,slice_value,metric,n_rows,n_seasons,value
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,season,2025,mae,417,1,2.23939193276707
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,season,2025,bias,417,1,0.2029177913665288
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,season,2025,spearman,417,1,0.828066103766632
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,QB,rmse,380,9,4.25208453660488
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,QB,mae,380,9,3.356210667486284
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,QB,bias,380,9,-0.0435287600700167
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,QB,spearman,380,9,0.593507779459955
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,RB,rmse,1011,9,3.314762445877695
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,RB,mae,1011,9,2.61796920122523
v2_conditional_ppg_2026_candidate_nffc_v1,v2_locked_final_nffc_20260828T221217Z_4b1ef1de,conditional_ppg,conditional_ppg_history_gap_no_history_route,position,RB,bias,1011,9,0.04808554512789683
