run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,1,"{""lasso__alpha"":0.01}",971.9178545548551,1
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,3,"{""lasso__alpha"":0.001}",976.99402842592,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,4,"{""lasso__alpha"":0.001}",976.99402842592,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,5,"{""lasso__alpha"":0.003}",974.4799486877756,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,0,"{""lasso__alpha"":0.001}",1005.8804779691861,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,1,"{""lasso__alpha"":0.003}",1002.7764916128143,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,2,"{""lasso__alpha"":0.1}",1047.6603327860732,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,4,"{""lasso__alpha"":0.03}",1002.4292439535698,1
m4a_team_environment_20260729T015428Z_ae6451d3,conditional_ppg,team_rush_scoring_lasso,1,5,"{""lasso__alpha"":0.001}",1005.8804779691861,0
