run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,pooled_oof,rmse,3701,9,3.145278178927009,4.224364890654711,-1.0790867117277023
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,pooled_oof,mae,3701,9,2.46556093385416,3.11267084061168,-0.6471099067575197
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,pooled_oof,bias,3701,9,0.21378031779178627,-2.075733070807126,2.289513388598912
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,pooled_oof,spearman,3701,9,0.8019195721759564,0.7317974059056035,0.07012216627035295
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,season_mean,rmse,3701,9,3.1440844221552897,4.215946874795076,-1.0718624526397864
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,season_mean,mae,3701,9,2.467223782748045,3.11649136977609,-0.6492675870280449
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,season_mean,bias,3701,9,0.21033761559915282,-2.079992410857551,2.290330026456704
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,season_mean,spearman,3701,9,0.8011584635860831,0.7330260789267884,0.06813238465929472
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,pooled_oof,rmse,3701,9,3.1457136139224655,4.224364890654711,-1.0786512767322458
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,pooled_oof,mae,3701,9,2.4666165736529613,3.11267084061168,-0.6460542669587186
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,pooled_oof,bias,3701,9,0.23372266442647222,-2.075733070807126,2.3094557352335983
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,pooled_oof,spearman,3701,9,0.8016663812620022,0.7317974059056035,0.06986897535639869
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,season_mean,rmse,3701,9,3.1447116731765594,4.215946874795076,-1.0712352016185167
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,season_mean,mae,3701,9,2.4681327733528047,3.11649136977609,-0.6483585964232854
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,season_mean,bias,3701,9,0.2307922795443348,-2.079992410857551,2.310784690401886
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_mean_teammate_gap,season_mean,spearman,3701,9,0.800778795615539,0.7330260789267884,0.0677527166887506
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,pooled_oof,rmse,3701,9,3.1422569430000986,4.224364890654711,-1.0821079476546127
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,pooled_oof,mae,3701,9,2.465829068025607,3.11267084061168,-0.6468417725860727
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,pooled_oof,bias,3701,9,0.21258147997017884,-2.075733070807126,2.288314550777305
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,pooled_oof,spearman,3701,9,0.8026686723667135,0.7317974059056035,0.07087126646110997
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,season_mean,rmse,3701,9,3.1409495217094805,4.215946874795076,-1.0749973530855956
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,season_mean,mae,3701,9,2.4674180915443467,3.11649136977609,-0.6490732782317434
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,season_mean,bias,3701,9,0.20931467301371975,-2.079992410857551,2.289307083871271
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_room_strength_share,season_mean,spearman,3701,9,0.8021198208263628,0.7330260789267884,0.0690937418995744
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,pooled_oof,rmse,3701,9,3.148973108158207,4.224364890654711,-1.0753917824965042
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,pooled_oof,mae,3701,9,2.4702427619482923,3.11267084061168,-0.6424280786633876
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,pooled_oof,bias,3701,9,0.21085222904646378,-2.075733070807126,2.2865852998535896
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,pooled_oof,spearman,3701,9,0.8005223276557782,0.7317974059056035,0.06872492175017475
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,season_mean,rmse,3701,9,3.147958314691192,4.215946874795076,-1.0679885601038843
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,season_mean,mae,3701,9,2.4718277098263504,3.11649136977609,-0.6446636599497397
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,season_mean,bias,3701,9,0.20735000080304253,-2.079992410857551,2.2873424116605934
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_teammates_better_count,season_mean,spearman,3701,9,0.7998954450478639,0.7330260789267884,0.06686936612107552
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,pooled_oof,rmse,3701,9,3.144351798573206,4.224364890654711,-1.0800130920815052
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,pooled_oof,mae,3701,9,2.4683553233265547,3.11267084061168,-0.6443155172851251
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,pooled_oof,bias,3701,9,0.22302599474209864,-2.075733070807126,2.2987590655492247
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,pooled_oof,spearman,3701,9,0.8024124532755246,0.7317974059056035,0.07061504736992108
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,season_mean,rmse,3701,9,3.143124627533388,4.215946874795076,-1.072822247261688
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,season_mean,mae,3701,9,2.469895951962305,3.11649136977609,-0.6465954178137849
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,season_mean,bias,3701,9,0.22004283465320473,-2.079992410857551,2.3000352455107556
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_worst_teammate_gap,season_mean,spearman,3701,9,0.8019700952525732,0.7330260789267884,0.06894401632578484
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_expert_ppg_exp_diff,pooled_oof,rmse,3701,9,3.145221617487354,4.224364890654711,-1.0791432731673574
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_expert_ppg_exp_diff,pooled_oof,mae,3701,9,2.4659826411923,3.11267084061168,-0.6466881994193798
