run_id,target_name,model_name,slice_type,slice_value,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,QB,rmse,380,9,3.565082420978501,7.40325384335132,-3.838171422372819
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,QB,mae,380,9,2.83385704993142,5.406778790352811,-2.572921740421391
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,QB,bias,380,9,-0.2306433991671227,-4.351816669206204,4.121173270039081
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,QB,spearman,380,9,0.5828774100096239,0.6033518575734516,-0.020474447563827658
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,RB,rmse,1016,9,3.525809205671448,4.177344718174207,-0.6515355125027589
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,RB,mae,1016,9,2.787825843886427,3.1666944752693302,-0.37886863138290305
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,RB,bias,1016,9,0.12127764590183496,-2.074252054734232,2.1955297006360666
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,RB,spearman,1016,9,0.7411572911595788,0.7284272163676383,0.012730074791940549
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,TE,rmse,802,9,2.3124382687375316,2.9331861674511854,-0.6207478987136539
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,TE,mae,802,9,1.817153598388473,2.3188478825601355,-0.5016942841716625
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,TE,bias,802,9,0.34832643545284325,-1.6125117927348234,1.9608382281876666
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,TE,spearman,802,9,0.6960905812008493,0.6893443768060465,0.0067462043948027794
m4a_legacy_individual_features_20260728T045617Z_de1b0e93,conditional_ppg,direct_lightgbm_plus_feature_adp_best_teammate_gap,position,WR,rmse,1503,9,3.1448304402929548,3.7011367089159544,-0.5563062686229996
