model_family,variant,added_feature_count,total_feature_count,base_rmse,variant_rmse,pooled_delta_variant_minus_base,mean_season_delta_variant_minus_base,median_season_delta_variant_minus_base,variant_wins,season_count,bootstrap_95_low,bootstrap_95_high
lightgbm,plus_opportunity_share,4,39,3.1442549634828376,3.141435132203989,-0.0028198312788485502,-0.0029695854107397108,-0.002632789649286149,6,9,-0.011141380881474157,0.004802588644338555
lightgbm,plus_market_room,5,40,3.1442549634828376,3.1460843628894217,0.001829399406584109,0.0015851227016287063,0.002417172139225876,4,9,-0.007734531569492504,0.01223365521457298
lightgbm,plus_experience_context,3,38,3.1442549634828376,3.148413358834183,0.004158395351345323,0.004038844245714805,0.006109700766203652,3,9,-0.0022713208296207834,0.009676270320958446
lightgbm,plus_all_legacy,12,47,3.1442549634828376,3.1522983207518975,0.008043357269059914,0.007454146012855557,0.007854349532387062,4,9,-0.007331005407854758,0.02333844174120045
ridge,plus_opportunity_share,4,39,3.1730532049493547,3.1729401649287037,-0.00011304002065104513,0.00022675121412533508,0.0014436284535559452,4,9,-0.010406496827647447,0.008695696294358759
ridge,plus_experience_context,3,38,3.1730532049493547,3.17373486347352,0.0006816585241651296,0.000686794747359492,0.0006056056214789329,4,9,-0.0009999729107012499,0.002456082396980561
ridge,plus_market_room,5,40,3.1730532049493547,3.1792912647844243,0.0062380598350695315,0.0061940980040930465,0.0026275349019049266,4,9,-0.011165189655718881,0.027722647109348377
ridge,plus_all_legacy,12,47,3.1730532049493547,3.186195781330336,0.013142576380981374,0.013326501826503238,-0.006650042020922342,5,9,-0.011181001525490302,0.04562199757381569
