run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,0,0,"{""ridge__alpha"":100.0}",1020.646846872472,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,0,1,"{""ridge__alpha"":100.0}",1020.646846872472,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,0,2,"{""ridge__alpha"":100.0}",1020.646846872472,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,0,3,"{""ridge__alpha"":1.0}",994.2594235733269,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,1,0,"{""ridge__alpha"":1.0}",1016.9093921513384,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,1,1,"{""ridge__alpha"":10.0}",1017.2831907226804,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,1,2,"{""ridge__alpha"":1.0}",1016.9093921513384,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,1,3,"{""ridge__alpha"":100.0}",1047.638006393683,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,2,0,"{""ridge__alpha"":100.0}",1028.4802663893165,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,2,1,"{""ridge__alpha"":10.0}",998.5988651024549,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,2,2,"{""ridge__alpha"":100.0}",1028.4802663893165,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,2,3,"{""ridge__alpha"":1.0}",997.4360847016944,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,3,0,"{""ridge__alpha"":10.0}",1027.6917688958845,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,3,1,"{""ridge__alpha"":10.0}",1027.6917688958845,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,3,2,"{""ridge__alpha"":1.0}",1027.5931375087773,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,3,3,"{""ridge__alpha"":10.0}",1027.6917688958845,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,4,0,"{""ridge__alpha"":10.0}",1005.4661954925103,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,4,1,"{""ridge__alpha"":1.0}",1003.4661290772489,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,4,2,"{""ridge__alpha"":100.0}",1045.1001390186061,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_base,4,3,"{""ridge__alpha"":10.0}",1005.4661954925103,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,0,0,"{""ridge__alpha"":100.0}",1011.0588263406984,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,0,1,"{""ridge__alpha"":100.0}",1011.0588263406984,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,0,2,"{""ridge__alpha"":100.0}",1011.0588263406984,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,0,3,"{""ridge__alpha"":1.0}",993.7437017994713,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,1,0,"{""ridge__alpha"":1.0}",1017.1060233325951,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,1,1,"{""ridge__alpha"":10.0}",1016.6601360048084,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,1,2,"{""ridge__alpha"":1.0}",1017.1060233325951,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,1,3,"{""ridge__alpha"":100.0}",1037.7483104806797,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,2,0,"{""ridge__alpha"":100.0}",1019.3839222621885,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,2,1,"{""ridge__alpha"":10.0}",997.4042318766598,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,2,2,"{""ridge__alpha"":100.0}",1019.3839222621885,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,2,3,"{""ridge__alpha"":1.0}",996.9674850457354,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,3,0,"{""ridge__alpha"":10.0}",1027.3391141876625,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,3,1,"{""ridge__alpha"":10.0}",1027.3391141876625,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,3,2,"{""ridge__alpha"":1.0}",1027.9078970632136,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,3,3,"{""ridge__alpha"":10.0}",1027.3391141876625,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,4,0,"{""ridge__alpha"":10.0}",1004.7361403416303,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,4,1,"{""ridge__alpha"":1.0}",1003.691108328561,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,4,2,"{""ridge__alpha"":100.0}",1033.695273140634,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_experience_context,4,3,"{""ridge__alpha"":10.0}",1004.7361403416303,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,0,0,"{""ridge__alpha"":100.0}",1016.0604819263075,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,0,1,"{""ridge__alpha"":100.0}",1016.0604819263075,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,0,2,"{""ridge__alpha"":100.0}",1016.0604819263075,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,0,3,"{""ridge__alpha"":1.0}",1000.038994266993,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,1,0,"{""ridge__alpha"":1.0}",1024.8746729270274,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,1,1,"{""ridge__alpha"":10.0}",1021.2050173226291,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,1,2,"{""ridge__alpha"":1.0}",1024.8746729270274,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,1,3,"{""ridge__alpha"":100.0}",1041.373345285631,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,2,0,"{""ridge__alpha"":100.0}",1027.6139004307631,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,2,1,"{""ridge__alpha"":10.0}",1006.5485970878535,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,2,2,"{""ridge__alpha"":100.0}",1027.6139004307631,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,2,3,"{""ridge__alpha"":1.0}",1007.5076139122126,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,3,0,"{""ridge__alpha"":10.0}",1033.795717230505,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,3,1,"{""ridge__alpha"":10.0}",1033.795717230505,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,3,2,"{""ridge__alpha"":1.0}",1035.8539650714724,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,3,3,"{""ridge__alpha"":10.0}",1033.795717230505,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,4,0,"{""ridge__alpha"":10.0}",999.0932293445745,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,4,1,"{""ridge__alpha"":1.0}",1000.1538291642166,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,4,2,"{""ridge__alpha"":100.0}",1025.8854359073766,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_market_room,4,3,"{""ridge__alpha"":10.0}",999.0932293445745,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,0,0,"{""ridge__alpha"":100.0}",1007.3099242306445,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,0,1,"{""ridge__alpha"":100.0}",1007.3099242306445,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,0,2,"{""ridge__alpha"":100.0}",1007.3099242306445,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,0,3,"{""ridge__alpha"":1.0}",998.5174002291652,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,1,0,"{""ridge__alpha"":1.0}",1020.5908621918448,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,1,1,"{""ridge__alpha"":10.0}",1017.7680742253702,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,1,2,"{""ridge__alpha"":1.0}",1020.5908621918448,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,1,3,"{""ridge__alpha"":100.0}",1031.0308395292823,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,2,0,"{""ridge__alpha"":100.0}",1014.2869190154952,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,2,1,"{""ridge__alpha"":10.0}",999.3389479051908,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,2,2,"{""ridge__alpha"":100.0}",1014.2869190154952,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,2,3,"{""ridge__alpha"":1.0}",1001.409275750116,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,3,0,"{""ridge__alpha"":10.0}",1029.1782567207151,1
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,3,1,"{""ridge__alpha"":10.0}",1029.1782567207151,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,3,2,"{""ridge__alpha"":1.0}",1031.623427564704,0
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_ridge_plus_opportunity_share,3,3,"{""ridge__alpha"":10.0}",1029.1782567207151,0
