run_id,target_name,model_name,slice_type,slice_value,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,QB,rmse,380,9,3.5470321208517235,7.40325384335132,-3.8562217224995963
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,QB,mae,380,9,2.8112837043972574,5.406778790352811,-2.5954950859555534
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,QB,bias,380,9,-0.2882356179225305,-4.351816669206204,4.063581051283673
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,QB,spearman,380,9,0.5905163319681294,0.6033518575734516,-0.012835525605322196
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,RB,rmse,1016,9,3.5294922272328093,4.177344718174207,-0.6478524909413976
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,RB,mae,1016,9,2.791592520457996,3.1666944752693302,-0.37510195481133435
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,RB,bias,1016,9,0.11571390376591632,-2.074252054734232,2.189965958500148
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,RB,spearman,1016,9,0.7404799681437706,0.7284272163676383,0.012052751776132298
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,TE,rmse,802,9,2.318950121726822,2.9331861674511854,-0.6142360457243634
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,TE,mae,802,9,1.8245012313676903,2.3188478825601355,-0.49434665119244525
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,TE,bias,802,9,0.34345690661529243,-1.6125117927348234,1.9559686993501157
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,TE,spearman,802,9,0.6983637329470479,0.6893443768060465,0.009019356141001356
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,WR,rmse,1503,9,3.1421187858309927,3.7011367089159544,-0.5590179230849617
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,WR,mae,1503,9,2.500017203367624,2.9197213919380522,-0.41970418857042846
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,WR,bias,1503,9,0.3231864608768032,-1.7484519064374633,2.0716383673142666
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,position,WR,spearman,1503,9,0.7515650322762443,0.7533404253666947,-0.0017753930904503834
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2017,rmse,407,1,3.1211742352673477,4.36645042925793,-1.2452761939905823
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2017,mae,407,1,2.457020561210229,3.155298194425311,-0.6982776332150822
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2017,bias,407,1,0.49165348729867997,-2.001344182039299,2.492997669337979
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2017,spearman,407,1,0.7894188087471602,0.6896147256046201,0.09980408314254008
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2018,rmse,405,1,3.361650946749244,4.714160529640733,-1.3525095828914888
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2018,mae,405,1,2.5909026557657473,3.591068328096669,-1.0001656723309216
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2018,bias,405,1,-0.437452318010526,-2.8137009099333685,2.3762485919228427
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2018,spearman,405,1,0.7896528170580399,0.7425066216425864,0.04714619541545351
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2019,rmse,387,1,3.2437935430003906,4.417467076151702,-1.1736735331513115
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2019,mae,387,1,2.5748100028942096,3.303386554908389,-0.7285765520141796
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2019,bias,387,1,0.04258855703195716,-2.3390147908762615,2.381603347908219
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2019,spearman,387,1,0.7806721097140956,0.7230240158078952,0.057648093906200404
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2020,rmse,420,1,3.2173394023583635,4.440195645661847,-1.2228562433034833
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2020,mae,420,1,2.4522976346336773,3.1892739075546475,-0.7369762729209701
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2020,bias,420,1,-0.12249910668193317,-2.50699336451964,2.384494257837707
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2020,spearman,420,1,0.8120493801327111,0.7558180220636451,0.056231358069065984
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2021,rmse,417,1,3.1016833822330367,4.1314790282308635,-1.0297956459978268
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2021,mae,417,1,2.4010086499748318,3.004519719344607,-0.6035110693697754
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2021,bias,417,1,0.09600763316385147,-2.1396464537194677,2.235654086883319
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2021,spearman,417,1,0.7939671032500641,0.7425784631898492,0.05138864006021493
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2022,rmse,426,1,2.891152635539245,3.8223751589851123,-0.9312225234458671
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season,2022,mae,426,1,2.358753815230059,2.842258114416837,-0.48350429918677795
