run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,pooled_oof,rmse,3701,9,3.1442549634828376,4.224364890654711,-1.0801099271718737
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,pooled_oof,mae,3701,9,2.465636761057743,3.11267084061168,-0.6470340795539369
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,pooled_oof,bias,3701,9,0.20784584739770579,-2.075733070807126,2.2835789182048316
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,pooled_oof,spearman,3701,9,0.8019076224603199,0.7317974059056035,0.07011021655471639
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season_mean,rmse,3701,9,3.143232163477146,4.215946874795076,-1.0727147113179303
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season_mean,mae,3701,9,2.4673669517475116,3.11649136977609,-0.6491244180285785
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season_mean,bias,3701,9,0.20476324867728155,-2.079992410857551,2.2847556595348326
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_base,season_mean,spearman,3701,9,0.8010871494631263,0.7330260789267884,0.06806107053633792
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,pooled_oof,rmse,3701,9,3.1522983207518975,4.224364890654711,-1.0720665699028138
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,pooled_oof,mae,3701,9,2.468575580271971,3.11267084061168,-0.644095260339709
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,pooled_oof,bias,3701,9,0.1974576785736711,-2.075733070807126,2.273190749380797
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,pooled_oof,spearman,3701,9,0.8010685281850602,0.7317974059056035,0.06927112227945675
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,season_mean,rmse,3701,9,3.150686309490001,4.215946874795076,-1.065260565305075
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,season_mean,mae,3701,9,2.470150516278759,3.11649136977609,-0.646340853497331
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,season_mean,bias,3701,9,0.19422084095203804,-2.079992410857551,2.2742132518095888
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_all_legacy,season_mean,spearman,3701,9,0.8009679018105443,0.7330260789267884,0.06794182288375594
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_experience_context,pooled_oof,rmse,3701,9,3.148413358834183,4.224364890654711,-1.0759515318205284
m4a_legacy_feature_challengers_20260728T045228Z_23abc507,conditional_ppg,direct_lightgbm_plus_experience_context,pooled_oof,mae,3701,9,2.463034754501146,3.11267084061168,-0.6496360861105339
